pickup_zone,avg_tip_percentage,bkt_total_amount,val_start,val_end
162,0.03033778019519437,26,-11.6671042242862,24.74569945939510
74,0.0303057798748,32,206.8097178778016,243.22252156148290
259,0.0298792876778,30,133.9841105104390,170.39691419412030
135,0.02955370786096173,26,-11.6671042242862,24.74569945939510
25,0.029546298828351525,27,24.7456994593951,61.15850314307640
97,0.02942561205275,33,243.2225215614829,279.63532524516420
181,0.029265141150281095,26,-11.6671042242862,24.74569945939510
47,0.0287769784172,27,24.7456994593951,61.15850314307640
46,0.02837228881768787,26,-11.6671042242862,24.74569945939510
128,0.028141454465799128,27,24.7456994593951,61.15850314307640
50,0.028046890137615386,26,-11.6671042242862,24.74569945939510
219,0.02781644373969007,27,24.7456994593951,61.15850314307640
26,0.02756236276652174,27,24.7456994593951,61.15850314307640
245,0.027512839325,30,133.9841105104390,170.39691419412030
247,0.02744978488007736,26,-11.6671042242862,24.74569945939510
144,0.027118999080988273,26,-11.6671042242862,24.74569945939510
131,0.027098913974858717,26,-11.6671042242862,24.74569945939510
242,0.026970080067471428,26,-11.6671042242862,24.74569945939510
64,0.0266951414842,29,97.5713068267577,133.98411051043900
216,0.02658323132482767,26,-11.6671042242862,24.74569945939510
82,0.026200873362400002,27,24.7456994593951,61.15850314307640
0,0.02616445212005536,26,-11.6671042242862,24.74569945939510
37,0.025864680344114287,27,24.7456994593951,61.15850314307640
29,0.025641025641,27,24.7456994593951,61.15850314307640
194,0.02525282999858,27,24.7456994593951,61.15850314307640
195,0.025227775962833335,28,61.1585031430764,97.57130682675770
182,0.02521417911878276,26,-11.6671042242862,24.74569945939510
160,0.023976212463087336,26,-11.6671042242862,24.74569945939510
125,0.02380952380957143,27,24.7456994593951,61.15850314307640
37,0.023484848484881818,26,-11.6671042242862,24.74569945939510
175,0.02345946326100088,26,-11.6671042242862,24.74569945939510
57,0.022492401215866663,26,-11.6671042242862,24.74569945939510
73,0.021938775510224492,26,-11.6671042242862,24.74569945939510
238,0.021112857315428394,26,-11.6671042242862,24.74569945939510
239,0.020833333333375,33,243.2225215614829,279.63532524516420
234,0.020535625908249998,27,24.7456994593951,61.15850314307640
213,0.020008003201266666,28,61.1585031430764,97.57130682675770
154,0.0192196809533,40,498.1121473472520,534.52495103093330
151,0.0188671768069,26,-11.6671042242862,24.74569945939510
12,0.0186567164179,27,24.7456994593951,61.15850314307640
244,0.01657679554352174,26,-11.6671042242862,24.74569945939510
158,0.01641734462752275,26,-11.6671042242862,24.74569945939510
5,0.016307893020233333,27,24.7456994593951,61.15850314307640
109,0.0160875160875,34,279.6353252451642,316.04812892884550
244,0.015797788309633333,28,61.1585031430764,97.57130682675770
252,0.01519498978909147,26,-11.6671042242862,24.74569945939510
89,0.015166380698653847,26,-11.6671042242862,24.74569945939510
163,0.015030184143661016,26,-11.6671042242862,24.74569945939510
-1,0.0145921494236,45,680.1761657656585,716.58896944933980
115,0.0140252454418,28,61.1585031430764,97.57130682675770
230,0.012291711938822858,26,-11.6671042242862,24.74569945939510
234,0.012033207476578333,26,-11.6671042242862,24.74569945939510
182,0.01168224299065,27,24.7456994593951,61.15850314307640
156,0.011111111111133333,26,-11.6671042242862,24.74569945939510
20,0.0110375275938,26,-11.6671042242862,24.74569945939510
131,0.00956315507612,40,498.1121473472520,534.52495103093330
170,0.00911078717201,27,24.7456994593951,61.15850314307640
63,0.0074358974359000005,29,97.5713068267577,133.98411051043900
107,0.00553097345133,31,170.3969141941203,206.80971787780160
41,0.0030042660578,44,643.7633620819772,680.17616576565850
89,4.97371038795E-4,28,61.1585031430764,97.57130682675770
12,0.0,26,-11.6671042242862,24.74569945939510
122,0.0,30,133.9841105104390,170.39691419412030
203,0.0,28,61.1585031430764,97.57130682675770
38,0.0,26,-11.6671042242862,24.74569945939510
116,0.0,24,-84.4927115916488,-48.07990790796750
69,0.0,25,-48.0799079079675,-11.66710422428620
24,0.0,28,61.1585031430764,97.57130682675770
41,0.0,23,-120.9055152753301,-84.49271159164880
169,0.0,27,24.7456994593951,61.15850314307640
234,0.0,33,243.2225215614829,279.63532524516420
131,0.0,46,716.5889694493398,753.00177313302110
69,0.0,29,97.5713068267577,133.98411051043900
8,0.0,24,-84.4927115916488,-48.07990790796750
131,0.0,23,-120.9055152753301,-84.49271159164880
141,0.0,25,-48.0799079079675,-11.66710422428620
186,0.0,26,-11.6671042242862,24.74569945939510
142,0.0,29,97.5713068267577,133.98411051043900
83,0.0,26,-11.6671042242862,24.74569945939510
154,0.0,25,-48.0799079079675,-11.66710422428620
239,0.0,40,498.1121473472520,534.52495103093330
154,0.0,48,789.4145768167024,825.82738050038370
180,0.0,24,-84.4927115916488,-48.07990790796750
75,0.0,25,-48.0799079079675,-11.66710422428620
155,0.0,25,-48.0799079079675,-11.66710422428620
70,0.0,50,862.2401841840650,898.65298786774630
188,0.0,32,206.8097178778016,243.22252156148290
253,0.0,24,-84.4927115916488,-48.07990790796750
216,0.0,32,206.8097178778016,243.22252156148290
-1,0.0,15,-412.2079447447805,-375.79514106109920
255,0.0,31,170.3969141941203,206.80971787780160
66,0.0,26,-11.6671042242862,24.74569945939510
63,0.0,25,-48.0799079079675,-11.66710422428620
136,0.0,24,-84.4927115916488,-48.07990790796750
164,0.0,24,-84.4927115916488,-48.07990790796750
72,0.0,36,352.4609326125268,388.87373629620810
17,0.0,30,133.9841105104390,170.39691419412030
45,0.0,39,461.6993436635707,498.11214734725200
80,0.0,26,-11.6671042242862,24.74569945939510
60,0.0,27,24.7456994593951,61.15850314307640
57,0.0,24,-84.4927115916488,-48.07990790796750
211,0.0,26,-11.6671042242862,24.74569945939510
154,0.0,3082,111265.8609531057666,111302.27375678944790
249,0.0,34,279.6353252451642,316.04812892884550
131,0.0,52,935.0657915514276,971.47859523510890
131,0.0,25,-48.0799079079675,-11.66710422428620
-1,0.0,40,498.1121473472520,534.52495103093330
246,0.0,26,-11.6671042242862,24.74569945939510
122,0.0,24,-84.4927115916488,-48.07990790796750
50,0.0,29,97.5713068267577,133.98411051043900
259,0.0,25,-48.0799079079675,-11.66710422428620
64,0.0,30,133.9841105104390,170.39691419412030
240,0.0,24,-84.4927115916488,-48.07990790796750
1,0.0,26,-11.6671042242862,24.74569945939510
106,0.0,38,425.2865399798894,461.69934366357070
159,0.0,31,170.3969141941203,206.80971787780160
87,0.0,24,-84.4927115916488,-48.07990790796750
199,0.0,29,97.5713068267577,133.98411051043900
73,0.0,28,61.1585031430764,97.57130682675770
193,0.0,29,97.5713068267577,133.98411051043900
43,0.0,24,-84.4927115916488,-48.07990790796750
135,0.0,29,97.5713068267577,133.98411051043900
-1,0.0,23,-120.9055152753301,-84.49271159164880
241,0.0,31,170.3969141941203,206.80971787780160
240,0.0,33,243.2225215614829,279.63532524516420
224,0.0,26,-11.6671042242862,24.74569945939510
135,0.0,30,133.9841105104390,170.39691419412030
4,0.0,26,-11.6671042242862,24.74569945939510
215,0.0,24,-84.4927115916488,-48.07990790796750
205,0.0,26,-11.6671042242862,24.74569945939510
194,0.0,30,133.9841105104390,170.39691419412030
137,0.0,42,570.9377547146146,607.35055839829590
240,0.0,37,388.8737362962081,425.28653997988940
33,0.0,37,388.8737362962081,425.28653997988940
199,0.0,33,243.2225215614829,279.63532524516420
253,0.0,25,-48.0799079079675,-11.66710422428620
248,0.0,25,-48.0799079079675,-11.66710422428620
55,0.0,39,461.6993436635707,498.11214734725200
140,0.0,26,-11.6671042242862,24.74569945939510
96,0.0,24,-84.4927115916488,-48.07990790796750
205,0.0,28,61.1585031430764,97.57130682675770
-1,0.0,14,-448.6207484284618,-412.20794474478050
5,0.0,29,97.5713068267577,133.98411051043900
148,0.0,27,24.7456994593951,61.15850314307640
81,0.0,26,-11.6671042242862,24.74569945939510
145,0.0,18,-302.9695336937366,-266.55673001005530
235,0.0,34,279.6353252451642,316.04812892884550
19,0.0,24,-84.4927115916488,-48.07990790796750
226,0.0,24,-84.4927115916488,-48.07990790796750
155,0.0,37,388.8737362962081,425.28653997988940
128,0.0,32,206.8097178778016,243.22252156148290
193,0.0,30,133.9841105104390,170.39691419412030
240,0.0,25,-48.0799079079675,-11.66710422428620
117,0.0,24,-84.4927115916488,-48.07990790796750
221,0.0,24,-84.4927115916488,-48.07990790796750
-1,0.0,50,862.2401841840650,898.65298786774630
-1,0.0,19,-266.5567300100553,-230.14392632637400
203,0.0,24,-84.4927115916488,-48.07990790796750
178,0.0,34,279.6353252451642,316.04812892884550
41,0.0,24,-84.4927115916488,-48.07990790796750
43,0.0,33,243.2225215614829,279.63532524516420
145,0.0,24,-84.4927115916488,-48.07990790796750
22,0.0,163,4976.8870004400519,5013.29980412373320
117,0.0,20,-230.1439263263740,-193.73112264269270
99,0.0,38,425.2865399798894,461.69934366357070
240,0.0,39,461.6993436635707,498.11214734725200
116,0.0,45,680.1761657656585,716.58896944933980
90,0.0,37,388.8737362962081,425.28653997988940
131,0.0,44,643.7633620819772,680.17616576565850
69,0.0,30,133.9841105104390,170.39691419412030
198,0.0,25,-48.0799079079675,-11.66710422428620
15,0.0,31,170.3969141941203,206.80971787780160
69,0.0,31,170.3969141941203,206.80971787780160
137,0.0,25,-48.0799079079675,-11.66710422428620
239,0.0,23,-120.9055152753301,-84.49271159164880
194,0.0,29,97.5713068267577,133.98411051043900
239,0.0,24,-84.4927115916488,-48.07990790796750
117,0.0,22,-157.3183189590114,-120.90551527533010
48,0.0,27,24.7456994593951,61.15850314307640
226,0.0,33,243.2225215614829,279.63532524516420
179,0.0,26,-11.6671042242862,24.74569945939510
79,0.0,25,-48.0799079079675,-11.66710422428620
225,0.0,26,-11.6671042242862,24.74569945939510
256,0.0,31,170.3969141941203,206.80971787780160
117,0.0,42,570.9377547146146,607.35055839829590
148,0.0,26,-11.6671042242862,24.74569945939510
229,0.0,24,-84.4927115916488,-48.07990790796750
178,0.0,33,243.2225215614829,279.63532524516420
200,0.0,26,-11.6671042242862,24.74569945939510
91,0.0,33,243.2225215614829,279.63532524516420
155,0.0,34,279.6353252451642,316.04812892884550
179,0.0,25,-48.0799079079675,-11.66710422428620
117,0.0,44,643.7633620819772,680.17616576565850
129,0.0,29,97.5713068267577,133.98411051043900
-1,0.0,66,1444.8450431229658,1481.25784680664710
226,0.0,31,170.3969141941203,206.80971787780160
256,0.0,30,133.9841105104390,170.39691419412030
229,0.0,22,-157.3183189590114,-120.90551527533010
23,0.0,29,97.5713068267577,133.98411051043900
239,0.0,35,316.0481289288455,352.46093261252680
131,0.0,53,971.4785952351089,1007.89139891879020
146,0.0,26,-11.6671042242862,24.74569945939510
5,0.0,28,61.1585031430764,97.57130682675770
248,0.0,35,316.0481289288455,352.46093261252680
17,0.0,24,-84.4927115916488,-48.07990790796750
-1,0.0,25,-48.0799079079675,-11.66710422428620
137,0.0,24,-84.4927115916488,-48.07990790796750
157,0.0,25,-48.0799079079675,-11.66710422428620
-1,0.0,109,3010.5956015212617,3047.00840520494300
183,0.0,26,-11.6671042242862,24.74569945939510
143,0.0,24,-84.4927115916488,-48.07990790796750
54,0.0,26,-11.6671042242862,24.74569945939510
144,0.0,25,-48.0799079079675,-11.66710422428620
-1,0.0,43,607.3505583982959,643.76336208197720
121,0.0,26,-11.6671042242862,24.74569945939510
116,0.0,34,279.6353252451642,316.04812892884550
180,0.0,25,-48.0799079079675,-11.66710422428620
235,0.0,25,-48.0799079079675,-11.66710422428620
109,0.0,36,352.4609326125268,388.87373629620810
122,0.0,33,243.2225215614829,279.63532524516420
39,0.0,25,-48.0799079079675,-11.66710422428620
106,0.0,25,-48.0799079079675,-11.66710422428620
178,0.0,31,170.3969141941203,206.80971787780160
143,0.0,25,-48.0799079079675,-11.66710422428620
91,0.0,35,316.0481289288455,352.46093261252680
155,0.0,32,206.8097178778016,243.22252156148290
189,0.0,27,24.7456994593951,61.15850314307640
65,0.0,25,-48.0799079079675,-11.66710422428620
219,0.0,24,-84.4927115916488,-48.07990790796750
171,0.0,25,-48.0799079079675,-11.66710422428620
163,0.0,25,-48.0799079079675,-11.66710422428620
153,0.0,27,24.7456994593951,61.15850314307640
17,0.0,29,97.5713068267577,133.98411051043900
196,0.0,29,97.5713068267577,133.98411051043900
223,0.0,29,97.5713068267577,133.98411051043900
128,0.0,24,-84.4927115916488,-48.07990790796750
128,0.0,39,461.6993436635707,498.11214734725200
154,0.0,0,-958.4000000000000,-921.98719631631870
39,0.0,32,206.8097178778016,243.22252156148290
220,0.0,29,97.5713068267577,133.98411051043900
178,0.0,38,425.2865399798894,461.69934366357070
157,0.0,24,-84.4927115916488,-48.07990790796750
-1,0.0,246,7999.1497061855998,8035.56250986928110
97,0.0,31,170.3969141941203,206.80971787780160
107,0.0,26,-11.6671042242862,24.74569945939510
70,0.0,36,352.4609326125268,388.87373629620810
117,0.0,36,352.4609326125268,388.87373629620810
75,0.0,24,-84.4927115916488,-48.07990790796750
178,0.0,37,388.8737362962081,425.28653997988940
91,0.0,37,388.8737362962081,425.28653997988940
-1,0.0,46,716.5889694493398,753.00177313302110
75,0.0,40,498.1121473472520,534.52495103093330
35,0.0,29,97.5713068267577,133.98411051043900
-1,0.0,22,-157.3183189590114,-120.90551527533010
-1,0.0,42,570.9377547146146,607.35055839829590
142,0.0,26,-11.6671042242862,24.74569945939510
86,0.0,34,279.6353252451642,316.04812892884550
117,0.0,37,388.8737362962081,425.28653997988940
109,0.0,24,-84.4927115916488,-48.07990790796750
229,0.0,50,862.2401841840650,898.65298786774630
192,0.0,29,97.5713068267577,133.98411051043900
176,0.0,28,61.1585031430764,97.57130682675770
82,0.0,28,61.1585031430764,97.57130682675770
259,0.0,40,498.1121473472520,534.52495103093330
199,0.0,43,607.3505583982959,643.76336208197720
117,0.0,25,-48.0799079079675,-11.66710422428620
72,0.0,47,753.0017731330211,789.41457681670240
85,0.0,25,-48.0799079079675,-11.66710422428620
87,0.0,32,206.8097178778016,243.22252156148290
248,0.0,34,279.6353252451642,316.04812892884550
188,0.0,29,97.5713068267577,133.98411051043900
9,0.0,33,243.2225215614829,279.63532524516420
143,0.0,32,206.8097178778016,243.22252156148290
-1,0.0,20,-230.1439263263740,-193.73112264269270
248,0.0,24,-84.4927115916488,-48.07990790796750
225,0.0,29,97.5713068267577,133.98411051043900
85,0.0,24,-84.4927115916488,-48.07990790796750
70,0.0,25,-48.0799079079675,-11.66710422428620
259,0.0,42,570.9377547146146,607.35055839829590
164,0.0,37,388.8737362962081,425.28653997988940
-1,0.0,21,-193.7311226426927,-157.31831895901140
164,0.0,25,-48.0799079079675,-11.66710422428620
6,0.0,25,-48.0799079079675,-11.66710422428620
154,0.0,54,1007.8913989187902,1044.30420260247150
246,0.0,28,61.1585031430764,97.57130682675770
212,0.0,29,97.5713068267577,133.98411051043900
78,0.0,26,-11.6671042242862,24.74569945939510
86,0.0,18,-302.9695336937366,-266.55673001005530
239,0.0,136,3993.7413009806568,4030.15410466433810
79,0.0,33,243.2225215614829,279.63532524516420
109,0.0,30,133.9841105104390,170.39691419412030
115,0.0,26,-11.6671042242862,24.74569945939510
154,0.0,24,-84.4927115916488,-48.07990790796750
131,0.0,20,-230.1439263263740,-193.73112264269270
207,0.0,26,-11.6671042242862,24.74569945939510
115,0.0,27,24.7456994593951,61.15850314307640
36,0.0,24,-84.4927115916488,-48.07990790796750
239,0.0,20,-230.1439263263740,-193.73112264269270
147,0.0,28,61.1585031430764,97.57130682675770
77,0.0,26,-11.6671042242862,24.74569945939510
29,0.0,33,243.2225215614829,279.63532524516420
106,0.0,24,-84.4927115916488,-48.07990790796750
131,0.0,24,-84.4927115916488,-48.07990790796750
127,0.0,42,570.9377547146146,607.35055839829590
41,0.0,37,388.8737362962081,425.28653997988940
17,0.0,22,-157.3183189590114,-120.90551527533010
212,0.0,30,133.9841105104390,170.39691419412030
117,0.0,40,498.1121473472520,534.52495103093330
33,0.0,25,-48.0799079079675,-11.66710422428620
76,0.0,28,61.1585031430764,97.57130682675770
85,0.0,38,425.2865399798894,461.69934366357070
68,0.0,24,-84.4927115916488,-48.07990790796750
243,0.0,23,-120.9055152753301,-84.49271159164880
199,0.0,53,971.4785952351089,1007.89139891879020
88,0.0,29,97.5713068267577,133.98411051043900
49,0.0,30,133.9841105104390,170.39691419412030
171,0.0,24,-84.4927115916488,-48.07990790796750
39,0.0,24,-84.4927115916488,-48.07990790796750
114,0.0,25,-48.0799079079675,-11.66710422428620
239,0.0,19,-266.5567300100553,-230.14392632637400
235,0.0,24,-84.4927115916488,-48.07990790796750
75,0.0,23,-120.9055152753301,-84.49271159164880
56,0.0,25,-48.0799079079675,-11.66710422428620
136,0.0,25,-48.0799079079675,-11.66710422428620
212,0.0,31,170.3969141941203,206.80971787780160
182,0.0,28,61.1585031430764,97.57130682675770
81,0.0,27,24.7456994593951,61.15850314307640
245,0.0,24,-84.4927115916488,-48.07990790796750
41,0.0,35,316.0481289288455,352.46093261252680
145,0.0,25,-48.0799079079675,-11.66710422428620
229,0.0,38,425.2865399798894,461.69934366357070
150,0.0,30,133.9841105104390,170.39691419412030
154,0.0,52,935.0657915514276,971.47859523510890
239,0.0,25,-48.0799079079675,-11.66710422428620
41,0.0,25,-48.0799079079675,-11.66710422428620
92,0.0,33,243.2225215614829,279.63532524516420
122,0.0,31,170.3969141941203,206.80971787780160
170,0.0,26,-11.6671042242862,24.74569945939510
116,0.0,25,-48.0799079079675,-11.66710422428620
248,0.0,20,-230.1439263263740,-193.73112264269270
24,0.0,26,-11.6671042242862,24.74569945939510
220,0.0,25,-48.0799079079675,-11.66710422428620
162,0.0,31,170.3969141941203,206.80971787780160
229,0.0,25,-48.0799079079675,-11.66710422428620
256,0.0,29,97.5713068267577,133.98411051043900
225,0.0,28,61.1585031430764,97.57130682675770
151,0.0,30,133.9841105104390,170.39691419412030
59,0.0,26,-11.6671042242862,24.74569945939510
109,0.0,33,243.2225215614829,279.63532524516420
35,0.0,31,170.3969141941203,206.80971787780160
167,0.0,26,-11.6671042242862,24.74569945939510
127,0.0,25,-48.0799079079675,-11.66710422428620
143,0.0,40,498.1121473472520,534.52495103093330
33,0.0,23,-120.9055152753301,-84.49271159164880
15,0.0,25,-48.0799079079675,-11.66710422428620
-1,0.0,24,-84.4927115916488,-48.07990790796750
114,0.0,24,-84.4927115916488,-48.07990790796750
154,0.0,23,-120.9055152753301,-84.49271159164880
82,0.0,34,279.6353252451642,316.04812892884550
97,0.0,30,133.9841105104390,170.39691419412030
176,0.0,26,-11.6671042242862,24.74569945939510
87,0.0,42,570.9377547146146,607.35055839829590
32,0.0,26,-11.6671042242862,24.74569945939510
137,0.0,51,898.6529878677463,935.06579155142760
143,0.0,34,279.6353252451642,316.04812892884550
128,0.0,35,316.0481289288455,352.46093261252680
109,0.0,35,316.0481289288455,352.46093261252680
86,0.0,37,388.8737362962081,425.28653997988940
5,0.0,25,-48.0799079079675,-11.66710422428620
45,0.0,29,97.5713068267577,133.98411051043900
97,0.0,29,97.5713068267577,133.98411051043900
68,0.0,33,243.2225215614829,279.63532524516420
154,0.0,39,461.6993436635707,498.11214734725200
249,0.0,28,61.1585031430764,97.57130682675770
