pickup_zone,avg_trip_distance,bkt_total_amount,val_start,val_end
213,1.755,26,-11.6671042242862,24.74569945939510
146,1.7466666666666668,26,-11.6671042242862,24.74569945939510
257,1.743333333333333,26,-11.6671042242862,24.74569945939510
-1,1.7283350553603778,26,-11.6671042242862,24.74569945939510
136,1.71421371254251,26,-11.6671042242862,24.74569945939510
39,1.7104895008394665,26,-11.6671042242862,24.74569945939510
106,1.7062880251254098,26,-11.6671042242862,24.74569945939510
229,1.704387383560823,26,-11.6671042242862,24.74569945939510
154,1.683090901119769,26,-11.6671042242862,24.74569945939510
164,1.6770042451420022,26,-11.6671042242862,24.74569945939510
239,1.6673722748584705,26,-11.6671042242862,24.74569945939510
62,1.6634375000000001,26,-11.6671042242862,24.74569945939510
87,1.6504278081111832,26,-11.6671042242862,24.74569945939510
194,1.6377380952380955,26,-11.6671042242862,24.74569945939510
179,1.6260000000000001,26,-11.6671042242862,24.74569945939510
244,1.6243478260869566,26,-11.6671042242862,24.74569945939510
7,1.596111111111111,26,-11.6671042242862,24.74569945939510
67,1.58,26,-11.6671042242862,24.74569945939510
23,1.5528465346534648,26,-11.6671042242862,24.74569945939510
78,1.54,26,-11.6671042242862,24.74569945939510
239,1.5333333333333332,35,316.0481289288455,352.46093261252680
13,1.5,29,97.5713068267577,133.98411051043900
167,1.42,26,-11.6671042242862,24.74569945939510
123,1.27,26,-11.6671042242862,24.74569945939510
207,1.2,26,-11.6671042242862,24.74569945939510
202,1.1749999999999998,26,-11.6671042242862,24.74569945939510
38,1.17,26,-11.6671042242862,24.74569945939510
211,1.1333333333333333,26,-11.6671042242862,24.74569945939510
204,1.1,26,-11.6671042242862,24.74569945939510
61,1.1,36,352.4609326125268,388.87373629620810
150,1.09,37,388.8737362962081,425.28653997988940
48,1.0833333333333333,26,-11.6671042242862,24.74569945939510
5,1.01,26,-11.6671042242862,24.74569945939510
115,1.0,26,-11.6671042242862,24.74569945939510
239,1.0,61,1262.7810247045593,1299.19382838824060
154,0.9,3082,111265.8609531057666,111302.27375678944790
122,0.88,31,170.3969141941203,206.80971787780160
57,0.8113333333333332,26,-11.6671042242862,24.74569945939510
142,0.8,29,97.5713068267577,133.98411051043900
9,0.8,34,279.6353252451642,316.04812892884550
180,0.79,24,-84.4927115916488,-48.07990790796750
75,0.79,25,-48.0799079079675,-11.66710422428620
225,0.73,26,-11.6671042242862,24.74569945939510
41,0.7,44,643.7633620819772,680.17616576565850
6,0.65,36,352.4609326125268,388.87373629620810
229,0.55,22,-157.3183189590114,-120.90551527533010
259,0.54,25,-48.0799079079675,-11.66710422428620
164,0.535,25,-48.0799079079675,-11.66710422428620
246,0.5133333333333333,26,-11.6671042242862,24.74569945939510
148,0.51,26,-11.6671042242862,24.74569945939510
259,0.5,42,570.9377547146146,607.35055839829590
154,0.44125000000000003,25,-48.0799079079675,-11.66710422428620
180,0.44,25,-48.0799079079675,-11.66710422428620
-1,0.39666666666666667,22,-157.3183189590114,-120.90551527533010
248,0.39,25,-48.0799079079675,-11.66710422428620
-1,0.38999999999999996,37,388.8737362962081,425.28653997988940
221,0.38000000000000006,24,-84.4927115916488,-48.07990790796750
170,0.38,27,24.7456994593951,61.15850314307640
136,0.32799999999999996,24,-84.4927115916488,-48.07990790796750
39,0.32666666666666666,24,-84.4927115916488,-48.07990790796750
239,0.31,23,-120.9055152753301,-84.49271159164880
179,0.3,27,24.7456994593951,61.15850314307640
127,0.3,29,97.5713068267577,133.98411051043900
164,0.29666666666666663,24,-84.4927115916488,-48.07990790796750
107,0.29,26,-11.6671042242862,24.74569945939510
68,0.29,38,425.2865399798894,461.69934366357070
248,0.29,20,-230.1439263263740,-193.73112264269270
239,0.28,19,-266.5567300100553,-230.14392632637400
114,0.26666666666666666,25,-48.0799079079675,-11.66710422428620
145,0.26333333333333336,25,-48.0799079079675,-11.66710422428620
171,0.26,25,-48.0799079079675,-11.66710422428620
143,0.25,42,570.9377547146146,607.35055839829590
63,0.25,25,-48.0799079079675,-11.66710422428620
55,0.25,31,170.3969141941203,206.80971787780160
239,0.2475,25,-48.0799079079675,-11.66710422428620
-1,0.23,19,-266.5567300100553,-230.14392632637400
116,0.21,24,-84.4927115916488,-48.07990790796750
-1,0.2075,20,-230.1439263263740,-193.73112264269270
24,0.20500000000000002,26,-11.6671042242862,24.74569945939510
199,0.2,61,1262.7810247045593,1299.19382838824060
15,0.2,31,170.3969141941203,206.80971787780160
239,0.2,136,3993.7413009806568,4030.15410466433810
170,0.2,26,-11.6671042242862,24.74569945939510
41,0.19625,25,-48.0799079079675,-11.66710422428620
41,0.19111111111111112,24,-84.4927115916488,-48.07990790796750
248,0.16625,24,-84.4927115916488,-48.07990790796750
240,0.16333333333333333,24,-84.4927115916488,-48.07990790796750
239,0.16142857142857145,24,-84.4927115916488,-48.07990790796750
199,0.16,33,243.2225215614829,279.63532524516420
229,0.15444444444444447,24,-84.4927115916488,-48.07990790796750
117,0.1490909090909091,24,-84.4927115916488,-48.07990790796750
154,0.1358695652173913,24,-84.4927115916488,-48.07990790796750
229,0.134,25,-48.0799079079675,-11.66710422428620
65,0.13,25,-48.0799079079675,-11.66710422428620
8,0.12333333333333334,24,-84.4927115916488,-48.07990790796750
116,0.1225,31,170.3969141941203,206.80971787780160
144,0.12,25,-48.0799079079675,-11.66710422428620
36,0.12,24,-84.4927115916488,-48.07990790796750
116,0.115,25,-48.0799079079675,-11.66710422428620
85,0.11499999999999999,24,-84.4927115916488,-48.07990790796750
43,0.1125,24,-84.4927115916488,-48.07990790796750
70,0.11,36,352.4609326125268,388.87373629620810
75,0.11,24,-84.4927115916488,-48.07990790796750
118,0.1,30,133.9841105104390,170.39691419412030
143,0.1,37,388.8737362962081,425.28653997988940
193,0.1,30,133.9841105104390,170.39691419412030
117,0.1,20,-230.1439263263740,-193.73112264269270
76,0.1,27,24.7456994593951,61.15850314307640
157,0.1,24,-84.4927115916488,-48.07990790796750
26,0.1,28,61.1585031430764,97.57130682675770
124,0.1,28,61.1585031430764,97.57130682675770
235,0.09999999999999999,24,-84.4927115916488,-48.07990790796750
131,0.09,20,-230.1439263263740,-193.73112264269270
72,0.09,33,243.2225215614829,279.63532524516420
145,0.08000000000000002,24,-84.4927115916488,-48.07990790796750
131,0.08,25,-48.0799079079675,-11.66710422428620
220,0.08,25,-48.0799079079675,-11.66710422428620
137,0.07500000000000001,24,-84.4927115916488,-48.07990790796750
68,0.075,24,-84.4927115916488,-48.07990790796750
253,0.07,24,-84.4927115916488,-48.07990790796750
178,0.07,39,461.6993436635707,498.11214734725200
87,0.06,24,-84.4927115916488,-48.07990790796750
131,0.0571875,24,-84.4927115916488,-48.07990790796750
259,0.05,34,279.6353252451642,316.04812892884550
39,0.05,32,206.8097178778016,243.22252156148290
143,0.05,34,279.6353252451642,316.04812892884550
85,0.04666666666666667,25,-48.0799079079675,-11.66710422428620
128,0.045,24,-84.4927115916488,-48.07990790796750
114,0.045,24,-84.4927115916488,-48.07990790796750
-1,0.044,21,-193.7311226426927,-157.31831895901140
203,0.03,24,-84.4927115916488,-48.07990790796750
106,0.03,25,-48.0799079079675,-11.66710422428620
154,0.03,23,-120.9055152753301,-84.49271159164880
-1,0.028000000000000004,23,-120.9055152753301,-84.49271159164880
240,0.02125,25,-48.0799079079675,-11.66710422428620
96,0.02,24,-84.4927115916488,-48.07990790796750
217,0.02,28,61.1585031430764,97.57130682675770
127,0.02,25,-48.0799079079675,-11.66710422428620
-1,0.01851485148514852,24,-84.4927115916488,-48.07990790796750
215,0.016666666666666666,24,-84.4927115916488,-48.07990790796750
226,0.015,24,-84.4927115916488,-48.07990790796750
117,0.015,25,-48.0799079079675,-11.66710422428620
131,0.01,23,-120.9055152753301,-84.49271159164880
154,0.01,37,388.8737362962081,425.28653997988940
39,0.01,25,-48.0799079079675,-11.66710422428620
154,0.01,0,-958.4000000000000,-921.98719631631870
154,0.01,52,935.0657915514276,971.47859523510890
189,0.005,27,24.7456994593951,61.15850314307640
-1,0.0041025641025641026,25,-48.0799079079675,-11.66710422428620
116,0.0033333333333333335,33,243.2225215614829,279.63532524516420
107,0.0,31,170.3969141941203,206.80971787780160
69,0.0,25,-48.0799079079675,-11.66710422428620
137,0.0,38,425.2865399798894,461.69934366357070
178,0.0,35,316.0481289288455,352.46093261252680
41,0.0,23,-120.9055152753301,-84.49271159164880
69,0.0,29,97.5713068267577,133.98411051043900
154,0.0,35,316.0481289288455,352.46093261252680
141,0.0,25,-48.0799079079675,-11.66710422428620
164,0.0,34,279.6353252451642,316.04812892884550
94,0.0,36,352.4609326125268,388.87373629620810
155,0.0,25,-48.0799079079675,-11.66710422428620
158,0.0,34,279.6353252451642,316.04812892884550
70,0.0,50,862.2401841840650,898.65298786774630
216,0.0,32,206.8097178778016,243.22252156148290
-1,0.0,15,-412.2079447447805,-375.79514106109920
255,0.0,31,170.3969141941203,206.80971787780160
33,0.0,30,133.9841105104390,170.39691419412030
17,0.0,30,133.9841105104390,170.39691419412030
80,0.0,26,-11.6671042242862,24.74569945939510
228,0.0,49,825.8273805003837,862.24018418406500
57,0.0,24,-84.4927115916488,-48.07990790796750
178,0.0,41,534.5249510309333,570.93775471461460
249,0.0,34,279.6353252451642,316.04812892884550
16,0.0,28,61.1585031430764,97.57130682675770
-1,0.0,40,498.1121473472520,534.52495103093330
179,0.0,31,170.3969141941203,206.80971787780160
122,0.0,24,-84.4927115916488,-48.07990790796750
137,0.0,39,461.6993436635707,498.11214734725200
190,0.0,28,61.1585031430764,97.57130682675770
109,0.0,38,425.2865399798894,461.69934366357070
241,0.0,33,243.2225215614829,279.63532524516420
217,0.0,29,97.5713068267577,133.98411051043900
154,0.0,38,425.2865399798894,461.69934366357070
234,0.0,28,61.1585031430764,97.57130682675770
33,0.0,37,388.8737362962081,425.28653997988940
253,0.0,25,-48.0799079079675,-11.66710422428620
55,0.0,39,461.6993436635707,498.11214734725200
140,0.0,26,-11.6671042242862,24.74569945939510
241,0.0,28,61.1585031430764,97.57130682675770
205,0.0,28,61.1585031430764,97.57130682675770
-1,0.0,14,-448.6207484284618,-412.20794474478050
257,0.0,29,97.5713068267577,133.98411051043900
145,0.0,18,-302.9695336937366,-266.55673001005530
19,0.0,24,-84.4927115916488,-48.07990790796750
149,0.0,28,61.1585031430764,97.57130682675770
155,0.0,37,388.8737362962081,425.28653997988940
199,0.0,40,498.1121473472520,534.52495103093330
224,0.0,28,61.1585031430764,97.57130682675770
-1,0.0,50,862.2401841840650,898.65298786774630
22,0.0,163,4976.8870004400519,5013.29980412373320
2,0.0,29,97.5713068267577,133.98411051043900
240,0.0,39,461.6993436635707,498.11214734725200
116,0.0,45,680.1761657656585,716.58896944933980
-1,0.0,45,680.1761657656585,716.58896944933980
131,0.0,44,643.7633620819772,680.17616576565850
69,0.0,30,133.9841105104390,170.39691419412030
15,0.0,37,388.8737362962081,425.28653997988940
198,0.0,25,-48.0799079079675,-11.66710422428620
234,0.0,29,97.5713068267577,133.98411051043900
137,0.0,25,-48.0799079079675,-11.66710422428620
117,0.0,22,-157.3183189590114,-120.90551527533010
48,0.0,27,24.7456994593951,61.15850314307640
79,0.0,25,-48.0799079079675,-11.66710422428620
256,0.0,31,170.3969141941203,206.80971787780160
117,0.0,42,570.9377547146146,607.35055839829590
178,0.0,33,243.2225215614829,279.63532524516420
155,0.0,34,279.6353252451642,316.04812892884550
179,0.0,25,-48.0799079079675,-11.66710422428620
117,0.0,44,643.7633620819772,680.17616576565850
69,0.0,49,825.8273805003837,862.24018418406500
-1,0.0,66,1444.8450431229658,1481.25784680664710
174,0.0,28,61.1585031430764,97.57130682675770
180,0.0,34,279.6353252451642,316.04812892884550
15,0.0,40,498.1121473472520,534.52495103093330
199,0.0,39,461.6993436635707,498.11214734725200
17,0.0,24,-84.4927115916488,-48.07990790796750
157,0.0,25,-48.0799079079675,-11.66710422428620
240,0.0,35,316.0481289288455,352.46093261252680
239,0.0,38,425.2865399798894,461.69934366357070
22,0.0,33,243.2225215614829,279.63532524516420
143,0.0,24,-84.4927115916488,-48.07990790796750
116,0.0,34,279.6353252451642,316.04812892884550
161,0.0,34,279.6353252451642,316.04812892884550
235,0.0,25,-48.0799079079675,-11.66710422428620
109,0.0,36,352.4609326125268,388.87373629620810
32,0.0,28,61.1585031430764,97.57130682675770
228,0.0,30,133.9841105104390,170.39691419412030
240,0.0,32,206.8097178778016,243.22252156148290
143,0.0,25,-48.0799079079675,-11.66710422428620
103,0.0,37,388.8737362962081,425.28653997988940
155,0.0,32,206.8097178778016,243.22252156148290
228,0.0,52,935.0657915514276,971.47859523510890
219,0.0,24,-84.4927115916488,-48.07990790796750
163,0.0,25,-48.0799079079675,-11.66710422428620
178,0.0,38,425.2865399798894,461.69934366357070
97,0.0,31,170.3969141941203,206.80971787780160
134,0.0,42,570.9377547146146,607.35055839829590
212,0.0,33,243.2225215614829,279.63532524516420
91,0.0,37,388.8737362962081,425.28653997988940
-1,0.0,46,716.5889694493398,753.00177313302110
75,0.0,40,498.1121473472520,534.52495103093330
174,0.0,29,97.5713068267577,133.98411051043900
33,0.0,39,461.6993436635707,498.11214734725200
86,0.0,34,279.6353252451642,316.04812892884550
241,0.0,40,498.1121473472520,534.52495103093330
109,0.0,24,-84.4927115916488,-48.07990790796750
192,0.0,29,97.5713068267577,133.98411051043900
259,0.0,40,498.1121473472520,534.52495103093330
29,0.0,28,61.1585031430764,97.57130682675770
9,0.0,33,243.2225215614829,279.63532524516420
223,0.0,28,61.1585031430764,97.57130682675770
171,0.0,31,170.3969141941203,206.80971787780160
70,0.0,25,-48.0799079079675,-11.66710422428620
6,0.0,25,-48.0799079079675,-11.66710422428620
86,0.0,18,-302.9695336937366,-266.55673001005530
219,0.0,39,461.6993436635707,498.11214734725200
26,0.0,29,97.5713068267577,133.98411051043900
239,0.0,20,-230.1439263263740,-193.73112264269270
1,0.0,31,170.3969141941203,206.80971787780160
239,0.0,34,279.6353252451642,316.04812892884550
109,0.0,34,279.6353252451642,316.04812892884550
106,0.0,24,-84.4927115916488,-48.07990790796750
127,0.0,42,570.9377547146146,607.35055839829590
41,0.0,37,388.8737362962081,425.28653997988940
17,0.0,22,-157.3183189590114,-120.90551527533010
143,0.0,36,352.4609326125268,388.87373629620810
117,0.0,40,498.1121473472520,534.52495103093330
33,0.0,25,-48.0799079079675,-11.66710422428620
144,0.0,31,170.3969141941203,206.80971787780160
243,0.0,23,-120.9055152753301,-84.49271159164880
199,0.0,53,971.4785952351089,1007.89139891879020
-1,0.0,57,1117.1298099698341,1153.54261365351540
171,0.0,24,-84.4927115916488,-48.07990790796750
116,0.0,35,316.0481289288455,352.46093261252680
45,0.0,37,388.8737362962081,425.28653997988940
103,0.0,29,97.5713068267577,133.98411051043900
75,0.0,23,-120.9055152753301,-84.49271159164880
56,0.0,25,-48.0799079079675,-11.66710422428620
136,0.0,25,-48.0799079079675,-11.66710422428620
212,0.0,31,170.3969141941203,206.80971787780160
155,0.0,33,243.2225215614829,279.63532524516420
245,0.0,24,-84.4927115916488,-48.07990790796750
41,0.0,35,316.0481289288455,352.46093261252680
225,0.0,28,61.1585031430764,97.57130682675770
131,0.0,39,461.6993436635707,498.11214734725200
109,0.0,33,243.2225215614829,279.63532524516420
143,0.0,40,498.1121473472520,534.52495103093330
33,0.0,23,-120.9055152753301,-84.49271159164880
15,0.0,25,-48.0799079079675,-11.66710422428620
82,0.0,34,279.6353252451642,316.04812892884550
176,0.0,26,-11.6671042242862,24.74569945939510
87,0.0,42,570.9377547146146,607.35055839829590
124,0.0,29,97.5713068267577,133.98411051043900
109,0.0,35,316.0481289288455,352.46093261252680
86,0.0,37,388.8737362962081,425.28653997988940
5,0.0,25,-48.0799079079675,-11.66710422428620
154,0.0,39,461.6993436635707,498.11214734725200
