pickup_zone,avg_trip_distance,bkt_passenger_count,val_start,val_end
165,3.4712500000000004,3,3.974672515994487,5.2995633546593160
150,3.471060606060606,2,2.649781677329658,3.9746725159944870
36,3.470511322132943,1,1.324890838664829,2.6497816773296580
163,3.46,1,1.324890838664829,2.6497816773296580
65,3.4372146118721454,2,2.649781677329658,3.9746725159944870
201,3.437064676616915,0,0E-15,1.3248908386648290
55,3.435801526717557,1,1.324890838664829,2.6497816773296580
161,3.43265306122449,3,3.974672515994487,5.2995633546593160
96,3.4244954128440366,2,2.649781677329658,3.9746725159944870
201,3.424166666666667,2,2.649781677329658,3.9746725159944870
184,3.42,3,3.974672515994487,5.2995633546593160
118,3.419411764705882,3,3.974672515994487,5.2995633546593160
188,3.413025751072962,0,0E-15,1.3248908386648290
193,3.4122580645161293,3,3.974672515994487,5.2995633546593160
227,3.4118505516549664,1,1.324890838664829,2.6497816773296580
61,3.4063333333333334,4,5.299563354659316,6.6244541933241450
188,3.40575,3,3.974672515994487,5.2995633546593160
135,3.404166666666667,4,5.299563354659316,6.6244541933241450
62,3.392608695652174,0,0E-15,1.3248908386648290
182,3.3914814814814815,0,0E-15,1.3248908386648290
113,3.3857717041800632,3,3.974672515994487,5.2995633546593160
96,3.385730180806674,3,3.974672515994487,5.2995633546593160
22,3.3850230414746547,3,3.974672515994487,5.2995633546593160
118,3.383212121212122,0,0E-15,1.3248908386648290
180,3.370678336980307,2,2.649781677329658,3.9746725159944870
192,3.3653571428571425,2,2.649781677329658,3.9746725159944870
227,3.364598603839443,3,3.974672515994487,5.2995633546593160
216,3.3635172413793106,0,0E-15,1.3248908386648290
159,3.3609302325581396,0,0E-15,1.3248908386648290
151,3.356666666666667,4,5.299563354659316,6.6244541933241450
130,3.355327868852459,0,0E-15,1.3248908386648290
113,3.3546590909090908,2,2.649781677329658,3.9746725159944870
227,3.3481405488586815,0,0E-15,1.3248908386648290
79,3.346585365853658,2,2.649781677329658,3.9746725159944870
0,3.3445652173913034,0,0E-15,1.3248908386648290
36,3.3423162583518935,2,2.649781677329658,3.9746725159944870
61,3.3382595419847307,1,1.324890838664829,2.6497816773296580
236,3.331095890410958,3,3.974672515994487,5.2995633546593160
252,3.33,2,2.649781677329658,3.9746725159944870
243,3.3250214592274676,0,0E-15,1.3248908386648290
193,3.3182142857142876,0,0E-15,1.3248908386648290
130,3.3171428571428576,3,3.974672515994487,5.2995633546593160
19,3.312857142857143,3,3.974672515994487,5.2995633546593160
155,3.3094117647058825,2,2.649781677329658,3.9746725159944870
143,3.308574023614896,2,2.649781677329658,3.9746725159944870
180,3.3065970515970533,3,3.974672515994487,5.2995633546593160
158,3.3043125000000004,0,0E-15,1.3248908386648290
46,3.292621359223301,0,0E-15,1.3248908386648290
143,3.28652603231598,4,5.299563354659316,6.6244541933241450
31,3.284365325077399,0,0E-15,1.3248908386648290
36,3.2842875816993478,3,3.974672515994487,5.2995633546593160
130,3.2725,4,5.299563354659316,6.6244541933241450
144,3.2617142857142865,1,1.324890838664829,2.6497816773296580
180,3.255131868131868,1,1.324890838664829,2.6497816773296580
142,3.2544444444444443,0,0E-15,1.3248908386648290
96,3.2477374301675974,4,5.299563354659316,6.6244541933241450
23,3.245333333333333,4,5.299563354659316,6.6244541933241450
65,3.2437793851717904,3,3.974672515994487,5.2995633546593160
49,3.2430324909747292,3,3.974672515994487,5.2995633546593160
188,3.2421052631578946,4,5.299563354659316,6.6244541933241450
147,3.23875,3,3.974672515994487,5.2995633546593160
143,3.236095697627664,3,3.974672515994487,5.2995633546593160
61,3.2309836065573774,2,2.649781677329658,3.9746725159944870
236,3.2282178690874335,0,0E-15,1.3248908386648290
22,3.223030303030303,4,5.299563354659316,6.6244541933241450
158,3.218387096774194,1,1.324890838664829,2.6497816773296580
6,3.2165911664779148,2,2.649781677329658,3.9746725159944870
113,3.2147478991596645,4,5.299563354659316,6.6244541933241450
45,3.2133971553610503,3,3.974672515994487,5.2995633546593160
79,3.21268613138686,1,1.324890838664829,2.6497816773296580
105,3.210633484162896,3,3.974672515994487,5.2995633546593160
96,3.207318327974274,1,1.324890838664829,2.6497816773296580
103,3.193736263736264,0,0E-15,1.3248908386648290
55,3.1845945945945946,4,5.299563354659316,6.6244541933241450
127,3.1838345864661655,2,2.649781677329658,3.9746725159944870
22,3.1833460076045625,1,1.324890838664829,2.6497816773296580
227,3.181281249999999,4,5.299563354659316,6.6244541933241450
79,3.1738302217036227,0,0E-15,1.3248908386648290
151,3.173428571428571,1,1.324890838664829,2.6497816773296580
45,3.1696940559440527,1,1.324890838664829,2.6497816773296580
22,3.167283950617284,2,2.649781677329658,3.9746725159944870
180,3.167257617728532,4,5.299563354659316,6.6244541933241450
145,3.1642543389757836,1,1.324890838664829,2.6497816773296580
15,3.1618518518518504,2,2.649781677329658,3.9746725159944870
253,3.15722312398552,1,1.324890838664829,2.6497816773296580
6,3.156228852660719,1,1.324890838664829,2.6497816773296580
255,3.155432525951557,0,0E-15,1.3248908386648290
22,3.1514748010610116,0,0E-15,1.3248908386648290
249,3.1494339622641507,0,0E-15,1.3248908386648290
96,3.1482093629703227,0,0E-15,1.3248908386648290
163,3.1424999999999996,3,3.974672515994487,5.2995633546593160
97,3.1375000000000006,3,3.974672515994487,5.2995633546593160
220,3.1362450851900388,0,0E-15,1.3248908386648290
236,3.1279017857142852,1,1.324890838664829,2.6497816773296580
61,3.1246451612903234,3,3.974672515994487,5.2995633546593160
55,3.1215529179030668,0,0E-15,1.3248908386648290
63,3.1209090909090906,2,2.649781677329658,3.9746725159944870
220,3.119315068493151,4,5.299563354659316,6.6244541933241450
56,3.115304054054055,0,0E-15,1.3248908386648290
45,3.105925030229747,4,5.299563354659316,6.6244541933241450
236,3.103888888888889,4,5.299563354659316,6.6244541933241450
259,3.1012395833333346,1,1.324890838664829,2.6497816773296580
193,3.100999999999999,1,1.324890838664829,2.6497816773296580
180,3.1001777777777755,0,0E-15,1.3248908386648290
60,3.0999999999999996,3,3.974672515994487,5.2995633546593160
144,3.0995999999999997,3,3.974672515994487,5.2995633546593160
253,3.096532597266035,3,3.974672515994487,5.2995633546593160
41,3.0939933372927078,0,0E-15,1.3248908386648290
33,3.0938359201773826,1,1.324890838664829,2.6497816773296580
61,3.0884983448690915,0,0E-15,1.3248908386648290
65,3.0873504273504278,4,5.299563354659316,6.6244541933241450
113,3.082424471299093,1,1.324890838664829,2.6497816773296580
192,3.0798888888888887,0,0E-15,1.3248908386648290
6,3.07752664049355,3,3.974672515994487,5.2995633546593160
259,3.0772937293729368,4,5.299563354659316,6.6244541933241450
112,3.0769999999999995,0,0E-15,1.3248908386648290
49,3.073055555555556,2,2.649781677329658,3.9746725159944870
150,3.07156862745098,4,5.299563354659316,6.6244541933241450
127,3.0698657718120805,4,5.299563354659316,6.6244541933241450
43,3.067837391042981,1,1.324890838664829,2.6497816773296580
6,3.0611869118905,0,0E-15,1.3248908386648290
193,3.0595588235294118,2,2.649781677329658,3.9746725159944870
259,3.0585617597292742,3,3.974672515994487,5.2995633546593160
46,3.0582608695652183,1,1.324890838664829,2.6497816773296580
259,3.0568590651558103,0,0E-15,1.3248908386648290
253,3.05628037383178,2,2.649781677329658,3.9746725159944870
71,3.056031746031746,3,3.974672515994487,5.2995633546593160
119,3.0539595375722546,0,0E-15,1.3248908386648290
86,3.0512857142857137,4,5.299563354659316,6.6244541933241450
145,3.04938472622479,3,3.974672515994487,5.2995633546593160
109,3.049,2,2.649781677329658,3.9746725159944870
45,3.0483690587138876,2,2.649781677329658,3.9746725159944870
192,3.0482178217821785,1,1.324890838664829,2.6497816773296580
18,3.045348837209303,1,1.324890838664829,2.6497816773296580
253,3.0445712401055407,4,5.299563354659316,6.6244541933241450
145,3.0426481823783176,2,2.649781677329658,3.9746725159944870
49,3.0409909909909905,4,5.299563354659316,6.6244541933241450
161,3.0379925650557618,1,1.324890838664829,2.6497816773296580
56,3.035757575757575,3,3.974672515994487,5.2995633546593160
236,3.0322463768115937,2,2.649781677329658,3.9746725159944870
56,3.0275471698113208,1,1.324890838664829,2.6497816773296580
43,3.0230836776859484,2,2.649781677329658,3.9746725159944870
93,3.022222222222222,4,5.299563354659316,6.6244541933241450
65,3.0190046436503115,0,0E-15,1.3248908386648290
145,3.0166903359889155,4,5.299563354659316,6.6244541933241450
145,3.0166680335221456,0,0E-15,1.3248908386648290
113,3.0129748822605946,0,0E-15,1.3248908386648290
45,3.011473606202254,0,0E-15,1.3248908386648290
43,3.0101830808080803,3,3.974672515994487,5.2995633546593160
6,3.009171597633136,4,5.299563354659316,6.6244541933241450
105,3.007471264367818,0,0E-15,1.3248908386648290
33,3.0062804878048794,3,3.974672515994487,5.2995633546593160
112,3.0033333333333334,1,1.324890838664829,2.6497816773296580
59,3.0,0,0E-15,1.3248908386648290
155,2.9979661016949146,1,1.324890838664829,2.6497816773296580
235,2.9955159046859086,1,1.324890838664829,2.6497816773296580
159,2.9933333333333336,3,3.974672515994487,5.2995633546593160
222,2.9850000000000003,4,5.299563354659316,6.6244541933241450
81,2.98,2,2.649781677329658,3.9746725159944870
192,2.975869565217391,3,3.974672515994487,5.2995633546593160
33,2.9745744680851067,4,5.299563354659316,6.6244541933241450
253,2.972717896441091,0,0E-15,1.3248908386648290
120,2.971428571428571,0,0E-15,1.3248908386648290
118,2.9699999999999998,4,5.299563354659316,6.6244541933241450
19,2.96099173553719,0,0E-15,1.3248908386648290
105,2.9560975609756093,4,5.299563354659316,6.6244541933241450
188,2.955625,2,2.649781677329658,3.9746725159944870
135,2.9499999999999997,2,2.649781677329658,3.9746725159944870
134,2.948571428571429,2,2.649781677329658,3.9746725159944870
65,2.945235849056604,1,1.324890838664829,2.6497816773296580
147,2.9450666666666665,0,0E-15,1.3248908386648290
105,2.94304,2,2.649781677329658,3.9746725159944870
119,2.9421212121212124,1,1.324890838664829,2.6497816773296580
213,2.94,0,0E-15,1.3248908386648290
144,2.9384431137724554,0,0E-15,1.3248908386648290
43,2.92942165084206,0,0E-15,1.3248908386648290
235,2.928150991205844,3,3.974672515994487,5.2995633546593160
15,2.9206373937677057,3,3.974672515994487,5.2995633546593160
161,2.9176712328767125,2,2.649781677329658,3.9746725159944870
33,2.9123196257079518,0,0E-15,1.3248908386648290
105,2.900020661157025,1,1.324890838664829,2.6497816773296580
47,2.9,2,2.649781677329658,3.9746725159944870
33,2.8988122605363986,2,2.649781677329658,3.9746725159944870
49,2.896838614591007,0,0E-15,1.3248908386648290
43,2.884575018477457,4,5.299563354659316,6.6244541933241450
235,2.8843714316492677,0,0E-15,1.3248908386648290
229,2.8799255664954853,1,1.324890838664829,2.6497816773296580
244,2.87875,1,1.324890838664829,2.6497816773296580
155,2.878542857142857,0,0E-15,1.3248908386648290
259,2.878429118773947,2,2.649781677329658,3.9746725159944870
15,2.8749267540478023,1,1.324890838664829,2.6497816773296580
235,2.8738701955047246,2,2.649781677329658,3.9746725159944870
-1,2.8698409020698197,2,2.649781677329658,3.9746725159944870
235,2.8655999350543935,4,5.299563354659316,6.6244541933241450
141,2.8638894575230305,2,2.649781677329658,3.9746725159944870
-1,2.8630815568159567,1,1.324890838664829,2.6497816773296580
257,2.845,3,3.974672515994487,5.2995633546593160
157,2.8442742433600974,4,5.299563354659316,6.6244541933241450
9,2.8346153846153848,2,2.649781677329658,3.9746725159944870
23,2.833968668407311,0,0E-15,1.3248908386648290
194,2.8311627906976744,0,0E-15,1.3248908386648290
163,2.8292452830188677,0,0E-15,1.3248908386648290
141,2.8243252818035405,1,1.324890838664829,2.6497816773296580
127,2.8230074677528827,0,0E-15,1.3248908386648290
161,2.8192206846321892,0,0E-15,1.3248908386648290
229,2.8158821096173727,2,2.649781677329658,3.9746725159944870
157,2.8129156265601596,1,1.324890838664829,2.6497816773296580
119,2.8108333333333335,3,3.974672515994487,5.2995633546593160
15,2.8089979338843047,0,0E-15,1.3248908386648290
157,2.8005793854033287,3,3.974672515994487,5.2995633546593160
56,2.7856250000000005,4,5.299563354659316,6.6244541933241450
116,2.7812779143070863,1,1.324890838664829,2.6497816773296580
49,2.7799472759226695,1,1.324890838664829,2.6497816773296580
160,2.767586206896551,0,0E-15,1.3248908386648290
229,2.764602356628396,3,3.974672515994487,5.2995633546593160
188,2.7635398230088497,1,1.324890838664829,2.6497816773296580
229,2.7440920434527354,4,5.299563354659316,6.6244541933241450
79,2.7397515527950307,4,5.299563354659316,6.6244541933241450
-1,2.7316832569063805,3,3.974672515994487,5.2995633546593160
162,2.727333333333333,1,1.324890838664829,2.6497816773296580
157,2.7156245308981757,0,0E-15,1.3248908386648290
141,2.707704402515722,3,3.974672515994487,5.2995633546593160
117,2.7,5,6.624454193324145,7.9493450319889740
249,2.6866666666666665,1,1.324890838664829,2.6497816773296580
243,2.6862962962962964,3,3.974672515994487,5.2995633546593160
127,2.674990328820117,1,1.324890838664829,2.6497816773296580
234,2.6714814814814813,0,0E-15,1.3248908386648290
157,2.6706618778860944,2,2.649781677329658,3.9746725159944870
256,2.6699999999999995,4,5.299563354659316,6.6244541933241450
117,2.662576288333846,1,1.324890838664829,2.6497816773296580
241,2.66,4,5.299563354659316,6.6244541933241450
54,2.66,4,5.299563354659316,6.6244541933241450
116,2.6585962264150944,4,5.299563354659316,6.6244541933241450
224,2.6500000000000004,2,2.649781677329658,3.9746725159944870
184,2.65,4,5.299563354659316,6.6244541933241450
116,2.642864901561439,2,2.649781677329658,3.9746725159944870
141,2.641115151515154,0,0E-15,1.3248908386648290
161,2.634677419354839,4,5.299563354659316,6.6244541933241450
165,2.6309774436090225,0,0E-15,1.3248908386648290
127,2.6291245791245794,3,3.974672515994487,5.2995633546593160
172,2.6257507632528454,1,1.324890838664829,2.6497816773296580
141,2.624688128772636,4,5.299563354659316,6.6244541933241450
56,2.6209999999999996,2,2.649781677329658,3.9746725159944870
69,2.62031746031746,0,0E-15,1.3248908386648290
93,2.618026905829597,0,0E-15,1.3248908386648290
109,2.615,1,1.324890838664829,2.6497816773296580
-1,2.6109969948346623,0,0E-15,1.3248908386648290
116,2.6058611677059553,0,0E-15,1.3248908386648290
75,2.6029561060276074,1,1.324890838664829,2.6497816773296580
212,2.6028333333333338,1,1.324890838664829,2.6497816773296580
215,2.5991860893032372,1,1.324890838664829,2.6497816773296580
151,2.59375,3,3.974672515994487,5.2995633546593160
147,2.5900000000000003,2,2.649781677329658,3.9746725159944870
9,2.5857142857142854,4,5.299563354659316,6.6244541933241450
72,2.5839953614224958,1,1.324890838664829,2.6497816773296580
72,2.5772695135746635,3,3.974672515994487,5.2995633546593160
172,2.57404367968233,4,5.299563354659316,6.6244541933241450
98,2.566666666666667,0,0E-15,1.3248908386648290
229,2.565012360195719,0,0E-15,1.3248908386648290
117,2.559239987663568,2,2.649781677329658,3.9746725159944870
69,2.559,1,1.324890838664829,2.6497816773296580
75,2.5552299397399287,2,2.649781677329658,3.9746725159944870
75,2.5503937031484147,3,3.974672515994487,5.2995633546593160
215,2.5481380183602433,3,3.974672515994487,5.2995633546593160
154,2.5392862762189545,1,1.324890838664829,2.6497816773296580
172,2.5339789706696165,3,3.974672515994487,5.2995633546593160
117,2.5324464758239076,3,3.974672515994487,5.2995633546593160
164,2.5278391188799745,1,1.324890838664829,2.6497816773296580
15,2.52680608365019,4,5.299563354659316,6.6244541933241450
172,2.5238489509589415,0,0E-15,1.3248908386648290
215,2.5067552432194997,2,2.649781677329658,3.9746725159944870
248,2.50326704254229,1,1.324890838664829,2.6497816773296580
226,2.4988310529446736,1,1.324890838664829,2.6497816773296580
158,2.4986666666666664,3,3.974672515994487,5.2995633546593160
75,2.4967042783262796,4,5.299563354659316,6.6244541933241450
72,2.4923535043223537,0,0E-15,1.3248908386648290
139,2.4913636363636367,0,0E-15,1.3248908386648290
165,2.4903999999999997,1,1.324890838664829,2.6497816773296580
172,2.4875788954635096,2,2.649781677329658,3.9746725159944870
215,2.4850521861777137,4,5.299563354659316,6.6244541933241450
72,2.475745841995842,2,2.649781677329658,3.9746725159944870
215,2.473221307896422,0,0E-15,1.3248908386648290
144,2.4640909090909093,2,2.649781677329658,3.9746725159944870
75,2.457639537807884,0,0E-15,1.3248908386648290
72,2.4506465899025693,4,5.299563354659316,6.6244541933241450
90,2.45,2,2.649781677329658,3.9746725159944870
117,2.4445580700256175,4,5.299563354659316,6.6244541933241450
-1,2.4422004976893015,4,5.299563354659316,6.6244541933241450
248,2.437399054854338,2,2.649781677329658,3.9746725159944870
154,2.4345454186829403,2,2.649781677329658,3.9746725159944870
248,2.4215470709636455,4,5.299563354659316,6.6244541933241450
57,2.4175,3,3.974672515994487,5.2995633546593160
114,2.4133309137365417,1,1.324890838664829,2.6497816773296580
46,2.4126666666666665,3,3.974672515994487,5.2995633546593160
154,2.4019303178316997,3,3.974672515994487,5.2995633546593160
226,2.4003150525087507,4,5.299563354659316,6.6244541933241450
248,2.398811615680466,3,3.974672515994487,5.2995633546593160
117,2.398451868781927,0,0E-15,1.3248908386648290
171,2.3978729190703842,1,1.324890838664829,2.6497816773296580
248,2.395,5,6.624454193324145,7.9493450319889740
164,2.394627787969487,2,2.649781677329658,3.9746725159944870
114,2.3887693305937048,2,2.649781677329658,3.9746725159944870
164,2.3858922678580488,3,3.974672515994487,5.2995633546593160
88,2.3737500000000002,3,3.974672515994487,5.2995633546593160
154,2.3736825309575127,4,5.299563354659316,6.6244541933241450
158,2.37,4,5.299563354659316,6.6244541933241450
23,2.353703703703704,3,3.974672515994487,5.2995633546593160
226,2.351113265023541,3,3.974672515994487,5.2995633546593160
244,2.35,2,2.649781677329658,3.9746725159944870
226,2.3493032548072836,0,0E-15,1.3248908386648290
114,2.347938150322619,3,3.974672515994487,5.2995633546593160
226,2.346937772925763,2,2.649781677329658,3.9746725159944870
41,2.3442676822319384,1,1.324890838664829,2.6497816773296580
171,2.3217060895822876,3,3.974672515994487,5.2995633546593160
41,2.3207289623128515,2,2.649781677329658,3.9746725159944870
12,2.32,1,1.324890838664829,2.6497816773296580
114,2.3192564200843213,4,5.299563354659316,6.6244541933241450
164,2.3187806691449784,4,5.299563354659316,6.6244541933241450
171,2.316033108522378,2,2.649781677329658,3.9746725159944870
154,2.31125928923477,0,0E-15,1.3248908386648290
136,2.307526709576241,1,1.324890838664829,2.6497816773296580
164,2.2908921338251065,0,0E-15,1.3248908386648290
165,2.2875,4,5.299563354659316,6.6244541933241450
106,2.2861985131003033,1,1.324890838664829,2.6497816773296580
171,2.285373881932023,4,5.299563354659316,6.6244541933241450
240,2.2708995582652522,1,1.324890838664829,2.6497816773296580
41,2.269964756230584,3,3.974672515994487,5.2995633546593160
165,2.264285714285714,2,2.649781677329658,3.9746725159944870
242,2.26,3,3.974672515994487,5.2995633546593160
171,2.2549701574482435,0,0E-15,1.3248908386648290
240,2.2516197475086863,3,3.974672515994487,5.2995633546593160
46,2.2477777777777774,2,2.649781677329658,3.9746725159944870
114,2.247358574582719,0,0E-15,1.3248908386648290
257,2.245663716814159,0,0E-15,1.3248908386648290
41,2.241995729103112,4,5.299563354659316,6.6244541933241450
156,2.231666666666667,2,2.649781677329658,3.9746725159944870
240,2.2306841066639778,2,2.649781677329658,3.9746725159944870
87,2.2292265621969714,1,1.324890838664829,2.6497816773296580
136,2.2289157458563538,2,2.649781677329658,3.9746725159944870
39,2.2246251005250994,1,1.324890838664829,2.6497816773296580
238,2.2236363636363636,1,1.324890838664829,2.6497816773296580
106,2.2209637814610215,4,5.299563354659316,6.6244541933241450
136,2.220390011060015,3,3.974672515994487,5.2995633546593160
217,2.22,0,0E-15,1.3248908386648290
106,2.2042861330988,3,3.974672515994487,5.2995633546593160
106,2.198238743223806,2,2.649781677329658,3.9746725159944870
0,2.192,4,5.299563354659316,6.6244541933241450
136,2.186446313576026,4,5.299563354659316,6.6244541933241450
240,2.185570611960651,4,5.299563354659316,6.6244541933241450
240,2.168897185804295,0,0E-15,1.3248908386648290
39,2.159350369987954,3,3.974672515994487,5.2995633546593160
239,2.1533638718031627,1,1.324890838664829,2.6497816773296580
87,2.1520180002812554,2,2.649781677329658,3.9746725159944870
39,2.1510083504017645,2,2.649781677329658,3.9746725159944870
87,2.1442601874046665,3,3.974672515994487,5.2995633546593160
162,2.1441666666666666,3,3.974672515994487,5.2995633546593160
136,2.140833796279142,0,0E-15,1.3248908386648290
99,2.14,4,5.299563354659316,6.6244541933241450
106,2.137142692443039,0,0E-15,1.3248908386648290
232,2.1344444444444446,3,3.974672515994487,5.2995633546593160
160,2.134,3,3.974672515994487,5.2995633546593160
239,2.131791180196522,2,2.649781677329658,3.9746725159944870
239,2.129175699413039,3,3.974672515994487,5.2995633546593160
87,2.127779540047581,4,5.299563354659316,6.6244541933241450
39,2.125861765740414,4,5.299563354659316,6.6244541933241450
67,2.1133333333333333,3,3.974672515994487,5.2995633546593160
39,2.104178950173188,0,0E-15,1.3248908386648290
76,2.101,0,0E-15,1.3248908386648290
125,2.1,2,2.649781677329658,3.9746725159944870
87,2.0957758758173437,0,0E-15,1.3248908386648290
239,2.0901200129161963,4,5.299563354659316,6.6244541933241450
239,2.076220552233733,0,0E-15,1.3248908386648290
18,2.065,3,3.974672515994487,5.2995633546593160
155,2.035,4,5.299563354659316,6.6244541933241450
145,2.015,6,7.949345031988974,9.2742358706538030
240,2.0,6,7.949345031988974,9.2742358706538030
205,2.0,0,0E-15,1.3248908386648290
46,1.99,4,5.299563354659316,6.6244541933241450
241,1.9775,1,1.324890838664829,2.6497816773296580
247,1.966,2,2.649781677329658,3.9746725159944870
203,1.9479999999999997,1,1.324890838664829,2.6497816773296580
234,1.9400000000000004,1,1.324890838664829,2.6497816773296580
13,1.92,4,5.299563354659316,6.6244541933241450
117,1.9000000000000001,6,7.949345031988974,9.2742358706538030
223,1.9,2,2.649781677329658,3.9746725159944870
48,1.8783333333333332,4,5.299563354659316,6.6244541933241450
83,1.845,4,5.299563354659316,6.6244541933241450
242,1.8399999999999999,1,1.324890838664829,2.6497816773296580
241,1.83,2,2.649781677329658,3.9746725159944870
246,1.8066666666666666,0,0E-15,1.3248908386648290
112,1.8,2,2.649781677329658,3.9746725159944870
223,1.7799999999999998,3,3.974672515994487,5.2995633546593160
62,1.7733333333333334,1,1.324890838664829,2.6497816773296580
230,1.71,3,3.974672515994487,5.2995633546593160
202,1.7,2,2.649781677329658,3.9746725159944870
67,1.7,1,1.324890838664829,2.6497816773296580
19,1.698,2,2.649781677329658,3.9746725159944870
162,1.68,2,2.649781677329658,3.9746725159944870
99,1.6766666666666667,3,3.974672515994487,5.2995633546593160
60,1.66,1,1.324890838664829,2.6497816773296580
69,1.63,4,5.299563354659316,6.6244541933241450
237,1.568,2,2.649781677329658,3.9746725159944870
119,1.5378571428571426,2,2.649781677329658,3.9746725159944870
205,1.5,2,2.649781677329658,3.9746725159944870
62,1.4749999999999999,2,2.649781677329658,3.9746725159944870
93,1.46625,2,2.649781677329658,3.9746725159944870
88,1.45,4,5.299563354659316,6.6244541933241450
167,1.42,2,2.649781677329658,3.9746725159944870
130,1.36,2,2.649781677329658,3.9746725159944870
234,1.3050000000000002,3,3.974672515994487,5.2995633546593160
241,1.29,3,3.974672515994487,5.2995633546593160
182,1.28,4,5.299563354659316,6.6244541933241450
123,1.27,1,1.324890838664829,2.6497816773296580
159,1.2166666666666668,1,1.324890838664829,2.6497816773296580
160,1.206,4,5.299563354659316,6.6244541933241450
207,1.2,0,0E-15,1.3248908386648290
76,1.16,3,3.974672515994487,5.2995633546593160
211,1.1333333333333333,0,0E-15,1.3248908386648290
208,1.13,4,5.299563354659316,6.6244541933241450
73,1.11,4,5.299563354659316,6.6244541933241450
204,1.1,2,2.649781677329658,3.9746725159944870
18,1.1,4,5.299563354659316,6.6244541933241450
102,1.1,3,3.974672515994487,5.2995633546593160
237,1.08,4,5.299563354659316,6.6244541933241450
252,1.06,4,5.299563354659316,6.6244541933241450
48,1.05,3,3.974672515994487,5.2995633546593160
203,1.04,4,5.299563354659316,6.6244541933241450
29,0.98,2,2.649781677329658,3.9746725159944870
179,0.9700000000000001,0,0E-15,1.3248908386648290
239,0.9560000000000001,6,7.949345031988974,9.2742358706538030
37,0.95,3,3.974672515994487,5.2995633546593160
20,0.9433333333333334,3,3.974672515994487,5.2995633546593160
239,0.9,5,6.624454193324145,7.9493450319889740
224,0.9,0,0E-15,1.3248908386648290
7,0.875,4,5.299563354659316,6.6244541933241450
54,0.8,3,3.974672515994487,5.2995633546593160
139,0.8,1,1.324890838664829,2.6497816773296580
202,0.7999999999999999,1,1.324890838664829,2.6497816773296580
38,0.7799999999999999,0,0E-15,1.3248908386648290
257,0.7300000000000001,4,5.299563354659316,6.6244541933241450
225,0.73,0,0E-15,1.3248908386648290
146,0.635,0,0E-15,1.3248908386648290
249,0.6333333333333333,4,5.299563354659316,6.6244541933241450
203,0.6171428571428572,3,3.974672515994487,5.2995633546593160
142,0.55,1,1.324890838664829,2.6497816773296580
-1,0.4733333333333334,6,7.949345031988974,9.2742358706538030
234,0.45,4,5.299563354659316,6.6244541933241450
78,0.42333333333333334,3,3.974672515994487,5.2995633546593160
5,0.404,0,0E-15,1.3248908386648290
142,0.4,2,2.649781677329658,3.9746725159944870
159,0.4,2,2.649781677329658,3.9746725159944870
148,0.3,1,1.324890838664829,2.6497816773296580
107,0.29,3,3.974672515994487,5.2995633546593160
210,0.25,4,5.299563354659316,6.6244541933241450
251,0.13,4,5.299563354659316,6.6244541933241450
48,0.11333333333333333,0,0E-15,1.3248908386648290
124,0.05,0,0E-15,1.3248908386648290
189,0.01,0,0E-15,1.3248908386648290
-1,0.0071428571428571435,5,6.624454193324145,7.9493450319889740
189,0.0,3,3.974672515994487,5.2995633546593160
248,0.0,6,7.949345031988974,9.2742358706538030
107,0.0,0,0E-15,1.3248908386648290
41,0.0,5,6.624454193324145,7.9493450319889740
149,0.0,0,0E-15,1.3248908386648290
13,0.0,2,2.649781677329658,3.9746725159944870
170,0.0,3,3.974672515994487,5.2995633546593160
16,0.0,1,1.324890838664829,2.6497816773296580
246,0.0,1,1.324890838664829,2.6497816773296580
80,0.0,0,0E-15,1.3248908386648290
195,0.0,2,2.649781677329658,3.9746725159944870
75,0.0,6,7.949345031988974,9.2742358706538030
190,0.0,0,0E-15,1.3248908386648290
131,0.0,5,6.624454193324145,7.9493450319889740
72,0.0,5,6.624454193324145,7.9493450319889740
2,0.0,0,0E-15,1.3248908386648290
85,0.0,6,7.949345031988974,9.2742358706538030
215,0.0,6,7.949345031988974,9.2742358706538030
140,0.0,0,0E-15,1.3248908386648290
205,0.0,1,1.324890838664829,2.6497816773296580
