pickup_zone,avg_total_amount,bkt_passenger_count,val_start,val_end
135,17.34266666666667,3,3.974672515994487,5.2995633546593160
158,17.342187499999987,0,0E-15,1.3248908386648290
68,17.32242424242431,3,3.974672515994487,5.2995633546593160
132,17.314592326139152,0,0E-15,1.3248908386648290
191,17.3007703213608,0,0E-15,1.3248908386648290
59,17.3,1,1.324890838664829,2.6497816773296580
177,17.3,2,2.649781677329658,3.9746725159944870
182,17.279629629629632,0,0E-15,1.3248908386648290
91,17.271612903225805,4,5.299563354659316,6.6244541933241450
147,17.252000000000002,4,5.299563354659316,6.6244541933241450
243,17.222,4,5.299563354659316,6.6244541933241450
144,17.200714285714287,1,1.324890838664829,2.6497816773296580
181,17.191188811188802,0,0E-15,1.3248908386648290
64,17.182872340425533,4,5.299563354659316,6.6244541933241450
198,17.180000000000003,2,2.649781677329658,3.9746725159944870
36,17.163703433162908,1,1.324890838664829,2.6497816773296580
26,17.16,2,2.649781677329658,3.9746725159944870
33,17.1443295019157,2,2.649781677329658,3.9746725159944870
152,17.133333333333322,0,0E-15,1.3248908386648290
86,17.086612903225802,3,3.974672515994487,5.2995633546593160
227,17.06927783350041,1,1.324890838664829,2.6497816773296580
62,17.049130434782608,0,0E-15,1.3248908386648290
61,17.031068702290124,1,1.324890838664829,2.6497816773296580
18,17.019137931034486,0,0E-15,1.3248908386648290
216,17.016758620689643,0,0E-15,1.3248908386648290
175,17.0125,3,3.974672515994487,5.2995633546593160
227,17.008178752107955,2,2.649781677329658,3.9746725159944870
143,17.004817048652864,3,3.974672515994487,5.2995633546593160
201,16.969583333333336,2,2.649781677329658,3.9746725159944870
220,16.94333333333334,1,1.324890838664829,2.6497816773296580
79,16.926890510948958,1,1.324890838664829,2.6497816773296580
93,16.841500000000003,3,3.974672515994487,5.2995633546593160
135,16.83764705882353,2,2.649781677329658,3.9746725159944870
125,16.8,4,5.299563354659316,6.6244541933241450
55,16.790285714285716,2,2.649781677329658,3.9746725159944870
135,16.783268608414254,0,0E-15,1.3248908386648290
193,16.778958333333335,4,5.299563354659316,6.6244541933241450
143,16.75659784560151,4,5.299563354659316,6.6244541933241450
227,16.74930409506787,0,0E-15,1.3248908386648290
238,16.748311688311688,0,0E-15,1.3248908386648290
103,16.743333333333336,3,3.974672515994487,5.2995633546593160
243,16.704146341463417,1,1.324890838664829,2.6497816773296580
36,16.70207126948776,2,2.649781677329658,3.9746725159944870
203,16.7,2,2.649781677329658,3.9746725159944870
46,16.671941747572813,0,0E-15,1.3248908386648290
118,16.66755555555556,1,1.324890838664829,2.6497816773296580
22,16.62455526083106,0,0E-15,1.3248908386648290
255,16.612387543252584,0,0E-15,1.3248908386648290
180,16.602647702407005,2,2.649781677329658,3.9746725159944870
181,16.599999999999998,2,2.649781677329658,3.9746725159944870
175,16.584230769230768,1,1.324890838664829,2.6497816773296580
65,16.554611872146104,2,2.649781677329658,3.9746725159944870
252,16.549999999999997,3,3.974672515994487,5.2995633546593160
126,16.54306451612903,3,3.974672515994487,5.2995633546593160
36,16.54050980392161,3,3.974672515994487,5.2995633546593160
193,16.539857142857215,0,0E-15,1.3248908386648290
55,16.533129770992357,1,1.324890838664829,2.6497816773296580
180,16.518445054944994,1,1.324890838664829,2.6497816773296580
55,16.517220573689492,0,0E-15,1.3248908386648290
45,16.484714452214238,1,1.324890838664829,2.6497816773296580
181,16.476190476190474,3,3.974672515994487,5.2995633546593160
192,16.474642857142857,2,2.649781677329658,3.9746725159944870
156,16.466666666666665,3,3.974672515994487,5.2995633546593160
113,16.46128617363347,3,3.974672515994487,5.2995633546593160
193,16.44139784946237,3,3.974672515994487,5.2995633546593160
201,16.424527363184094,0,0E-15,1.3248908386648290
45,16.421422319474807,3,3.974672515994487,5.2995633546593160
247,16.421111111111113,1,1.324890838664829,2.6497816773296580
0,16.398695652173917,0,0E-15,1.3248908386648290
188,16.37736842105263,4,5.299563354659316,6.6244541933241450
96,16.363004587155974,2,2.649781677329658,3.9746725159944870
55,16.362727272727273,3,3.974672515994487,5.2995633546593160
237,16.34394230769231,0,0E-15,1.3248908386648290
113,16.336448863636356,2,2.649781677329658,3.9746725159944870
147,16.322941176470593,1,1.324890838664829,2.6497816773296580
29,16.3,4,5.299563354659316,6.6244541933241450
184,16.3,3,3.974672515994487,5.2995633546593160
194,16.287558139534884,0,0E-15,1.3248908386648290
103,16.275,1,1.324890838664829,2.6497816773296580
79,16.266654025670682,0,0E-15,1.3248908386648290
243,16.25424892703861,0,0E-15,1.3248908386648290
227,16.240305410122247,3,3.974672515994487,5.2995633546593160
180,16.238083538083583,3,3.974672515994487,5.2995633546593160
93,16.206666666666667,4,5.299563354659316,6.6244541933241450
22,16.198963878327056,1,1.324890838664829,2.6497816773296580
46,16.194347826086958,1,1.324890838664829,2.6497816773296580
162,16.167727272727262,0,0E-15,1.3248908386648290
151,16.166958762886587,0,0E-15,1.3248908386648290
22,16.155852534562218,3,3.974672515994487,5.2995633546593160
249,16.143333333333334,2,2.649781677329658,3.9746725159944870
145,16.134718948645872,1,1.324890838664829,2.6497816773296580
193,16.097500000000004,2,2.649781677329658,3.9746725159944870
61,16.09266666666666,4,5.299563354659316,6.6244541933241450
253,16.08883506055716,1,1.324890838664829,2.6497816773296580
113,16.080664652567993,1,1.324890838664829,2.6497816773296580
180,16.05545706371191,4,5.299563354659316,6.6244541933241450
45,16.048875453446247,4,5.299563354659316,6.6244541933241450
188,16.037403433476413,0,0E-15,1.3248908386648290
61,16.03673788745088,0,0E-15,1.3248908386648290
45,16.02773343974561,0,0E-15,1.3248908386648290
143,16.02296134751671,0,0E-15,1.3248908386648290
65,16.003254972875247,3,3.974672515994487,5.2995633546593160
33,15.989656319290528,1,1.324890838664829,2.6497816773296580
144,15.98943113772455,0,0E-15,1.3248908386648290
96,15.98225312934636,3,3.974672515994487,5.2995633546593160
132,15.971142857142864,3,3.974672515994487,5.2995633546593160
227,15.960828125000043,4,5.299563354659316,6.6244541933241450
15,15.931957671957681,2,2.649781677329658,3.9746725159944870
220,15.907378768020966,0,0E-15,1.3248908386648290
45,15.905638397017771,2,2.649781677329658,3.9746725159944870
216,15.899714285714289,1,1.324890838664829,2.6497816773296580
43,15.89853621881591,1,1.324890838664829,2.6497816773296580
93,15.897000000000002,1,1.324890838664829,2.6497816773296580
144,15.884600000000004,3,3.974672515994487,5.2995633546593160
22,15.862469135802456,2,2.649781677329658,3.9746725159944870
163,15.842000000000002,2,2.649781677329658,3.9746725159944870
236,15.840365296803638,3,3.974672515994487,5.2995633546593160
206,15.815714285714288,4,5.299563354659316,6.6244541933241450
105,15.811809954751118,3,3.974672515994487,5.2995633546593160
223,15.8,2,2.649781677329658,3.9746725159944870
184,15.8,1,1.324890838664829,2.6497816773296580
73,15.8,3,3.974672515994487,5.2995633546593160
119,15.795491329479757,0,0E-15,1.3248908386648290
22,15.793419913419898,4,5.299563354659316,6.6244541933241450
192,15.786844444444464,0,0E-15,1.3248908386648290
96,15.784231511254033,1,1.324890838664829,2.6497816773296580
236,15.77486607142859,1,1.324890838664829,2.6497816773296580
163,15.76875,3,3.974672515994487,5.2995633546593160
222,15.765,4,5.299563354659316,6.6244541933241450
180,15.76475061728427,0,0E-15,1.3248908386648290
235,15.74877589024405,1,1.324890838664829,2.6497816773296580
61,15.742387096774177,3,3.974672515994487,5.2995633546593160
141,15.738628454452464,2,2.649781677329658,3.9746725159944870
236,15.735891065456196,0,0E-15,1.3248908386648290
61,15.70054644808742,2,2.649781677329658,3.9746725159944870
141,15.672518518518359,1,1.324890838664829,2.6497816773296580
96,15.669720670391056,4,5.299563354659316,6.6244541933241450
145,15.667309919901701,2,2.649781677329658,3.9746725159944870
193,15.659684210526303,1,1.324890838664829,2.6497816773296580
43,15.656787190082573,2,2.649781677329658,3.9746725159944870
86,15.65271428571429,4,5.299563354659316,6.6244541933241450
253,15.638819663511878,3,3.974672515994487,5.2995633546593160
33,15.626392514158843,0,0E-15,1.3248908386648290
253,15.592084112149454,2,2.649781677329658,3.9746725159944870
229,15.58570798196929,1,1.324890838664829,2.6497816773296580
49,15.583935018050525,3,3.974672515994487,5.2995633546593160
-1,15.582083185211385,4,5.299563354659316,6.6244541933241450
145,15.580734941100106,0,0E-15,1.3248908386648290
113,15.579033613445366,4,5.299563354659316,6.6244541933241450
155,15.569885714285698,0,0E-15,1.3248908386648290
145,15.568809077810508,3,3.974672515994487,5.2995633546593160
220,15.566027397260276,4,5.299563354659316,6.6244541933241450
158,15.561333333333332,3,3.974672515994487,5.2995633546593160
145,15.55586595081384,4,5.299563354659316,6.6244541933241450
95,15.55,3,3.974672515994487,5.2995633546593160
43,15.547004419191742,3,3.974672515994487,5.2995633546593160
119,15.544848484848485,1,1.324890838664829,2.6497816773296580
235,15.494973761565872,0,0E-15,1.3248908386648290
112,15.484,0,0E-15,1.3248908386648290
135,15.483333333333333,4,5.299563354659316,6.6244541933241450
235,15.4731562080794,3,3.974672515994487,5.2995633546593160
210,15.466666666666669,1,1.324890838664829,2.6497816773296580
6,15.443657984145018,2,2.649781677329658,3.9746725159944870
96,15.42609462312213,0,0E-15,1.3248908386648290
253,15.420514511873403,4,5.299563354659316,6.6244541933241450
113,15.378521193092716,0,0E-15,1.3248908386648290
43,15.378289902279198,0,0E-15,1.3248908386648290
192,15.370891089108907,1,1.324890838664829,2.6497816773296580
65,15.358931960427833,0,0E-15,1.3248908386648290
236,15.356231884057964,2,2.649781677329658,3.9746725159944870
6,15.351673331282488,1,1.324890838664829,2.6497816773296580
105,15.350619834710768,1,1.324890838664829,2.6497816773296580
235,15.327554196036884,2,2.649781677329658,3.9746725159944870
253,15.322812640540851,0,0E-15,1.3248908386648290
235,15.321930508199275,4,5.299563354659316,6.6244541933241450
105,15.320159999999998,2,2.649781677329658,3.9746725159944870
157,15.318332501248081,1,1.324890838664829,2.6497816773296580
52,15.3,4,5.299563354659316,6.6244541933241450
200,15.3,0,0E-15,1.3248908386648290
229,15.29840486039396,2,2.649781677329658,3.9746725159944870
105,15.278078817733856,0,0E-15,1.3248908386648290
60,15.275,3,3.974672515994487,5.2995633546593160
130,15.268852459016392,0,0E-15,1.3248908386648290
33,15.260744680851051,4,5.299563354659316,6.6244541933241450
157,15.254151728552975,3,3.974672515994487,5.2995633546593160
33,15.247032520325215,3,3.974672515994487,5.2995633546593160
157,15.172322421247703,4,5.299563354659316,6.6244541933241450
118,15.16285714285714,2,2.649781677329658,3.9746725159944870
49,15.16159722222222,2,2.649781677329658,3.9746725159944870
43,15.154020694752461,4,5.299563354659316,6.6244541933241450
188,15.122500000000002,2,2.649781677329658,3.9746725159944870
229,15.120405328028621,3,3.974672515994487,5.2995633546593160
130,15.11,4,5.299563354659316,6.6244541933241450
105,15.093414634146345,4,5.299563354659316,6.6244541933241450
229,15.083329418673582,4,5.299563354659316,6.6244541933241450
65,15.060641025641011,4,5.299563354659316,6.6244541933241450
15,15.036106399383216,1,1.324890838664829,2.6497816773296580
259,15.032593750000078,1,1.324890838664829,2.6497816773296580
151,15.017777777777777,4,5.299563354659316,6.6244541933241450
141,14.99455345911953,3,3.974672515994487,5.2995633546593160
158,14.99258064516129,1,1.324890838664829,2.6497816773296580
56,14.983333333333334,3,3.974672515994487,5.2995633546593160
15,14.95615702479353,0,0E-15,1.3248908386648290
157,14.944456154614672,0,0E-15,1.3248908386648290
6,14.939500841278747,3,3.974672515994487,5.2995633546593160
6,14.929682955518647,0,0E-15,1.3248908386648290
165,14.929097744360897,0,0E-15,1.3248908386648290
65,14.928339622641571,1,1.324890838664829,2.6497816773296580
141,14.906338028169015,4,5.299563354659316,6.6244541933241450
237,14.902083333333335,1,1.324890838664829,2.6497816773296580
236,14.900777777777781,4,5.299563354659316,6.6244541933241450
141,14.895138528139109,0,0E-15,1.3248908386648290
259,14.874196175637241,0,0E-15,1.3248908386648290
15,14.8612606232295,3,3.974672515994487,5.2995633546593160
49,14.859185703758163,0,0E-15,1.3248908386648290
164,14.854431628262322,1,1.324890838664829,2.6497816773296580
112,14.853333333333333,1,1.324890838664829,2.6497816773296580
215,14.83732672963582,1,1.324890838664829,2.6497816773296580
172,14.832968359700397,1,1.324890838664829,2.6497816773296580
163,14.82650943396226,0,0E-15,1.3248908386648290
54,14.8,1,1.324890838664829,2.6497816773296580
182,14.8,2,2.649781677329658,3.9746725159944870
49,14.792355008787366,1,1.324890838664829,2.6497816773296580
157,14.763335043612043,2,2.649781677329658,3.9746725159944870
98,14.753333333333336,0,0E-15,1.3248908386648290
127,14.751654135338345,2,2.649781677329658,3.9746725159944870
117,14.751397281058296,1,1.324890838664829,2.6497816773296580
19,14.750165289256195,0,0E-15,1.3248908386648290
192,14.750000000000002,3,3.974672515994487,5.2995633546593160
161,14.72164603059,0,0E-15,1.3248908386648290
150,14.697058823529416,4,5.299563354659316,6.6244541933241450
49,14.696216216216218,4,5.299563354659316,6.6244541933241450
75,14.688383703046497,1,1.324890838664829,2.6497816773296580
17,14.681428571428569,3,3.974672515994487,5.2995633546593160
127,14.627046979865767,4,5.299563354659316,6.6244541933241450
154,14.58285991824078,1,1.324890838664829,2.6497816773296580
229,14.558163952251995,0,0E-15,1.3248908386648290
161,14.54629032258065,4,5.299563354659316,6.6244541933241450
259,14.528240270727597,3,3.974672515994487,5.2995633546593160
215,14.52072238050093,3,3.974672515994487,5.2995633546593160
172,14.511330244870994,4,5.299563354659316,6.6244541933241450
116,14.500723367881584,1,1.324890838664829,2.6497816773296580
259,14.484818481848166,4,5.299563354659316,6.6244541933241450
56,14.47013513513511,0,0E-15,1.3248908386648290
188,14.470000000000002,3,3.974672515994487,5.2995633546593160
6,14.455928994082893,4,5.299563354659316,6.6244541933241450
215,14.453517146413535,0,0E-15,1.3248908386648290
56,14.435283018867928,1,1.324890838664829,2.6497816773296580
75,14.427805264828052,2,2.649781677329658,3.9746725159944870
248,14.417504698442592,1,1.324890838664829,2.6497816773296580
172,14.415186960998168,0,0E-15,1.3248908386648290
215,14.398259580542744,2,2.649781677329658,3.9746725159944870
93,14.353721973094155,0,0E-15,1.3248908386648290
75,14.34186296851546,3,3.974672515994487,5.2995633546593160
163,14.340000000000002,1,1.324890838664829,2.6497816773296580
55,14.317837837837837,4,5.299563354659316,6.6244541933241450
121,14.3,3,3.974672515994487,5.2995633546593160
182,14.3,3,3.974672515994487,5.2995633546593160
47,14.3,2,2.649781677329658,3.9746725159944870
117,14.299675728070707,2,2.649781677329658,3.9746725159944870
215,14.295248236953366,4,5.299563354659316,6.6244541933241450
172,14.253970669617965,3,3.974672515994487,5.2995633546593160
151,14.232000000000003,1,1.324890838664829,2.6497816773296580
226,14.216902141582345,1,1.324890838664829,2.6497816773296580
164,14.184268162665218,3,3.974672515994487,5.2995633546593160
164,14.183696050980373,2,2.649781677329658,3.9746725159944870
172,14.178500986193255,2,2.649781677329658,3.9746725159944870
99,14.16,4,5.299563354659316,6.6244541933241450
171,14.138902258118154,1,1.324890838664829,2.6497816773296580
75,14.13313318557394,4,5.299563354659316,6.6244541933241450
117,14.127761366368594,3,3.974672515994487,5.2995633546593160
154,14.103341836731062,2,2.649781677329658,3.9746725159944870
127,14.096924643584321,0,0E-15,1.3248908386648290
248,14.092197762757262,2,2.649781677329658,3.9746725159944870
75,14.091693480087656,0,0E-15,1.3248908386648290
119,14.064999999999998,3,3.974672515994487,5.2995633546593160
23,14.06292428198434,0,0E-15,1.3248908386648290
114,14.055442060334027,1,1.324890838664829,2.6497816773296580
41,14.033669378691735,1,1.324890838664829,2.6497816773296580
116,13.984355057705208,2,2.649781677329658,3.9746725159944870
114,13.9781312858227,2,2.649781677329658,3.9746725159944870
154,13.97531940511174,3,3.974672515994487,5.2995633546593160
116,13.972238017871364,3,3.974672515994487,5.2995633546593160
164,13.966980280479996,0,0E-15,1.3248908386648290
248,13.924878797502332,3,3.974672515994487,5.2995633546593160
154,13.917662627982422,0,0E-15,1.3248908386648290
249,13.908888888888887,1,1.324890838664829,2.6497816773296580
248,13.898480711224492,4,5.299563354659316,6.6244541933241450
154,13.863941489927143,4,5.299563354659316,6.6244541933241450
164,13.859587891662407,4,5.299563354659316,6.6244541933241450
106,13.82390730859088,1,1.324890838664829,2.6497816773296580
41,13.8232268972625,2,2.649781677329658,3.9746725159944870
116,13.81764905660368,4,5.299563354659316,6.6244541933241450
171,13.813954629061797,2,2.649781677329658,3.9746725159944870
116,13.810270626245043,0,0E-15,1.3248908386648290
117,13.809676712110985,0,0E-15,1.3248908386648290
117,13.803383326217764,4,5.299563354659316,6.6244541933241450
248,13.783407197404372,0,0E-15,1.3248908386648290
171,13.744302969300241,3,3.974672515994487,5.2995633546593160
259,13.736130268199213,2,2.649781677329658,3.9746725159944870
226,13.708704784130724,4,5.299563354659316,6.6244541933241450
72,13.700676459219824,1,1.324890838664829,2.6497816773296580
87,13.693602265234455,1,1.324890838664829,2.6497816773296580
79,13.68043478260869,4,5.299563354659316,6.6244541933241450
18,13.67279069767442,1,1.324890838664829,2.6497816773296580
165,13.6724,1,1.324890838664829,2.6497816773296580
171,13.665788908765563,4,5.299563354659316,6.6244541933241450
171,13.650735525917344,0,0E-15,1.3248908386648290
41,13.629364493297626,3,3.974672515994487,5.2995633546593160
114,13.606949369296858,3,3.974672515994487,5.2995633546593160
83,13.59,4,5.299563354659316,6.6244541933241450
114,13.587917465184551,4,5.299563354659316,6.6244541933241450
136,13.578511451628367,1,1.324890838664829,2.6497816773296580
9,13.577692307692306,2,2.649781677329658,3.9746725159944870
252,13.55,2,2.649781677329658,3.9746725159944870
226,13.548291484716172,2,2.649781677329658,3.9746725159944870
226,13.545682732594042,0,0E-15,1.3248908386648290
41,13.514484746796827,4,5.299563354659316,6.6244541933241450
72,13.497280825791675,3,3.974672515994487,5.2995633546593160
41,13.496128095430656,0,0E-15,1.3248908386648290
127,13.494177949709874,1,1.324890838664829,2.6497816773296580
226,13.475330933259317,3,3.974672515994487,5.2995633546593160
147,13.463600000000003,0,0E-15,1.3248908386648290
114,13.459869876871274,0,0E-15,1.3248908386648290
106,13.453801305454318,2,2.649781677329658,3.9746725159944870
23,13.452,4,5.299563354659316,6.6244541933241450
106,13.45021577250148,3,3.974672515994487,5.2995633546593160
106,13.430168201350472,4,5.299563354659316,6.6244541933241450
48,13.415,4,5.299563354659316,6.6244541933241450
72,13.37020504393412,0,0E-15,1.3248908386648290
87,13.360282315622346,4,5.299563354659316,6.6244541933241450
130,13.354285714285714,3,3.974672515994487,5.2995633546593160
87,13.328243566305664,2,2.649781677329658,3.9746725159944870
243,13.322222222222221,3,3.974672515994487,5.2995633546593160
87,13.314712440292132,0,0E-15,1.3248908386648290
15,13.313840304182495,4,5.299563354659316,6.6244541933241450
87,13.304894312486928,3,3.974672515994487,5.2995633546593160
54,13.3,4,5.299563354659316,6.6244541933241450
106,13.299521122322332,0,0E-15,1.3248908386648290
72,13.287110187109965,2,2.649781677329658,3.9746725159944870
39,13.285439235537224,1,1.324890838664829,2.6497816773296580
136,13.283817909760714,2,2.649781677329658,3.9746725159944870
88,13.253125,3,3.974672515994487,5.2995633546593160
129,13.216666666666669,2,2.649781677329658,3.9746725159944870
159,13.21,3,3.974672515994487,5.2995633546593160
81,13.195,0,0E-15,1.3248908386648290
136,13.161483788346983,3,3.974672515994487,5.2995633546593160
127,13.154814814814797,3,3.974672515994487,5.2995633546593160
188,13.153185840707962,1,1.324890838664829,2.6497816773296580
240,13.136535486970308,1,1.324890838664829,2.6497816773296580
257,13.107522123893801,0,0E-15,1.3248908386648290
56,13.09125,4,5.299563354659316,6.6244541933241450
72,13.08387658694994,4,5.299563354659316,6.6244541933241450
136,13.02324878433419,4,5.299563354659316,6.6244541933241450
136,12.994888399200523,0,0E-15,1.3248908386648290
240,12.985986446102778,3,3.974672515994487,5.2995633546593160
118,12.978,4,5.299563354659316,6.6244541933241450
240,12.957917826239752,2,2.649781677329658,3.9746725159944870
39,12.937470981357455,4,5.299563354659316,6.6244541933241450
39,12.932972810187952,3,3.974672515994487,5.2995633546593160
151,12.927499999999998,3,3.974672515994487,5.2995633546593160
39,12.9263147943908,2,2.649781677329658,3.9746725159944870
165,12.91,4,5.299563354659316,6.6244541933241450
39,12.892550279772028,0,0E-15,1.3248908386648290
184,12.88,4,5.299563354659316,6.6244541933241450
239,12.850583684049354,1,1.324890838664829,2.6497816773296580
240,12.799578341597574,0,0E-15,1.3248908386648290
162,12.777333333333335,1,1.324890838664829,2.6497816773296580
232,12.77222222222222,3,3.974672515994487,5.2995633546593160
239,12.765481905020248,2,2.649781677329658,3.9746725159944870
240,12.761890433218335,4,5.299563354659316,6.6244541933241450
56,12.75,2,2.649781677329658,3.9746725159944870
160,12.725,0,0E-15,1.3248908386648290
239,12.661356668520174,3,3.974672515994487,5.2995633546593160
93,12.583750000000002,2,2.649781677329658,3.9746725159944870
239,12.581400129143132,0,0E-15,1.3248908386648290
239,12.521978508895483,4,5.299563354659316,6.6244541933241450
244,12.304999999999998,1,1.324890838664829,2.6497816773296580
76,12.3,3,3.974672515994487,5.2995633546593160
144,12.291818181818183,2,2.649781677329658,3.9746725159944870
155,12.243333333333334,4,5.299563354659316,6.6244541933241450
240,12.175,6,7.949345031988974,9.2742358706538030
165,12.154285714285717,2,2.649781677329658,3.9746725159944870
76,11.84,0,0E-15,1.3248908386648290
162,11.811666666666667,3,3.974672515994487,5.2995633546593160
241,11.8,4,5.299563354659316,6.6244541933241450
48,11.799999999999999,0,0E-15,1.3248908386648290
256,11.745714285714286,4,5.299563354659316,6.6244541933241450
23,11.665185185185187,3,3.974672515994487,5.2995633546593160
147,11.633333333333335,2,2.649781677329658,3.9746725159944870
46,11.617777777777778,2,2.649781677329658,3.9746725159944870
139,11.6,1,1.324890838664829,2.6497816773296580
26,11.583333333333334,4,5.299563354659316,6.6244541933241450
46,11.568,3,3.974672515994487,5.2995633546593160
224,11.3,2,2.649781677329658,3.9746725159944870
46,11.3,4,5.299563354659316,6.6244541933241450
18,11.16,4,5.299563354659316,6.6244541933241450
123,11.16,1,1.324890838664829,2.6497816773296580
5,11.128,0,0E-15,1.3248908386648290
134,11.0,2,2.649781677329658,3.9746725159944870
242,10.925,3,3.974672515994487,5.2995633546593160
0,10.8,4,5.299563354659316,6.6244541933241450
257,10.8,3,3.974672515994487,5.2995633546593160
81,10.8,2,2.649781677329658,3.9746725159944870
244,10.8,2,2.649781677329658,3.9746725159944870
60,10.79,1,1.324890838664829,2.6497816773296580
248,10.6,6,7.949345031988974,9.2742358706538030
160,10.494666666666665,3,3.974672515994487,5.2995633546593160
215,10.38,6,7.949345031988974,9.2742358706538030
158,10.3,4,5.299563354659316,6.6244541933241450
247,10.3,2,2.649781677329658,3.9746725159944870
242,10.3,1,1.324890838664829,2.6497816773296580
62,10.299999999999999,1,1.324890838664829,2.6497816773296580
75,10.1,6,7.949345031988974,9.2742358706538030
119,10.088571428571429,2,2.649781677329658,3.9746725159944870
18,10.05,3,3.974672515994487,5.2995633546593160
237,10.032,2,2.649781677329658,3.9746725159944870
62,10.001666666666667,2,2.649781677329658,3.9746725159944870
239,9.85,5,6.624454193324145,7.9493450319889740
241,9.8,2,2.649781677329658,3.9746725159944870
202,9.8,2,2.649781677329658,3.9746725159944870
12,9.8,1,1.324890838664829,2.6497816773296580
67,9.8,1,1.324890838664829,2.6497816773296580
125,9.8,2,2.649781677329658,3.9746725159944870
203,9.8,4,5.299563354659316,6.6244541933241450
41,9.75,5,6.624454193324145,7.9493450319889740
88,9.72,4,5.299563354659316,6.6244541933241450
162,9.466666666666667,2,2.649781677329658,3.9746725159944870
90,9.3,2,2.649781677329658,3.9746725159944870
112,9.3,2,2.649781677329658,3.9746725159944870
13,9.3,4,5.299563354659316,6.6244541933241450
19,9.209999999999999,2,2.649781677329658,3.9746725159944870
241,9.175,1,1.324890838664829,2.6497816773296580
57,8.87,3,3.974672515994487,5.2995633546593160
48,8.8,3,3.974672515994487,5.2995633546593160
230,8.8,3,3.974672515994487,5.2995633546593160
69,8.3,4,5.299563354659316,6.6244541933241450
205,8.3,2,2.649781677329658,3.9746725159944870
234,8.3,3,3.974672515994487,5.2995633546593160
85,8.3,6,7.949345031988974,9.2742358706538030
160,8.272,4,5.299563354659316,6.6244541933241450
130,8.213333333333333,2,2.649781677329658,3.9746725159944870
29,8.19,2,2.649781677329658,3.9746725159944870
72,8.1,5,6.624454193324145,7.9493450319889740
239,7.922,6,7.949345031988974,9.2742358706538030
182,7.8,4,5.299563354659316,6.6244541933241450
167,7.8,2,2.649781677329658,3.9746725159944870
204,7.55,2,2.649781677329658,3.9746725159944870
237,7.340000000000001,4,5.299563354659316,6.6244541933241450
7,7.33,4,5.299563354659316,6.6244541933241450
202,7.300000000000001,1,1.324890838664829,2.6497816773296580
241,7.3,3,3.974672515994487,5.2995633546593160
159,7.3,1,1.324890838664829,2.6497816773296580
73,6.8,4,5.299563354659316,6.6244541933241450
252,6.8,4,5.299563354659316,6.6244541933241450
102,6.8,3,3.974672515994487,5.2995633546593160
211,6.8,0,0E-15,1.3248908386648290
208,6.8,4,5.299563354659316,6.6244541933241450
207,6.8,0,0E-15,1.3248908386648290
203,6.392857142857143,3,3.974672515994487,5.2995633546593160
54,6.3,3,3.974672515994487,5.2995633546593160
37,6.3,3,3.974672515994487,5.2995633546593160
257,5.966666666666666,4,5.299563354659316,6.6244541933241450
225,5.8,0,0E-15,1.3248908386648290
146,5.8,0,0E-15,1.3248908386648290
234,5.3,4,5.299563354659316,6.6244541933241450
159,5.3,2,2.649781677329658,3.9746725159944870
210,4.56,4,5.299563354659316,6.6244541933241450
107,4.3,3,3.974672515994487,5.2995633546593160
246,3.8,1,1.324890838664829,2.6497816773296580
148,3.3,1,1.324890838664829,2.6497816773296580
80,3.3,0,0E-15,1.3248908386648290
251,3.3,4,5.299563354659316,6.6244541933241450
170,0.31,3,3.974672515994487,5.2995633546593160
140,0.0,0,0E-15,1.3248908386648290
