pickup_zone,avg_trip_distance,bkt_tip_amount,val_start,val_end
145,10.33482982171798,87,7.4484926781354318,10.07203857098756320
6,10.333333333333334,90,15.3191303566918260,17.94267624954395740
6,10.328205128205127,89,12.6955844638396946,15.31913035669182600
15,10.325384615384618,88,10.0720385709875632,12.69558446383969460
43,10.300613026819923,87,7.4484926781354318,10.07203857098756320
45,10.284591439688713,87,7.4484926781354318,10.07203857098756320
196,10.28,94,25.8133139281003516,28.43685982095248300
130,10.260000000000002,86,4.8249467852833004,7.44849267813543180
215,10.246,92,20.5662221423960888,23.18976803524822020
133,10.24,90,15.3191303566918260,17.94267624954395740
151,10.22625,86,4.8249467852833004,7.44849267813543180
255,10.223333333333334,88,10.0720385709875632,12.69558446383969460
172,10.214324324324327,87,7.4484926781354318,10.07203857098756320
178,10.209333333333332,88,10.0720385709875632,12.69558446383969460
72,10.202857142857141,95,28.4368598209524830,31.06040571380461440
154,10.202727272727273,103,49.4252269637695342,52.04877285662166560
174,10.200000000000001,86,4.8249467852833004,7.44849267813543180
135,10.2,93,23.1897680352482202,25.81331392810035160
19,10.2,88,10.0720385709875632,12.69558446383969460
251,10.19,86,4.8249467852833004,7.44849267813543180
39,10.188345498783452,87,7.4484926781354318,10.07203857098756320
31,10.187999999999999,88,10.0720385709875632,12.69558446383969460
249,10.175,86,4.8249467852833004,7.44849267813543180
96,10.173333333333334,91,17.9426762495439574,20.56622214239608880
46,10.16,87,7.4484926781354318,10.07203857098756320
253,10.137333333333336,91,17.9426762495439574,20.56622214239608880
248,10.132619433198382,87,7.4484926781354318,10.07203857098756320
114,10.124788079470198,87,7.4484926781354318,10.07203857098756320
88,10.123199999999999,86,4.8249467852833004,7.44849267813543180
51,10.12177570093458,87,7.4484926781354318,10.07203857098756320
53,10.110909090909091,87,7.4484926781354318,10.07203857098756320
31,10.1,102,46.8016810709174028,49.42522696376953420
245,10.1,96,31.0604057138046144,33.68395160665674580
78,10.075454545454544,84,-0.4221450004209624,2.20140089243116900
239,10.061666666666667,100,41.5545892852131400,44.17813517806527140
171,10.05407407407408,87,7.4484926781354318,10.07203857098756320
201,10.040000000000001,87,7.4484926781354318,10.07203857098756320
116,10.02025641025641,87,7.4484926781354318,10.07203857098756320
118,10.02,88,10.0720385709875632,12.69558446383969460
197,10.01375,87,7.4484926781354318,10.07203857098756320
41,10.011716814159294,87,7.4484926781354318,10.07203857098756320
136,10.005,105,54.6723187494737970,57.29586464232592840
112,10.0,87,7.4484926781354318,10.07203857098756320
259,10.0,90,15.3191303566918260,17.94267624954395740
208,9.968333333333334,87,7.4484926781354318,10.07203857098756320
157,9.946264775413713,87,7.4484926781354318,10.07203857098756320
75,9.9308,93,23.1897680352482202,25.81331392810035160
7,9.91,89,12.6955844638396946,15.31913035669182600
154,9.91,118,88.7784153565515052,91.40196124940363660
118,9.9,87,7.4484926781354318,10.07203857098756320
15,9.894285714285715,90,15.3191303566918260,17.94267624954395740
9,9.879999999999999,87,7.4484926781354318,10.07203857098756320
117,9.875,103,49.4252269637695342,52.04877285662166560
79,9.865416666666667,87,7.4484926781354318,10.07203857098756320
87,9.859159292035395,87,7.4484926781354318,10.07203857098756320
240,9.8575,105,54.6723187494737970,57.29586464232592840
91,9.855714285714285,90,15.3191303566918260,17.94267624954395740
44,9.85,87,7.4484926781354318,10.07203857098756320
97,9.84,87,7.4484926781354318,10.07203857098756320
13,9.83,91,17.9426762495439574,20.56622214239608880
34,9.815348837209301,84,-0.4221450004209624,2.20140089243116900
106,9.81,98,36.3074974995088772,38.93104339236100860
91,9.8025,87,7.4484926781354318,10.07203857098756320
52,9.801428571428572,86,4.8249467852833004,7.44849267813543180
253,9.774959677419355,87,7.4484926781354318,10.07203857098756320
259,9.774098360655739,87,7.4484926781354318,10.07203857098756320
245,9.75046153846154,87,7.4484926781354318,10.07203857098756320
127,9.748000000000001,87,7.4484926781354318,10.07203857098756320
244,9.709999999999999,85,2.2014008924311690,4.82494678528330040
94,9.7,94,25.8133139281003516,28.43685982095248300
8,9.698333333333332,95,28.4368598209524830,31.06040571380461440
105,9.691041666666665,87,7.4484926781354318,10.07203857098756320
161,9.685,118,88.7784153565515052,91.40196124940363660
113,9.679555555555554,87,7.4484926781354318,10.07203857098756320
240,9.67,126,109.7667824993685564,112.39032839222068780
65,9.640000000000004,87,7.4484926781354318,10.07203857098756320
242,9.635,86,4.8249467852833004,7.44849267813543180
199,9.63,91,17.9426762495439574,20.56622214239608880
154,9.626000000000001,102,46.8016810709174028,49.42522696376953420
125,9.62,86,4.8249467852833004,7.44849267813543180
43,9.61,92,20.5662221423960888,23.18976803524822020
46,9.6,95,28.4368598209524830,31.06040571380461440
52,9.6,88,10.0720385709875632,12.69558446383969460
227,9.581363636363637,89,12.6955844638396946,15.31913035669182600
129,9.56,89,12.6955844638396946,15.31913035669182600
72,9.551175298804779,87,7.4484926781354318,10.07203857098756320
221,9.545192307692309,84,-0.4221450004209624,2.20140089243116900
36,9.542376237623763,87,7.4484926781354318,10.07203857098756320
132,9.524999999999999,89,12.6955844638396946,15.31913035669182600
128,9.519505106048705,84,-0.4221450004209624,2.20140089243116900
22,9.47,92,20.5662221423960888,23.18976803524822020
180,9.47,95,28.4368598209524830,31.06040571380461440
79,9.455,95,28.4368598209524830,31.06040571380461440
6,9.45056074766355,88,10.0720385709875632,12.69558446383969460
137,9.4398736026423,86,4.8249467852833004,7.44849267813543180
68,9.43,99,38.9310433923610086,41.55458928521314000
145,9.4,101,44.1781351780652714,46.80168107091740280
8,9.4,96,31.0604057138046144,33.68395160665674580
37,9.4,86,4.8249467852833004,7.44849267813543180
51,9.393333333333333,95,28.4368598209524830,31.06040571380461440
9,9.384,88,10.0720385709875632,12.69558446383969460
152,9.35,88,10.0720385709875632,12.69558446383969460
175,9.35,88,10.0720385709875632,12.69558446383969460
34,9.35,87,7.4484926781354318,10.07203857098756320
57,9.34,85,2.2014008924311690,4.82494678528330040
39,9.34,98,36.3074974995088772,38.93104339236100860
81,9.336,84,-0.4221450004209624,2.20140089243116900
86,9.33,97,33.6839516066567458,36.30749749950887720
164,9.326666666666666,96,31.0604057138046144,33.68395160665674580
133,9.323571428571427,87,7.4484926781354318,10.07203857098756320
97,9.319999999999999,88,10.0720385709875632,12.69558446383969460
117,9.315,108,62.5429564280301912,65.16650232088232260
-1,9.3,173,233.0734394634187322,235.69698535627086360
95,9.29,86,4.8249467852833004,7.44849267813543180
126,9.282499999999999,90,15.3191303566918260,17.94267624954395740
-1,9.275217391304349,107,59.9194105351780598,62.54295642803019120
8,9.25,97,33.6839516066567458,36.30749749950887720
198,9.24,89,12.6955844638396946,15.31913035669182600
145,9.232105263157894,93,23.1897680352482202,25.81331392810035160
25,9.22,91,17.9426762495439574,20.56622214239608880
122,9.212222222222223,86,4.8249467852833004,7.44849267813543180
77,9.19875,84,-0.4221450004209624,2.20140089243116900
71,9.177499999999998,91,17.9426762495439574,20.56622214239608880
162,9.175,88,10.0720385709875632,12.69558446383969460
37,9.175,85,2.2014008924311690,4.82494678528330040
256,9.17375,87,7.4484926781354318,10.07203857098756320
94,9.171379310344829,87,7.4484926781354318,10.07203857098756320
181,9.16,86,4.8249467852833004,7.44849267813543180
75,9.15625,95,28.4368598209524830,31.06040571380461440
58,9.133061224489795,88,10.0720385709875632,12.69558446383969460
144,9.122499999999999,87,7.4484926781354318,10.07203857098756320
251,9.105,87,7.4484926781354318,10.07203857098756320
136,9.1,96,31.0604057138046144,33.68395160665674580
133,9.097666666666667,86,4.8249467852833004,7.44849267813543180
-1,9.089350649350658,88,10.0720385709875632,12.69558446383969460
126,9.068571428571428,87,7.4484926781354318,10.07203857098756320
155,9.065,88,10.0720385709875632,12.69558446383969460
143,9.064554455445547,87,7.4484926781354318,10.07203857098756320
33,9.054494382022474,87,7.4484926781354318,10.07203857098756320
198,9.0115625,88,10.0720385709875632,12.69558446383969460
92,9.002554744525547,84,-0.4221450004209624,2.20140089243116900
118,9.0,89,12.6955844638396946,15.31913035669182600
144,9.0,89,12.6955844638396946,15.31913035669182600
56,9.0,92,20.5662221423960888,23.18976803524822020
61,8.96375,89,12.6955844638396946,15.31913035669182600
129,8.935,87,7.4484926781354318,10.07203857098756320
227,8.912777777777778,87,7.4484926781354318,10.07203857098756320
160,8.9,95,28.4368598209524830,31.06040571380461440
65,8.894857142857145,88,10.0720385709875632,12.69558446383969460
229,8.889999999999999,114,78.2842317851429796,80.90777767799511100
72,8.88,96,31.0604057138046144,33.68395160665674580
0,8.88,88,10.0720385709875632,12.69558446383969460
58,8.877619047619048,87,7.4484926781354318,10.07203857098756320
137,8.855703815536662,84,-0.4221450004209624,2.20140089243116900
15,8.830787401574801,87,7.4484926781354318,10.07203857098756320
119,8.814615384615383,86,4.8249467852833004,7.44849267813543180
77,8.81,85,2.2014008924311690,4.82494678528330040
204,8.8,86,4.8249467852833004,7.44849267813543180
132,8.79,88,10.0720385709875632,12.69558446383969460
33,8.785,101,44.1781351780652714,46.80168107091740280
137,8.78,109,65.1665023208823226,67.79004821373445400
35,8.77764705882353,87,7.4484926781354318,10.07203857098756320
155,8.774545454545454,86,4.8249467852833004,7.44849267813543180
126,8.766399999999999,88,10.0720385709875632,12.69558446383969460
70,8.753103448275864,86,4.8249467852833004,7.44849267813543180
161,8.725714285714286,88,10.0720385709875632,12.69558446383969460
13,8.725714285714286,85,2.2014008924311690,4.82494678528330040
147,8.715,86,4.8249467852833004,7.44849267813543180
49,8.7,97,33.6839516066567458,36.30749749950887720
51,8.7,103,49.4252269637695342,52.04877285662166560
41,8.7,116,83.5313235708472424,86.15486946369937380
212,8.7,94,25.8133139281003516,28.43685982095248300
116,8.699523809523809,91,17.9426762495439574,20.56622214239608880
94,8.69,105,54.6723187494737970,57.29586464232592840
162,8.685714285714287,86,4.8249467852833004,7.44849267813543180
153,8.671428571428573,84,-0.4221450004209624,2.20140089243116900
169,8.67,84,-0.4221450004209624,2.20140089243116900
57,8.666666666666666,86,4.8249467852833004,7.44849267813543180
103,8.66,86,4.8249467852833004,7.44849267813543180
126,8.656774193548388,86,4.8249467852833004,7.44849267813543180
-1,8.628594710125578,87,7.4484926781354318,10.07203857098756320
126,8.616666666666667,91,17.9426762495439574,20.56622214239608880
248,8.615,103,49.4252269637695342,52.04877285662166560
237,8.613333333333333,87,7.4484926781354318,10.07203857098756320
-1,8.602745098039213,97,33.6839516066567458,36.30749749950887720
45,8.6,96,31.0604057138046144,33.68395160665674580
89,8.6,86,4.8249467852833004,7.44849267813543180
227,8.6,91,17.9426762495439574,20.56622214239608880
69,8.58,88,10.0720385709875632,12.69558446383969460
256,8.55,88,10.0720385709875632,12.69558446383969460
255,8.541,87,7.4484926781354318,10.07203857098756320
198,8.534333333333333,87,7.4484926781354318,10.07203857098756320
118,8.5225,86,4.8249467852833004,7.44849267813543180
255,8.522222222222224,86,4.8249467852833004,7.44849267813543180
122,8.5,89,12.6955844638396946,15.31913035669182600
73,8.5,91,17.9426762495439574,20.56622214239608880
159,8.5,86,4.8249467852833004,7.44849267813543180
152,8.499,86,4.8249467852833004,7.44849267813543180
58,8.484571428571428,86,4.8249467852833004,7.44849267813543180
164,8.48,105,54.6723187494737970,57.29586464232592840
58,8.445,90,15.3191303566918260,17.94267624954395740
158,8.44,86,4.8249467852833004,7.44849267813543180
206,8.426923076923076,88,10.0720385709875632,12.69558446383969460
127,8.401,88,10.0720385709875632,12.69558446383969460
226,8.4,94,25.8133139281003516,28.43685982095248300
133,8.385,89,12.6955844638396946,15.31913035669182600
228,8.373101604278073,86,4.8249467852833004,7.44849267813543180
134,8.37076923076923,86,4.8249467852833004,7.44849267813543180
61,8.364418604651162,87,7.4484926781354318,10.07203857098756320
193,8.353181818181817,87,7.4484926781354318,10.07203857098756320
106,8.35,122,99.2725989279600308,101.89614482081216220
240,8.33125,98,36.3074974995088772,38.93104339236100860
121,8.315,85,2.2014008924311690,4.82494678528330040
251,8.305,88,10.0720385709875632,12.69558446383969460
-1,8.283333333333333,114,78.2842317851429796,80.90777767799511100
229,8.214,99,38.9310433923610086,41.55458928521314000
86,8.2,100,41.5545892852131400,44.17813517806527140
117,8.2,98,36.3074974995088772,38.93104339236100860
91,8.176857142857145,86,4.8249467852833004,7.44849267813543180
174,8.17125,87,7.4484926781354318,10.07203857098756320
188,8.156666666666666,87,7.4484926781354318,10.07203857098756320
154,8.15,148,167.4847921421154472,170.10833803496757860
130,8.15,89,12.6955844638396946,15.31913035669182600
194,8.14,86,4.8249467852833004,7.44849267813543180
161,8.136153846153846,87,7.4484926781354318,10.07203857098756320
96,8.1,97,33.6839516066567458,36.30749749950887720
96,8.1,100,41.5545892852131400,44.17813517806527140
50,8.08,97,33.6839516066567458,36.30749749950887720
171,8.077142857142857,92,20.5662221423960888,23.18976803524822020
8,8.076969696969698,93,23.1897680352482202,25.81331392810035160
109,8.045,86,4.8249467852833004,7.44849267813543180
219,8.04,122,99.2725989279600308,101.89614482081216220
4,8.0,86,4.8249467852833004,7.44849267813543180
238,7.983333333333332,86,4.8249467852833004,7.44849267813543180
237,7.978571428571429,86,4.8249467852833004,7.44849267813543180
230,7.957142857142857,86,4.8249467852833004,7.44849267813543180
240,7.94,110,67.7900482137344540,70.41359410658658540
79,7.938142857142858,88,10.0720385709875632,12.69558446383969460
245,7.935470171890799,86,4.8249467852833004,7.44849267813543180
150,7.923703703703704,87,7.4484926781354318,10.07203857098756320
61,7.92,90,15.3191303566918260,17.94267624954395740
45,7.91,95,28.4368598209524830,31.06040571380461440
152,7.9,89,12.6955844638396946,15.31913035669182600
143,7.8968292682926835,90,15.3191303566918260,17.94267624954395740
188,7.885,93,23.1897680352482202,25.81331392810035160
26,7.880000000000001,86,4.8249467852833004,7.44849267813543180
243,7.88,89,12.6955844638396946,15.31913035669182600
28,7.875,87,7.4484926781354318,10.07203857098756320
222,7.842499999999999,85,2.2014008924311690,4.82494678528330040
127,7.835978260869565,86,4.8249467852833004,7.44849267813543180
216,7.81,86,4.8249467852833004,7.44849267813543180
198,7.800388349514565,86,4.8249467852833004,7.44849267813543180
143,7.8,96,31.0604057138046144,33.68395160665674580
71,7.8,98,36.3074974995088772,38.93104339236100860
94,7.777661290322581,86,4.8249467852833004,7.44849267813543180
75,7.763333333333333,111,70.4135941065865854,73.03713999943871680
175,7.754444444444445,86,4.8249467852833004,7.44849267813543180
143,7.74,94,25.8133139281003516,28.43685982095248300
183,7.73,89,12.6955844638396946,15.31913035669182600
150,7.711980198019802,88,10.0720385709875632,12.69558446383969460
9,7.705365853658537,86,4.8249467852833004,7.44849267813543180
34,7.7,86,4.8249467852833004,7.44849267813543180
87,7.7,103,49.4252269637695342,52.04877285662166560
22,7.7,97,33.6839516066567458,36.30749749950887720
68,7.697397769516726,86,4.8249467852833004,7.44849267813543180
49,7.65,96,31.0604057138046144,33.68395160665674580
71,7.638709677419355,87,7.4484926781354318,10.07203857098756320
227,7.630937500000001,88,10.0720385709875632,12.69558446383969460
52,7.63,89,12.6955844638396946,15.31913035669182600
221,7.63,93,23.1897680352482202,25.81331392810035160
253,7.608333333333332,93,23.1897680352482202,25.81331392810035160
227,7.6000000000000005,90,15.3191303566918260,17.94267624954395740
86,7.6,104,52.0487728566216656,54.67231874947379700
228,7.6,90,15.3191303566918260,17.94267624954395740
51,7.598321428571428,86,4.8249467852833004,7.44849267813543180
191,7.555412262156446,86,4.8249467852833004,7.44849267813543180
102,7.55,87,7.4484926781354318,10.07203857098756320
150,7.529411764705882,89,12.6955844638396946,15.31913035669182600
122,7.519361702127659,84,-0.4221450004209624,2.20140089243116900
64,7.516774193548384,86,4.8249467852833004,7.44849267813543180
150,7.512602739726026,86,4.8249467852833004,7.44849267813543180
22,7.500741525423731,86,4.8249467852833004,7.44849267813543180
31,7.5,97,33.6839516066567458,36.30749749950887720
113,7.5,128,115.0138742850728192,117.63742017792495060
198,7.486666666666667,90,15.3191303566918260,17.94267624954395740
36,7.481027667984192,86,4.8249467852833004,7.44849267813543180
96,7.478042226487524,86,4.8249467852833004,7.44849267813543180
226,7.470883140053518,86,4.8249467852833004,7.44849267813543180
79,7.4702040816326525,86,4.8249467852833004,7.44849267813543180
180,7.452250332889479,86,4.8249467852833004,7.44849267813543180
129,7.441428571428572,86,4.8249467852833004,7.44849267813543180
161,7.438245614035087,86,4.8249467852833004,7.44849267813543180
18,7.4275,86,4.8249467852833004,7.44849267813543180
79,7.416666666666667,90,15.3191303566918260,17.94267624954395740
143,7.406144578313254,89,12.6955844638396946,15.31913035669182600
25,7.4,103,49.4252269637695342,52.04877285662166560
122,7.4,97,33.6839516066567458,36.30749749950887720
53,7.3900000000000015,86,4.8249467852833004,7.44849267813543180
206,7.378888888888889,87,7.4484926781354318,10.07203857098756320
114,7.36,141,149.1199708921505274,151.74351678500265880
30,7.345643835616438,86,4.8249467852833004,7.44849267813543180
105,7.3313333333333315,86,4.8249467852833004,7.44849267813543180
53,7.32,91,17.9426762495439574,20.56622214239608880
93,7.319999999999999,86,4.8249467852833004,7.44849267813543180
154,7.314545454545455,107,59.9194105351780598,62.54295642803019120
79,7.313571428571429,89,12.6955844638396946,15.31913035669182600
143,7.31,253,442.9571108915892442,445.58065678444137560
145,7.304615384615384,92,20.5662221423960888,23.18976803524822020
178,7.303999999999999,87,7.4484926781354318,10.07203857098756320
152,7.300000000000001,87,7.4484926781354318,10.07203857098756320
245,7.3,101,44.1781351780652714,46.80168107091740280
145,7.295453470031547,86,4.8249467852833004,7.44849267813543180
208,7.291702127659574,84,-0.4221450004209624,2.20140089243116900
196,7.28125,89,12.6955844638396946,15.31913035669182600
115,7.28,84,-0.4221450004209624,2.20140089243116900
85,7.26990632627482,86,4.8249467852833004,7.44849267813543180
201,7.266764705882353,86,4.8249467852833004,7.44849267813543180
229,7.261765526866743,86,4.8249467852833004,7.44849267813543180
34,7.26,95,28.4368598209524830,31.06040571380461440
49,7.259473684210526,86,4.8249467852833004,7.44849267813543180
-1,7.233333333333334,128,115.0138742850728192,117.63742017792495060
145,7.22625,103,49.4252269637695342,52.04877285662166560
154,7.223468167991903,86,4.8249467852833004,7.44849267813543180
215,7.21,119,91.4019612494036366,94.02550714225576800
171,7.205,103,49.4252269637695342,52.04877285662166560
41,7.204000000000001,101,44.1781351780652714,46.80168107091740280
197,7.200227272727273,86,4.8249467852833004,7.44849267813543180
71,7.199999999999999,107,59.9194105351780598,62.54295642803019120
220,7.199537572254335,86,4.8249467852833004,7.44849267813543180
165,7.195,86,4.8249467852833004,7.44849267813543180
86,7.1929599999999985,86,4.8249467852833004,7.44849267813543180
164,7.165174075412608,86,4.8249467852833004,7.44849267813543180
97,7.1641176470588235,86,4.8249467852833004,7.44849267813543180
74,7.156470588235294,87,7.4484926781354318,10.07203857098756320
74,7.151449275362321,86,4.8249467852833004,7.44849267813543180
103,7.15,87,7.4484926781354318,10.07203857098756320
137,7.147196119629844,85,2.2014008924311690,4.82494678528330040
35,7.140714285714286,86,4.8249467852833004,7.44849267813543180
6,7.135876897133221,86,4.8249467852833004,7.44849267813543180
251,7.12,85,2.2014008924311690,4.82494678528330040
8,7.114354962810978,86,4.8249467852833004,7.44849267813543180
116,7.101048761609912,86,4.8249467852833004,7.44849267813543180
241,7.1,87,7.4484926781354318,10.07203857098756320
14,7.1,85,2.2014008924311690,4.82494678528330040
6,7.1,98,36.3074974995088772,38.93104339236100860
148,7.076666666666667,84,-0.4221450004209624,2.20140089243116900
65,7.072808988764046,86,4.8249467852833004,7.44849267813543180
136,7.065002916585657,86,4.8249467852833004,7.44849267813543180
219,7.057230769230768,85,2.2014008924311690,4.82494678528330040
88,7.055,99,38.9310433923610086,41.55458928521314000
65,7.045,92,20.5662221423960888,23.18976803524822020
61,7.036007326007327,86,4.8249467852833004,7.44849267813543180
82,7.031666666666666,84,-0.4221450004209624,2.20140089243116900
15,7.029999999999999,92,20.5662221423960888,23.18976803524822020
86,7.015000000000001,89,12.6955844638396946,15.31913035669182600
235,7.012499999999999,105,54.6723187494737970,57.29586464232592840
136,7.01,106,57.2958646423259284,59.91941053517805980
172,7.008888888888889,91,17.9426762495439574,20.56622214239608880
117,7.007446357796912,86,4.8249467852833004,7.44849267813543180
43,6.990052666227787,86,4.8249467852833004,7.44849267813543180
19,6.9799999999999995,87,7.4484926781354318,10.07203857098756320
235,6.978541712768314,86,4.8249467852833004,7.44849267813543180
240,6.963333333333334,107,59.9194105351780598,62.54295642803019120
193,6.952580645161292,86,4.8249467852833004,7.44849267813543180
46,6.95,86,4.8249467852833004,7.44849267813543180
239,6.937455703353709,86,4.8249467852833004,7.44849267813543180
170,6.935,84,-0.4221450004209624,2.20140089243116900
72,6.930786713286715,86,4.8249467852833004,7.44849267813543180
-1,6.911147695202256,86,4.8249467852833004,7.44849267813543180
236,6.908407079646016,86,4.8249467852833004,7.44849267813543180
251,6.905957446808509,84,-0.4221450004209624,2.20140089243116900
208,6.9,89,12.6955844638396946,15.31913035669182600
171,6.9,107,59.9194105351780598,62.54295642803019120
15,6.878399999999999,89,12.6955844638396946,15.31913035669182600
112,6.87,86,4.8249467852833004,7.44849267813543180
75,6.864450984371829,86,4.8249467852833004,7.44849267813543180
132,6.860317460317461,86,4.8249467852833004,7.44849267813543180
239,6.8549999999999995,108,62.5429564280301912,65.16650232088232260
144,6.854166666666667,86,4.8249467852833004,7.44849267813543180
105,6.85,99,38.9310433923610086,41.55458928521314000
204,6.85,84,-0.4221450004209624,2.20140089243116900
240,6.82856664372564,86,4.8249467852833004,7.44849267813543180
127,6.8,91,17.9426762495439574,20.56622214239608880
118,6.8,101,44.1781351780652714,46.80168107091740280
235,6.8,111,70.4135941065865854,73.03713999943871680
109,6.792,88,10.0720385709875632,12.69558446383969460
143,6.79,106,57.2958646423259284,59.91941053517805980
143,6.785347129506008,86,4.8249467852833004,7.44849267813543180
91,6.783333333333334,91,17.9426762495439574,20.56622214239608880
253,6.77719114219114,86,4.8249467852833004,7.44849267813543180
23,6.774000000000001,86,4.8249467852833004,7.44849267813543180
172,6.766117886178862,86,4.8249467852833004,7.44849267813543180
44,6.765000000000001,84,-0.4221450004209624,2.20140089243116900
56,6.761818181818182,86,4.8249467852833004,7.44849267813543180
206,6.752291666666667,86,4.8249467852833004,7.44849267813543180
19,6.75,93,23.1897680352482202,25.81331392810035160
245,6.731428571428571,91,17.9426762495439574,20.56622214239608880
-1,6.701959514170042,89,12.6955844638396946,15.31913035669182600
-1,6.7,181,254.0618066062357834,256.68535249908791480
199,6.680000000000001,90,15.3191303566918260,17.94267624954395740
242,6.68,85,2.2014008924311690,4.82494678528330040
253,6.675454545454545,90,15.3191303566918260,17.94267624954395740
33,6.657774647887326,86,4.8249467852833004,7.44849267813543180
225,6.6575,84,-0.4221450004209624,2.20140089243116900
157,6.645481150793652,86,4.8249467852833004,7.44849267813543180
8,6.643529411764705,94,25.8133139281003516,28.43685982095248300
106,6.642712364709739,86,4.8249467852833004,7.44849267813543180
248,6.641994229183847,86,4.8249467852833004,7.44849267813543180
45,6.6397802197802225,86,4.8249467852833004,7.44849267813543180
177,6.633,84,-0.4221450004209624,2.20140089243116900
143,6.62030797101449,88,10.0720385709875632,12.69558446383969460
245,6.616,93,23.1897680352482202,25.81331392810035160
-1,6.609052631578946,90,15.3191303566918260,17.94267624954395740
128,6.608676470588236,85,2.2014008924311690,4.82494678528330040
164,6.6,110,67.7900482137344540,70.41359410658658540
61,6.6,110,67.7900482137344540,70.41359410658658540
63,6.590000000000001,86,4.8249467852833004,7.44849267813543180
114,6.588940098865951,86,4.8249467852833004,7.44849267813543180
192,6.584117647058824,86,4.8249467852833004,7.44849267813543180
43,6.58,225,369.4978258917295650,372.12137178458169640
55,6.576666666666667,86,4.8249467852833004,7.44849267813543180
163,6.576666666666667,86,4.8249467852833004,7.44849267813543180
164,6.57,103,49.4252269637695342,52.04877285662166560
198,6.5600000000000005,91,17.9426762495439574,20.56622214239608880
171,6.548,95,28.4368598209524830,31.06040571380461440
188,6.545500000000001,86,4.8249467852833004,7.44849267813543180
41,6.529999999999999,122,99.2725989279600308,101.89614482081216220
87,6.528199489495391,86,4.8249467852833004,7.44849267813543180
85,6.52,99,38.9310433923610086,41.55458928521314000
235,6.515000000000001,112,73.0371399994387168,75.66068589229084820
215,6.513569589375253,86,4.8249467852833004,7.44849267813543180
90,6.5,85,2.2014008924311690,4.82494678528330040
212,6.5,91,17.9426762495439574,20.56622214239608880
239,6.496666666666666,104,52.0487728566216656,54.67231874947379700
39,6.492182444061964,86,4.8249467852833004,7.44849267813543180
114,6.4775,95,28.4368598209524830,31.06040571380461440
99,6.470000000000001,86,4.8249467852833004,7.44849267813543180
161,6.465,90,15.3191303566918260,17.94267624954395740
15,6.458132118451024,86,4.8249467852833004,7.44849267813543180
89,6.45,85,2.2014008924311690,4.82494678528330040
141,6.4370436187399,86,4.8249467852833004,7.44849267813543180
113,6.434163265306122,86,4.8249467852833004,7.44849267813543180
66,6.425000000000001,84,-0.4221450004209624,2.20140089243116900
171,6.422746280659425,86,4.8249467852833004,7.44849267813543180
13,6.42,89,12.6955844638396946,15.31913035669182600
41,6.407590976509958,86,4.8249467852833004,7.44849267813543180
93,6.392,87,7.4484926781354318,10.07203857098756320
88,6.38,93,23.1897680352482202,25.81331392810035160
114,6.3500000000000005,103,49.4252269637695342,52.04877285662166560
197,6.346666666666667,90,15.3191303566918260,17.94267624954395740
227,6.345206043956042,86,4.8249467852833004,7.44849267813543180
4,6.3225,84,-0.4221450004209624,2.20140089243116900
33,6.32,91,17.9426762495439574,20.56622214239608880
235,6.300000000000001,96,31.0604057138046144,33.68395160665674580
134,6.3,89,12.6955844638396946,15.31913035669182600
150,6.3,95,28.4368598209524830,31.06040571380461440
117,6.27,106,57.2958646423259284,59.91941053517805980
32,6.27,84,-0.4221450004209624,2.20140089243116900
243,6.256153846153845,86,4.8249467852833004,7.44849267813543180
22,6.25,91,17.9426762495439574,20.56622214239608880
13,6.25,88,10.0720385709875632,12.69558446383969460
141,6.25,95,28.4368598209524830,31.06040571380461440
259,6.2335205992509355,86,4.8249467852833004,7.44849267813543180
135,6.232727272727273,86,4.8249467852833004,7.44849267813543180
79,6.23,122,99.2725989279600308,101.89614482081216220
31,6.227499999999999,87,7.4484926781354318,10.07203857098756320
256,6.226666666666667,86,4.8249467852833004,7.44849267813543180
136,6.21,104,52.0487728566216656,54.67231874947379700
192,6.21,100,41.5545892852131400,44.17813517806527140
105,6.2,91,17.9426762495439574,20.56622214239608880
202,6.2,86,4.8249467852833004,7.44849267813543180
73,6.133333333333334,86,4.8249467852833004,7.44849267813543180
196,6.129611650485436,88,10.0720385709875632,12.69558446383969460
201,6.12,91,17.9426762495439574,20.56622214239608880
256,6.1,99,38.9310433923610086,41.55458928521314000
257,6.1,86,4.8249467852833004,7.44849267813543180
31,6.1,95,28.4368598209524830,31.06040571380461440
126,6.095384615384616,89,12.6955844638396946,15.31913035669182600
17,6.085000000000001,86,4.8249467852833004,7.44849267813543180
19,6.084615384615384,86,4.8249467852833004,7.44849267813543180
229,6.082,101,44.1781351780652714,46.80168107091740280
88,6.071428571428571,87,7.4484926781354318,10.07203857098756320
38,6.0633333333333335,84,-0.4221450004209624,2.20140089243116900
106,6.05,97,33.6839516066567458,36.30749749950887720
77,6.05,86,4.8249467852833004,7.44849267813543180
239,6.015000000000001,113,75.6606858922908482,78.28423178514297960
91,6.0,99,38.9310433923610086,41.55458928521314000
117,5.994999999999999,105,54.6723187494737970,57.29586464232592840
10,5.994,84,-0.4221450004209624,2.20140089243116900
253,5.989999999999999,98,36.3074974995088772,38.93104339236100860
229,5.989000000000001,103,49.4252269637695342,52.04877285662166560
196,5.962857142857143,87,7.4484926781354318,10.07203857098756320
105,5.95,97,33.6839516066567458,36.30749749950887720
