pickup_zone,avg_passenger_count,bkt_tip_amount,val_start,val_end
15,1.6216393442622952,85,2.2014008924311690,4.82494678528330040
41,1.6216216216216217,95,28.4368598209524830,31.06040571380461440
128,1.621160409556314,88,10.0720385709875632,12.69558446383969460
245,1.6208291203235592,86,4.8249467852833004,7.44849267813543180
96,1.6193012884043607,84,-0.4221450004209624,2.20140089243116900
220,1.6184971098265897,86,4.8249467852833004,7.44849267813543180
105,1.618364418938307,85,2.2014008924311690,4.82494678528330040
192,1.6178343949044587,84,-0.4221450004209624,2.20140089243116900
128,1.6176470588235294,85,2.2014008924311690,4.82494678528330040
53,1.6176470588235294,86,4.8249467852833004,7.44849267813543180
131,1.616221174004193,85,2.2014008924311690,4.82494678528330040
25,1.6153846153846154,87,7.4484926781354318,10.07203857098756320
71,1.6129032258064515,87,7.4484926781354318,10.07203857098756320
128,1.612725844461901,84,-0.4221450004209624,2.20140089243116900
96,1.6120102214650767,85,2.2014008924311690,4.82494678528330040
30,1.6118721461187215,86,4.8249467852833004,7.44849267813543180
91,1.6111111111111112,87,7.4484926781354318,10.07203857098756320
228,1.6111111111111112,85,2.2014008924311690,4.82494678528330040
154,1.6105263157894736,94,25.8133139281003516,28.43685982095248300
113,1.609948937572064,84,-0.4221450004209624,2.20140089243116900
68,1.6096654275092936,86,4.8249467852833004,7.44849267813543180
130,1.6090225563909775,84,-0.4221450004209624,2.20140089243116900
235,1.608974358974359,90,15.3191303566918260,17.94267624954395740
68,1.6087125632049786,84,-0.4221450004209624,2.20140089243116900
23,1.608695652173913,85,2.2014008924311690,4.82494678528330040
8,1.607883817427386,88,10.0720385709875632,12.69558446383969460
143,1.6068840579710144,88,10.0720385709875632,12.69558446383969460
143,1.6060656281073915,85,2.2014008924311690,4.82494678528330040
154,1.606060606060606,103,49.4252269637695342,52.04877285662166560
219,1.605263157894737,87,7.4484926781354318,10.07203857098756320
41,1.605263157894737,93,23.1897680352482202,25.81331392810035160
193,1.6046720575022462,84,-0.4221450004209624,2.20140089243116900
51,1.6041666666666667,88,10.0720385709875632,12.69558446383969460
256,1.6015037593984962,84,-0.4221450004209624,2.20140089243116900
154,1.600609756097561,92,20.5662221423960888,23.18976803524822020
131,1.6005221932114881,91,17.9426762495439574,20.56622214239608880
191,1.6004228329809724,86,4.8249467852833004,7.44849267813543180
79,1.6,88,10.0720385709875632,12.69558446383969460
242,1.6,84,-0.4221450004209624,2.20140089243116900
201,1.6,85,2.2014008924311690,4.82494678528330040
106,1.6,92,20.5662221423960888,23.18976803524822020
191,1.6,89,12.6955844638396946,15.31913035669182600
69,1.6,86,4.8249467852833004,7.44849267813543180
178,1.6,86,4.8249467852833004,7.44849267813543180
253,1.6,92,20.5662221423960888,23.18976803524822020
229,1.6,94,25.8133139281003516,28.43685982095248300
92,1.6,91,17.9426762495439574,20.56622214239608880
137,1.6,98,36.3074974995088772,38.93104339236100860
91,1.6,86,4.8249467852833004,7.44849267813543180
88,1.6,84,-0.4221450004209624,2.20140089243116900
205,1.6,84,-0.4221450004209624,2.20140089243116900
43,1.6,90,15.3191303566918260,17.94267624954395740
239,1.6,105,54.6723187494737970,57.29586464232592840
39,1.5989304812834224,89,12.6955844638396946,15.31913035669182600
6,1.598881118881119,85,2.2014008924311690,4.82494678528330040
117,1.5974025974025974,92,20.5662221423960888,23.18976803524822020
239,1.5964487489911219,89,12.6955844638396946,15.31913035669182600
9,1.5945945945945945,85,2.2014008924311690,4.82494678528330040
201,1.594272076372315,84,-0.4221450004209624,2.20140089243116900
72,1.59375,91,17.9426762495439574,20.56622214239608880
219,1.59375,90,15.3191303566918260,17.94267624954395740
72,1.593625498007968,87,7.4484926781354318,10.07203857098756320
22,1.5925925925925926,88,10.0720385709875632,12.69558446383969460
86,1.592,86,4.8249467852833004,7.44849267813543180
109,1.591549295774648,84,-0.4221450004209624,2.20140089243116900
6,1.5897435897435896,89,12.6955844638396946,15.31913035669182600
51,1.588235294117647,89,12.6955844638396946,15.31913035669182600
43,1.588235294117647,88,10.0720385709875632,12.69558446383969460
137,1.588089330024814,91,17.9426762495439574,20.56622214239608880
178,1.5853658536585367,84,-0.4221450004209624,2.20140089243116900
235,1.5846153846153845,91,17.9426762495439574,20.56622214239608880
33,1.5842696629213484,87,7.4484926781354318,10.07203857098756320
74,1.583673469387755,84,-0.4221450004209624,2.20140089243116900
31,1.5833333333333333,87,7.4484926781354318,10.07203857098756320
206,1.5833333333333333,86,4.8249467852833004,7.44849267813543180
188,1.5828877005347595,84,-0.4221450004209624,2.20140089243116900
75,1.5825242718446602,91,17.9426762495439574,20.56622214239608880
199,1.5824175824175823,84,-0.4221450004209624,2.20140089243116900
30,1.5818181818181818,88,10.0720385709875632,12.69558446383969460
45,1.5813953488372092,89,12.6955844638396946,15.31913035669182600
41,1.5800711743772242,91,17.9426762495439574,20.56622214239608880
8,1.5789473684210527,92,20.5662221423960888,23.18976803524822020
157,1.5789473684210527,90,15.3191303566918260,17.94267624954395740
145,1.5789473684210527,93,23.1897680352482202,25.81331392810035160
227,1.5769230769230769,86,4.8249467852833004,7.44849267813543180
8,1.5768321513002364,89,12.6955844638396946,15.31913035669182600
143,1.5762376237623763,87,7.4484926781354318,10.07203857098756320
8,1.5757575757575757,93,23.1897680352482202,25.81331392810035160
15,1.5740318906605923,86,4.8249467852833004,7.44849267813543180
143,1.5731414868105515,84,-0.4221450004209624,2.20140089243116900
105,1.5723350253807107,84,-0.4221450004209624,2.20140089243116900
134,1.572093023255814,84,-0.4221450004209624,2.20140089243116900
219,1.5719298245614035,84,-0.4221450004209624,2.20140089243116900
92,1.5714285714285714,85,2.2014008924311690,4.82494678528330040
136,1.5714285714285714,95,28.4368598209524830,31.06040571380461440
237,1.5714285714285714,86,4.8249467852833004,7.44849267813543180
126,1.5714285714285714,87,7.4484926781354318,10.07203857098756320
91,1.5709046454767726,84,-0.4221450004209624,2.20140089243116900
79,1.569060773480663,85,2.2014008924311690,4.82494678528330040
161,1.5688295936931473,84,-0.4221450004209624,2.20140089243116900
22,1.5682940208447613,85,2.2014008924311690,4.82494678528330040
154,1.5662650602409638,95,28.4368598209524830,31.06040571380461440
36,1.565217391304348,89,12.6955844638396946,15.31913035669182600
129,1.5647058823529412,84,-0.4221450004209624,2.20140089243116900
219,1.5642857142857143,86,4.8249467852833004,7.44849267813543180
136,1.564102564102564,89,12.6955844638396946,15.31913035669182600
75,1.564102564102564,92,20.5662221423960888,23.18976803524822020
25,1.564102564102564,85,2.2014008924311690,4.82494678528330040
161,1.5614035087719298,86,4.8249467852833004,7.44849267813543180
157,1.5609756097560976,89,12.6955844638396946,15.31913035669182600
162,1.5608108108108107,84,-0.4221450004209624,2.20140089243116900
22,1.5605650154798762,84,-0.4221450004209624,2.20140089243116900
132,1.5600961538461537,84,-0.4221450004209624,2.20140089243116900
154,1.56,96,31.0604057138046144,33.68395160665674580
36,1.5594059405940595,87,7.4484926781354318,10.07203857098756320
94,1.5576923076923077,85,2.2014008924311690,4.82494678528330040
141,1.5569620253164558,87,7.4484926781354318,10.07203857098756320
134,1.5555555555555556,85,2.2014008924311690,4.82494678528330040
116,1.5555555555555556,93,23.1897680352482202,25.81331392810035160
131,1.5555555555555556,102,46.8016810709174028,49.42522696376953420
235,1.5555555555555556,89,12.6955844638396946,15.31913035669182600
131,1.5555555555555556,97,33.6839516066567458,36.30749749950887720
198,1.5555555555555556,85,2.2014008924311690,4.82494678528330040
154,1.5555555555555556,112,73.0371399994387168,75.66068589229084820
240,1.5555555555555556,96,31.0604057138046144,33.68395160665674580
72,1.5549738219895288,88,10.0720385709875632,12.69558446383969460
208,1.553191489361702,84,-0.4221450004209624,2.20140089243116900
-1,1.553191489361702,99,38.9310433923610086,41.55458928521314000
57,1.5517241379310345,84,-0.4221450004209624,2.20140089243116900
25,1.55,89,12.6955844638396946,15.31913035669182600
22,1.5490196078431373,87,7.4484926781354318,10.07203857098756320
193,1.5483870967741935,86,4.8249467852833004,7.44849267813543180
131,1.546218487394958,95,28.4368598209524830,31.06040571380461440
-1,1.546176046176046,88,10.0720385709875632,12.69558446383969460
145,1.5454545454545454,95,28.4368598209524830,31.06040571380461440
18,1.5454545454545454,85,2.2014008924311690,4.82494678528330040
158,1.5454545454545454,85,2.2014008924311690,4.82494678528330040
135,1.5454545454545454,86,4.8249467852833004,7.44849267813543180
143,1.5453938584779707,86,4.8249467852833004,7.44849267813543180
113,1.5444444444444445,87,7.4484926781354318,10.07203857098756320
133,1.5441988950276244,84,-0.4221450004209624,2.20140089243116900
71,1.5432098765432098,84,-0.4221450004209624,2.20140089243116900
58,1.542857142857143,86,4.8249467852833004,7.44849267813543180
74,1.5425531914893618,85,2.2014008924311690,4.82494678528330040
172,1.5390070921985815,88,10.0720385709875632,12.69558446383969460
19,1.5384615384615385,86,4.8249467852833004,7.44849267813543180
9,1.5374592833876222,84,-0.4221450004209624,2.20140089243116900
114,1.537037037037037,91,17.9426762495439574,20.56622214239608880
241,1.5357142857142858,84,-0.4221450004209624,2.20140089243116900
206,1.5338983050847457,85,2.2014008924311690,4.82494678528330040
238,1.5333333333333334,84,-0.4221450004209624,2.20140089243116900
90,1.5333333333333334,84,-0.4221450004209624,2.20140089243116900
91,1.5333333333333334,88,10.0720385709875632,12.69558446383969460
35,1.5330396475770924,84,-0.4221450004209624,2.20140089243116900
216,1.532967032967033,84,-0.4221450004209624,2.20140089243116900
79,1.530612244897959,86,4.8249467852833004,7.44849267813543180
97,1.5294117647058822,86,4.8249467852833004,7.44849267813543180
239,1.5294117647058822,103,49.4252269637695342,52.04877285662166560
87,1.528301886792453,89,12.6955844638396946,15.31913035669182600
52,1.5263157894736843,84,-0.4221450004209624,2.20140089243116900
131,1.5245901639344261,93,23.1897680352482202,25.81331392810035160
58,1.5238095238095237,87,7.4484926781354318,10.07203857098756320
236,1.5238095238095237,88,10.0720385709875632,12.69558446383969460
96,1.5233644859813085,87,7.4484926781354318,10.07203857098756320
196,1.5224719101123596,84,-0.4221450004209624,2.20140089243116900
165,1.5223880597014925,84,-0.4221450004209624,2.20140089243116900
70,1.5192307692307692,91,17.9426762495439574,20.56622214239608880
-1,1.5178947368421052,90,15.3191303566918260,17.94267624954395740
31,1.5175718849840256,84,-0.4221450004209624,2.20140089243116900
68,1.5165876777251184,87,7.4484926781354318,10.07203857098756320
94,1.5161290322580645,86,4.8249467852833004,7.44849267813543180
55,1.5156993339676499,84,-0.4221450004209624,2.20140089243116900
69,1.515625,84,-0.4221450004209624,2.20140089243116900
158,1.5153061224489797,84,-0.4221450004209624,2.20140089243116900
94,1.5135135135135136,84,-0.4221450004209624,2.20140089243116900
164,1.5128205128205128,91,17.9426762495439574,20.56622214239608880
61,1.5116279069767442,87,7.4484926781354318,10.07203857098756320
215,1.5113924050632912,89,12.6955844638396946,15.31913035669182600
23,1.5096153846153846,84,-0.4221450004209624,2.20140089243116900
65,1.5039370078740157,87,7.4484926781354318,10.07203857098756320
6,1.5015974440894568,87,7.4484926781354318,10.07203857098756320
229,1.5,113,75.6606858922908482,78.28423178514297960
130,1.5,85,2.2014008924311690,4.82494678528330040
109,1.5,86,4.8249467852833004,7.44849267813543180
4,1.5,84,-0.4221450004209624,2.20140089243116900
220,1.5,91,17.9426762495439574,20.56622214239608880
78,1.5,95,28.4368598209524830,31.06040571380461440
253,1.5,101,44.1781351780652714,46.80168107091740280
50,1.5,86,4.8249467852833004,7.44849267813543180
229,1.5,110,67.7900482137344540,70.41359410658658540
22,1.5,91,17.9426762495439574,20.56622214239608880
235,1.5,112,73.0371399994387168,75.66068589229084820
201,1.5,92,20.5662221423960888,23.18976803524822020
221,1.5,90,15.3191303566918260,17.94267624954395740
239,1.5,83,-3.0456908932730938,-0.42214500042096240
252,1.5,87,7.4484926781354318,10.07203857098756320
239,1.5,94,25.8133139281003516,28.43685982095248300
235,1.5,96,31.0604057138046144,33.68395160665674580
20,1.5,86,4.8249467852833004,7.44849267813543180
41,1.5,100,41.5545892852131400,44.17813517806527140
178,1.5,91,17.9426762495439574,20.56622214239608880
117,1.5,100,41.5545892852131400,44.17813517806527140
86,1.5,96,31.0604057138046144,33.68395160665674580
87,1.5,95,28.4368598209524830,31.06040571380461440
15,1.5,101,44.1781351780652714,46.80168107091740280
240,1.5,99,38.9310433923610086,41.55458928521314000
239,1.5,99,38.9310433923610086,41.55458928521314000
227,1.5,93,23.1897680352482202,25.81331392810035160
52,1.5,90,15.3191303566918260,17.94267624954395740
68,1.5,90,15.3191303566918260,17.94267624954395740
219,1.5,95,28.4368598209524830,31.06040571380461440
117,1.5,108,62.5429564280301912,65.16650232088232260
248,1.5,99,38.9310433923610086,41.55458928521314000
18,1.5,86,4.8249467852833004,7.44849267813543180
114,1.5,107,59.9194105351780598,62.54295642803019120
235,1.5,98,36.3074974995088772,38.93104339236100860
78,1.5,90,15.3191303566918260,17.94267624954395740
106,1.5,99,38.9310433923610086,41.55458928521314000
221,1.5,87,7.4484926781354318,10.07203857098756320
13,1.5,87,7.4484926781354318,10.07203857098756320
216,1.5,86,4.8249467852833004,7.44849267813543180
25,1.5,90,15.3191303566918260,17.94267624954395740
161,1.5,105,54.6723187494737970,57.29586464232592840
65,1.5,91,17.9426762495439574,20.56622214239608880
74,1.5,93,23.1897680352482202,25.81331392810035160
61,1.5,103,49.4252269637695342,52.04877285662166560
114,1.5,108,62.5429564280301912,65.16650232088232260
240,1.5,95,28.4368598209524830,31.06040571380461440
49,1.5,90,15.3191303566918260,17.94267624954395740
154,1.5,99,38.9310433923610086,41.55458928521314000
158,1.5,86,4.8249467852833004,7.44849267813543180
19,1.5,88,10.0720385709875632,12.69558446383969460
0,1.5,95,28.4368598209524830,31.06040571380461440
171,1.5,91,17.9426762495439574,20.56622214239608880
164,1.5,99,38.9310433923610086,41.55458928521314000
85,1.5,96,31.0604057138046144,33.68395160665674580
71,1.5,107,59.9194105351780598,62.54295642803019120
83,1.5,90,15.3191303566918260,17.94267624954395740
28,1.5,86,4.8249467852833004,7.44849267813543180
226,1.5,91,17.9426762495439574,20.56622214239608880
141,1.5,92,20.5662221423960888,23.18976803524822020
99,1.5,86,4.8249467852833004,7.44849267813543180
180,1.5,107,59.9194105351780598,62.54295642803019120
62,1.5,84,-0.4221450004209624,2.20140089243116900
248,1.5,103,49.4252269637695342,52.04877285662166560
79,1.5,95,28.4368598209524830,31.06040571380461440
8,1.5,99,38.9310433923610086,41.55458928521314000
228,1.5,92,20.5662221423960888,23.18976803524822020
114,1.5,99,38.9310433923610086,41.55458928521314000
234,1.5,91,17.9426762495439574,20.56622214239608880
196,1.5,95,28.4368598209524830,31.06040571380461440
8,1.5,96,31.0604057138046144,33.68395160665674580
113,1.5,93,23.1897680352482202,25.81331392810035160
238,1.5,85,2.2014008924311690,4.82494678528330040
253,1.5,100,41.5545892852131400,44.17813517806527140
-1,1.5,105,54.6723187494737970,57.29586464232592840
228,1.5,90,15.3191303566918260,17.94267624954395740
175,1.5,91,17.9426762495439574,20.56622214239608880
174,1.5,87,7.4484926781354318,10.07203857098756320
20,1.5,84,-0.4221450004209624,2.20140089243116900
33,1.5,98,36.3074974995088772,38.93104339236100860
121,1.5,84,-0.4221450004209624,2.20140089243116900
18,1.5,87,7.4484926781354318,10.07203857098756320
249,1.5,87,7.4484926781354318,10.07203857098756320
245,1.5,101,44.1781351780652714,46.80168107091740280
41,1.5,96,31.0604057138046144,33.68395160665674580
85,1.5,98,36.3074974995088772,38.93104339236100860
239,1.5,110,67.7900482137344540,70.41359410658658540
15,1.4960629921259843,87,7.4484926781354318,10.07203857098756320
132,1.4914285714285713,85,2.2014008924311690,4.82494678528330040
103,1.489795918367347,84,-0.4221450004209624,2.20140089243116900
19,1.4881889763779528,84,-0.4221450004209624,2.20140089243116900
145,1.4876847290640394,89,12.6955844638396946,15.31913035669182600
182,1.4838709677419355,84,-0.4221450004209624,2.20140089243116900
63,1.4830917874396135,84,-0.4221450004209624,2.20140089243116900
-1,1.480161943319838,89,12.6955844638396946,15.31913035669182600
126,1.48,88,10.0720385709875632,12.69558446383969460
7,1.4772727272727273,84,-0.4221450004209624,2.20140089243116900
199,1.4772727272727273,87,7.4484926781354318,10.07203857098756320
-1,1.477011756822612,84,-0.4221450004209624,2.20140089243116900
239,1.4727272727272727,93,23.1897680352482202,25.81331392810035160
-1,1.4718451820991802,86,4.8249467852833004,7.44849267813543180
35,1.4705882352941178,87,7.4484926781354318,10.07203857098756320
-1,1.4702110606465402,87,7.4484926781354318,10.07203857098756320
234,1.4696969696969697,84,-0.4221450004209624,2.20140089243116900
131,1.467479674796748,92,20.5662221423960888,23.18976803524822020
137,1.4671052631578947,92,20.5662221423960888,23.18976803524822020
65,1.4666666666666666,89,12.6955844638396946,15.31913035669182600
178,1.4666666666666666,88,10.0720385709875632,12.69558446383969460
172,1.4666666666666666,89,12.6955844638396946,15.31913035669182600
-1,1.4666666666666666,100,41.5545892852131400,44.17813517806527140
150,1.4653465346534653,88,10.0720385709875632,12.69558446383969460
131,1.464,94,25.8133139281003516,28.43685982095248300
137,1.4635761589403973,93,23.1897680352482202,25.81331392810035160
134,1.4615384615384615,86,4.8249467852833004,7.44849267813543180
247,1.456140350877193,84,-0.4221450004209624,2.20140089243116900
253,1.4545454545454546,90,15.3191303566918260,17.94267624954395740
131,1.4545454545454546,99,38.9310433923610086,41.55458928521314000
155,1.4545454545454546,86,4.8249467852833004,7.44849267813543180
154,1.4545454545454546,107,59.9194105351780598,62.54295642803019120
105,1.4545454545454546,88,10.0720385709875632,12.69558446383969460
41,1.4545454545454546,99,38.9310433923610086,41.55458928521314000
56,1.4545454545454546,86,4.8249467852833004,7.44849267813543180
41,1.4545454545454546,107,59.9194105351780598,62.54295642803019120
-1,1.4500384566081272,85,2.2014008924311690,4.82494678528330040
-1,1.45,102,46.8016810709174028,49.42522696376953420
71,1.4489795918367347,85,2.2014008924311690,4.82494678528330040
58,1.4444444444444444,89,12.6955844638396946,15.31913035669182600
19,1.4444444444444444,85,2.2014008924311690,4.82494678528330040
143,1.4444444444444444,93,23.1897680352482202,25.81331392810035160
61,1.4444444444444444,91,17.9426762495439574,20.56622214239608880
75,1.4444444444444444,94,25.8133139281003516,28.43685982095248300
60,1.4444444444444444,84,-0.4221450004209624,2.20140089243116900
150,1.4444444444444444,87,7.4484926781354318,10.07203857098756320
122,1.4444444444444444,86,4.8249467852833004,7.44849267813543180
131,1.4444444444444444,105,54.6723187494737970,57.29586464232592840
74,1.4411764705882353,87,7.4484926781354318,10.07203857098756320
92,1.4375,89,12.6955844638396946,15.31913035669182600
197,1.4375,87,7.4484926781354318,10.07203857098756320
-1,1.434782608695652,107,59.9194105351780598,62.54295642803019120
259,1.4285714285714286,91,17.9426762495439574,20.56622214239608880
229,1.4285714285714286,100,41.5545892852131400,44.17813517806527140
12,1.4285714285714286,84,-0.4221450004209624,2.20140089243116900
154,1.4285714285714286,97,33.6839516066567458,36.30749749950887720
226,1.4285714285714286,92,20.5662221423960888,23.18976803524822020
103,1.4285714285714286,85,2.2014008924311690,4.82494678528330040
245,1.4285714285714286,91,17.9426762495439574,20.56622214239608880
230,1.4285714285714286,86,4.8249467852833004,7.44849267813543180
248,1.4285714285714286,94,25.8133139281003516,28.43685982095248300
-1,1.4285714285714286,126,109.7667824993685564,112.39032839222068780
131,1.4285714285714286,100,41.5545892852131400,44.17813517806527140
154,1.4285714285714286,98,36.3074974995088772,38.93104339236100860
87,1.425531914893617,91,17.9426762495439574,20.56622214239608880
155,1.4251336898395721,84,-0.4221450004209624,2.20140089243116900
68,1.423529411764706,88,10.0720385709875632,12.69558446383969460
240,1.4204545454545454,92,20.5662221423960888,23.18976803524822020
70,1.4193548387096775,89,12.6955844638396946,15.31913035669182600
137,1.4189189189189189,95,28.4368598209524830,31.06040571380461440
202,1.4166666666666667,84,-0.4221450004209624,2.20140089243116900
155,1.4146341463414633,85,2.2014008924311690,4.82494678528330040
72,1.4074074074074074,90,15.3191303566918260,17.94267624954395740
-1,1.4072072072072073,91,17.9426762495439574,20.56622214239608880
159,1.4047619047619047,84,-0.4221450004209624,2.20140089243116900
128,1.4039408866995073,87,7.4484926781354318,10.07203857098756320
-1,1.4,113,75.6606858922908482,78.28423178514297960
49,1.4,88,10.0720385709875632,12.69558446383969460
70,1.4,93,23.1897680352482202,25.81331392810035160
81,1.4,84,-0.4221450004209624,2.20140089243116900
245,1.4,95,28.4368598209524830,31.06040571380461440
33,1.4,91,17.9426762495439574,20.56622214239608880
129,1.4,85,2.2014008924311690,4.82494678528330040
177,1.4,84,-0.4221450004209624,2.20140089243116900
131,1.4,98,36.3074974995088772,38.93104339236100860
15,1.4,89,12.6955844638396946,15.31913035669182600
164,1.4,97,33.6839516066567458,36.30749749950887720
229,1.4,101,44.1781351780652714,46.80168107091740280
248,1.4,97,33.6839516066567458,36.30749749950887720
215,1.4,103,49.4252269637695342,52.04877285662166560
127,1.4,87,7.4484926781354318,10.07203857098756320
-1,1.394736842105263,92,20.5662221423960888,23.18976803524822020
152,1.3880597014925373,84,-0.4221450004209624,2.20140089243116900
-1,1.3870967741935485,96,31.0604057138046144,33.68395160665674580
126,1.3846153846153846,89,12.6955844638396946,15.31913035669182600
117,1.3846153846153846,96,31.0604057138046144,33.68395160665674580
22,1.3846153846153846,89,12.6955844638396946,15.31913035669182600
161,1.3846153846153846,87,7.4484926781354318,10.07203857098756320
41,1.380952380952381,94,25.8133139281003516,28.43685982095248300
137,1.3793103448275863,99,38.9310433923610086,41.55458928521314000
99,1.3783783783783783,84,-0.4221450004209624,2.20140089243116900
37,1.375,84,-0.4221450004209624,2.20140089243116900
164,1.375,93,23.1897680352482202,25.81331392810035160
61,1.375,89,12.6955844638396946,15.31913035669182600
239,1.375,101,44.1781351780652714,46.80168107091740280
152,1.375,85,2.2014008924311690,4.82494678528330040
6,1.3738317757009346,88,10.0720385709875632,12.69558446383969460
-1,1.3725490196078431,97,33.6839516066567458,36.30749749950887720
171,1.3709677419354838,89,12.6955844638396946,15.31913035669182600
227,1.3636363636363635,89,12.6955844638396946,15.31913035669182600
71,1.3636363636363635,86,4.8249467852833004,7.44849267813543180
87,1.3636363636363635,92,20.5662221423960888,23.18976803524822020
72,1.3636363636363635,92,20.5662221423960888,23.18976803524822020
43,1.3636363636363635,89,12.6955844638396946,15.31913035669182600
137,1.3582089552238805,94,25.8133139281003516,28.43685982095248300
154,1.3571428571428572,100,41.5545892852131400,44.17813517806527140
13,1.3555555555555556,84,-0.4221450004209624,2.20140089243116900
128,1.3529411764705883,90,15.3191303566918260,17.94267624954395740
118,1.3478260869565217,85,2.2014008924311690,4.82494678528330040
230,1.3478260869565217,84,-0.4221450004209624,2.20140089243116900
198,1.34375,88,10.0720385709875632,12.69558446383969460
227,1.34375,88,10.0720385709875632,12.69558446383969460
251,1.3404255319148937,84,-0.4221450004209624,2.20140089243116900
41,1.3333333333333333,108,62.5429564280301912,65.16650232088232260
61,1.3333333333333333,93,23.1897680352482202,25.81331392810035160
47,1.3333333333333333,85,2.2014008924311690,4.82494678528330040
164,1.3333333333333333,94,25.8133139281003516,28.43685982095248300
92,1.3333333333333333,92,20.5662221423960888,23.18976803524822020
188,1.3333333333333333,87,7.4484926781354318,10.07203857098756320
215,1.3333333333333333,92,20.5662221423960888,23.18976803524822020
-1,1.3333333333333333,95,28.4368598209524830,31.06040571380461440
73,1.3333333333333333,85,2.2014008924311690,4.82494678528330040
133,1.3333333333333333,90,15.3191303566918260,17.94267624954395740
154,1.3333333333333333,83,-3.0456908932730938,-0.42214500042096240
229,1.3333333333333333,97,33.6839516066567458,36.30749749950887720
145,1.3333333333333333,96,31.0604057138046144,33.68395160665674580
128,1.3333333333333333,91,17.9426762495439574,20.56622214239608880
31,1.3333333333333333,86,4.8249467852833004,7.44849267813543180
34,1.3333333333333333,87,7.4484926781354318,10.07203857098756320
75,1.3333333333333333,97,33.6839516066567458,36.30749749950887720
196,1.3333333333333333,85,2.2014008924311690,4.82494678528330040
137,1.3333333333333333,100,41.5545892852131400,44.17813517806527140
55,1.3333333333333333,89,12.6955844638396946,15.31913035669182600
35,1.3333333333333333,85,2.2014008924311690,4.82494678528330040
36,1.3333333333333333,92,20.5662221423960888,23.18976803524822020
164,1.3333333333333333,96,31.0604057138046144,33.68395160665674580
184,1.3333333333333333,84,-0.4221450004209624,2.20140089243116900
41,1.3333333333333333,114,78.2842317851429796,80.90777767799511100
243,1.3333333333333333,87,7.4484926781354318,10.07203857098756320
162,1.3333333333333333,85,2.2014008924311690,4.82494678528330040
75,1.3333333333333333,109,65.1665023208823226,67.79004821373445400
164,1.3333333333333333,100,41.5545892852131400,44.17813517806527140
84,1.3333333333333333,87,7.4484926781354318,10.07203857098756320
71,1.3333333333333333,89,12.6955844638396946,15.31913035669182600
7,1.3333333333333333,86,4.8249467852833004,7.44849267813543180
228,1.3333333333333333,91,17.9426762495439574,20.56622214239608880
172,1.3333333333333333,95,28.4368598209524830,31.06040571380461440
163,1.3333333333333333,87,7.4484926781354318,10.07203857098756320
235,1.3333333333333333,122,99.2725989279600308,101.89614482081216220
33,1.3333333333333333,95,28.4368598209524830,31.06040571380461440
65,1.3333333333333333,90,15.3191303566918260,17.94267624954395740
0,1.3333333333333333,85,2.2014008924311690,4.82494678528330040
70,1.3333333333333333,103,49.4252269637695342,52.04877285662166560
114,1.3333333333333333,101,44.1781351780652714,46.80168107091740280
114,1.3333333333333333,97,33.6839516066567458,36.30749749950887720
180,1.3333333333333333,95,28.4368598209524830,31.06040571380461440
148,1.3333333333333333,84,-0.4221450004209624,2.20140089243116900
85,1.3333333333333333,97,33.6839516066567458,36.30749749950887720
70,1.3333333333333333,92,20.5662221423960888,23.18976803524822020
-1,1.3333333333333333,145,159.6141544635590530,162.23770035641118440
155,1.3333333333333333,89,12.6955844638396946,15.31913035669182600
174,1.3333333333333333,84,-0.4221450004209624,2.20140089243116900
6,1.3333333333333333,94,25.8133139281003516,28.43685982095248300
160,1.3333333333333333,85,2.2014008924311690,4.82494678528330040
49,1.3333333333333333,103,49.4252269637695342,52.04877285662166560
199,1.3333333333333333,198,298.6620867847220172,301.28563267757414860
-1,1.3333333333333333,114,78.2842317851429796,80.90777767799511100
146,1.3333333333333333,84,-0.4221450004209624,2.20140089243116900
94,1.3333333333333333,89,12.6955844638396946,15.31913035669182600
122,1.3333333333333333,88,10.0720385709875632,12.69558446383969460
128,1.3333333333333333,105,54.6723187494737970,57.29586464232592840
116,1.3333333333333333,94,25.8133139281003516,28.43685982095248300
236,1.32,87,7.4484926781354318,10.07203857098756320
93,1.3181818181818181,85,2.2014008924311690,4.82494678528330040
119,1.3147058823529412,84,-0.4221450004209624,2.20140089243116900
117,1.3076923076923077,99,38.9310433923610086,41.55458928521314000
188,1.3,86,4.8249467852833004,7.44849267813543180
257,1.2980769230769231,84,-0.4221450004209624,2.20140089243116900
85,1.2962962962962963,93,23.1897680352482202,25.81331392810035160
194,1.2947368421052632,84,-0.4221450004209624,2.20140089243116900
203,1.2857142857142858,85,2.2014008924311690,4.82494678528330040
215,1.2857142857142858,94,25.8133139281003516,28.43685982095248300
239,1.2857142857142858,96,31.0604057138046144,33.68395160665674580
116,1.2857142857142858,91,17.9426762495439574,20.56622214239608880
86,1.2857142857142858,88,10.0720385709875632,12.69558446383969460
72,1.2857142857142858,95,28.4368598209524830,31.06040571380461440
128,1.2857142857142858,94,25.8133139281003516,28.43685982095248300
142,1.2857142857142858,84,-0.4221450004209624,2.20140089243116900
164,1.2857142857142858,95,28.4368598209524830,31.06040571380461440
133,1.2857142857142858,88,10.0720385709875632,12.69558446383969460
79,1.2857142857142858,89,12.6955844638396946,15.31913035669182600
70,1.2857142857142858,90,15.3191303566918260,17.94267624954395740
