pickup_zone,avg_passenger_count,bkt_tip_percentage,val_start,val_end
106,1.403225806451613,900,0.37576939220041400,0.464335061895414460
37,1.4,895,-0.06705895627458830,0.021506713420412160
70,1.4,902,0.55290073159041492,0.641466401285415380
164,1.4,905,0.81859774067541630,0.907163410370416760
86,1.4,900,0.37576939220041400,0.464335061895414460
248,1.4,903,0.64146640128541538,0.730032070980415840
131,1.4,905,0.81859774067541630,0.907163410370416760
161,1.4,899,0.28720372250541354,0.375769392200414000
81,1.4,895,-0.06705895627458830,0.021506713420412160
247,1.4,895,-0.06705895627458830,0.021506713420412160
34,1.4,898,0.19863805281041308,0.287203722505413540
68,1.4,905,0.81859774067541630,0.907163410370416760
72,1.4,906,0.90716341037041676,0.995729080065417220
174,1.4,895,-0.06705895627458830,0.021506713420412160
17,1.4,897,0.11007238311541262,0.198638052810413080
191,1.4,899,0.28720372250541354,0.375769392200414000
94,1.4,898,0.19863805281041308,0.287203722505413540
41,1.3958333333333333,905,0.81859774067541630,0.907163410370416760
71,1.390557939914163,897,0.11007238311541262,0.198638052810413080
41,1.3888888888888888,906,0.90716341037041676,0.995729080065417220
99,1.3888888888888888,895,-0.06705895627458830,0.021506713420412160
116,1.3863636363636365,901,0.46433506189541446,0.552900731590414920
137,1.3859649122807018,901,0.46433506189541446,0.552900731590414920
61,1.3846153846153846,899,0.28720372250541354,0.375769392200414000
106,1.3846153846153846,903,0.64146640128541538,0.730032070980415840
180,1.3846153846153846,900,0.37576939220041400,0.464335061895414460
136,1.380952380952381,902,0.55290073159041492,0.641466401285415380
210,1.375,895,-0.06705895627458830,0.021506713420412160
85,1.375,903,0.64146640128541538,0.730032070980415840
134,1.375,897,0.11007238311541262,0.198638052810413080
13,1.375,898,0.19863805281041308,0.287203722505413540
84,1.375,897,0.11007238311541262,0.198638052810413080
62,1.375,897,0.11007238311541262,0.198638052810413080
208,1.375,897,0.11007238311541262,0.198638052810413080
31,1.375,898,0.19863805281041308,0.287203722505413540
230,1.372093023255814,895,-0.06705895627458830,0.021506713420412160
13,1.372093023255814,895,-0.06705895627458830,0.021506713420412160
51,1.368421052631579,899,0.28720372250541354,0.375769392200414000
194,1.368421052631579,895,-0.06705895627458830,0.021506713420412160
87,1.364864864864865,901,0.46433506189541446,0.552900731590414920
220,1.3636363636363635,899,0.28720372250541354,0.375769392200414000
19,1.3636363636363635,898,0.19863805281041308,0.287203722505413540
141,1.3636363636363635,900,0.37576939220041400,0.464335061895414460
15,1.3611111111111112,901,0.46433506189541446,0.552900731590414920
145,1.36,902,0.55290073159041492,0.641466401285415380
206,1.3555555555555556,898,0.19863805281041308,0.287203722505413540
106,1.3555555555555556,902,0.55290073159041492,0.641466401285415380
72,1.35,902,0.55290073159041492,0.641466401285415380
56,1.35,898,0.19863805281041308,0.287203722505413540
109,1.35,896,0.02150671342041216,0.110072383115412620
119,1.346938775510204,898,0.19863805281041308,0.287203722505413540
19,1.34375,897,0.11007238311541262,0.198638052810413080
127,1.3333333333333333,905,0.81859774067541630,0.907163410370416760
6,1.3333333333333333,905,0.81859774067541630,0.907163410370416760
127,1.3333333333333333,900,0.37576939220041400,0.464335061895414460
172,1.3333333333333333,903,0.64146640128541538,0.730032070980415840
7,1.3333333333333333,898,0.19863805281041308,0.287203722505413540
184,1.3333333333333333,895,-0.06705895627458830,0.021506713420412160
0,1.3333333333333333,899,0.28720372250541354,0.375769392200414000
193,1.3333333333333333,903,0.64146640128541538,0.730032070980415840
96,1.3333333333333333,900,0.37576939220041400,0.464335061895414460
90,1.3333333333333333,896,0.02150671342041216,0.110072383115412620
65,1.3333333333333333,901,0.46433506189541446,0.552900731590414920
245,1.3333333333333333,902,0.55290073159041492,0.641466401285415380
28,1.3333333333333333,898,0.19863805281041308,0.287203722505413540
105,1.3333333333333333,900,0.37576939220041400,0.464335061895414460
148,1.3333333333333333,895,-0.06705895627458830,0.021506713420412160
22,1.3333333333333333,903,0.64146640128541538,0.730032070980415840
6,1.3333333333333333,902,0.55290073159041492,0.641466401285415380
34,1.3333333333333333,897,0.11007238311541262,0.198638052810413080
0,1.3333333333333333,898,0.19863805281041308,0.287203722505413540
146,1.3333333333333333,895,-0.06705895627458830,0.021506713420412160
78,1.3333333333333333,899,0.28720372250541354,0.375769392200414000
114,1.3333333333333333,906,0.90716341037041676,0.995729080065417220
29,1.3333333333333333,897,0.11007238311541262,0.198638052810413080
152,1.3274336283185841,895,-0.06705895627458830,0.021506713420412160
8,1.325,900,0.37576939220041400,0.464335061895414460
7,1.3243243243243243,895,-0.06705895627458830,0.021506713420412160
240,1.32,905,0.81859774067541630,0.907163410370416760
137,1.3157894736842106,906,0.90716341037041676,0.995729080065417220
63,1.3064516129032258,897,0.11007238311541262,0.198638052810413080
137,1.297872340425532,900,0.37576939220041400,0.464335061895414460
180,1.2972972972972974,899,0.28720372250541354,0.375769392200414000
154,1.2972972972972974,906,0.90716341037041676,0.995729080065417220
25,1.2954545454545454,898,0.19863805281041308,0.287203722505413540
71,1.2857142857142858,901,0.46433506189541446,0.552900731590414920
30,1.2857142857142858,900,0.37576939220041400,0.464335061895414460
45,1.2857142857142858,901,0.46433506189541446,0.552900731590414920
142,1.2857142857142858,895,-0.06705895627458830,0.021506713420412160
97,1.2857142857142858,896,0.02150671342041216,0.110072383115412620
136,1.2857142857142858,905,0.81859774067541630,0.907163410370416760
114,1.2857142857142858,904,0.73003207098041584,0.818597740675416300
242,1.2857142857142858,897,0.11007238311541262,0.198638052810413080
234,1.2857142857142858,897,0.11007238311541262,0.198638052810413080
131,1.2857142857142858,903,0.64146640128541538,0.730032070980415840
253,1.2830188679245282,900,0.37576939220041400,0.464335061895414460
235,1.2727272727272727,904,0.73003207098041584,0.818597740675416300
162,1.2727272727272727,896,0.02150671342041216,0.110072383115412620
55,1.2708333333333333,898,0.19863805281041308,0.287203722505413540
145,1.2692307692307692,903,0.64146640128541538,0.730032070980415840
87,1.2666666666666666,904,0.73003207098041584,0.818597740675416300
35,1.263157894736842,898,0.19863805281041308,0.287203722505413540
15,1.263157894736842,900,0.37576939220041400,0.464335061895414460
144,1.263157894736842,896,0.02150671342041216,0.110072383115412620
55,1.2525597269624573,897,0.11007238311541262,0.198638052810413080
33,1.25,906,0.90716341037041676,0.995729080065417220
64,1.25,901,0.46433506189541446,0.552900731590414920
246,1.25,895,-0.06705895627458830,0.021506713420412160
175,1.25,899,0.28720372250541354,0.375769392200414000
96,1.25,901,0.46433506189541446,0.552900731590414920
30,1.25,902,0.55290073159041492,0.641466401285415380
71,1.25,903,0.64146640128541538,0.730032070980415840
30,1.25,904,0.73003207098041584,0.818597740675416300
59,1.25,895,-0.06705895627458830,0.021506713420412160
55,1.25,899,0.28720372250541354,0.375769392200414000
122,1.25,898,0.19863805281041308,0.287203722505413540
113,1.25,905,0.81859774067541630,0.907163410370416760
41,1.25,907,0.99572908006541722,1.084294749760417680
234,1.25,896,0.02150671342041216,0.110072383115412620
183,1.25,897,0.11007238311541262,0.198638052810413080
116,1.25,906,0.90716341037041676,0.995729080065417220
128,1.25,901,0.46433506189541446,0.552900731590414920
33,1.25,902,0.55290073159041492,0.641466401285415380
33,1.25,901,0.46433506189541446,0.552900731590414920
164,1.25,906,0.90716341037041676,0.995729080065417220
36,1.25,905,0.81859774067541630,0.907163410370416760
159,1.2432432432432432,895,-0.06705895627458830,0.021506713420412160
164,1.2413793103448276,903,0.64146640128541538,0.730032070980415840
116,1.2352941176470589,904,0.73003207098041584,0.818597740675416300
251,1.2352941176470589,897,0.11007238311541262,0.198638052810413080
6,1.2352941176470589,899,0.28720372250541354,0.375769392200414000
131,1.2307692307692308,904,0.73003207098041584,0.818597740675416300
239,1.2272727272727273,906,0.90716341037041676,0.995729080065417220
201,1.2258064516129032,896,0.02150671342041216,0.110072383115412620
171,1.2222222222222223,903,0.64146640128541538,0.730032070980415840
253,1.2142857142857142,902,0.55290073159041492,0.641466401285415380
226,1.2142857142857142,900,0.37576939220041400,0.464335061895414460
203,1.2105263157894737,897,0.11007238311541262,0.198638052810413080
119,1.2044198895027625,897,0.11007238311541262,0.198638052810413080
6,1.2,903,0.64146640128541538,0.730032070980415840
78,1.2,897,0.11007238311541262,0.198638052810413080
74,1.2,901,0.46433506189541446,0.552900731590414920
227,1.2,901,0.46433506189541446,0.552900731590414920
99,1.2,898,0.19863805281041308,0.287203722505413540
68,1.2,903,0.64146640128541538,0.730032070980415840
128,1.2,899,0.28720372250541354,0.375769392200414000
53,1.2,896,0.02150671342041216,0.110072383115412620
239,1.2,904,0.73003207098041584,0.818597740675416300
186,1.2,897,0.11007238311541262,0.198638052810413080
143,1.2,902,0.55290073159041492,0.641466401285415380
129,1.1875,897,0.11007238311541262,0.198638052810413080
229,1.1875,905,0.81859774067541630,0.907163410370416760
47,1.1851851851851851,895,-0.06705895627458830,0.021506713420412160
89,1.1764705882352942,895,-0.06705895627458830,0.021506713420412160
130,1.173913043478261,897,0.11007238311541262,0.198638052810413080
93,1.173913043478261,897,0.11007238311541262,0.198638052810413080
96,1.1666666666666667,902,0.55290073159041492,0.641466401285415380
253,1.1666666666666667,904,0.73003207098041584,0.818597740675416300
237,1.1666666666666667,898,0.19863805281041308,0.287203722505413540
230,1.1666666666666667,897,0.11007238311541262,0.198638052810413080
20,1.1666666666666667,897,0.11007238311541262,0.198638052810413080
157,1.1666666666666667,904,0.73003207098041584,0.818597740675416300
13,1.1666666666666667,896,0.02150671342041216,0.110072383115412620
61,1.1666666666666667,905,0.81859774067541630,0.907163410370416760
51,1.1666666666666667,901,0.46433506189541446,0.552900731590414920
84,1.16,895,-0.06705895627458830,0.021506713420412160
235,1.1578947368421053,903,0.64146640128541538,0.730032070980415840
215,1.15,903,0.64146640128541538,0.730032070980415840
64,1.1428571428571428,899,0.28720372250541354,0.375769392200414000
223,1.1428571428571428,897,0.11007238311541262,0.198638052810413080
127,1.1428571428571428,899,0.28720372250541354,0.375769392200414000
68,1.1428571428571428,901,0.46433506189541446,0.552900731590414920
52,1.1428571428571428,898,0.19863805281041308,0.287203722505413540
119,1.1333333333333333,896,0.02150671342041216,0.110072383115412620
75,1.125,906,0.90716341037041676,0.995729080065417220
6,1.125,901,0.46433506189541446,0.552900731590414920
72,1.125,904,0.73003207098041584,0.818597740675416300
49,1.1111111111111112,901,0.46433506189541446,0.552900731590414920
171,1.1111111111111112,904,0.73003207098041584,0.818597740675416300
236,1.1111111111111112,899,0.28720372250541354,0.375769392200414000
116,1.1111111111111112,905,0.81859774067541630,0.907163410370416760
112,1.1111111111111112,897,0.11007238311541262,0.198638052810413080
19,1.1111111111111112,896,0.02150671342041216,0.110072383115412620
94,1.1,899,0.28720372250541354,0.375769392200414000
33,1.0909090909090908,899,0.28720372250541354,0.375769392200414000
139,1.0909090909090908,897,0.11007238311541262,0.198638052810413080
33,1.0909090909090908,900,0.37576939220041400,0.464335061895414460
247,1.0909090909090908,897,0.11007238311541262,0.198638052810413080
116,1.0909090909090908,903,0.64146640128541538,0.730032070980415840
61,1.0909090909090908,903,0.64146640128541538,0.730032070980415840
-1,1.0833333333333333,907,0.99572908006541722,1.084294749760417680
12,1.0769230769230769,895,-0.06705895627458830,0.021506713420412160
137,1.0769230769230769,903,0.64146640128541538,0.730032070980415840
85,1.0526315789473684,905,0.81859774067541630,0.907163410370416760
88,1.05,896,0.02150671342041216,0.110072383115412620
103,1.0,904,0.73003207098041584,0.818597740675416300
12,1.0,898,0.19863805281041308,0.287203722505413540
32,1.0,895,-0.06705895627458830,0.021506713420412160
208,1.0,898,0.19863805281041308,0.287203722505413540
35,1.0,900,0.37576939220041400,0.464335061895414460
243,1.0,901,0.46433506189541446,0.552900731590414920
223,1.0,906,0.90716341037041676,0.995729080065417220
158,1.0,898,0.19863805281041308,0.287203722505413540
87,1.0,905,0.81859774067541630,0.907163410370416760
54,1.0,897,0.11007238311541262,0.198638052810413080
47,1.0,896,0.02150671342041216,0.110072383115412620
142,1.0,898,0.19863805281041308,0.287203722505413540
98,1.0,895,-0.06705895627458830,0.021506713420412160
144,1.0,901,0.46433506189541446,0.552900731590414920
212,1.0,899,0.28720372250541354,0.375769392200414000
115,1.0,895,-0.06705895627458830,0.021506713420412160
162,1.0,905,0.81859774067541630,0.907163410370416760
190,1.0,898,0.19863805281041308,0.287203722505413540
159,1.0,905,0.81859774067541630,0.907163410370416760
26,1.0,899,0.28720372250541354,0.375769392200414000
259,1.0,905,0.81859774067541630,0.907163410370416760
55,1.0,900,0.37576939220041400,0.464335061895414460
217,1.0,898,0.19863805281041308,0.287203722505413540
137,1.0,905,0.81859774067541630,0.907163410370416760
82,1.0,897,0.11007238311541262,0.198638052810413080
192,1.0,903,0.64146640128541538,0.730032070980415840
6,1.0,906,0.90716341037041676,0.995729080065417220
140,1.0,895,-0.06705895627458830,0.021506713420412160
150,1.0,902,0.55290073159041492,0.641466401285415380
151,1.0,906,0.90716341037041676,0.995729080065417220
22,1.0,904,0.73003207098041584,0.818597740675416300
228,1.0,906,0.90716341037041676,0.995729080065417220
90,1.0,897,0.11007238311541262,0.198638052810413080
74,1.0,906,0.90716341037041676,0.995729080065417220
91,1.0,903,0.64146640128541538,0.730032070980415840
163,1.0,901,0.46433506189541446,0.552900731590414920
145,1.0,907,0.99572908006541722,1.084294749760417680
9,1.0,903,0.64146640128541538,0.730032070980415840
196,1.0,904,0.73003207098041584,0.818597740675416300
180,1.0,903,0.64146640128541538,0.730032070980415840
141,1.0,903,0.64146640128541538,0.730032070980415840
257,1.0,896,0.02150671342041216,0.110072383115412620
227,1.0,903,0.64146640128541538,0.730032070980415840
133,1.0,903,0.64146640128541538,0.730032070980415840
127,1.0,904,0.73003207098041584,0.818597740675416300
112,1.0,896,0.02150671342041216,0.110072383115412620
109,1.0,902,0.55290073159041492,0.641466401285415380
120,1.0,896,0.02150671342041216,0.110072383115412620
85,1.0,906,0.90716341037041676,0.995729080065417220
212,1.0,906,0.90716341037041676,0.995729080065417220
103,1.0,896,0.02150671342041216,0.110072383115412620
217,1.0,895,-0.06705895627458830,0.021506713420412160
158,1.0,906,0.90716341037041676,0.995729080065417220
89,1.0,896,0.02150671342041216,0.110072383115412620
38,1.0,897,0.11007238311541262,0.198638052810413080
53,1.0,902,0.55290073159041492,0.641466401285415380
79,1.0,904,0.73003207098041584,0.818597740675416300
242,1.0,898,0.19863805281041308,0.287203722505413540
127,1.0,902,0.55290073159041492,0.641466401285415380
143,1.0,905,0.81859774067541630,0.907163410370416760
25,1.0,903,0.64146640128541538,0.730032070980415840
186,1.0,902,0.55290073159041492,0.641466401285415380
17,1.0,906,0.90716341037041676,0.995729080065417220
220,1.0,901,0.46433506189541446,0.552900731590414920
39,1.0,905,0.81859774067541630,0.907163410370416760
132,1.0,905,0.81859774067541630,0.907163410370416760
193,1.0,905,0.81859774067541630,0.907163410370416760
191,1.0,900,0.37576939220041400,0.464335061895414460
103,1.0,902,0.55290073159041492,0.641466401285415380
243,1.0,904,0.73003207098041584,0.818597740675416300
206,1.0,900,0.37576939220041400,0.464335061895414460
216,1.0,906,0.90716341037041676,0.995729080065417220
131,1.0,906,0.90716341037041676,0.995729080065417220
128,1.0,904,0.73003207098041584,0.818597740675416300
118,1.0,899,0.28720372250541354,0.375769392200414000
83,1.0,896,0.02150671342041216,0.110072383115412620
202,1.0,896,0.02150671342041216,0.110072383115412620
67,1.0,897,0.11007238311541262,0.198638052810413080
66,1.0,895,-0.06705895627458830,0.021506713420412160
236,1.0,900,0.37576939220041400,0.464335061895414460
176,1.0,895,-0.06705895627458830,0.021506713420412160
113,1.0,902,0.55290073159041492,0.641466401285415380
215,1.0,905,0.81859774067541630,0.907163410370416760
34,1.0,896,0.02150671342041216,0.110072383115412620
241,1.0,896,0.02150671342041216,0.110072383115412620
168,1.0,897,0.11007238311541262,0.198638052810413080
23,1.0,899,0.28720372250541354,0.375769392200414000
212,1.0,902,0.55290073159041492,0.641466401285415380
179,1.0,895,-0.06705895627458830,0.021506713420412160
49,1.0,902,0.55290073159041492,0.641466401285415380
251,1.0,898,0.19863805281041308,0.287203722505413540
79,1.0,899,0.28720372250541354,0.375769392200414000
78,1.0,904,0.73003207098041584,0.818597740675416300
258,1.0,895,-0.06705895627458830,0.021506713420412160
162,1.0,904,0.73003207098041584,0.818597740675416300
255,1.0,906,0.90716341037041676,0.995729080065417220
208,1.0,905,0.81859774067541630,0.907163410370416760
32,1.0,904,0.73003207098041584,0.818597740675416300
180,1.0,906,0.90716341037041676,0.995729080065417220
228,1.0,901,0.46433506189541446,0.552900731590414920
226,1.0,901,0.46433506189541446,0.552900731590414920
210,1.0,907,0.99572908006541722,1.084294749760417680
157,1.0,906,0.90716341037041676,0.995729080065417220
198,1.0,905,0.81859774067541630,0.907163410370416760
31,1.0,907,0.99572908006541722,1.084294749760417680
247,1.0,899,0.28720372250541354,0.375769392200414000
77,1.0,898,0.19863805281041308,0.287203722505413540
239,1.0,907,0.99572908006541722,1.084294749760417680
207,1.0,895,-0.06705895627458830,0.021506713420412160
202,1.0,898,0.19863805281041308,0.287203722505413540
201,1.0,902,0.55290073159041492,0.641466401285415380
161,1.0,902,0.55290073159041492,0.641466401285415380
141,1.0,902,0.55290073159041492,0.641466401285415380
59,1.0,897,0.11007238311541262,0.198638052810413080
51,1.0,903,0.64146640128541538,0.730032070980415840
49,1.0,905,0.81859774067541630,0.907163410370416760
36,1.0,903,0.64146640128541538,0.730032070980415840
124,1.0,897,0.11007238311541262,0.198638052810413080
226,1.0,904,0.73003207098041584,0.818597740675416300
197,1.0,902,0.55290073159041492,0.641466401285415380
69,1.0,898,0.19863805281041308,0.287203722505413540
151,1.0,905,0.81859774067541630,0.907163410370416760
94,1.0,905,0.81859774067541630,0.907163410370416760
35,1.0,902,0.55290073159041492,0.641466401285415380
91,1.0,906,0.90716341037041676,0.995729080065417220
181,1.0,898,0.19863805281041308,0.287203722505413540
224,1.0,900,0.37576939220041400,0.464335061895414460
182,1.0,898,0.19863805281041308,0.287203722505413540
241,1.0,897,0.11007238311541262,0.198638052810413080
159,1.0,901,0.46433506189541446,0.552900731590414920
168,1.0,898,0.19863805281041308,0.287203722505413540
10,1.0,897,0.11007238311541262,0.198638052810413080
222,1.0,903,0.64146640128541538,0.730032070980415840
133,1.0,900,0.37576939220041400,0.464335061895414460
50,1.0,897,0.11007238311541262,0.198638052810413080
136,1.0,906,0.90716341037041676,0.995729080065417220
170,1.0,906,0.90716341037041676,0.995729080065417220
19,1.0,899,0.28720372250541354,0.375769392200414000
118,1.0,906,0.90716341037041676,0.995729080065417220
197,1.0,900,0.37576939220041400,0.464335061895414460
201,1.0,901,0.46433506189541446,0.552900731590414920
131,1.0,907,0.99572908006541722,1.084294749760417680
193,1.0,902,0.55290073159041492,0.641466401285415380
102,1.0,897,0.11007238311541262,0.198638052810413080
98,1.0,897,0.11007238311541262,0.198638052810413080
211,1.0,895,-0.06705895627458830,0.021506713420412160
18,1.0,906,0.90716341037041676,0.995729080065417220
201,1.0,904,0.73003207098041584,0.818597740675416300
74,1.0,900,0.37576939220041400,0.464335061895414460
193,1.0,904,0.73003207098041584,0.818597740675416300
160,1.0,896,0.02150671342041216,0.110072383115412620
83,1.0,897,0.11007238311541262,0.198638052810413080
129,1.0,899,0.28720372250541354,0.375769392200414000
114,1.0,907,0.99572908006541722,1.084294749760417680
155,1.0,899,0.28720372250541354,0.375769392200414000
57,1.0,897,0.11007238311541262,0.198638052810413080
143,1.0,903,0.64146640128541538,0.730032070980415840
192,1.0,899,0.28720372250541354,0.375769392200414000
71,1.0,906,0.90716341037041676,0.995729080065417220
257,1.0,898,0.19863805281041308,0.287203722505413540
198,1.0,902,0.55290073159041492,0.641466401285415380
119,1.0,899,0.28720372250541354,0.375769392200414000
64,1.0,900,0.37576939220041400,0.464335061895414460
206,1.0,902,0.55290073159041492,0.641466401285415380
244,1.0,897,0.11007238311541262,0.198638052810413080
96,1.0,903,0.64146640128541538,0.730032070980415840
152,1.0,899,0.28720372250541354,0.375769392200414000
31,1.0,905,0.81859774067541630,0.907163410370416760
126,1.0,899,0.28720372250541354,0.375769392200414000
105,1.0,906,0.90716341037041676,0.995729080065417220
17,1.0,896,0.02150671342041216,0.110072383115412620
37,1.0,897,0.11007238311541262,0.198638052810413080
236,1.0,901,0.46433506189541446,0.552900731590414920
135,1.0,906,0.90716341037041676,0.995729080065417220
241,1.0,898,0.19863805281041308,0.287203722505413540
241,1.0,899,0.28720372250541354,0.375769392200414000
141,1.0,906,0.90716341037041676,0.995729080065417220
153,1.0,904,0.73003207098041584,0.818597740675416300
84,1.0,898,0.19863805281041308,0.287203722505413540
13,1.0,899,0.28720372250541354,0.375769392200414000
164,1.0,907,0.99572908006541722,1.084294749760417680
109,1.0,905,0.81859774067541630,0.907163410370416760
1,1.0,904,0.73003207098041584,0.818597740675416300
79,1.0,901,0.46433506189541446,0.552900731590414920
34,1.0,905,0.81859774067541630,0.907163410370416760
69,1.0,900,0.37576939220041400,0.464335061895414460
99,1.0,904,0.73003207098041584,0.818597740675416300
87,1.0,906,0.90716341037041676,0.995729080065417220
171,1.0,902,0.55290073159041492,0.641466401285415380
8,1.0,906,0.90716341037041676,0.995729080065417220
217,1.0,897,0.11007238311541262,0.198638052810413080
86,1.0,903,0.64146640128541538,0.730032070980415840
24,1.0,895,-0.06705895627458830,0.021506713420412160
220,1.0,903,0.64146640128541538,0.730032070980415840
33,1.0,903,0.64146640128541538,0.730032070980415840
86,1.0,905,0.81859774067541630,0.907163410370416760
165,1.0,896,0.02150671342041216,0.110072383115412620
219,1.0,902,0.55290073159041492,0.641466401285415380
53,1.0,906,0.90716341037041676,0.995729080065417220
35,1.0,906,0.90716341037041676,0.995729080065417220
144,1.0,900,0.37576939220041400,0.464335061895414460
245,1.0,906,0.90716341037041676,0.995729080065417220
73,1.0,899,0.28720372250541354,0.375769392200414000
91,1.0,904,0.73003207098041584,0.818597740675416300
63,1.0,903,0.64146640128541538,0.730032070980415840
117,1.0,907,0.99572908006541722,1.084294749760417680
139,1.0,895,-0.06705895627458830,0.021506713420412160
76,1.0,906,0.90716341037041676,0.995729080065417220
92,1.0,899,0.28720372250541354,0.375769392200414000
150,1.0,904,0.73003207098041584,0.818597740675416300
153,1.0,897,0.11007238311541262,0.198638052810413080
192,1.0,900,0.37576939220041400,0.464335061895414460
34,1.0,902,0.55290073159041492,0.641466401285415380
145,1.0,906,0.90716341037041676,0.995729080065417220
45,1.0,903,0.64146640128541538,0.730032070980415840
244,1.0,896,0.02150671342041216,0.110072383115412620
133,1.0,899,0.28720372250541354,0.375769392200414000
227,1.0,906,0.90716341037041676,0.995729080065417220
92,1.0,906,0.90716341037041676,0.995729080065417220
147,1.0,896,0.02150671342041216,0.110072383115412620
51,1.0,902,0.55290073159041492,0.641466401285415380
65,1.0,905,0.81859774067541630,0.907163410370416760
121,1.0,897,0.11007238311541262,0.198638052810413080
180,1.0,905,0.81859774067541630,0.907163410370416760
74,1.0,905,0.81859774067541630,0.907163410370416760
65,1.0,904,0.73003207098041584,0.818597740675416300
46,1.0,896,0.02150671342041216,0.110072383115412620
203,1.0,896,0.02150671342041216,0.110072383115412620
43,1.0,905,0.81859774067541630,0.907163410370416760
96,1.0,906,0.90716341037041676,0.995729080065417220
125,1.0,902,0.55290073159041492,0.641466401285415380
186,1.0,895,-0.06705895627458830,0.021506713420412160
67,1.0,896,0.02150671342041216,0.110072383115412620
160,1.0,906,0.90716341037041676,0.995729080065417220
139,1.0,898,0.19863805281041308,0.287203722505413540
188,1.0,902,0.55290073159041492,0.641466401285415380
257,1.0,897,0.11007238311541262,0.198638052810413080
19,1.0,900,0.37576939220041400,0.464335061895414460
94,1.0,903,0.64146640128541538,0.730032070980415840
240,1.0,906,0.90716341037041676,0.995729080065417220
8,1.0,0,-79.33333333330000000,-79.244767663604999540
244,1.0,899,0.28720372250541354,0.375769392200414000
25,1.0,900,0.37576939220041400,0.464335061895414460
123,1.0,903,0.64146640128541538,0.730032070980415840
198,1.0,900,0.37576939220041400,0.464335061895414460
174,1.0,896,0.02150671342041216,0.110072383115412620
183,1.0,895,-0.06705895627458830,0.021506713420412160
159,1.0,898,0.19863805281041308,0.287203722505413540
93,1.0,905,0.81859774067541630,0.907163410370416760
126,1.0,905,0.81859774067541630,0.907163410370416760
92,1.0,903,0.64146640128541538,0.730032070980415840
229,1.0,907,0.99572908006541722,1.084294749760417680
202,1.0,897,0.11007238311541262,0.198638052810413080
22,1.0,905,0.81859774067541630,0.907163410370416760
9,1.0,900,0.37576939220041400,0.464335061895414460
35,1.0,901,0.46433506189541446,0.552900731590414920
39,1.0,907,0.99572908006541722,1.084294749760417680
88,1.0,903,0.64146640128541538,0.730032070980415840
97,1.0,900,0.37576939220041400,0.464335061895414460
237,1.0,906,0.90716341037041676,0.995729080065417220
73,1.0,900,0.37576939220041400,0.464335061895414460
99,1.0,899,0.28720372250541354,0.375769392200414000
132,1.0,900,0.37576939220041400,0.464335061895414460
30,1.0,903,0.64146640128541538,0.730032070980415840
53,1.0,899,0.28720372250541354,0.375769392200414000
10,1.0,896,0.02150671342041216,0.110072383115412620
213,1.0,896,0.02150671342041216,0.110072383115412620
50,1.0,902,0.55290073159041492,0.641466401285415380
155,1.0,900,0.37576939220041400,0.464335061895414460
132,1.0,901,0.46433506189541446,0.552900731590414920
4,1.0,897,0.11007238311541262,0.198638052810413080
56,1.0,901,0.46433506189541446,0.552900731590414920
221,1.0,905,0.81859774067541630,0.907163410370416760
99,1.0,896,0.02150671342041216,0.110072383115412620
259,1.0,903,0.64146640128541538,0.730032070980415840
182,1.0,896,0.02150671342041216,0.110072383115412620
28,1.0,897,0.11007238311541262,0.198638052810413080
175,1.0,906,0.90716341037041676,0.995729080065417220
17,1.0,901,0.46433506189541446,0.552900731590414920
2,1.0,897,0.11007238311541262,0.198638052810413080
88,1.0,905,0.81859774067541630,0.907163410370416760
154,1.0,907,0.99572908006541722,1.084294749760417680
34,1.0,899,0.28720372250541354,0.375769392200414000
130,1.0,901,0.46433506189541446,0.552900731590414920
32,1.0,897,0.11007238311541262,0.198638052810413080
199,1.0,899,0.28720372250541354,0.375769392200414000
169,1.0,895,-0.06705895627458830,0.021506713420412160
155,1.0,902,0.55290073159041492,0.641466401285415380
181,1.0,900,0.37576939220041400,0.464335061895414460
70,1.0,906,0.90716341037041676,0.995729080065417220
219,1.0,906,0.90716341037041676,0.995729080065417220
69,1.0,906,0.90716341037041676,0.995729080065417220
61,1.0,902,0.55290073159041492,0.641466401285415380
88,1.0,899,0.28720372250541354,0.375769392200414000
19,1.0,902,0.55290073159041492,0.641466401285415380
58,1.0,904,0.73003207098041584,0.818597740675416300
78,1.0,905,0.81859774067541630,0.907163410370416760
150,1.0,905,0.81859774067541630,0.907163410370416760
165,1.0,901,0.46433506189541446,0.552900731590414920
50,1.0,899,0.28720372250541354,0.375769392200414000
199,1.0,906,0.90716341037041676,0.995729080065417220
199,1.0,900,0.37576939220041400,0.464335061895414460
174,1.0,899,0.28720372250541354,0.375769392200414000
129,1.0,902,0.55290073159041492,0.641466401285415380
20,1.0,896,0.02150671342041216,0.110072383115412620
25,1.0,901,0.46433506189541446,0.552900731590414920
204,1.0,895,-0.06705895627458830,0.021506713420412160
120,1.0,897,0.11007238311541262,0.198638052810413080
91,1.0,901,0.46433506189541446,0.552900731590414920
120,1.0,895,-0.06705895627458830,0.021506713420412160
37,1.0,896,0.02150671342041216,0.110072383115412620
244,1.0,898,0.19863805281041308,0.287203722505413540
9,1.0,899,0.28720372250541354,0.375769392200414000
79,1.0,905,0.81859774067541630,0.907163410370416760
63,1.0,904,0.73003207098041584,0.818597740675416300
94,1.0,904,0.73003207098041584,0.818597740675416300
126,1.0,903,0.64146640128541538,0.730032070980415840
