pickup_zone,avg_total_amount,bkt_tip_percentage,val_start,val_end
87,19.160675675675677,901,0.46433506189541446,0.552900731590414920
143,19.153333333333332,901,0.46433506189541446,0.552900731590414920
162,19.151999999999997,898,0.19863805281041308,0.287203722505413540
6,19.133333333333336,902,0.55290073159041492,0.641466401285415380
18,19.129999999999995,898,0.19863805281041308,0.287203722505413540
116,19.125629730254257,896,0.02150671342041216,0.110072383115412620
91,19.115245683931033,895,-0.06705895627458830,0.021506713420412160
45,19.11212384573582,896,0.02150671342041216,0.110072383115412620
229,19.07444444444444,902,0.55290073159041492,0.641466401285415380
239,19.074246913580254,901,0.46433506189541446,0.552900731590414920
106,19.069999999999997,901,0.46433506189541446,0.552900731590414920
106,19.06177777777778,902,0.55290073159041492,0.641466401285415380
193,19.02836363636364,898,0.19863805281041308,0.287203722505413540
193,19.014285714285712,899,0.28720372250541354,0.375769392200414000
112,18.934444444444445,897,0.11007238311541262,0.198638052810413080
259,18.924999999999997,902,0.55290073159041492,0.641466401285415380
256,18.894,898,0.19863805281041308,0.287203722505413540
259,18.89002388535033,897,0.11007238311541262,0.198638052810413080
13,18.88,904,0.73003207098041584,0.818597740675416300
243,18.8,904,0.73003207098041584,0.818597740675416300
96,18.8,904,0.73003207098041584,0.818597740675416300
201,18.8,904,0.73003207098041584,0.818597740675416300
55,18.8,901,0.46433506189541446,0.552900731590414920
210,18.8,904,0.73003207098041584,0.818597740675416300
52,18.8,904,0.73003207098041584,0.818597740675416300
236,18.799999999999997,901,0.46433506189541446,0.552900731590414920
86,18.799999999999997,899,0.28720372250541354,0.375769392200414000
99,18.75,899,0.28720372250541354,0.375769392200414000
68,18.73793103448276,899,0.28720372250541354,0.375769392200414000
220,18.715847058823552,897,0.11007238311541262,0.198638052810413080
259,18.68680672268908,898,0.19863805281041308,0.287203722505413540
35,18.683763440860194,895,-0.06705895627458830,0.021506713420412160
87,18.67777777777778,903,0.64146640128541538,0.730032070980415840
243,18.618461538461542,896,0.02150671342041216,0.110072383115412620
64,18.60451228592702,897,0.11007238311541262,0.198638052810413080
65,18.55561737432889,897,0.11007238311541262,0.198638052810413080
212,18.55,900,0.37576939220041400,0.464335061895414460
49,18.529893048128326,896,0.02150671342041216,0.110072383115412620
45,18.520982008995464,898,0.19863805281041308,0.287203722505413540
58,18.51,899,0.28720372250541354,0.375769392200414000
22,18.503333333333334,900,0.37576939220041400,0.464335061895414460
127,18.494243986254318,897,0.11007238311541262,0.198638052810413080
-1,18.48698347107436,900,0.37576939220041400,0.464335061895414460
257,18.466666666666665,896,0.02150671342041216,0.110072383115412620
65,18.466395806028842,898,0.19863805281041308,0.287203722505413540
85,18.45565552699232,899,0.28720372250541354,0.375769392200414000
206,18.450000000000003,904,0.73003207098041584,0.818597740675416300
49,18.4,904,0.73003207098041584,0.818597740675416300
249,18.385294117647057,897,0.11007238311541262,0.198638052810413080
237,18.30666666666667,898,0.19863805281041308,0.287203722505413540
6,18.30181722213852,897,0.11007238311541262,0.198638052810413080
79,18.3,903,0.64146640128541538,0.730032070980415840
70,18.295197905759025,895,-0.06705895627458830,0.021506713420412160
8,18.283750000000005,900,0.37576939220041400,0.464335061895414460
-1,18.276805324459307,899,0.28720372250541354,0.375769392200414000
229,18.27148193084218,896,0.02150671342041216,0.110072383115412620
61,18.18547094188377,898,0.19863805281041308,0.287203722505413540
56,18.17159090909091,897,0.11007238311541262,0.198638052810413080
155,18.15,902,0.55290073159041492,0.641466401285415380
164,18.143139534883716,901,0.46433506189541446,0.552900731590414920
248,18.091016260162572,900,0.37576939220041400,0.464335061895414460
152,18.074,898,0.19863805281041308,0.287203722505413540
55,18.05,900,0.37576939220041400,0.464335061895414460
129,18.05,899,0.28720372250541354,0.375769392200414000
129,18.02394736842106,895,-0.06705895627458830,0.021506713420412160
240,18.005789473684207,902,0.55290073159041492,0.641466401285415380
188,18.003617021276597,896,0.02150671342041216,0.110072383115412620
145,18.002101921757205,898,0.19863805281041308,0.287203722505413540
192,17.964242424242425,896,0.02150671342041216,0.110072383115412620
18,17.942857142857143,896,0.02150671342041216,0.110072383115412620
8,17.930769230769233,902,0.55290073159041492,0.641466401285415380
188,17.927254901960783,898,0.19863805281041308,0.287203722505413540
157,17.906173048957545,896,0.02150671342041216,0.110072383115412620
226,17.900000000000002,902,0.55290073159041492,0.641466401285415380
192,17.86114285714286,898,0.19863805281041308,0.287203722505413540
113,17.842,902,0.55290073159041492,0.641466401285415380
150,17.841914110429528,895,-0.06705895627458830,0.021506713420412160
194,17.82013157894737,895,-0.06705895627458830,0.021506713420412160
35,17.8,902,0.55290073159041492,0.641466401285415380
193,17.8,902,0.55290073159041492,0.641466401285415380
206,17.8,902,0.55290073159041492,0.641466401285415380
63,17.8,902,0.55290073159041492,0.641466401285415380
55,17.78557377049181,896,0.02150671342041216,0.110072383115412620
72,17.75237626231199,896,0.02150671342041216,0.110072383115412620
43,17.743835357624786,898,0.19863805281041308,0.287203722505413540
220,17.698700906344413,898,0.19863805281041308,0.287203722505413540
29,17.688333333333333,898,0.19863805281041308,0.287203722505413540
26,17.665,898,0.19863805281041308,0.287203722505413540
180,17.664496614981335,897,0.11007238311541262,0.198638052810413080
33,17.655672215108833,898,0.19863805281041308,0.287203722505413540
192,17.63776785714285,897,0.11007238311541262,0.198638052810413080
105,17.62933227344993,897,0.11007238311541262,0.198638052810413080
252,17.601750000000006,895,-0.06705895627458830,0.021506713420412160
133,17.575952380952373,895,-0.06705895627458830,0.021506713420412160
212,17.5715175097276,895,-0.06705895627458830,0.021506713420412160
39,17.56108695652174,901,0.46433506189541446,0.552900731590414920
22,17.560949612403103,898,0.19863805281041308,0.287203722505413540
96,17.557291487532254,898,0.19863805281041308,0.287203722505413540
6,17.55,904,0.73003207098041584,0.818597740675416300
113,17.535551948051957,898,0.19863805281041308,0.287203722505413540
130,17.53478260869565,897,0.11007238311541262,0.198638052810413080
65,17.534,899,0.28720372250541354,0.375769392200414000
22,17.529781021897723,897,0.11007238311541262,0.198638052810413080
116,17.52299531981276,898,0.19863805281041308,0.287203722505413540
243,17.516914893617024,897,0.11007238311541262,0.198638052810413080
239,17.51649289099524,902,0.55290073159041492,0.641466401285415380
56,17.491999999999997,898,0.19863805281041308,0.287203722505413540
230,17.486976744186045,895,-0.06705895627458830,0.021506713420412160
15,17.484369134515138,898,0.19863805281041308,0.287203722505413540
116,17.45661538461539,900,0.37576939220041400,0.464335061895414460
93,17.451086956521745,897,0.11007238311541262,0.198638052810413080
145,17.433010752688165,899,0.28720372250541354,0.375769392200414000
72,17.430000000000003,903,0.64146640128541538,0.730032070980415840
15,17.42184111445778,897,0.11007238311541262,0.198638052810413080
116,17.41818181818182,903,0.64146640128541538,0.730032070980415840
141,17.379399141630923,898,0.19863805281041308,0.287203722505413540
157,17.366619121907696,898,0.19863805281041308,0.287203722505413540
235,17.310665455900327,898,0.19863805281041308,0.287203722505413540
223,17.307499999999997,898,0.19863805281041308,0.287203722505413540
180,17.30487400122926,898,0.19863805281041308,0.287203722505413540
193,17.3,900,0.37576939220041400,0.464335061895414460
127,17.3,902,0.55290073159041492,0.641466401285415380
25,17.3,903,0.64146640128541538,0.730032070980415840
161,17.3,902,0.55290073159041492,0.641466401285415380
69,17.3,899,0.28720372250541354,0.375769392200414000
65,17.3,903,0.64146640128541538,0.730032070980415840
6,17.29339321357285,898,0.19863805281041308,0.287203722505413540
235,17.277133637055,896,0.02150671342041216,0.110072383115412620
30,17.27142857142857,900,0.37576939220041400,0.464335061895414460
253,17.235,902,0.55290073159041492,0.641466401285415380
249,17.227014925373133,895,-0.06705895627458830,0.021506713420412160
-1,17.22591160220993,903,0.64146640128541538,0.730032070980415840
43,17.225165342219604,896,0.02150671342041216,0.110072383115412620
33,17.22090420332353,897,0.11007238311541262,0.198638052810413080
236,17.160993377483436,898,0.19863805281041308,0.287203722505413540
172,17.147826086956524,900,0.37576939220041400,0.464335061895414460
105,17.116230248306994,898,0.19863805281041308,0.287203722505413540
60,17.107999999999997,895,-0.06705895627458830,0.021506713420412160
49,17.08910832719235,897,0.11007238311541262,0.198638052810413080
96,17.083353941267283,897,0.11007238311541262,0.198638052810413080
45,17.082462480857863,897,0.11007238311541262,0.198638052810413080
188,17.051495327102803,897,0.11007238311541262,0.198638052810413080
68,17.05,902,0.55290073159041492,0.641466401285415380
175,17.041896551724125,895,-0.06705895627458830,0.021506713420412160
253,17.032148205928195,898,0.19863805281041308,0.287203722505413540
229,17.018321415802195,898,0.19863805281041308,0.287203722505413540
103,16.998791208791207,895,-0.06705895627458830,0.021506713420412160
145,16.98742807165838,896,0.02150671342041216,0.110072383115412620
147,16.970833333333335,897,0.11007238311541262,0.198638052810413080
160,16.96736842105263,897,0.11007238311541262,0.198638052810413080
119,16.944000000000003,896,0.02150671342041216,0.110072383115412620
236,16.916173076923105,897,0.11007238311541262,0.198638052810413080
96,16.849999999999998,900,0.37576939220041400,0.464335061895414460
52,16.825189873417717,895,-0.06705895627458830,0.021506713420412160
61,16.825000000000003,900,0.37576939220041400,0.464335061895414460
235,16.823741007194233,900,0.37576939220041400,0.464335061895414460
143,16.819492753623173,899,0.28720372250541354,0.375769392200414000
113,16.81530516431916,897,0.11007238311541262,0.198638052810413080
165,16.79741935483871,898,0.19863805281041308,0.287203722505413540
28,16.74,895,-0.06705895627458830,0.021506713420412160
198,16.729986824769508,895,-0.06705895627458830,0.021506713420412160
93,16.685714285714287,896,0.02150671342041216,0.110072383115412620
172,16.677920288318795,898,0.19863805281041308,0.287203722505413540
164,16.671736873233936,898,0.19863805281041308,0.287203722505413540
215,16.653741307964804,898,0.19863805281041308,0.287203722505413540
6,16.64305555555556,900,0.37576939220041400,0.464335061895414460
62,16.636875,897,0.11007238311541262,0.198638052810413080
9,16.63472868217052,895,-0.06705895627458830,0.021506713420412160
253,16.630189633996935,897,0.11007238311541262,0.198638052810413080
147,16.553333333333335,898,0.19863805281041308,0.287203722505413540
65,16.550769230769227,900,0.37576939220041400,0.464335061895414460
75,16.54396285890482,898,0.19863805281041308,0.287203722505413540
157,16.5283550955418,897,0.11007238311541262,0.198638052810413080
47,16.523703703703706,895,-0.06705895627458830,0.021506713420412160
215,16.513216783216773,900,0.37576939220041400,0.464335061895414460
127,16.497142857142855,899,0.28720372250541354,0.375769392200414000
117,16.491818030126073,896,0.02150671342041216,0.110072383115412620
155,16.46666666666667,900,0.37576939220041400,0.464335061895414460
64,16.414285714285715,899,0.28720372250541354,0.375769392200414000
49,16.388039647577095,898,0.19863805281041308,0.287203722505413540
116,16.349213827444512,897,0.11007238311541262,0.198638052810413080
141,16.34587570621463,896,0.02150671342041216,0.110072383115412620
229,16.345821503616104,897,0.11007238311541262,0.198638052810413080
85,16.32530585652969,895,-0.06705895627458830,0.021506713420412160
106,16.31435483870967,900,0.37576939220041400,0.464335061895414460
88,16.302932330827055,895,-0.06705895627458830,0.021506713420412160
45,16.3,902,0.55290073159041492,0.641466401285415380
165,16.280754716981132,897,0.11007238311541262,0.198638052810413080
241,16.28,896,0.02150671342041216,0.110072383115412620
145,16.270010268570445,897,0.11007238311541262,0.198638052810413080
139,16.266666666666666,898,0.19863805281041308,0.287203722505413540
103,16.25,902,0.55290073159041492,0.641466401285415380
154,16.24668912160081,898,0.19863805281041308,0.287203722505413540
238,16.2140243902439,895,-0.06705895627458830,0.021506713420412160
23,16.212592592592596,897,0.11007238311541262,0.198638052810413080
72,16.197380882782806,898,0.19863805281041308,0.287203722505413540
216,16.17969325153373,895,-0.06705895627458830,0.021506713420412160
33,16.15,901,0.46433506189541446,0.552900731590414920
235,16.14711287629125,897,0.11007238311541262,0.198638052810413080
113,16.14,903,0.64146640128541538,0.730032070980415840
234,16.136721311475416,895,-0.06705895627458830,0.021506713420412160
69,16.135,898,0.19863805281041308,0.287203722505413540
-1,16.122428701926268,895,-0.06705895627458830,0.021506713420412160
79,16.1,899,0.28720372250541354,0.375769392200414000
194,16.09888888888889,897,0.11007238311541262,0.198638052810413080
84,16.065600000000003,895,-0.06705895627458830,0.021506713420412160
43,16.0427715311714,897,0.11007238311541262,0.198638052810413080
155,16.023067484662555,895,-0.06705895627458830,0.021506713420412160
215,16.01601297922365,896,0.02150671342041216,0.110072383115412620
168,16.0,898,0.19863805281041308,0.287203722505413540
157,15.998255813953493,899,0.28720372250541354,0.375769392200414000
31,15.975,900,0.37576939220041400,0.464335061895414460
48,15.9725,897,0.11007238311541262,0.198638052810413080
193,15.966666666666669,903,0.64146640128541538,0.730032070980415840
226,15.960879120879124,899,0.28720372250541354,0.375769392200414000
105,15.954545454545451,899,0.28720372250541354,0.375769392200414000
136,15.94293785310733,900,0.37576939220041400,0.464335061895414460
154,15.941404691283463,896,0.02150671342041216,0.110072383115412620
226,15.932884406853123,898,0.19863805281041308,0.287203722505413540
95,15.911875000000002,895,-0.06705895627458830,0.021506713420412160
30,15.907500000000006,899,0.28720372250541354,0.375769392200414000
75,15.880077821011653,900,0.37576939220041400,0.464335061895414460
220,15.871428571428572,900,0.37576939220041400,0.464335061895414460
94,15.844376706096552,895,-0.06705895627458830,0.021506713420412160
248,15.838284014906623,898,0.19863805281041308,0.287203722505413540
35,15.8,900,0.37576939220041400,0.464335061895414460
58,15.8,904,0.73003207098041584,0.818597740675416300
223,15.8,904,0.73003207098041584,0.818597740675416300
180,15.8,901,0.46433506189541446,0.552900731590414920
105,15.8,904,0.73003207098041584,0.818597740675416300
58,15.780918918918909,895,-0.06705895627458830,0.021506713420412160
182,15.770000000000001,897,0.11007238311541262,0.198638052810413080
159,15.754999999999999,898,0.19863805281041308,0.287203722505413540
96,15.752105263157896,899,0.28720372250541354,0.375769392200414000
164,15.736647904140534,896,0.02150671342041216,0.110072383115412620
113,15.711764705882354,900,0.37576939220041400,0.464335061895414460
171,15.691168009205967,898,0.19863805281041308,0.287203722505413540
141,15.683679935012265,897,0.11007238311541262,0.198638052810413080
227,15.658666666666669,900,0.37576939220041400,0.464335061895414460
8,15.634194756554287,899,0.28720372250541354,0.375769392200414000
70,15.633333333333335,904,0.73003207098041584,0.818597740675416300
47,15.631666666666666,897,0.11007238311541262,0.198638052810413080
222,15.627142857142863,895,-0.06705895627458830,0.021506713420412160
71,15.618181818181817,899,0.28720372250541354,0.375769392200414000
154,15.61107655502387,900,0.37576939220041400,0.464335061895414460
172,15.60986068111418,896,0.02150671342041216,0.110072383115412620
132,15.606250000000001,899,0.28720372250541354,0.375769392200414000
76,15.586666666666668,895,-0.06705895627458830,0.021506713420412160
86,15.571865808823631,895,-0.06705895627458830,0.021506713420412160
73,15.553469387755104,895,-0.06705895627458830,0.021506713420412160
114,15.536815043156691,898,0.19863805281041308,0.287203722505413540
114,15.536249999999992,900,0.37576939220041400,0.464335061895414460
117,15.533011652901322,898,0.19863805281041308,0.287203722505413540
41,15.530327527697116,896,0.02150671342041216,0.110072383115412620
15,15.510526315789477,900,0.37576939220041400,0.464335061895414460
119,15.497016574585626,897,0.11007238311541262,0.198638052810413080
75,15.490767010709758,896,0.02150671342041216,0.110072383115412620
106,15.490369974951841,898,0.19863805281041308,0.287203722505413540
119,15.48135802469135,895,-0.06705895627458830,0.021506713420412160
134,15.475418994413397,895,-0.06705895627458830,0.021506713420412160
41,15.419901668236898,898,0.19863805281041308,0.287203722505413540
72,15.413377756889618,897,0.11007238311541262,0.198638052810413080
8,15.407810980839244,895,-0.06705895627458830,0.021506713420412160
64,15.396699029126294,895,-0.06705895627458830,0.021506713420412160
228,15.386991786447705,895,-0.06705895627458830,0.021506713420412160
248,15.377410431879957,896,0.02150671342041216,0.110072383115412620
87,15.363854806692606,898,0.19863805281041308,0.287203722505413540
181,15.339447852760724,895,-0.06705895627458830,0.021506713420412160
171,15.317021276595751,900,0.37576939220041400,0.464335061895414460
36,15.3,903,0.64146640128541538,0.730032070980415840
206,15.3,899,0.28720372250541354,0.375769392200414000
45,15.3,903,0.64146640128541538,0.730032070980415840
237,15.3,906,0.90716341037041676,0.995729080065417220
172,15.3,906,0.90716341037041676,0.995729080065417220
8,15.3,903,0.64146640128541538,0.730032070980415840
200,15.3,895,-0.06705895627458830,0.021506713420412160
39,15.29966728945101,898,0.19863805281041308,0.287203722505413540
253,15.294172185430453,899,0.28720372250541354,0.375769392200414000
132,15.29,903,0.64146640128541538,0.730032070980415840
242,15.286428571428575,895,-0.06705895627458830,0.021506713420412160
135,15.279198813056393,895,-0.06705895627458830,0.021506713420412160
206,15.272281249999974,895,-0.06705895627458830,0.021506713420412160
118,15.26612903225805,895,-0.06705895627458830,0.021506713420412160
164,15.23248120300758,899,0.28720372250541354,0.375769392200414000
114,15.215718561303621,896,0.02150671342041216,0.110072383115412620
239,15.199258448828767,896,0.02150671342041216,0.110072383115412620
164,15.179999999999982,900,0.37576939220041400,0.464335061895414460
15,15.146842105263156,902,0.55290073159041492,0.641466401285415380
197,15.145275590551154,895,-0.06705895627458830,0.021506713420412160
171,15.116588500265303,896,0.02150671342041216,0.110072383115412620
83,15.09,895,-0.06705895627458830,0.021506713420412160
-1,15.089874213836467,902,0.55290073159041492,0.641466401285415380
240,15.078205887816026,896,0.02150671342041216,0.110072383115412620
226,15.073808325265846,896,0.02150671342041216,0.110072383115412620
132,15.064476650563643,895,-0.06705895627458830,0.021506713420412160
141,15.062500000000002,899,0.28720372250541354,0.375769392200414000
103,15.06,898,0.19863805281041308,0.287203722505413540
98,15.05,895,-0.06705895627458830,0.021506713420412160
120,15.049999999999999,895,-0.06705895627458830,0.021506713420412160
215,15.035477971983163,897,0.11007238311541262,0.198638052810413080
226,15.0,904,0.73003207098041584,0.818597740675416300
153,15.0,904,0.73003207098041584,0.818597740675416300
226,14.980357142857148,900,0.37576939220041400,0.464335061895414460
68,14.973738131699912,895,-0.06705895627458830,0.021506713420412160
245,14.966666666666669,904,0.73003207098041584,0.818597740675416300
41,14.964575835475648,900,0.37576939220041400,0.464335061895414460
22,14.950000000000001,899,0.28720372250541354,0.375769392200414000
36,14.942000000000002,899,0.28720372250541354,0.375769392200414000
117,14.92647275891861,897,0.11007238311541262,0.198638052810413080
7,14.924054054054055,895,-0.06705895627458830,0.021506713420412160
154,14.916319222734261,897,0.11007238311541262,0.198638052810413080
87,14.914663523361682,896,0.02150671342041216,0.110072383115412620
136,14.910857627118766,898,0.19863805281041308,0.287203722505413540
31,14.899883720930212,895,-0.06705895627458830,0.021506713420412160
117,14.889426523297523,900,0.37576939220041400,0.464335061895414460
130,14.889,898,0.19863805281041308,0.287203722505413540
106,14.861487181909519,896,0.02150671342041216,0.110072383115412620
172,14.852220151737333,897,0.11007238311541262,0.198638052810413080
203,14.851162790697678,895,-0.06705895627458830,0.021506713420412160
253,14.803396226415101,900,0.37576939220041400,0.464335061895414460
144,14.8,899,0.28720372250541354,0.375769392200414000
96,14.8,903,0.64146640128541538,0.730032070980415840
9,14.8,899,0.28720372250541354,0.375769392200414000
136,14.797393406984424,896,0.02150671342041216,0.110072383115412620
75,14.7703009334954,897,0.11007238311541262,0.198638052810413080
164,14.756858691731177,897,0.11007238311541262,0.198638052810413080
72,14.756476190476175,899,0.28720372250541354,0.375769392200414000
94,14.75,899,0.28720372250541354,0.375769392200414000
153,14.75,897,0.11007238311541262,0.198638052810413080
240,14.736454809982739,898,0.19863805281041308,0.287203722505413540
191,14.7,901,0.46433506189541446,0.552900731590414920
174,14.694999999999999,895,-0.06705895627458830,0.021506713420412160
172,14.685357142857148,899,0.28720372250541354,0.375769392200414000
71,14.675520974289638,895,-0.06705895627458830,0.021506713420412160
55,14.675,899,0.28720372250541354,0.375769392200414000
95,14.663333333333332,898,0.19863805281041308,0.287203722505413540
113,14.642926829268296,899,0.28720372250541354,0.375769392200414000
119,14.642857142857142,898,0.19863805281041308,0.287203722505413540
55,14.636226880394643,895,-0.06705895627458830,0.021506713420412160
229,14.634586206896591,900,0.37576939220041400,0.464335061895414460
87,14.633741007194235,900,0.37576939220041400,0.464335061895414460
75,14.62559246954603,899,0.28720372250541354,0.375769392200414000
191,14.592557856272649,895,-0.06705895627458830,0.021506713420412160
215,14.570113895216421,899,0.28720372250541354,0.375769392200414000
74,14.55,903,0.64146640128541538,0.730032070980415840
171,14.5499418604651,899,0.28720372250541354,0.375769392200414000
152,14.531681415929194,895,-0.06705895627458830,0.021506713420412160
43,14.525,902,0.55290073159041492,0.641466401285415380
151,14.505833333333312,895,-0.06705895627458830,0.021506713420412160
239,14.481129840184526,898,0.19863805281041308,0.287203722505413540
39,14.478829554495414,896,0.02150671342041216,0.110072383115412620
226,14.463644726613476,897,0.11007238311541262,0.198638052810413080
247,14.446400000000004,895,-0.06705895627458830,0.021506713420412160
30,14.406012706479943,895,-0.06705895627458830,0.021506713420412160
61,14.401153846153848,899,0.28720372250541354,0.375769392200414000
239,14.390171624714023,900,0.37576939220041400,0.464335061895414460
22,14.367277723892434,895,-0.06705895627458830,0.021506713420412160
158,14.357243243243229,895,-0.06705895627458830,0.021506713420412160
154,14.354063598031999,899,0.28720372250541354,0.375769392200414000
248,14.344176098476696,897,0.11007238311541262,0.198638052810413080
186,14.34,895,-0.06705895627458830,0.021506713420412160
201,14.338463855421685,895,-0.06705895627458830,0.021506713420412160
235,14.31228174603176,899,0.28720372250541354,0.375769392200414000
41,14.310286100762537,897,0.11007238311541262,0.198638052810413080
247,14.3,898,0.19863805281041308,0.287203722505413540
88,14.3,903,0.64146640128541538,0.730032070980415840
97,14.3,901,0.46433506189541446,0.552900731590414920
91,14.3,901,0.46433506189541446,0.552900731590414920
58,14.3,903,0.64146640128541538,0.730032070980415840
45,14.290714285714285,900,0.37576939220041400,0.464335061895414460
188,14.277085201793732,895,-0.06705895627458830,0.021506713420412160
43,14.229104477611946,899,0.28720372250541354,0.375769392200414000
220,14.227272727272727,899,0.28720372250541354,0.375769392200414000
241,14.223333333333334,898,0.19863805281041308,0.287203722505413540
98,14.16,897,0.11007238311541262,0.198638052810413080
126,14.145865865865957,895,-0.06705895627458830,0.021506713420412160
106,14.114073394495437,899,0.28720372250541354,0.375769392200414000
245,14.105076722167693,895,-0.06705895627458830,0.021506713420412160
181,14.1,898,0.19863805281041308,0.287203722505413540
227,14.097453698804609,895,-0.06705895627458830,0.021506713420412160
171,14.080723887813548,897,0.11007238311541262,0.198638052810413080
114,14.077005175239789,897,0.11007238311541262,0.198638052810413080
105,14.050000000000002,900,0.37576939220041400,0.464335061895414460
45,14.042165208941585,895,-0.06705895627458830,0.021506713420412160
0,14.00269230769231,895,-0.06705895627458830,0.021506713420412160
52,14.0,903,0.64146640128541538,0.730032070980415840
43,13.996151035324287,895,-0.06705895627458830,0.021506713420412160
114,13.994954128440398,899,0.28720372250541354,0.375769392200414000
245,13.966666666666669,902,0.55290073159041492,0.641466401285415380
39,13.957138883368485,897,0.11007238311541262,0.198638052810413080
39,13.952043010752693,900,0.37576939220041400,0.464335061895414460
229,13.948871436881902,899,0.28720372250541354,0.375769392200414000
63,13.940000000000001,899,0.28720372250541354,0.375769392200414000
243,13.93949044585986,895,-0.06705895627458830,0.021506713420412160
106,13.848335984755929,897,0.11007238311541262,0.198638052810413080
6,13.847058823529412,899,0.28720372250541354,0.375769392200414000
259,13.842307692307694,899,0.28720372250541354,0.375769392200414000
255,13.836555555555545,895,-0.06705895627458830,0.021506713420412160
87,13.826186330601601,897,0.11007238311541262,0.198638052810413080
90,13.809999999999999,898,0.19863805281041308,0.287203722505413540
181,13.8,902,0.55290073159041492,0.641466401285415380
46,13.8,899,0.28720372250541354,0.375769392200414000
30,13.8,903,0.64146640128541538,0.730032070980415840
109,13.8,903,0.64146640128541538,0.730032070980415840
174,13.8,903,0.64146640128541538,0.730032070980415840
251,13.8,902,0.55290073159041492,0.641466401285415380
56,13.8,903,0.64146640128541538,0.730032070980415840
240,13.760910408863731,897,0.11007238311541262,0.198638052810413080
41,13.732960107274339,899,0.28720372250541354,0.375769392200414000
162,13.725039370078733,895,-0.06705895627458830,0.021506713420412160
236,13.705309090909182,895,-0.06705895627458830,0.021506713420412160
240,13.69375209380237,900,0.37576939220041400,0.464335061895414460
193,13.693227326266259,895,-0.06705895627458830,0.021506713420412160
237,13.654051724137934,895,-0.06705895627458830,0.021506713420412160
145,13.637756105348258,895,-0.06705895627458830,0.021506713420412160
79,13.625470702582344,895,-0.06705895627458830,0.021506713420412160
117,13.623374005304976,899,0.28720372250541354,0.375769392200414000
141,13.572490785370048,895,-0.06705895627458830,0.021506713420412160
136,13.552134615384638,899,0.28720372250541354,0.375769392200414000
217,13.55,895,-0.06705895627458830,0.021506713420412160
239,13.543112989628371,897,0.11007238311541262,0.198638052810413080
192,13.503106796116478,895,-0.06705895627458830,0.021506713420412160
33,13.5,902,0.55290073159041492,0.641466401285415380
96,13.479999999999999,902,0.55290073159041492,0.641466401285415380
191,13.45,900,0.37576939220041400,0.464335061895414460
144,13.441908396946554,895,-0.06705895627458830,0.021506713420412160
248,13.43307344632775,899,0.28720372250541354,0.375769392200414000
245,13.411666666666665,899,0.28720372250541354,0.375769392200414000
147,13.39263157894737,895,-0.06705895627458830,0.021506713420412160
116,13.38461956521738,899,0.28720372250541354,0.375769392200414000
36,13.37142857142857,900,0.37576939220041400,0.464335061895414460
136,13.368171440525458,897,0.11007238311541262,0.198638052810413080
121,13.362499999999999,895,-0.06705895627458830,0.021506713420412160
51,13.336842105263157,899,0.28720372250541354,0.375769392200414000
51,13.33446744068648,895,-0.06705895627458830,0.021506713420412160
113,13.326666666666668,904,0.73003207098041584,0.818597740675416300
96,13.305925155924731,895,-0.06705895627458830,0.021506713420412160
43,13.3,904,0.73003207098041584,0.818597740675416300
150,13.3,904,0.73003207098041584,0.818597740675416300
70,13.3,903,0.64146640128541538,0.730032070980415840
177,13.3,896,0.02150671342041216,0.110072383115412620
56,13.26179878048778,895,-0.06705895627458830,0.021506713420412160
236,13.18888888888889,899,0.28720372250541354,0.375769392200414000
232,13.143749999999999,897,0.11007238311541262,0.198638052810413080
257,13.140769230769232,897,0.11007238311541262,0.198638052810413080
235,13.133889382327993,895,-0.06705895627458830,0.021506713420412160
163,13.098880597014922,895,-0.06705895627458830,0.021506713420412160
93,13.092723404255304,895,-0.06705895627458830,0.021506713420412160
62,13.085,898,0.19863805281041308,0.287203722505413540
46,13.059406779661012,895,-0.06705895627458830,0.021506713420412160
139,13.059090909090907,897,0.11007238311541262,0.198638052810413080
253,13.05696581196735,895,-0.06705895627458830,0.021506713420412160
33,13.056103991211796,895,-0.06705895627458830,0.021506713420412160
113,13.050449246516648,895,-0.06705895627458830,0.021506713420412160
64,13.05,901,0.46433506189541446,0.552900731590414920
87,13.044288659793825,899,0.28720372250541354,0.375769392200414000
61,13.03485177453013,895,-0.06705895627458830,0.021506713420412160
180,13.026798292422237,895,-0.06705895627458830,0.021506713420412160
19,13.02479166666667,895,-0.06705895627458830,0.021506713420412160
192,13.0,900,0.37576939220041400,0.464335061895414460
161,12.972706872370344,895,-0.06705895627458830,0.021506713420412160
105,12.966666666666669,903,0.64146640128541538,0.730032070980415840
23,12.932585227272716,895,-0.06705895627458830,0.021506713420412160
39,12.929657894736822,899,0.28720372250541354,0.375769392200414000
130,12.919908256880738,895,-0.06705895627458830,0.021506713420412160
143,12.911235035254446,895,-0.06705895627458830,0.021506713420412160
184,12.88,898,0.19863805281041308,0.287203722505413540
160,12.826056338028161,895,-0.06705895627458830,0.021506713420412160
112,12.799999999999999,895,-0.06705895627458830,0.021506713420412160
36,12.7766002184596,895,-0.06705895627458830,0.021506713420412160
259,12.765359595229102,895,-0.06705895627458830,0.021506713420412160
81,12.716,895,-0.06705895627458830,0.021506713420412160
151,12.709999999999999,898,0.19863805281041308,0.287203722505413540
6,12.7,903,0.64146640128541538,0.730032070980415840
15,12.681818181818185,899,0.28720372250541354,0.375769392200414000
