pickup_zone,avg_total_amount,bkt_tip_amount,val_start,val_end
157,73.90799999999999,95,28.4368598209524830,31.06040571380461440
43,73.8,110,67.7900482137344540,70.41359410658658540
145,73.71125,103,49.4252269637695342,52.04877285662166560
259,73.68,95,28.4368598209524830,31.06040571380461440
8,73.65263157894738,92,20.5662221423960888,23.18976803524822020
143,73.61365853658539,90,15.3191303566918260,17.94267624954395740
116,73.58400000000002,95,28.4368598209524830,31.06040571380461440
126,73.56666666666668,91,17.9426762495439574,20.56622214239608880
8,73.52302600472815,89,12.6955844638396946,15.31913035669182600
117,73.42902061855648,89,12.6955844638396946,15.31913035669182600
178,73.34,92,20.5662221423960888,23.18976803524822020
79,73.3,108,62.5429564280301912,65.16650232088232260
2,73.3,85,2.2014008924311690,4.82494678528330040
51,73.29588235294118,89,12.6955844638396946,15.31913035669182600
44,73.28,90,15.3191303566918260,17.94267624954395740
51,73.26,95,28.4368598209524830,31.06040571380461440
245,73.13030303030303,89,12.6955844638396946,15.31913035669182600
92,73.11769230769232,90,15.3191303566918260,17.94267624954395740
195,73.05,84,-0.4221450004209624,2.20140089243116900
226,72.99916666666667,89,12.6955844638396946,15.31913035669182600
114,72.96,109,65.1665023208823226,67.79004821373445400
197,72.92,89,12.6955844638396946,15.31913035669182600
198,72.92,89,12.6955844638396946,15.31913035669182600
7,72.92,89,12.6955844638396946,15.31913035669182600
194,72.92,89,12.6955844638396946,15.31913035669182600
257,72.92,89,12.6955844638396946,15.31913035669182600
84,72.89,89,12.6955844638396946,15.31913035669182600
58,72.84555555555556,89,12.6955844638396946,15.31913035669182600
221,72.80125,87,7.4484926781354318,10.07203857098756320
206,72.8,91,17.9426762495439574,20.56622214239608880
164,72.72792248062,89,12.6955844638396946,15.31913035669182600
39,72.68,98,36.3074974995088772,38.93104339236100860
6,72.68,98,36.3074974995088772,38.93104339236100860
157,72.6336585365854,89,12.6955844638396946,15.31913035669182600
25,72.615,90,15.3191303566918260,17.94267624954395740
131,72.5479498644993,89,12.6955844638396946,15.31913035669182600
221,72.49285714285715,89,12.6955844638396946,15.31913035669182600
133,72.37375,89,12.6955844638396946,15.31913035669182600
59,72.35,88,10.0720385709875632,12.69558446383969460
75,72.34039999999999,93,23.1897680352482202,25.81331392810035160
158,72.34,87,7.4484926781354318,10.07203857098756320
152,72.34,89,12.6955844638396946,15.31913035669182600
114,72.3,107,59.9194105351780598,62.54295642803019120
41,72.18,103,49.4252269637695342,52.04877285662166560
164,72.07666666666667,96,31.0604057138046144,33.68395160665674580
133,72.07499999999999,91,17.9426762495439574,20.56622214239608880
92,72.055625,89,12.6955844638396946,15.31913035669182600
114,72.05,105,54.6723187494737970,57.29586464232592840
180,72.02153846153846,89,12.6955844638396946,15.31913035669182600
114,72.0022222222222,91,17.9426762495439574,20.56622214239608880
134,71.94,90,15.3191303566918260,17.94267624954395740
41,71.76531849577867,89,12.6955844638396946,15.31913035669182600
215,71.75929113924052,89,12.6955844638396946,15.31913035669182600
91,71.72666666666667,91,17.9426762495439574,20.56622214239608880
154,71.60133006268693,89,12.6955844638396946,15.31913035669182600
15,71.6,97,33.6839516066567458,36.30749749950887720
171,71.56822580645161,89,12.6955844638396946,15.31913035669182600
229,71.53545762711835,89,12.6955844638396946,15.31913035669182600
43,71.44,95,28.4368598209524830,31.06040571380461440
196,71.4153125,89,12.6955844638396946,15.31913035669182600
196,71.4025,90,15.3191303566918260,17.94267624954395740
144,71.4,88,10.0720385709875632,12.69558446383969460
235,71.32441734417344,89,12.6955844638396946,15.31913035669182600
41,71.3,111,70.4135941065865854,73.03713999943871680
17,71.3,110,67.7900482137344540,70.41359410658658540
151,71.26,88,10.0720385709875632,12.69558446383969460
85,71.24325484764533,89,12.6955844638396946,15.31913035669182600
253,71.10166666666667,93,23.1897680352482202,25.81331392810035160
78,71.09,91,17.9426762495439574,20.56622214239608880
39,71.0552941176471,89,12.6955844638396946,15.31913035669182600
240,71.05236068895614,89,12.6955844638396946,15.31913035669182600
248,71.04193840579708,89,12.6955844638396946,15.31913035669182600
219,71.02085526315793,87,7.4484926781354318,10.07203857098756320
220,70.95,97,33.6839516066567458,36.30749749950887720
229,70.854,103,49.4252269637695342,52.04877285662166560
245,70.69999999999999,101,44.1781351780652714,46.80168107091740280
116,70.6540625,90,15.3191303566918260,17.94267624954395740
86,70.64,97,33.6839516066567458,36.30749749950887720
145,70.63480769230767,91,17.9426762495439574,20.56622214239608880
6,70.63333333333334,89,12.6955844638396946,15.31913035669182600
46,70.61,88,10.0720385709875632,12.69558446383969460
91,70.40799999999999,88,10.0720385709875632,12.69558446383969460
74,70.336,89,12.6955844638396946,15.31913035669182600
136,70.3,107,59.9194105351780598,62.54295642803019120
71,70.3,102,46.8016810709174028,49.42522696376953420
175,70.3,93,23.1897680352482202,25.81331392810035160
241,70.3,93,23.1897680352482202,25.81331392810035160
39,70.3,110,67.7900482137344540,70.41359410658658540
33,70.3,103,49.4252269637695342,52.04877285662166560
229,70.24,101,44.1781351780652714,46.80168107091740280
181,70.20333333333333,88,10.0720385709875632,12.69558446383969460
106,70.18,98,36.3074974995088772,38.93104339236100860
30,70.06,90,15.3191303566918260,17.94267624954395740
186,70.01,88,10.0720385709875632,12.69558446383969460
7,70.01,88,10.0720385709875632,12.69558446383969460
174,70.01,88,10.0720385709875632,12.69558446383969460
247,70.0,88,10.0720385709875632,12.69558446383969460
95,70.0,88,10.0720385709875632,12.69558446383969460
90,70.0,88,10.0720385709875632,12.69558446383969460
229,70.0,105,54.6723187494737970,57.29586464232592840
35,69.99571428571429,88,10.0720385709875632,12.69558446383969460
83,69.99,88,10.0720385709875632,12.69558446383969460
56,69.99,88,10.0720385709875632,12.69558446383969460
142,69.99,90,15.3191303566918260,17.94267624954395740
230,69.99,90,15.3191303566918260,17.94267624954395740
256,69.97,88,10.0720385709875632,12.69558446383969460
215,69.96666666666665,105,54.6723187494737970,57.29586464232592840
172,69.91666666666667,92,20.5662221423960888,23.18976803524822020
116,69.91222222222223,93,23.1897680352482202,25.81331392810035160
86,69.9,90,15.3191303566918260,17.94267624954395740
106,69.87311188811192,89,12.6955844638396946,15.31913035669182600
227,69.85340909090908,89,12.6955844638396946,15.31913035669182600
136,69.72256410256416,89,12.6955844638396946,15.31913035669182600
77,69.72,87,7.4484926781354318,10.07203857098756320
109,69.72,89,12.6955844638396946,15.31913035669182600
55,69.57000000000001,89,12.6955844638396946,15.31913035669182600
75,69.54165048543693,91,17.9426762495439574,20.56622214239608880
143,69.53487951807232,89,12.6955844638396946,15.31913035669182600
245,69.52799999999999,95,28.4368598209524830,31.06040571380461440
136,69.49906976744187,91,17.9426762495439574,20.56622214239608880
127,69.475,89,12.6955844638396946,15.31913035669182600
58,69.465,90,15.3191303566918260,17.94267624954395740
114,69.4572556390978,89,12.6955844638396946,15.31913035669182600
15,69.44999999999999,101,44.1781351780652714,46.80168107091740280
253,69.348,92,20.5662221423960888,23.18976803524822020
117,69.305,108,62.5429564280301912,65.16650232088232260
116,69.3,107,59.9194105351780598,62.54295642803019120
157,69.3,101,44.1781351780652714,46.80168107091740280
75,69.3,103,49.4252269637695342,52.04877285662166560
219,69.23026066350715,88,10.0720385709875632,12.69558446383969460
75,69.22990079365077,89,12.6955844638396946,15.31913035669182600
-1,69.182,109,65.1665023208823226,67.79004821373445400
97,69.16142857142857,87,7.4484926781354318,10.07203857098756320
239,69.11338175948312,89,12.6955844638396946,15.31913035669182600
87,69.10952830188683,89,12.6955844638396946,15.31913035669182600
117,69.1,98,36.3074974995088772,38.93104339236100860
92,69.09556149732623,88,10.0720385709875632,12.69558446383969460
91,69.07571428571428,90,15.3191303566918260,17.94267624954395740
150,68.89117647058823,89,12.6955844638396946,15.31913035669182600
8,68.85,97,33.6839516066567458,36.30749749950887720
74,68.848,88,10.0720385709875632,12.69558446383969460
45,68.84,106,57.2958646423259284,59.91941053517805980
25,68.8158064516129,88,10.0720385709875632,12.69558446383969460
128,68.81532423208196,88,10.0720385709875632,12.69558446383969460
219,68.8,103,49.4252269637695342,52.04877285662166560
39,68.8,105,54.6723187494737970,57.29586464232592840
206,68.64,90,15.3191303566918260,17.94267624954395740
199,68.62505050505051,88,10.0720385709875632,12.69558446383969460
196,68.59291262135922,88,10.0720385709875632,12.69558446383969460
150,68.55428571428571,90,15.3191303566918260,17.94267624954395740
45,68.50279069767441,89,12.6955844638396946,15.31913035669182600
45,68.41777777777777,90,15.3191303566918260,17.94267624954395740
236,68.30666666666667,89,12.6955844638396946,15.31913035669182600
253,68.3,107,59.9194105351780598,62.54295642803019120
30,68.26875,91,17.9426762495439574,20.56622214239608880
235,68.1125,105,54.6723187494737970,57.29586464232592840
119,68.0825,88,10.0720385709875632,12.69558446383969460
220,68.0275,89,12.6955844638396946,15.31913035669182600
193,67.99,90,15.3191303566918260,17.94267624954395740
68,67.94214285714285,89,12.6955844638396946,15.31913035669182600
141,67.916,89,12.6955844638396946,15.31913035669182600
131,67.91566751723322,88,10.0720385709875632,12.69558446383969460
92,67.84,107,59.9194105351780598,62.54295642803019120
141,67.8,93,23.1897680352482202,25.81331392810035160
74,67.66999999999999,90,15.3191303566918260,17.94267624954395740
75,67.61999999999999,105,54.6723187494737970,57.29586464232592840
49,67.6,97,33.6839516066567458,36.30749749950887720
31,67.6,97,33.6839516066567458,36.30749749950887720
96,67.6,97,33.6839516066567458,36.30749749950887720
184,67.55,88,10.0720385709875632,12.69558446383969460
17,67.55,88,10.0720385709875632,12.69558446383969460
58,67.47714285714285,88,10.0720385709875632,12.69558446383969460
116,67.36881720430108,89,12.6955844638396946,15.31913035669182600
122,67.3,97,33.6839516066567458,36.30749749950887720
68,67.3,103,49.4252269637695342,52.04877285662166560
192,67.25,89,12.6955844638396946,15.31913035669182600
143,67.17952898550729,88,10.0720385709875632,12.69558446383969460
19,67.145,88,10.0720385709875632,12.69558446383969460
221,67.12029411764706,88,10.0720385709875632,12.69558446383969460
199,67.07931818181818,87,7.4484926781354318,10.07203857098756320
145,67.02246305418721,89,12.6955844638396946,15.31913035669182600
152,67.01,88,10.0720385709875632,12.69558446383969460
129,67.01,88,10.0720385709875632,12.69558446383969460
72,66.97431937172776,88,10.0720385709875632,12.69558446383969460
133,66.96000000000001,88,10.0720385709875632,12.69558446383969460
78,66.96,88,10.0720385709875632,12.69558446383969460
84,66.96,88,10.0720385709875632,12.69558446383969460
128,66.95709359605917,87,7.4484926781354318,10.07203857098756320
25,66.90615384615386,87,7.4484926781354318,10.07203857098756320
43,66.90045454545454,89,12.6955844638396946,15.31913035669182600
137,66.8877718460239,89,12.6955844638396946,15.31913035669182600
217,66.82,88,10.0720385709875632,12.69558446383969460
79,66.70928571428571,89,12.6955844638396946,15.31913035669182600
64,66.69,90,15.3191303566918260,17.94267624954395740
212,66.69,90,15.3191303566918260,17.94267624954395740
33,66.65,90,15.3191303566918260,17.94267624954395740
248,66.63333333333333,107,59.9194105351780598,62.54295642803019120
245,66.6,96,31.0604057138046144,33.68395160665674580
31,66.6,96,31.0604057138046144,33.68395160665674580
150,66.59871287128712,88,10.0720385709875632,12.69558446383969460
239,66.47200000000001,105,54.6723187494737970,57.29586464232592840
178,66.36142857142858,89,12.6955844638396946,15.31913035669182600
85,66.35,105,54.6723187494737970,57.29586464232592840
53,66.3,95,28.4368598209524830,31.06040571380461440
79,66.29885714285713,88,10.0720385709875632,12.69558446383969460
154,66.242,102,46.8016810709174028,49.42522696376953420
157,66.2314074074074,88,10.0720385709875632,12.69558446383969460
239,66.175,107,59.9194105351780598,62.54295642803019120
72,66.1686274509804,89,12.6955844638396946,15.31913035669182600
161,66.13,89,12.6955844638396946,15.31913035669182600
164,66.07723593287271,88,10.0720385709875632,12.69558446383969460
8,66.00117647058823,94,25.8133139281003516,28.43685982095248300
134,66.0,89,12.6955844638396946,15.31913035669182600
109,66.0,108,62.5429564280301912,65.16650232088232260
165,66.0,89,12.6955844638396946,15.31913035669182600
63,66.0,89,12.6955844638396946,15.31913035669182600
228,65.8,103,49.4252269637695342,52.04877285662166560
142,65.77,88,10.0720385709875632,12.69558446383969460
197,65.613,88,10.0720385709875632,12.69558446383969460
136,65.6,96,31.0604057138046144,33.68395160665674580
49,65.6,96,31.0604057138046144,33.68395160665674580
145,65.55461538461537,92,20.5662221423960888,23.18976803524822020
156,65.55333333333333,88,10.0720385709875632,12.69558446383969460
74,65.55,93,23.1897680352482202,25.81331392810035160
155,65.44,89,12.6955844638396946,15.31913035669182600
191,65.3,103,49.4252269637695342,52.04877285662166560
192,65.3,100,41.5545892852131400,44.17813517806527140
248,65.3,108,62.5429564280301912,65.16650232088232260
245,65.19999999999999,100,41.5545892852131400,44.17813517806527140
23,65.16,88,10.0720385709875632,12.69558446383969460
-1,65.1308080808082,88,10.0720385709875632,12.69558446383969460
183,65.07000000000001,84,-0.4221450004209624,2.20140089243116900
85,65.05,99,38.9310433923610086,41.55458928521314000
116,64.86314102564104,88,10.0720385709875632,12.69558446383969460
248,64.85,105,54.6723187494737970,57.29586464232592840
228,64.809,89,12.6955844638396946,15.31913035669182600
34,64.8,85,2.2014008924311690,4.82494678528330040
88,64.77799999999999,88,10.0720385709875632,12.69558446383969460
198,64.7678125,88,10.0720385709875632,12.69558446383969460
77,64.75,89,12.6955844638396946,15.31913035669182600
136,64.74437132784955,88,10.0720385709875632,12.69558446383969460
178,64.69266666666667,88,10.0720385709875632,12.69558446383969460
63,64.634,88,10.0720385709875632,12.69558446383969460
8,64.62424242424242,93,23.1897680352482202,25.81331392810035160
23,64.525,91,17.9426762495439574,20.56622214239608880
253,64.5,98,36.3074974995088772,38.93104339236100860
226,64.4882142857143,88,10.0720385709875632,12.69558446383969460
8,64.43333333333334,96,31.0604057138046144,33.68395160665674580
239,64.37659133709968,88,10.0720385709875632,12.69558446383969460
34,64.3,91,17.9426762495439574,20.56622214239608880
45,64.3,95,28.4368598209524830,31.06040571380461440
75,64.253125,95,28.4368598209524830,31.06040571380461440
170,64.18,107,59.9194105351780598,62.54295642803019120
20,64.15666666666668,88,10.0720385709875632,12.69558446383969460
52,64.14999999999999,87,7.4484926781354318,10.07203857098756320
39,64.10399150743105,88,10.0720385709875632,12.69558446383969460
36,64.07,99,38.9310433923610086,41.55458928521314000
106,64.03053107344627,88,10.0720385709875632,12.69558446383969460
37,64.01,88,10.0720385709875632,12.69558446383969460
193,63.99250000000001,89,12.6955844638396946,15.31913035669182600
135,63.95,88,10.0720385709875632,12.69558446383969460
65,63.93800000000001,89,12.6955844638396946,15.31913035669182600
134,63.918000000000006,88,10.0720385709875632,12.69558446383969460
240,63.890456431535114,88,10.0720385709875632,12.69558446383969460
105,63.85699999999999,89,12.6955844638396946,15.31913035669182600
92,63.80099999999998,87,7.4484926781354318,10.07203857098756320
96,63.8,107,59.9194105351780598,62.54295642803019120
157,63.8,107,59.9194105351780598,62.54295642803019120
30,63.8,107,59.9194105351780598,62.54295642803019120
74,63.8,95,28.4368598209524830,31.06040571380461440
221,63.779047619047624,86,4.8249467852833004,7.44849267813543180
8,63.750435684647286,88,10.0720385709875632,12.69558446383969460
33,63.69818181818182,89,12.6955844638396946,15.31913035669182600
55,63.6976923076923,88,10.0720385709875632,12.69558446383969460
201,63.625,88,10.0720385709875632,12.69558446383969460
126,63.6204,88,10.0720385709875632,12.69558446383969460
117,63.55681784386617,88,10.0720385709875632,12.69558446383969460
41,63.55666666666667,105,54.6723187494737970,57.29586464232592840
30,63.49047619047618,89,12.6955844638396946,15.31913035669182600
94,63.469166666666666,89,12.6955844638396946,15.31913035669182600
50,63.44,89,12.6955844638396946,15.31913035669182600
154,63.40693559556773,88,10.0720385709875632,12.69558446383969460
71,63.395,89,12.6955844638396946,15.31913035669182600
86,63.379999999999995,91,17.9426762495439574,20.56622214239608880
243,63.36,88,10.0720385709875632,12.69558446383969460
26,63.35,88,10.0720385709875632,12.69558446383969460
90,63.34,86,4.8249467852833004,7.44849267813543180
229,63.3200164338536,88,10.0720385709875632,12.69558446383969460
114,63.3,95,28.4368598209524830,31.06040571380461440
225,63.175,84,-0.4221450004209624,2.20140089243116900
227,63.05,92,20.5662221423960888,23.18976803524822020
245,62.99685185185186,88,10.0720385709875632,12.69558446383969460
41,62.949215393794674,88,10.0720385709875632,12.69558446383969460
198,62.92666666666667,90,15.3191303566918260,17.94267624954395740
87,62.92412268188301,88,10.0720385709875632,12.69558446383969460
191,62.778999999999996,89,12.6955844638396946,15.31913035669182600
50,62.64,97,33.6839516066567458,36.30749749950887720
75,62.562575757575736,88,10.0720385709875632,12.69558446383969460
43,62.55,92,20.5662221423960888,23.18976803524822020
85,62.54733238231099,88,10.0720385709875632,12.69558446383969460
227,62.525625,88,10.0720385709875632,12.69558446383969460
235,62.49818831942792,88,10.0720385709875632,12.69558446383969460
206,62.447692307692314,88,10.0720385709875632,12.69558446383969460
114,62.38313778990451,88,10.0720385709875632,12.69558446383969460
41,62.312,101,44.1781351780652714,46.80168107091740280
43,62.302,91,17.9426762495439574,20.56622214239608880
171,62.29714285714285,92,20.5662221423960888,23.18976803524822020
60,62.25,88,10.0720385709875632,12.69558446383969460
248,62.192449310624454,88,10.0720385709875632,12.69558446383969460
248,62.175,99,38.9310433923610086,41.55458928521314000
163,62.16,88,10.0720385709875632,12.69558446383969460
22,62.10384615384615,89,12.6955844638396946,15.31913035669182600
236,61.93904761904763,88,10.0720385709875632,12.69558446383969460
96,61.916666666666664,91,17.9426762495439574,20.56622214239608880
94,61.85428571428571,88,10.0720385709875632,12.69558446383969460
143,61.84,97,33.6839516066567458,36.30749749950887720
172,61.8,103,49.4252269637695342,52.04877285662166560
88,61.8,91,17.9426762495439574,20.56622214239608880
253,61.70272727272727,90,15.3191303566918260,17.94267624954395740
63,61.7,87,7.4484926781354318,10.07203857098756320
215,61.69395555555556,88,10.0720385709875632,12.69558446383969460
6,61.63833333333333,90,15.3191303566918260,17.94267624954395740
109,61.596000000000004,88,10.0720385709875632,12.69558446383969460
116,61.5852380952381,91,17.9426762495439574,20.56622214239608880
253,61.58285714285713,89,12.6955844638396946,15.31913035669182600
72,61.57,96,31.0604057138046144,33.68395160665674580
51,61.56729166666667,88,10.0720385709875632,12.69558446383969460
141,61.548392857142844,88,10.0720385709875632,12.69558446383969460
25,61.515952380952385,86,4.8249467852833004,7.44849267813543180
96,61.3,105,54.6723187494737970,57.29586464232592840
145,61.281508553654845,88,10.0720385709875632,12.69558446383969460
196,61.12828571428571,87,7.4484926781354318,10.07203857098756320
6,61.121401869158895,88,10.0720385709875632,12.69558446383969460
70,61.04532019704438,88,10.0720385709875632,12.69558446383969460
227,60.89454545454546,90,15.3191303566918260,17.94267624954395740
50,60.865,88,10.0720385709875632,12.69558446383969460
93,60.84,89,12.6955844638396946,15.31913035669182600
172,60.83184397163119,88,10.0720385709875632,12.69558446383969460
22,60.8,101,44.1781351780652714,46.80168107091740280
253,60.8,100,41.5545892852131400,44.17813517806527140
30,60.79018181818182,88,10.0720385709875632,12.69558446383969460
212,60.72,88,10.0720385709875632,12.69558446383969460
192,60.57333333333333,88,10.0720385709875632,12.69558446383969460
99,60.465,89,12.6955844638396946,15.31913035669182600
171,60.430454545454545,88,10.0720385709875632,12.69558446383969460
230,60.38,88,10.0720385709875632,12.69558446383969460
208,60.375,88,10.0720385709875632,12.69558446383969460
45,60.3,96,31.0604057138046144,33.68395160665674580
105,60.3,97,33.6839516066567458,36.30749749950887720
128,60.3,101,44.1781351780652714,46.80168107091740280
49,60.3,93,23.1897680352482202,25.81331392810035160
235,60.3,107,59.9194105351780598,62.54295642803019120
228,60.28333333333334,91,17.9426762495439574,20.56622214239608880
45,60.249756097560976,88,10.0720385709875632,12.69558446383969460
175,60.24,89,12.6955844638396946,15.31913035669182600
9,60.202,88,10.0720385709875632,12.69558446383969460
201,60.17,92,20.5662221423960888,23.18976803524822020
228,60.16714285714285,88,10.0720385709875632,12.69558446383969460
15,60.13000000000001,95,28.4368598209524830,31.06040571380461440
120,60.1,86,4.8249467852833004,7.44849267813543180
68,60.05235294117646,88,10.0720385709875632,12.69558446383969460
43,60.01042016806723,88,10.0720385709875632,12.69558446383969460
22,59.92333333333334,88,10.0720385709875632,12.69558446383969460
131,59.883837001224805,87,7.4484926781354318,10.07203857098756320
71,59.87375,88,10.0720385709875632,12.69558446383969460
78,59.85909090909092,84,-0.4221450004209624,2.20140089243116900
181,59.82,89,12.6955844638396946,15.31913035669182600
164,59.8,102,46.8016810709174028,49.42522696376953420
86,59.744285714285716,88,10.0720385709875632,12.69558446383969460
219,59.74335714285716,86,4.8249467852833004,7.44849267813543180
87,59.7,99,38.9310433923610086,41.55458928521314000
31,59.6,95,28.4368598209524830,31.06040571380461440
188,59.57,88,10.0720385709875632,12.69558446383969460
236,59.55,91,17.9426762495439574,20.56622214239608880
56,59.5,89,12.6955844638396946,15.31913035669182600
133,59.49285714285715,87,7.4484926781354318,10.07203857098756320
135,59.34,91,17.9426762495439574,20.56622214239608880
65,59.31542857142857,88,10.0720385709875632,12.69558446383969460
97,59.3,103,49.4252269637695342,52.04877285662166560
41,59.3,104,52.0487728566216656,54.67231874947379700
215,59.3,106,57.2958646423259284,59.91941053517805980
33,59.3,105,54.6723187494737970,57.29586464232592840
122,59.29666666666666,88,10.0720385709875632,12.69558446383969460
36,59.276451612903216,88,10.0720385709875632,12.69558446383969460
223,59.16,87,7.4484926781354318,10.07203857098756320
79,59.14666666666667,90,15.3191303566918260,17.94267624954395740
91,59.14,99,38.9310433923610086,41.55458928521314000
248,58.94,102,46.8016810709174028,49.42522696376953420
220,58.894999999999996,91,17.9426762495439574,20.56622214239608880
212,58.89,89,12.6955844638396946,15.31913035669182600
145,58.8,105,54.6723187494737970,57.29586464232592840
96,58.75454545454545,89,12.6955844638396946,15.31913035669182600
28,58.75,87,7.4484926781354318,10.07203857098756320
243,58.645,90,15.3191303566918260,17.94267624954395740
15,58.56666666666666,99,38.9310433923610086,41.55458928521314000
96,58.436410256410255,88,10.0720385709875632,12.69558446383969460
253,58.35800000000001,91,17.9426762495439574,20.56622214239608880
237,58.336666666666666,87,7.4484926781354318,10.07203857098756320
253,58.33553571428571,88,10.0720385709875632,12.69558446383969460
15,58.300000000000004,103,49.4252269637695342,52.04877285662166560
49,58.28,90,15.3191303566918260,17.94267624954395740
119,58.18333333333333,87,7.4484926781354318,10.07203857098756320
31,58.025999999999996,88,10.0720385709875632,12.69558446383969460
202,58.0,87,7.4484926781354318,10.07203857098756320
113,57.97833333333333,89,12.6955844638396946,15.31913035669182600
-1,57.87773443761704,87,7.4484926781354318,10.07203857098756320
85,57.8,104,52.0487728566216656,54.67231874947379700
147,57.68,88,10.0720385709875632,12.69558446383969460
128,57.560594594594626,86,4.8249467852833004,7.44849267813543180
58,57.473809523809535,87,7.4484926781354318,10.07203857098756320
150,57.38333333333333,91,17.9426762495439574,20.56622214239608880
126,57.3,99,38.9310433923610086,41.55458928521314000
106,57.3,97,33.6839516066567458,36.30749749950887720
106,57.3,103,49.4252269637695342,52.04877285662166560
46,57.2,95,28.4368598209524830,31.06040571380461440
137,57.1838772407666,88,10.0720385709875632,12.69558446383969460
53,57.175000000000004,88,10.0720385709875632,12.69558446383969460
49,57.133333333333326,103,49.4252269637695342,52.04877285662166560
92,57.02285714285715,86,4.8249467852833004,7.44849267813543180
171,57.00999999999999,95,28.4368598209524830,31.06040571380461440
13,56.852,89,12.6955844638396946,15.31913035669182600
210,56.81,87,7.4484926781354318,10.07203857098756320
105,56.8,99,38.9310433923610086,41.55458928521314000
212,56.8,104,52.0487728566216656,54.67231874947379700
46,56.8,89,12.6955844638396946,15.31913035669182600
18,56.8,104,52.0487728566216656,54.67231874947379700
95,56.765,87,7.4484926781354318,10.07203857098756320
39,56.64,102,46.8016810709174028,49.42522696376953420
226,56.6,94,25.8133139281003516,28.43685982095248300
212,56.6,94,25.8133139281003516,28.43685982095248300
78,56.55,95,28.4368598209524830,31.06040571380461440
113,56.54416666666666,91,17.9426762495439574,20.56622214239608880
113,56.40379310344828,88,10.0720385709875632,12.69558446383969460
255,56.29,89,12.6955844638396946,15.31913035669182600
196,56.07,91,17.9426762495439574,20.56622214239608880
14,56.065999999999995,84,-0.4221450004209624,2.20140089243116900
202,56.05,88,10.0720385709875632,12.69558446383969460
34,56.0,88,10.0720385709875632,12.69558446383969460
31,55.93333333333334,94,25.8133139281003516,28.43685982095248300
180,55.84824999999999,88,10.0720385709875632,12.69558446383969460
150,55.84,95,28.4368598209524830,31.06040571380461440
15,55.82714285714286,90,15.3191303566918260,17.94267624954395740
157,55.8,97,33.6839516066567458,36.30749749950887720
179,55.8,103,49.4252269637695342,52.04877285662166560
119,55.69,89,12.6955844638396946,15.31913035669182600
159,55.6,87,7.4484926781354318,10.07203857098756320
61,55.55,103,49.4252269637695342,52.04877285662166560
86,55.435,89,12.6955844638396946,15.31913035669182600
242,55.42,88,10.0720385709875632,12.69558446383969460
255,55.114444444444445,88,10.0720385709875632,12.69558446383969460
191,55.07866666666667,88,10.0720385709875632,12.69558446383969460
13,55.015,88,10.0720385709875632,12.69558446383969460
31,54.8,103,49.4252269637695342,52.04877285662166560
39,54.8,100,41.5545892852131400,44.17813517806527140
96,54.6,94,25.8133139281003516,28.43685982095248300
193,54.6,94,25.8133139281003516,28.43685982095248300
117,54.55,102,46.8016810709174028,49.42522696376953420
61,54.459687499999994,88,10.0720385709875632,12.69558446383969460
245,54.30428571428571,91,17.9426762495439574,20.56622214239608880
131,54.16387229388337,86,4.8249467852833004,7.44849267813543180
259,54.14333333333333,88,10.0720385709875632,12.69558446383969460
235,53.95,96,31.0604057138046144,33.68395160665674580
9,53.946000000000005,87,7.4484926781354318,10.07203857098756320
196,53.903777777777776,86,4.8249467852833004,7.44849267813543180
13,53.84,91,17.9426762495439574,20.56622214239608880
253,53.8,103,49.4252269637695342,52.04877285662166560
71,53.8,99,38.9310433923610086,41.55458928521314000
97,53.777142857142856,88,10.0720385709875632,12.69558446383969460
71,53.714999999999996,91,17.9426762495439574,20.56622214239608880
64,53.69000000000001,88,10.0720385709875632,12.69558446383969460
194,53.57,87,7.4484926781354318,10.07203857098756320
161,53.557142857142864,88,10.0720385709875632,12.69558446383969460
99,53.55,88,10.0720385709875632,12.69558446383969460
31,53.32,89,12.6955844638396946,15.31913035669182600
8,53.3,103,49.4252269637695342,52.04877285662166560
172,53.1,96,31.0604057138046144,33.68395160665674580
15,53.078717948717944,88,10.0720385709875632,12.69558446383969460
90,52.852,84,-0.4221450004209624,2.20140089243116900
164,52.82,99,38.9310433923610086,41.55458928521314000
105,52.803636363636365,88,10.0720385709875632,12.69558446383969460
34,52.8,95,28.4368598209524830,31.06040571380461440
56,52.8,92,20.5662221423960888,23.18976803524822020
150,52.767037037037035,87,7.4484926781354318,10.07203857098756320
220,52.640526315789465,88,10.0720385709875632,12.69558446383969460
64,52.6,89,12.6955844638396946,15.31913035669182600
57,52.56,87,7.4484926781354318,10.07203857098756320
20,52.55,86,4.8249467852833004,7.44849267813543180
193,52.38999999999999,88,10.0720385709875632,12.69558446383969460
65,52.3,99,38.9310433923610086,41.55458928521314000
172,52.29999999999999,95,28.4368598209524830,31.06040571380461440
143,52.296891089108904,87,7.4484926781354318,10.07203857098756320
79,52.03770833333334,87,7.4484926781354318,10.07203857098756320
70,52.017640845070424,87,7.4484926781354318,10.07203857098756320
235,51.96666666666666,99,38.9310433923610086,41.55458928521314000
132,51.8,102,46.8016810709174028,49.42522696376953420
35,51.8,102,46.8016810709174028,49.42522696376953420
34,51.79999999999999,87,7.4484926781354318,10.07203857098756320
132,51.69125,88,10.0720385709875632,12.69558446383969460
103,51.66,88,10.0720385709875632,12.69558446383969460
19,51.6,93,23.1897680352482202,25.81331392810035160
