pickup_zone,avg_tip_percentage,bkt_tip_amount,val_start,val_end
56,0.634328358209,90,15.3191303566918260,17.94267624954395740
180,0.632183908046,92,20.5662221423960888,23.18976803524822020
131,0.63155235569,122,99.2725989279600308,101.89614482081216220
75,0.6304031899733333,106,57.2958646423259284,59.91941053517805980
191,0.629235237173,108,62.5429564280301912,65.16650232088232260
117,0.6292145629696,107,59.9194105351780598,62.54295642803019120
215,0.6282387734388799,103,49.4252269637695342,52.04877285662166560
157,0.627240143369,97,33.6839516066567458,36.30749749950887720
114,0.626635323491,99,38.9310433923610086,41.55458928521314000
256,0.62015503876,90,15.3191303566918260,17.94267624954395740
94,0.617764915405,105,54.6723187494737970,57.29586464232592840
219,0.6176436002345,122,99.2725989279600308,101.89614482081216220
41,0.6156303817919091,107,59.9194105351780598,62.54295642803019120
235,0.6142384105959999,96,31.0604057138046144,33.68395160665674580
145,0.6132509027245,110,67.7900482137344540,70.41359410658658540
245,0.6127732662625001,105,54.6723187494737970,57.29586464232592840
186,0.612745098039,93,23.1897680352482202,25.81331392810035160
116,0.6110364321903333,122,99.2725989279600308,101.89614482081216220
172,0.608286252354,96,31.0604057138046144,33.68395160665674580
240,0.6067708333333334,108,62.5429564280301912,65.16650232088232260
137,0.606717600325,102,46.8016810709174028,49.42522696376953420
-1,0.6065918804624799,103,49.4252269637695342,52.04877285662166560
248,0.604799004929,101,44.1781351780652714,46.80168107091740280
78,0.6034984654767499,95,28.4368598209524830,31.06040571380461440
154,0.6024687919804,101,44.1781351780652714,46.80168107091740280
240,0.6024410198456667,103,49.4252269637695342,52.04877285662166560
145,0.601604278075,101,44.1781351780652714,46.80168107091740280
117,0.60111767395525,101,44.1781351780652714,46.80168107091740280
131,0.600629791895,117,86.1548694636993738,88.77841535655150520
154,0.6001366174901818,103,49.4252269637695342,52.04877285662166560
87,0.599807929757,117,86.1548694636993738,88.77841535655150520
116,0.599280862964,141,149.1199708921505274,151.74351678500265880
229,0.5989531405785,110,67.7900482137344540,70.41359410658658540
229,0.5979957953562,99,38.9310433923610086,41.55458928521314000
105,0.597014925373,97,33.6839516066567458,36.30749749950887720
141,0.5964203233255,95,28.4368598209524830,31.06040571380461440
125,0.591133004926,88,10.0720385709875632,12.69558446383969460
94,0.590551181102,95,28.4368598209524830,31.06040571380461440
-1,0.5892165616664348,107,59.9194105351780598,62.54295642803019120
171,0.5874356449116,95,28.4368598209524830,31.06040571380461440
56,0.5865340872164999,87,7.4484926781354318,10.07203857098756320
239,0.58502971693325,99,38.9310433923610086,41.55458928521314000
41,0.582605076987,137,138.6257873207420018,141.24933321359413320
143,0.582147477361,97,33.6839516066567458,36.30749749950887720
15,0.5811996206735,110,67.7900482137344540,70.41359410658658540
181,0.579710144928,87,7.4484926781354318,10.07203857098756320
253,0.578309517005,95,28.4368598209524830,31.06040571380461440
172,0.5780802051893333,95,28.4368598209524830,31.06040571380461440
145,0.578060921907,99,38.9310433923610086,41.55458928521314000
41,0.575468550579,98,36.3074974995088772,38.93104339236100860
36,0.5740556828212,91,17.9426762495439574,20.56622214239608880
85,0.57389514924025,96,31.0604057138046144,33.68395160665674580
237,0.573431487754,89,12.6955844638396946,15.31913035669182600
114,0.57247136420775,95,28.4368598209524830,31.06040571380461440
21,0.572419774501,109,65.1665023208823226,67.79004821373445400
50,0.572158365262,97,33.6839516066567458,36.30749749950887720
227,0.572001215285,99,38.9310433923610086,41.55458928521314000
131,0.571787915803,112,73.0371399994387168,75.66068589229084820
70,0.569178550803,103,49.4252269637695342,52.04877285662166560
239,0.568940618509,98,36.3074974995088772,38.93104339236100860
137,0.5683595149426667,105,54.6723187494737970,57.29586464232592840
34,0.568181818182,95,28.4368598209524830,31.06040571380461440
236,0.5675,92,20.5662221423960888,23.18976803524822020
71,0.5667977641174999,97,33.6839516066567458,36.30749749950887720
154,0.5662323361094286,110,67.7900482137344540,70.41359410658658540
88,0.5653384579185,89,12.6955844638396946,15.31913035669182600
227,0.564615163736,103,49.4252269637695342,52.04877285662166560
86,0.563754180602,96,31.0604057138046144,33.68395160665674580
74,0.5632914438134999,93,23.1897680352482202,25.81331392810035160
70,0.562972494772,110,67.7900482137344540,70.41359410658658540
188,0.562246963563,92,20.5662221423960888,23.18976803524822020
117,0.561505065123,98,36.3074974995088772,38.93104339236100860
253,0.5610655737705,101,44.1781351780652714,46.80168107091740280
127,0.5575307045895,91,17.9426762495439574,20.56622214239608880
94,0.5575307045895,91,17.9426762495439574,20.56622214239608880
51,0.5568984536996667,95,28.4368598209524830,31.06040571380461440
131,0.5556917110635834,110,67.7900482137344540,70.41359410658658540
259,0.5552550727196667,95,28.4368598209524830,31.06040571380461440
137,0.5548909691925,110,67.7900482137344540,70.41359410658658540
106,0.554003989741,98,36.3074974995088772,38.93104339236100860
19,0.550964187328,91,17.9426762495439574,20.56622214239608880
245,0.5505276331655714,91,17.9426762495439574,20.56622214239608880
105,0.5499671183543333,91,17.9426762495439574,20.56622214239608880
75,0.54964992188575,95,28.4368598209524830,31.06040571380461440
253,0.549617709241,97,33.6839516066567458,36.30749749950887720
137,0.5486399398853333,107,59.9194105351780598,62.54295642803019120
106,0.54856333362775,99,38.9310433923610086,41.55458928521314000
45,0.547263681592,96,31.0604057138046144,33.68395160665674580
-1,0.5459423435202,106,57.2958646423259284,59.91941053517805980
41,0.5449561580184547,99,38.9310433923610086,41.55458928521314000
51,0.5435786084095,91,17.9426762495439574,20.56622214239608880
163,0.54347826087,91,17.9426762495439574,20.56622214239608880
15,0.5410729352732501,94,25.8133139281003516,28.43685982095248300
117,0.540401441071,124,104.5196907136642936,107.14323660651642500
41,0.540359245733,139,143.8728791064462646,146.49642499929839600
145,0.540069686411,107,59.9194105351780598,62.54295642803019120
70,0.540069686411,107,59.9194105351780598,62.54295642803019120
150,0.537249283668,95,28.4368598209524830,31.06040571380461440
248,0.5372457090956,97,33.6839516066567458,36.30749749950887720
164,0.535331905782,122,99.2725989279600308,101.89614482081216220
71,0.5338897059075,90,15.3191303566918260,17.94267624954395740
201,0.53362738613,92,20.5662221423960888,23.18976803524822020
131,0.5328009841632,109,65.1665023208823226,67.79004821373445400
154,0.532285908121,105,54.6723187494737970,57.29586464232592840
58,0.5316652649515,96,31.0604057138046144,33.68395160665674580
-1,0.5296007979255,181,254.0618066062357834,256.68535249908791480
128,0.529288365338,109,65.1665023208823226,67.79004821373445400
71,0.529052845203,93,23.1897680352482202,25.81331392810035160
227,0.5270396140495,92,20.5662221423960888,23.18976803524822020
114,0.5270113071829999,96,31.0604057138046144,33.68395160665674580
215,0.5267045648246,99,38.9310433923610086,41.55458928521314000
172,0.526142858182111,91,17.9426762495439574,20.56622214239608880
137,0.5258,124,104.5196907136642936,107.14323660651642500
72,0.524274407456,96,31.0604057138046144,33.68395160665674580
245,0.5236686390532,95,28.4368598209524830,31.06040571380461440
75,0.523235246824,108,62.5429564280301912,65.16650232088232260
240,0.5228127939795,106,57.2958646423259284,59.91941053517805980
239,0.5223169025268334,100,41.5545892852131400,44.17813517806527140
196,0.521412680756,112,73.0371399994387168,75.66068589229084820
239,0.520535709188,110,67.7900482137344540,70.41359410658658540
122,0.520059435364,97,33.6839516066567458,36.30749749950887720
72,0.520020800832,114,78.2842317851429796,80.90777767799511100
145,0.517330574237,122,99.2725989279600308,101.89614482081216220
137,0.517273146016,118,88.7784153565515052,91.40196124940363660
240,0.5161786931275,98,36.3074974995088772,38.93104339236100860
243,0.5143207855974999,89,12.6955844638396946,15.31913035669182600
239,0.5142194227271428,97,33.6839516066567458,36.30749749950887720
240,0.5141441760240834,99,38.9310433923610086,41.55458928521314000
52,0.514062220633,89,12.6955844638396946,15.31913035669182600
191,0.513730274995,93,23.1897680352482202,25.81331392810035160
88,0.512295081967,93,23.1897680352482202,25.81331392810035160
145,0.511124305767909,95,28.4368598209524830,31.06040571380461440
43,0.51019010596475,95,28.4368598209524830,31.06040571380461440
228,0.5092552184975,90,15.3191303566918260,17.94267624954395740
240,0.5089397008726667,96,31.0604057138046144,33.68395160665674580
71,0.50689202739375,91,17.9426762495439574,20.56622214239608880
86,0.506795016988,97,33.6839516066567458,36.30749749950887720
103,0.5065835326699,99,38.9310433923610086,41.55458928521314000
253,0.5063668178311667,93,23.1897680352482202,25.81331392810035160
116,0.5055926674765555,93,23.1897680352482202,25.81331392810035160
114,0.5042635668003334,97,33.6839516066567458,36.30749749950887720
247,0.503597122302,89,12.6955844638396946,15.31913035669182600
8,0.5035158964576472,94,25.8133139281003516,28.43685982095248300
220,0.502466525722,97,33.6839516066567458,36.30749749950887720
137,0.5013964068029444,101,44.1781351780652714,46.80168107091740280
61,0.5007043386955,90,15.3191303566918260,17.94267624954395740
248,0.500245321371,111,70.4135941065865854,73.03713999943871680
128,0.5,107,59.9194105351780598,62.54295642803019120
239,0.5,109,65.1665023208823226,67.79004821373445400
15,0.5,97,33.6839516066567458,36.30749749950887720
86,0.5,100,41.5545892852131400,44.17813517806527140
31,0.5,104,52.0487728566216656,54.67231874947379700
31,0.5,102,46.8016810709174028,49.42522696376953420
96,0.5,94,25.8133139281003516,28.43685982095248300
31,0.5,90,15.3191303566918260,17.94267624954395740
131,0.5,120,94.0255071422557680,96.64905303510789940
130,0.5,100,41.5545892852131400,44.17813517806527140
49,0.5,118,88.7784153565515052,91.40196124940363660
240,0.5,112,73.0371399994387168,75.66068589229084820
240,0.5,117,86.1548694636993738,88.77841535655150520
15,0.5,102,46.8016810709174028,49.42522696376953420
94,0.5,103,49.4252269637695342,52.04877285662166560
96,0.5,106,57.2958646423259284,59.91941053517805980
72,0.5,98,36.3074974995088772,38.93104339236100860
49,0.5,97,33.6839516066567458,36.30749749950887720
136,0.5,96,31.0604057138046144,33.68395160665674580
39,0.5,98,36.3074974995088772,38.93104339236100860
8,0.5,111,70.4135941065865854,73.03713999943871680
31,0.5,130,120.2609660707770820,122.88451196362921340
245,0.5,103,49.4252269637695342,52.04877285662166560
226,0.5,94,25.8133139281003516,28.43685982095248300
49,0.5,99,38.9310433923610086,41.55458928521314000
31,0.5,97,33.6839516066567458,36.30749749950887720
46,0.5,95,28.4368598209524830,31.06040571380461440
6,0.5,98,36.3074974995088772,38.93104339236100860
68,0.5,106,57.2958646423259284,59.91941053517805980
96,0.5,97,33.6839516066567458,36.30749749950887720
114,0.5,104,52.0487728566216656,54.67231874947379700
240,0.5,116,83.5313235708472424,86.15486946369937380
122,0.5,106,57.2958646423259284,59.91941053517805980
31,0.5,94,25.8133139281003516,28.43685982095248300
19,0.5,93,23.1897680352482202,25.81331392810035160
61,0.5,105,54.6723187494737970,57.29586464232592840
8,0.5,100,41.5545892852131400,44.17813517806527140
8,0.5,104,52.0487728566216656,54.67231874947379700
8,0.5,97,33.6839516066567458,36.30749749950887720
96,0.5,103,49.4252269637695342,52.04877285662166560
245,0.5,96,31.0604057138046144,33.68395160665674580
31,0.5,96,31.0604057138046144,33.68395160665674580
8,0.5,96,31.0604057138046144,33.68395160665674580
49,0.5,104,52.0487728566216656,54.67231874947379700
212,0.5,94,25.8133139281003516,28.43685982095248300
86,0.5,104,52.0487728566216656,54.67231874947379700
193,0.5,94,25.8133139281003516,28.43685982095248300
49,0.5,96,31.0604057138046144,33.68395160665674580
82,0.5,282,519.0399417843010548,521.66348767715318620
96,0.5,100,41.5545892852131400,44.17813517806527140
31,0.5,95,28.4368598209524830,31.06040571380461440
71,0.5,98,36.3074974995088772,38.93104339236100860
240,0.5,113,75.6606858922908482,78.28423178514297960
161,0.4999898571895,90,15.3191303566918260,17.94267624954395740
117,0.498944801133,114,78.2842317851429796,80.90777767799511100
248,0.49875575978720005,95,28.4368598209524830,31.06040571380461440
85,0.4985655946913334,103,49.4252269637695342,52.04877285662166560
235,0.498220640569,100,41.5545892852131400,44.17813517806527140
25,0.49801587301600003,103,49.4252269637695342,52.04877285662166560
229,0.4976309433292857,100,41.5545892852131400,44.17813517806527140
43,0.496183206107,103,49.4252269637695342,52.04877285662166560
39,0.495642701525,101,44.1781351780652714,46.80168107091740280
106,0.493079584775,116,83.5313235708472424,86.15486946369937380
154,0.4927581024460715,100,41.5545892852131400,44.17813517806527140
188,0.4921182842095,93,23.1897680352482202,25.81331392810035160
68,0.492004920049,99,38.9310433923610086,41.55458928521314000
49,0.49198717948750004,90,15.3191303566918260,17.94267624954395740
164,0.4912778015323333,96,31.0604057138046144,33.68395160665674580
240,0.49066666666666664,102,46.8016810709174028,49.42522696376953420
201,0.488505747126,90,15.3191303566918260,17.94267624954395740
128,0.4883065652296667,105,54.6723187494737970,57.29586464232592840
85,0.484637006882,122,99.2725989279600308,101.89614482081216220
240,0.48371536774959994,100,41.5545892852131400,44.17813517806527140
199,0.4835428378006667,198,298.6620867847220172,301.28563267757414860
113,0.4829821438995833,91,17.9426762495439574,20.56622214239608880
116,0.481876078169,95,28.4368598209524830,31.06040571380461440
116,0.4816356684473333,91,17.9426762495439574,20.56622214239608880
31,0.480550747792,91,17.9426762495439574,20.56622214239608880
117,0.480507706256,104,52.0487728566216656,54.67231874947379700
239,0.4801129239630313,95,28.4368598209524830,31.06040571380461440
259,0.4788527762964286,91,17.9426762495439574,20.56622214239608880
212,0.478468899522,91,17.9426762495439574,20.56622214239608880
72,0.47619047619,102,46.8016810709174028,49.42522696376953420
-1,0.474725216315,102,46.8016810709174028,49.42522696376953420
33,0.474037496248,97,33.6839516066567458,36.30749749950887720
22,0.473684210526,97,33.6839516066567458,36.30749749950887720
157,0.47228684741020005,95,28.4368598209524830,31.06040571380461440
136,0.472,102,46.8016810709174028,49.42522696376953420
215,0.472,102,46.8016810709174028,49.42522696376953420
74,0.470219435737,95,28.4368598209524830,31.06040571380461440
240,0.46983589068815385,97,33.6839516066567458,36.30749749950887720
17,0.469817105402,118,88.7784153565515052,91.40196124940363660
240,0.46924784600521424,95,28.4368598209524830,31.06040571380461440
198,0.46818814824050003,91,17.9426762495439574,20.56622214239608880
240,0.4681511067592,101,44.1781351780652714,46.80168107091740280
154,0.4680806936395668,99,38.9310433923610086,41.55458928521314000
117,0.4680385523466154,99,38.9310433923610086,41.55458928521314000
45,0.466562986003,95,28.4368598209524830,31.06040571380461440
137,0.4660799024323846,103,49.4252269637695342,52.04877285662166560
41,0.4650622423104,100,41.5545892852131400,44.17813517806527140
8,0.4637408853707499,95,28.4368598209524830,31.06040571380461440
75,0.463499420626,99,38.9310433923610086,41.55458928521314000
154,0.463292943692,108,62.5429564280301912,65.16650232088232260
223,0.46301439661099997,88,10.0720385709875632,12.69558446383969460
131,0.46119832395718174,107,59.9194105351780598,62.54295642803019120
15,0.4606660594787201,89,12.6955844638396946,15.31913035669182600
164,0.460122699387,101,44.1781351780652714,46.80168107091740280
85,0.45967484087349997,102,46.8016810709174028,49.42522696376953420
117,0.45889500965083335,97,33.6839516066567458,36.30749749950887720
145,0.45839401430684606,92,20.5662221423960888,23.18976803524822020
39,0.458218595517,95,28.4368598209524830,31.06040571380461440
154,0.45821773854566666,104,52.0487728566216656,54.67231874947379700
251,0.45564516129,113,75.6606858922908482,78.28423178514297960
33,0.45533574828448,91,17.9426762495439574,20.56622214239608880
53,0.452488687783,95,28.4368598209524830,31.06040571380461440
201,0.451923076923,91,17.9426762495439574,20.56622214239608880
164,0.451677817388,95,28.4368598209524830,31.06040571380461440
235,0.451169194097625,95,28.4368598209524830,31.06040571380461440
228,0.451118116483,91,17.9426762495439574,20.56622214239608880
229,0.4510345164255,113,75.6606858922908482,78.28423178514297960
128,0.450873362445,99,38.9310433923610086,41.55458928521314000
215,0.449584537732,94,25.8133139281003516,28.43685982095248300
117,0.44956329615035295,95,28.4368598209524830,31.06040571380461440
196,0.4494421199445,97,33.6839516066567458,36.30749749950887720
41,0.4488080921986,97,33.6839516066567458,36.30749749950887720
137,0.448753867679,106,57.2958646423259284,59.91941053517805980
74,0.4474496903282334,91,17.9426762495439574,20.56622214239608880
136,0.44739679107249997,97,33.6839516066567458,36.30749749950887720
253,0.44689144239993334,91,17.9426762495439574,20.56622214239608880
215,0.4467603936083333,97,33.6839516066567458,36.30749749950887720
220,0.445417618685,91,17.9426762495439574,20.56622214239608880
259,0.445236953568,89,12.6955844638396946,15.31913035669182600
245,0.445103857567,102,46.8016810709174028,49.42522696376953420
86,0.443903125742,91,17.9426762495439574,20.56622214239608880
226,0.44341072610200005,96,31.0604057138046144,33.68395160665674580
206,0.44311037968739997,89,12.6955844638396946,15.31913035669182600
157,0.442353319661,168,219.9557099991580752,222.57925589201020660
85,0.44020398409975003,98,36.3074974995088772,38.93104339236100860
157,0.439311594203,121,96.6490530351078994,99.27259892796003080
239,0.43881149006087494,101,44.1781351780652714,46.80168107091740280
75,0.43747734388516,93,23.1897680352482202,25.81331392810035160
6,0.43624364201933336,90,15.3191303566918260,17.94267624954395740
137,0.435871233988,99,38.9310433923610086,41.55458928521314000
22,0.435515484124,92,20.5662221423960888,23.18976803524822020
240,0.43496631647675,105,54.6723187494737970,57.29586464232592840
116,0.43493407413377777,92,20.5662221423960888,23.18976803524822020
131,0.4333699697588,114,78.2842317851429796,80.90777767799511100
99,0.432520325203,87,7.4484926781354318,10.07203857098756320
171,0.4323493908674286,92,20.5662221423960888,23.18976803524822020
145,0.43146205859784215,93,23.1897680352482202,25.81331392810035160
224,0.431034482759,99,38.9310433923610086,41.55458928521314000
117,0.4305093187033333,109,65.1665023208823226,67.79004821373445400
68,0.429184549356,107,59.9194105351780598,62.54295642803019120
-1,0.4289846778411085,99,38.9310433923610086,41.55458928521314000
8,0.4287991174277576,93,23.1897680352482202,25.81331392810035160
15,0.42869418498614287,90,15.3191303566918260,17.94267624954395740
156,0.42864806867,90,15.3191303566918260,17.94267624954395740
253,0.4278982176814,92,20.5662221423960888,23.18976803524822020
73,0.42735042735,91,17.9426762495439574,20.56622214239608880
144,0.42662116041,112,73.0371399994387168,75.66068589229084820
86,0.425873844918,164,209.4615264277495496,212.08507232060168100
49,0.42498553240750003,89,12.6955844638396946,15.31913035669182600
259,0.42385668713366664,93,23.1897680352482202,25.81331392810035160
180,0.4231141316386666,95,28.4368598209524830,31.06040571380461440
61,0.42216585320287503,89,12.6955844638396946,15.31913035669182600
164,0.4212019714346667,100,41.5545892852131400,44.17813517806527140
126,0.4207667408723333,91,17.9426762495439574,20.56622214239608880
75,0.42009041091377775,94,25.8133139281003516,28.43685982095248300
43,0.41979362406866666,93,23.1897680352482202,25.81331392810035160
161,0.417536534447,99,38.9310433923610086,41.55458928521314000
85,0.417163289631,110,67.7900482137344540,70.41359410658658540
31,0.4166666666665,101,44.1781351780652714,46.80168107091740280
150,0.41646844089749996,91,17.9426762495439574,20.56622214239608880
239,0.4162223176013571,96,31.0604057138046144,33.68395160665674580
6,0.41548428013233335,94,25.8133139281003516,28.43685982095248300
49,0.414593698176,93,23.1897680352482202,25.81331392810035160
141,0.412541254125,112,73.0371399994387168,75.66068589229084820
-1,0.4122886155212778,101,44.1781351780652714,46.80168107091740280
72,0.41173614767109096,93,23.1897680352482202,25.81331392810035160
131,0.41083646581016664,106,57.2958646423259284,59.91941053517805980
235,0.4099618490095,98,36.3074974995088772,38.93104339236100860
137,0.4086894336827333,98,36.3074974995088772,38.93104339236100860
87,0.40819775578874995,96,31.0604057138046144,33.68395160665674580
114,0.4076642812822353,93,23.1897680352482202,25.81331392810035160
87,0.407470288625,102,46.8016810709174028,49.42522696376953420
106,0.4070736208756667,94,25.8133139281003516,28.43685982095248300
155,0.40674846625750005,87,7.4484926781354318,10.07203857098756320
76,0.406504065041,86,4.8249467852833004,7.44849267813543180
199,0.405679513185,91,17.9426762495439574,20.56622214239608880
136,0.4009623534146667,100,41.5545892852131400,44.17813517806527140
8,0.400320256205,122,99.2725989279600308,101.89614482081216220
78,0.399557174349,91,17.9426762495439574,20.56622214239608880
72,0.398724082935,122,99.2725989279600308,101.89614482081216220
43,0.397858430639,92,20.5662221423960888,23.18976803524822020
56,0.397727272727,92,20.5662221423960888,23.18976803524822020
129,0.395223722513,89,12.6955844638396946,15.31913035669182600
136,0.39464632325300003,93,23.1897680352482202,25.81331392810035160
30,0.39453609287774993,91,17.9426762495439574,20.56622214239608880
103,0.391025641026,87,7.4484926781354318,10.07203857098756320
131,0.3907616951986667,102,46.8016810709174028,49.42522696376953420
161,0.39023551001650003,105,54.6723187494737970,57.29586464232592840
145,0.389845874887,100,41.5545892852131400,44.17813517806527140
133,0.3891099689033333,90,15.3191303566918260,17.94267624954395740
259,0.38808423215199994,92,20.5662221423960888,23.18976803524822020
128,0.387893108680625,95,28.4368598209524830,31.06040571380461440
157,0.38749692726644447,91,17.9426762495439574,20.56622214239608880
137,0.38719988225927776,100,41.5545892852131400,44.17813517806527140
136,0.3867407705495714,95,28.4368598209524830,31.06040571380461440
41,0.3863090754917222,96,31.0604057138046144,33.68395160665674580
172,0.38599677159,93,23.1897680352482202,25.81331392810035160
68,0.383933845245,108,62.5429564280301912,65.16650232088232260
136,0.383483051482,99,38.9310433923610086,41.55458928521314000
85,0.38053888468353847,95,28.4368598209524830,31.06040571380461440
154,0.3796936402750357,97,33.6839516066567458,36.30749749950887720
236,0.377359686199,91,17.9426762495439574,20.56622214239608880
75,0.3769157322078718,91,17.9426762495439574,20.56622214239608880
131,0.375457670786,103,49.4252269637695342,52.04877285662166560
172,0.3740053391509999,92,20.5662221423960888,23.18976803524822020
240,0.37383660379016986,93,23.1897680352482202,25.81331392810035160
227,0.3727689911453636,90,15.3191303566918260,17.94267624954395740
136,0.3725598065132558,91,17.9426762495439574,20.56622214239608880
143,0.37212346635700005,92,20.5662221423960888,23.18976803524822020
23,0.37173913043499995,91,17.9426762495439574,20.56622214239608880
13,0.37147102526,91,17.9426762495439574,20.56622214239608880
82,0.37080984871,103,49.4252269637695342,52.04877285662166560
240,0.3698917886695,110,67.7900482137344540,70.41359410658658540
6,0.369875789008921,91,17.9426762495439574,20.56622214239608880
141,0.368731563422,93,23.1897680352482202,25.81331392810035160
245,0.3686215790145,92,20.5662221423960888,23.18976803524822020
53,0.36855036855,91,17.9426762495439574,20.56622214239608880
78,0.367647058824,89,12.6955844638396946,15.31913035669182600
143,0.367,94,25.8133139281003516,28.43685982095248300
50,0.3663003663,87,7.4484926781354318,10.07203857098756320
172,0.3653846153845,99,38.9310433923610086,41.55458928521314000
52,0.364910862943,88,10.0720385709875632,12.69558446383969460
154,0.36438135384809883,95,28.4368598209524830,31.06040571380461440
33,0.36344660722719097,89,12.6955844638396946,15.31913035669182600
87,0.363427941049,92,20.5662221423960888,23.18976803524822020
41,0.3626766824535135,95,28.4368598209524830,31.06040571380461440
248,0.361898698044,96,31.0604057138046144,33.68395160665674580
141,0.36175443433525,92,20.5662221423960888,23.18976803524822020
136,0.3609587590823333,92,20.5662221423960888,23.18976803524822020
103,0.35985712244633333,88,10.0720385709875632,12.69558446383969460
-1,0.35976340509715155,98,36.3074974995088772,38.93104339236100860
72,0.3590854147810909,92,20.5662221423960888,23.18976803524822020
251,0.3585861592685,88,10.0720385709875632,12.69558446383969460
0,0.3581992579545,95,28.4368598209524830,31.06040571380461440
113,0.35799522673,95,28.4368598209524830,31.06040571380461440
75,0.35741006649805124,92,20.5662221423960888,23.18976803524822020
87,0.357307611659,97,33.6839516066567458,36.30749749950887720
175,0.355618776671,93,23.1897680352482202,25.81331392810035160
241,0.355618776671,93,23.1897680352482202,25.81331392810035160
145,0.3554856740069615,91,17.9426762495439574,20.56622214239608880
130,0.354609929078,89,12.6955844638396946,15.31913035669182600
253,0.3545237721116363,90,15.3191303566918260,17.94267624954395740
43,0.3538146148972,91,17.9426762495439574,20.56622214239608880
8,0.3529091340769474,92,20.5662221423960888,23.18976803524822020
131,0.3528450213953333,105,54.6723187494737970,57.29586464232592840
79,0.3521505376345,95,28.4368598209524830,31.06040571380461440
132,0.35081214735974997,89,12.6955844638396946,15.31913035669182600
72,0.3500979815531156,91,17.9426762495439574,20.56622214239608880
240,0.34806972619228,94,25.8133139281003516,28.43685982095248300
229,0.3473539010053333,98,36.3074974995088772,38.93104339236100860
114,0.34607351015746296,91,17.9426762495439574,20.56622214239608880
19,0.344930160529,87,7.4484926781354318,10.07203857098756320
196,0.3448254655485,91,17.9426762495439574,20.56622214239608880
164,0.3448235621276,97,33.6839516066567458,36.30749749950887720
116,0.343667859518,101,44.1781351780652714,46.80168107091740280
-1,0.34330719752426664,100,41.5545892852131400,44.17813517806527140
39,0.34195751577233335,93,23.1897680352482202,25.81331392810035160
-1,0.3416627660231429,104,52.0487728566216656,54.67231874947379700
162,0.34156119883650005,88,10.0720385709875632,12.69558446383969460
92,0.34,94,25.8133139281003516,28.43685982095248300
117,0.339943342776,111,70.4135941065865854,73.03713999943871680
87,0.3392479739501064,91,17.9426762495439574,20.56622214239608880
17,0.33841301479,95,28.4368598209524830,31.06040571380461440
215,0.337879096275,147,164.8612462492633158,167.48479214211544720
87,0.33717181897200005,95,28.4368598209524830,31.06040571380461440
135,0.337040781935,91,17.9426762495439574,20.56622214239608880
114,0.335448776065,98,36.3074974995088772,38.93104339236100860
251,0.3339269813,95,28.4368598209524830,31.06040571380461440
31,0.33333947817966664,89,12.6955844638396946,15.31913035669182600
6,0.3333366665335,100,41.5545892852131400,44.17813517806527140
8,0.3333333333335,99,38.9310433923610086,41.55458928521314000
122,0.333333333333,89,12.6955844638396946,15.31913035669182600
154,0.333267124229,96,31.0604057138046144,33.68395160665674580
235,0.33317046307866666,97,33.6839516066567458,36.30749749950887720
227,0.333111259161,141,149.1199708921505274,151.74351678500265880
215,0.33228722849886666,92,20.5662221423960888,23.18976803524822020
212,0.332005312085,93,23.1897680352482202,25.81331392810035160
41,0.3315413998530895,93,23.1897680352482202,25.81331392810035160
131,0.3309841625814242,99,38.9310433923610086,41.55458928521314000
180,0.330782852752,121,96.6490530351078994,99.27259892796003080
143,0.330735325782,93,23.1897680352482202,25.81331392810035160
96,0.330160787164,91,17.9426762495439574,20.56622214239608880
248,0.32979967317529413,93,23.1897680352482202,25.81331392810035160
229,0.3292835876004375,96,31.0604057138046144,33.68395160665674580
69,0.32921042707139997,86,4.8249467852833004,7.44849267813543180
239,0.32823461991331243,94,25.8133139281003516,28.43685982095248300
79,0.3271999225366667,90,15.3191303566918260,17.94267624954395740
154,0.3269213936095,98,36.3074974995088772,38.93104339236100860
239,0.3265514954975637,93,23.1897680352482202,25.81331392810035160
106,0.3262739151137794,91,17.9426762495439574,20.56622214239608880
86,0.325638085977,89,12.6955844638396946,15.31913035669182600
164,0.3253686070808889,94,25.8133139281003516,28.43685982095248300
85,0.324686940966,106,57.2958646423259284,59.91941053517805980
150,0.32435209557305,96,31.0604057138046144,33.68395160665674580
85,0.32406025910833336,93,23.1897680352482202,25.81331392810035160
118,0.323694432456,89,12.6955844638396946,15.31913035669182600
88,0.323624595469,91,17.9426762495439574,20.56622214239608880
239,0.322710770472,145,159.6141544635590530,162.23770035641118440
196,0.322572895255,94,25.8133139281003516,28.43685982095248300
75,0.3222520269306667,97,33.6839516066567458,36.30749749950887720
72,0.3218310815714286,95,28.4368598209524830,31.06040571380461440
13,0.3212879241632,89,12.6955844638396946,15.31913035669182600
39,0.3200775627216383,91,17.9426762495439574,20.56622214239608880
235,0.31975657991205264,93,23.1897680352482202,25.81331392810035160
85,0.3196967883096667,101,44.1781351780652714,46.80168107091740280
145,0.3192179098844,94,25.8133139281003516,28.43685982095248300
88,0.31880155368514285,87,7.4484926781354318,10.07203857098756320
91,0.31850721949485716,90,15.3191303566918260,17.94267624954395740
248,0.3184179267975862,92,20.5662221423960888,23.18976803524822020
30,0.3171213096522,90,15.3191303566918260,17.94267624954395740
85,0.31671466558649997,94,25.8133139281003516,28.43685982095248300
114,0.31620396328725003,92,20.5662221423960888,23.18976803524822020
