pickup_zone,avg_passenger_count,bkt_total_amount,val_start,val_end
105,1.6476578411405296,27,24.7456994593951,61.15850314307640
18,1.6470588235294117,27,24.7456994593951,61.15850314307640
252,1.6470588235294117,26,-11.6671042242862,24.74569945939510
180,1.6465971289889496,26,-11.6671042242862,24.74569945939510
164,1.646501245640259,26,-11.6671042242862,24.74569945939510
18,1.6451612903225807,26,-11.6671042242862,24.74569945939510
15,1.6439975624619134,26,-11.6671042242862,24.74569945939510
49,1.6433691756272402,26,-11.6671042242862,24.74569945939510
174,1.6428571428571428,27,24.7456994593951,61.15850314307640
147,1.6428571428571428,27,24.7456994593951,61.15850314307640
239,1.6415770609318996,29,97.5713068267577,133.98411051043900
61,1.6408414571575167,26,-11.6671042242862,24.74569945939510
36,1.6406826568265682,27,24.7456994593951,61.15850314307640
226,1.6405867970660146,28,61.1585031430764,97.57130682675770
86,1.64,28,61.1585031430764,97.57130682675770
79,1.638655462184874,28,61.1585031430764,97.57130682675770
49,1.6385809312638582,27,24.7456994593951,61.15850314307640
113,1.6380316930775647,27,24.7456994593951,61.15850314307640
143,1.6366559485530547,27,24.7456994593951,61.15850314307640
248,1.6363636363636365,31,170.3969141941203,206.80971787780160
99,1.6363636363636365,27,24.7456994593951,61.15850314307640
36,1.6354166666666667,28,61.1585031430764,97.57130682675770
227,1.6349206349206349,27,24.7456994593951,61.15850314307640
226,1.631578947368421,29,97.5713068267577,133.98411051043900
145,1.6309403437815975,28,61.1585031430764,97.57130682675770
206,1.629399585921325,26,-11.6671042242862,24.74569945939510
93,1.6292134831460674,26,-11.6671042242862,24.74569945939510
93,1.6285714285714286,27,24.7456994593951,61.15850314307640
215,1.6283292978208233,28,61.1585031430764,97.57130682675770
243,1.6268115942028984,26,-11.6671042242862,24.74569945939510
223,1.625,26,-11.6671042242862,24.74569945939510
172,1.625,29,97.5713068267577,133.98411051043900
79,1.6249677585762188,26,-11.6671042242862,24.74569945939510
236,1.6246786632390746,27,24.7456994593951,61.15850314307640
68,1.624294670846395,26,-11.6671042242862,24.74569945939510
6,1.6237528162214354,26,-11.6671042242862,24.74569945939510
15,1.6232517482517483,27,24.7456994593951,61.15850314307640
91,1.62,28,61.1585031430764,97.57130682675770
228,1.6195121951219513,26,-11.6671042242862,24.74569945939510
74,1.619047619047619,28,61.1585031430764,97.57130682675770
150,1.6174242424242424,27,24.7456994593951,61.15850314307640
135,1.6173184357541899,26,-11.6671042242862,24.74569945939510
39,1.617283950617284,29,97.5713068267577,133.98411051043900
171,1.616949152542373,28,61.1585031430764,97.57130682675770
193,1.6167854315122723,26,-11.6671042242862,24.74569945939510
154,1.6166666666666667,31,170.3969141941203,206.80971787780160
113,1.6161682120935092,26,-11.6671042242862,24.74569945939510
79,1.6154891304347827,27,24.7456994593951,61.15850314307640
96,1.6144942648592284,26,-11.6671042242862,24.74569945939510
188,1.6134751773049645,26,-11.6671042242862,24.74569945939510
91,1.6130653266331658,27,24.7456994593951,61.15850314307640
19,1.6129032258064515,27,24.7456994593951,61.15850314307640
131,1.6114839671886652,29,97.5713068267577,133.98411051043900
215,1.6111111111111112,29,97.5713068267577,133.98411051043900
61,1.6098981077147017,27,24.7456994593951,61.15850314307640
22,1.6097560975609757,28,61.1585031430764,97.57130682675770
86,1.6093366093366093,27,24.7456994593951,61.15850314307640
103,1.608695652173913,27,24.7456994593951,61.15850314307640
165,1.6075949367088607,26,-11.6671042242862,24.74569945939510
240,1.6034816247582204,29,97.5713068267577,133.98411051043900
8,1.6034682080924856,28,61.1585031430764,97.57130682675770
129,1.6025641025641026,26,-11.6671042242862,24.74569945939510
30,1.6024096385542168,28,61.1585031430764,97.57130682675770
25,1.6008230452674896,26,-11.6671042242862,24.74569945939510
122,1.6,26,-11.6671042242862,24.74569945939510
-1,1.6,23,-120.9055152753301,-84.49271159164880
74,1.6,29,97.5713068267577,133.98411051043900
215,1.6,31,170.3969141941203,206.80971787780160
117,1.6,34,279.6353252451642,316.04812892884550
68,1.6,29,97.5713068267577,133.98411051043900
96,1.6,29,97.5713068267577,133.98411051043900
84,1.6,27,24.7456994593951,61.15850314307640
239,1.6,30,133.9841105104390,170.39691419412030
9,1.6,26,-11.6671042242862,24.74569945939510
221,1.5977011494252873,26,-11.6671042242862,24.74569945939510
128,1.5969141755062681,28,61.1585031430764,97.57130682675770
109,1.596244131455399,26,-11.6671042242862,24.74569945939510
199,1.595903165735568,26,-11.6671042242862,24.74569945939510
72,1.5945578231292517,28,61.1585031430764,97.57130682675770
131,1.5926013866464053,26,-11.6671042242862,24.74569945939510
91,1.5908479138627187,26,-11.6671042242862,24.74569945939510
130,1.5891472868217054,26,-11.6671042242862,24.74569945939510
22,1.586858685868587,27,24.7456994593951,61.15850314307640
161,1.5866666666666667,27,24.7456994593951,61.15850314307640
208,1.5862068965517242,26,-11.6671042242862,24.74569945939510
162,1.5845070422535212,26,-11.6671042242862,24.74569945939510
68,1.583936573595312,27,24.7456994593951,61.15850314307640
208,1.5833333333333333,27,24.7456994593951,61.15850314307640
105,1.5800423131170662,26,-11.6671042242862,24.74569945939510
15,1.58,28,61.1585031430764,97.57130682675770
143,1.5798575788402849,28,61.1585031430764,97.57130682675770
235,1.5769230769230769,29,97.5713068267577,133.98411051043900
129,1.5769230769230769,27,24.7456994593951,61.15850314307640
201,1.5756880733944953,26,-11.6671042242862,24.74569945939510
94,1.5745614035087718,27,24.7456994593951,61.15850314307640
126,1.5741239892183287,27,24.7456994593951,61.15850314307640
132,1.5735805330243338,26,-11.6671042242862,24.74569945939510
172,1.5732758620689655,28,61.1585031430764,97.57130682675770
161,1.572665429808287,26,-11.6671042242862,24.74569945939510
41,1.5714285714285714,33,243.2225215614829,279.63532524516420
154,1.5714285714285714,34,279.6353252451642,316.04812892884550
245,1.5714285714285714,29,97.5713068267577,133.98411051043900
88,1.5714285714285714,28,61.1585031430764,97.57130682675770
221,1.5714285714285714,27,24.7456994593951,61.15850314307640
235,1.5706806282722514,28,61.1585031430764,97.57130682675770
143,1.5690760248762534,26,-11.6671042242862,24.74569945939510
134,1.5686274509803921,26,-11.6671042242862,24.74569945939510
178,1.568,26,-11.6671042242862,24.74569945939510
198,1.564102564102564,28,61.1585031430764,97.57130682675770
22,1.563535056492803,26,-11.6671042242862,24.74569945939510
62,1.5625,26,-11.6671042242862,24.74569945939510
57,1.5625,27,24.7456994593951,61.15850314307640
71,1.5622119815668203,27,24.7456994593951,61.15850314307640
256,1.5564516129032258,26,-11.6671042242862,24.74569945939510
229,1.5555555555555556,24,-84.4927115916488,-48.07990790796750
-1,1.5555555555555556,39,461.6993436635707,498.11214734725200
20,1.5555555555555556,27,24.7456994593951,61.15850314307640
122,1.5555555555555556,27,24.7456994593951,61.15850314307640
-1,1.5555555555555556,37,388.8737362962081,425.28653997988940
75,1.5544554455445545,29,97.5713068267577,133.98411051043900
256,1.5526315789473684,27,24.7456994593951,61.15850314307640
45,1.5497076023391814,28,61.1585031430764,97.57130682675770
227,1.546583850931677,28,61.1585031430764,97.57130682675770
193,1.5465587044534412,27,24.7456994593951,61.15850314307640
252,1.5454545454545454,27,24.7456994593951,61.15850314307640
6,1.542483660130719,28,61.1585031430764,97.57130682675770
68,1.5403225806451613,28,61.1585031430764,97.57130682675770
133,1.5402985074626865,26,-11.6671042242862,24.74569945939510
215,1.5333333333333334,30,133.9841105104390,170.39691419412030
141,1.5333333333333334,28,61.1585031430764,97.57130682675770
117,1.5330396475770924,29,97.5713068267577,133.98411051043900
238,1.5308641975308641,26,-11.6671042242862,24.74569945939510
56,1.528301886792453,27,24.7456994593951,61.15850314307640
171,1.5263157894736843,29,97.5713068267577,133.98411051043900
85,1.5245901639344261,29,97.5713068267577,133.98411051043900
155,1.523076923076923,27,24.7456994593951,61.15850314307640
55,1.5222222222222221,27,24.7456994593951,61.15850314307640
158,1.521978021978022,26,-11.6671042242862,24.74569945939510
13,1.5217391304347827,27,24.7456994593951,61.15850314307640
216,1.521472392638037,26,-11.6671042242862,24.74569945939510
96,1.5192307692307692,28,61.1585031430764,97.57130682675770
71,1.518918918918919,26,-11.6671042242862,24.74569945939510
132,1.5175438596491229,27,24.7456994593951,61.15850314307640
150,1.5165562913907285,28,61.1585031430764,97.57130682675770
154,1.5151515151515151,30,133.9841105104390,170.39691419412030
23,1.5148514851485149,26,-11.6671042242862,24.74569945939510
-1,1.5128205128205128,25,-48.0799079079675,-11.66710422428620
188,1.5121951219512195,27,24.7456994593951,61.15850314307640
43,1.5118483412322274,28,61.1585031430764,97.57130682675770
131,1.5113182423435418,30,133.9841105104390,170.39691419412030
103,1.5053763440860215,26,-11.6671042242862,24.74569945939510
137,1.5036407766990292,29,97.5713068267577,133.98411051043900
93,1.5,28,61.1585031430764,97.57130682675770
206,1.5,28,61.1585031430764,97.57130682675770
172,1.5,31,170.3969141941203,206.80971787780160
154,1.5,48,789.4145768167024,825.82738050038370
219,1.5,33,243.2225215614829,279.63532524516420
199,1.5,32,206.8097178778016,243.22252156148290
127,1.5,29,97.5713068267577,133.98411051043900
79,1.5,31,170.3969141941203,206.80971787780160
0,1.5,28,61.1585031430764,97.57130682675770
90,1.5,27,24.7456994593951,61.15850314307640
199,1.5,61,1262.7810247045593,1299.19382838824060
89,1.5,28,61.1585031430764,97.57130682675770
240,1.5,24,-84.4927115916488,-48.07990790796750
257,1.5,28,61.1585031430764,97.57130682675770
253,1.5,31,170.3969141941203,206.80971787780160
182,1.5,27,24.7456994593951,61.15850314307640
155,1.5,29,97.5713068267577,133.98411051043900
194,1.5,27,24.7456994593951,61.15850314307640
205,1.5,28,61.1585031430764,97.57130682675770
227,1.5,30,133.9841105104390,170.39691419412030
95,1.5,28,61.1585031430764,97.57130682675770
81,1.5,26,-11.6671042242862,24.74569945939510
229,1.5,32,206.8097178778016,243.22252156148290
71,1.5,32,206.8097178778016,243.22252156148290
83,1.5,28,61.1585031430764,97.57130682675770
144,1.5,28,61.1585031430764,97.57130682675770
8,1.5,30,133.9841105104390,170.39691419412030
117,1.5,31,170.3969141941203,206.80971787780160
239,1.5,24,-84.4927115916488,-48.07990790796750
8,1.5,33,243.2225215614829,279.63532524516420
148,1.5,26,-11.6671042242862,24.74569945939510
240,1.5,35,316.0481289288455,352.46093261252680
121,1.5,26,-11.6671042242862,24.74569945939510
4,1.5,27,24.7456994593951,61.15850314307640
201,1.5,28,61.1585031430764,97.57130682675770
219,1.5,24,-84.4927115916488,-48.07990790796750
39,1.5,31,170.3969141941203,206.80971787780160
-1,1.5,42,570.9377547146146,607.35055839829590
177,1.5,26,-11.6671042242862,24.74569945939510
117,1.5,25,-48.0799079079675,-11.66710422428620
229,1.5,31,170.3969141941203,206.80971787780160
134,1.5,27,24.7456994593951,61.15850314307640
253,1.5,32,206.8097178778016,243.22252156148290
97,1.5,33,243.2225215614829,279.63532524516420
196,1.5,31,170.3969141941203,206.80971787780160
75,1.5,30,133.9841105104390,170.39691419412030
50,1.5,27,24.7456994593951,61.15850314307640
31,1.5,29,97.5713068267577,133.98411051043900
26,1.5,29,97.5713068267577,133.98411051043900
61,1.5,30,133.9841105104390,170.39691419412030
219,1.5,29,97.5713068267577,133.98411051043900
247,1.5,27,24.7456994593951,61.15850314307640
116,1.5,32,206.8097178778016,243.22252156148290
212,1.5,30,133.9841105104390,170.39691419412030
255,1.5,28,61.1585031430764,97.57130682675770
39,1.5,24,-84.4927115916488,-48.07990790796750
137,1.5,40,498.1121473472520,534.52495103093330
196,1.5,30,133.9841105104390,170.39691419412030
116,1.5,25,-48.0799079079675,-11.66710422428620
55,1.5,29,97.5713068267577,133.98411051043900
86,1.5,30,133.9841105104390,170.39691419412030
114,1.5,32,206.8097178778016,243.22252156148290
154,1.5,50,862.2401841840650,898.65298786774630
116,1.5,30,133.9841105104390,170.39691419412030
94,1.4996180290297938,26,-11.6671042242862,24.74569945939510
-1,1.4967472570152442,27,24.7456994593951,61.15850314307640
63,1.4946236559139785,26,-11.6671042242862,24.74569945939510
-1,1.4942002940695964,28,61.1585031430764,97.57130682675770
117,1.4939759036144578,30,133.9841105104390,170.39691419412030
31,1.4939024390243902,26,-11.6671042242862,24.74569945939510
63,1.4857142857142858,27,24.7456994593951,61.15850314307640
219,1.483695652173913,26,-11.6671042242862,24.74569945939510
234,1.4833333333333334,26,-11.6671042242862,24.74569945939510
182,1.4827586206896552,26,-11.6671042242862,24.74569945939510
52,1.4823529411764707,26,-11.6671042242862,24.74569945939510
74,1.4817351598173516,26,-11.6671042242862,24.74569945939510
19,1.4796747967479675,26,-11.6671042242862,24.74569945939510
219,1.4782608695652173,30,133.9841105104390,170.39691419412030
165,1.4761904761904763,27,24.7456994593951,61.15850314307640
197,1.4736842105263157,28,61.1585031430764,97.57130682675770
128,1.4735042735042736,26,-11.6671042242862,24.74569945939510
23,1.4722222222222223,27,24.7456994593951,61.15850314307640
248,1.4705882352941178,30,133.9841105104390,170.39691419412030
-1,1.4704400167980962,26,-11.6671042242862,24.74569945939510
136,1.4696969696969697,29,97.5713068267577,133.98411051043900
20,1.4666666666666666,26,-11.6671042242862,24.74569945939510
69,1.4655172413793103,26,-11.6671042242862,24.74569945939510
51,1.4655172413793103,28,61.1585031430764,97.57130682675770
55,1.462406015037594,26,-11.6671042242862,24.74569945939510
35,1.4619047619047618,26,-11.6671042242862,24.74569945939510
159,1.4594594594594594,26,-11.6671042242862,24.74569945939510
37,1.4545454545454546,26,-11.6671042242862,24.74569945939510
133,1.4509803921568627,28,61.1585031430764,97.57130682675770
85,1.4482758620689655,30,133.9841105104390,170.39691419412030
25,1.4444444444444444,29,97.5713068267577,133.98411051043900
41,1.4444444444444444,24,-84.4927115916488,-48.07990790796750
240,1.4444444444444444,31,170.3969141941203,206.80971787780160
131,1.4398496240601504,31,170.3969141941203,206.80971787780160
7,1.4375,27,24.7456994593951,61.15850314307640
131,1.435897435897436,34,279.6353252451642,316.04812892884550
137,1.435672514619883,30,133.9841105104390,170.39691419412030
164,1.4285714285714286,31,170.3969141941203,206.80971787780160
64,1.4285714285714286,28,61.1585031430764,97.57130682675770
131,1.4285714285714286,32,206.8097178778016,243.22252156148290
114,1.4285714285714286,29,97.5713068267577,133.98411051043900
193,1.4285714285714286,28,61.1585031430764,97.57130682675770
126,1.4285714285714286,28,61.1585031430764,97.57130682675770
145,1.4285714285714286,30,133.9841105104390,170.39691419412030
9,1.4181818181818182,27,24.7456994593951,61.15850314307640
90,1.4166666666666667,26,-11.6671042242862,24.74569945939510
7,1.4166666666666667,26,-11.6671042242862,24.74569945939510
92,1.4166666666666667,29,97.5713068267577,133.98411051043900
73,1.4166666666666667,27,24.7456994593951,61.15850314307640
202,1.4166666666666667,26,-11.6671042242862,24.74569945939510
247,1.4150943396226414,26,-11.6671042242862,24.74569945939510
229,1.4090909090909092,30,133.9841105104390,170.39691419412030
71,1.4090909090909092,28,61.1585031430764,97.57130682675770
70,1.4078947368421053,30,133.9841105104390,170.39691419412030
151,1.4054054054054055,27,24.7456994593951,61.15850314307640
131,1.4050632911392404,33,243.2225215614829,279.63532524516420
72,1.4047619047619047,29,97.5713068267577,133.98411051043900
142,1.4,28,61.1585031430764,97.57130682675770
136,1.4,24,-84.4927115916488,-48.07990790796750
251,1.4,27,24.7456994593951,61.15850314307640
63,1.4,28,61.1585031430764,97.57130682675770
23,1.4,28,61.1585031430764,97.57130682675770
82,1.4,27,24.7456994593951,61.15850314307640
150,1.4,29,97.5713068267577,133.98411051043900
151,1.4,28,61.1585031430764,97.57130682675770
219,1.4,34,279.6353252451642,316.04812892884550
41,1.4,31,170.3969141941203,206.80971787780160
106,1.4,30,133.9841105104390,170.39691419412030
85,1.4,31,170.3969141941203,206.80971787780160
155,1.398921832884097,26,-11.6671042242862,24.74569945939510
-1,1.3954983922829582,31,170.3969141941203,206.80971787780160
99,1.394736842105263,26,-11.6671042242862,24.74569945939510
65,1.392156862745098,28,61.1585031430764,97.57130682675770
230,1.3888888888888888,27,24.7456994593951,61.15850314307640
50,1.3846153846153846,26,-11.6671042242862,24.74569945939510
152,1.3819444444444444,26,-11.6671042242862,24.74569945939510
61,1.3793103448275863,28,61.1585031430764,97.57130682675770
85,1.375,32,206.8097178778016,243.22252156148290
0,1.375,27,24.7456994593951,61.15850314307640
253,1.368421052631579,29,97.5713068267577,133.98411051043900
236,1.3666666666666667,28,61.1585031430764,97.57130682675770
35,1.3636363636363635,28,61.1585031430764,97.57130682675770
49,1.3636363636363635,28,61.1585031430764,97.57130682675770
-1,1.3625,33,243.2225215614829,279.63532524516420
158,1.3571428571428572,27,24.7456994593951,61.15850314307640
259,1.3571428571428572,29,97.5713068267577,133.98411051043900
-1,1.357098955132145,29,97.5713068267577,133.98411051043900
230,1.3428571428571427,26,-11.6671042242862,24.74569945939510
116,1.3333333333333333,24,-84.4927115916488,-48.07990790796750
210,1.3333333333333333,27,24.7456994593951,61.15850314307640
219,1.3333333333333333,35,316.0481289288455,352.46093261252680
44,1.3333333333333333,26,-11.6671042242862,24.74569945939510
63,1.3333333333333333,29,97.5713068267577,133.98411051043900
246,1.3333333333333333,26,-11.6671042242862,24.74569945939510
92,1.3333333333333333,32,206.8097178778016,243.22252156148290
117,1.3333333333333333,41,534.5249510309333,570.93775471461460
94,1.3333333333333333,29,97.5713068267577,133.98411051043900
126,1.3333333333333333,29,97.5713068267577,133.98411051043900
79,1.3333333333333333,29,97.5713068267577,133.98411051043900
84,1.3333333333333333,28,61.1585031430764,97.57130682675770
239,1.3333333333333333,32,206.8097178778016,243.22252156148290
146,1.3333333333333333,26,-11.6671042242862,24.74569945939510
131,1.3333333333333333,36,352.4609326125268,388.87373629620810
240,1.3333333333333333,30,133.9841105104390,170.39691419412030
137,1.3333333333333333,35,316.0481289288455,352.46093261252680
7,1.3333333333333333,28,61.1585031430764,97.57130682675770
74,1.3333333333333333,30,133.9841105104390,170.39691419412030
154,1.3333333333333333,36,352.4609326125268,388.87373629620810
97,1.3333333333333333,28,61.1585031430764,97.57130682675770
49,1.3333333333333333,29,97.5713068267577,133.98411051043900
242,1.3333333333333333,27,24.7456994593951,61.15850314307640
41,1.3333333333333333,36,352.4609326125268,388.87373629620810
8,1.3333333333333333,31,170.3969141941203,206.80971787780160
251,1.326086956521739,26,-11.6671042242862,24.74569945939510
194,1.3214285714285714,26,-11.6671042242862,24.74569945939510
119,1.32010582010582,26,-11.6671042242862,24.74569945939510
137,1.3181818181818181,33,243.2225215614829,279.63532524516420
70,1.3157894736842106,32,206.8097178778016,243.22252156148290
128,1.3148148148148149,29,97.5713068267577,133.98411051043900
154,1.3125,32,206.8097178778016,243.22252156148290
15,1.3076923076923077,29,97.5713068267577,133.98411051043900
196,1.303030303030303,26,-11.6671042242862,24.74569945939510
128,1.3,31,170.3969141941203,206.80971787780160
41,1.294871794871795,30,133.9841105104390,170.39691419412030
160,1.2941176470588236,27,24.7456994593951,61.15850314307640
-1,1.2926829268292683,34,279.6353252451642,316.04812892884550
161,1.2857142857142858,28,61.1585031430764,97.57130682675770
257,1.2857142857142858,27,24.7456994593951,61.15850314307640
-1,1.2753824756606398,30,133.9841105104390,170.39691419412030
131,1.2727272727272727,35,316.0481289288455,352.46093261252680
117,1.2727272727272727,24,-84.4927115916488,-48.07990790796750
128,1.2682926829268293,30,133.9841105104390,170.39691419412030
47,1.2666666666666666,26,-11.6671042242862,24.74569945939510
164,1.2666666666666666,30,133.9841105104390,170.39691419412030
143,1.2666666666666666,30,133.9841105104390,170.39691419412030
31,1.2666666666666666,28,61.1585031430764,97.57130682675770
13,1.2647058823529411,26,-11.6671042242862,24.74569945939510
55,1.263157894736842,28,61.1585031430764,97.57130682675770
178,1.25,29,97.5713068267577,133.98411051043900
177,1.25,27,24.7456994593951,61.15850314307640
105,1.25,28,61.1585031430764,97.57130682675770
235,1.25,30,133.9841105104390,170.39691419412030
186,1.25,28,61.1585031430764,97.57130682675770
70,1.25,31,170.3969141941203,206.80971787780160
41,1.25,32,206.8097178778016,243.22252156148290
234,1.25,27,24.7456994593951,61.15850314307640
13,1.25,28,61.1585031430764,97.57130682675770
90,1.25,28,61.1585031430764,97.57130682675770
-1,1.25,20,-230.1439263263740,-193.73112264269270
154,1.25,33,243.2225215614829,279.63532524516420
106,1.25,31,170.3969141941203,206.80971787780160
59,1.25,26,-11.6671042242862,24.74569945939510
137,1.25,31,170.3969141941203,206.80971787780160
257,1.2456140350877194,26,-11.6671042242862,24.74569945939510
91,1.2307692307692308,29,97.5713068267577,133.98411051043900
46,1.2307692307692308,27,24.7456994593951,61.15850314307640
219,1.2307692307692308,31,170.3969141941203,206.80971787780160
213,1.2222222222222223,26,-11.6671042242862,24.74569945939510
-1,1.2207792207792207,32,206.8097178778016,243.22252156148290
-1,1.2142857142857142,38,425.2865399798894,461.69934366357070
162,1.2083333333333333,27,24.7456994593951,61.15850314307640
70,1.2071005917159763,29,97.5713068267577,133.98411051043900
155,1.2,28,61.1585031430764,97.57130682675770
132,1.2,30,133.9841105104390,170.39691419412030
256,1.2,28,61.1585031430764,97.57130682675770
47,1.2,27,24.7456994593951,61.15850314307640
72,1.2,30,133.9841105104390,170.39691419412030
175,1.2,28,61.1585031430764,97.57130682675770
135,1.2,28,61.1585031430764,97.57130682675770
118,1.2,28,61.1585031430764,97.57130682675770
229,1.2,25,-48.0799079079675,-11.66710422428620
136,1.1818181818181819,30,133.9841105104390,170.39691419412030
229,1.1666666666666667,33,243.2225215614829,279.63532524516420
33,1.1666666666666667,29,97.5713068267577,133.98411051043900
119,1.1666666666666667,28,61.1585031430764,97.57130682675770
36,1.1666666666666667,29,97.5713068267577,133.98411051043900
119,1.1666666666666667,27,24.7456994593951,61.15850314307640
6,1.1666666666666667,30,133.9841105104390,170.39691419412030
243,1.1666666666666667,28,61.1585031430764,97.57130682675770
77,1.1666666666666667,27,24.7456994593951,61.15850314307640
142,1.1666666666666667,26,-11.6671042242862,24.74569945939510
127,1.1666666666666667,28,61.1585031430764,97.57130682675770
85,1.1666666666666667,24,-84.4927115916488,-48.07990790796750
70,1.1666666666666667,34,279.6353252451642,316.04812892884550
89,1.1538461538461537,26,-11.6671042242862,24.74569945939510
88,1.152542372881356,27,24.7456994593951,61.15850314307640
68,1.1428571428571428,30,133.9841105104390,170.39691419412030
-1,1.1428571428571428,36,352.4609326125268,388.87373629620810
37,1.1428571428571428,27,24.7456994593951,61.15850314307640
91,1.1428571428571428,30,133.9841105104390,170.39691419412030
221,1.1428571428571428,31,170.3969141941203,206.80971787780160
174,1.1363636363636365,26,-11.6671042242862,24.74569945939510
219,1.125,32,206.8097178778016,243.22252156148290
164,1.1111111111111112,24,-84.4927115916488,-48.07990790796750
208,1.1111111111111112,28,61.1585031430764,97.57130682675770
137,1.1020408163265305,32,206.8097178778016,243.22252156148290
12,1.1,26,-11.6671042242862,24.74569945939510
70,1.1,33,243.2225215614829,279.63532524516420
84,1.09375,26,-11.6671042242862,24.74569945939510
212,1.0833333333333333,28,61.1585031430764,97.57130682675770
227,1.0714285714285714,29,97.5713068267577,133.98411051043900
139,1.0526315789473684,26,-11.6671042242862,24.74569945939510
-1,1.0476190476190477,35,316.0481289288455,352.46093261252680
64,1.0,29,97.5713068267577,133.98411051043900
164,1.0,32,206.8097178778016,243.22252156148290
122,1.0,30,133.9841105104390,170.39691419412030
98,1.0,26,-11.6671042242862,24.74569945939510
163,1.0,28,61.1585031430764,97.57130682675770
107,1.0,31,170.3969141941203,206.80971787780160
38,1.0,26,-11.6671042242862,24.74569945939510
69,1.0,25,-48.0799079079675,-11.66710422428620
24,1.0,28,61.1585031430764,97.57130682675770
137,1.0,38,425.2865399798894,461.69934366357070
178,1.0,35,316.0481289288455,352.46093261252680
169,1.0,27,24.7456994593951,61.15850314307640
127,1.0,32,206.8097178778016,243.22252156148290
60,1.0,28,61.1585031430764,97.57130682675770
234,1.0,33,243.2225215614829,279.63532524516420
159,1.0,27,24.7456994593951,61.15850314307640
58,1.0,29,97.5713068267577,133.98411051043900
69,1.0,29,97.5713068267577,133.98411051043900
219,1.0,36,352.4609326125268,388.87373629620810
247,1.0,31,170.3969141941203,206.80971787780160
8,1.0,24,-84.4927115916488,-48.07990790796750
118,1.0,30,133.9841105104390,170.39691419412030
131,1.0,23,-120.9055152753301,-84.49271159164880
253,1.0,33,243.2225215614829,279.63532524516420
188,1.0,28,61.1585031430764,97.57130682675770
179,1.0,27,24.7456994593951,61.15850314307640
258,1.0,28,61.1585031430764,97.57130682675770
78,1.0,30,133.9841105104390,170.39691419412030
184,1.0,27,24.7456994593951,61.15850314307640
186,1.0,26,-11.6671042242862,24.74569945939510
186,1.0,27,24.7456994593951,61.15850314307640
164,1.0,34,279.6353252451642,316.04812892884550
143,1.0,42,570.9377547146146,607.35055839829590
83,1.0,32,206.8097178778016,243.22252156148290
215,1.0,32,206.8097178778016,243.22252156148290
154,1.0,25,-48.0799079079675,-11.66710422428620
91,1.0,34,279.6353252451642,316.04812892884550
75,1.0,25,-48.0799079079675,-11.66710422428620
94,1.0,36,352.4609326125268,388.87373629620810
155,1.0,25,-48.0799079079675,-11.66710422428620
158,1.0,34,279.6353252451642,316.04812892884550
188,1.0,32,206.8097178778016,243.22252156148290
216,1.0,32,206.8097178778016,243.22252156148290
-1,1.0,15,-412.2079447447805,-375.79514106109920
255,1.0,31,170.3969141941203,206.80971787780160
33,1.0,30,133.9841105104390,170.39691419412030
66,1.0,26,-11.6671042242862,24.74569945939510
139,1.0,27,24.7456994593951,61.15850314307640
196,1.0,33,243.2225215614829,279.63532524516420
63,1.0,25,-48.0799079079675,-11.66710422428620
199,1.0,31,170.3969141941203,206.80971787780160
251,1.0,31,170.3969141941203,206.80971787780160
72,1.0,36,352.4609326125268,388.87373629620810
17,1.0,30,133.9841105104390,170.39691419412030
80,1.0,26,-11.6671042242862,24.74569945939510
228,1.0,49,825.8273805003837,862.24018418406500
122,1.0,34,279.6353252451642,316.04812892884550
60,1.0,27,24.7456994593951,61.15850314307640
57,1.0,24,-84.4927115916488,-48.07990790796750
17,1.0,28,61.1585031430764,97.57130682675770
199,1.0,34,279.6353252451642,316.04812892884550
211,1.0,26,-11.6671042242862,24.74569945939510
87,1.0,33,243.2225215614829,279.63532524516420
154,1.0,3082,111265.8609531057666,111302.27375678944790
249,1.0,34,279.6353252451642,316.04812892884550
67,1.0,29,97.5713068267577,133.98411051043900
57,1.0,28,61.1585031430764,97.57130682675770
18,1.0,28,61.1585031430764,97.57130682675770
217,1.0,26,-11.6671042242862,24.74569945939510
131,1.0,52,935.0657915514276,971.47859523510890
245,1.0,32,206.8097178778016,243.22252156148290
12,1.0,29,97.5713068267577,133.98411051043900
144,1.0,32,206.8097178778016,243.22252156148290
62,1.0,28,61.1585031430764,97.57130682675770
-1,1.0,40,498.1121473472520,534.52495103093330
179,1.0,31,170.3969141941203,206.80971787780160
130,1.0,28,61.1585031430764,97.57130682675770
190,1.0,28,61.1585031430764,97.57130682675770
35,1.0,37,388.8737362962081,425.28653997988940
62,1.0,27,24.7456994593951,61.15850314307640
118,1.0,29,97.5713068267577,133.98411051043900
259,1.0,25,-48.0799079079675,-11.66710422428620
43,1.0,32,206.8097178778016,243.22252156148290
170,1.0,27,24.7456994593951,61.15850314307640
64,1.0,30,133.9841105104390,170.39691419412030
259,1.0,34,279.6353252451642,316.04812892884550
1,1.0,26,-11.6671042242862,24.74569945939510
106,1.0,38,425.2865399798894,461.69934366357070
159,1.0,31,170.3969141941203,206.80971787780160
171,1.0,30,133.9841105104390,170.39691419412030
241,1.0,33,243.2225215614829,279.63532524516420
87,1.0,24,-84.4927115916488,-48.07990790796750
131,1.0,38,425.2865399798894,461.69934366357070
73,1.0,28,61.1585031430764,97.57130682675770
39,1.0,35,316.0481289288455,352.46093261252680
