pickup_zone,avg_tip_percentage,bkt_total_amount,total_amount_start,total_amount_end
41,0.10227194752835791,24,-84.4927115916488,-48.079907907967595
43,0.10227178812191595,33,243.22252156148272,279.63532524516415
145,0.10227181625242843,24,-84.4927115916488,-48.079907907967595
94,0.10227175677073723,29,97.57130682675768,133.98411051043888
22,0.10227178812191595,163,4976.887000440051,5013.299804123733
10,0.10227177283988412,30,133.98411051043888,170.3969141941203
117,0.10227178812191595,20,-230.14392632637407,-193.73112264269275
99,0.10227178812191595,38,425.2865399798892,461.69934366357063
46,0.10227178525539295,28,61.15850314307636,97.57130682675768
71,0.10227176387910522,32,206.80971787780152,243.22252156148272
82,0.10227174227919097,54,1007.8913989187901,1044.3042026024714
235,0.10215846197040844,26,-11.667104224286277,24.74569945939504
188,0.102274761341299,26,-11.667104224286277,24.74569945939504
253,0.10227180243950394,29,97.57130682675768,133.98411051043888
151,0.10227184070446499,27,24.74569945939504,61.15850314307636
32,0.1022717168921839,31,170.3969141941203,206.80971787780152
55,0.10227176696373519,31,170.3969141941203,206.80971787780152
2,0.10227177523116728,29,97.57130682675768,133.98411051043888
58,0.10227178066538943,33,243.22252156148272,279.63532524516415
240,0.10227178812191595,39,461.69934366357063,498.11214734725183
75,0.10227170100305583,33,243.22252156148272,279.63532524516415
6,0.10234778255372194,26,-11.667104224286277,24.74569945939504
74,0.10227170727408333,27,24.74569945939504,61.15850314307636
21,0.10227173563935137,29,97.57130682675768,133.98411051043888
83,0.10227176108116888,28,61.15850314307636,97.57130682675768
143,0.10227179789958635,30,133.98411051043888,170.3969141941203
25,0.10227091997928174,28,61.15850314307636,97.57130682675768
126,0.10227178059242208,29,97.57130682675768,133.98411051043888
137,0.10227023512736184,29,97.57130682675768,133.98411051043888
116,0.10227178812191595,45,680.1761657656583,716.5889694493397
-1,0.10227178678402815,45,680.1761657656583,716.5889694493397
215,0.10227175714331896,39,461.69934366357063,498.11214734725183
39,0.10226118569500672,27,24.74569945939504,61.15850314307636
128,0.10226654661644372,28,61.15850314307636,97.57130682675768
178,0.10227198977908952,27,24.74569945939504,61.15850314307636
155,0.10227181932786417,27,24.74569945939504,61.15850314307636
43,0.1022717906767435,30,133.98411051043888,170.3969141941203
-1,0.10227173331300851,36,352.4609326125268,388.873736296208
208,0.1022717938520854,30,133.98411051043888,170.3969141941203
5,0.10227176978482597,36,352.4609326125268,388.873736296208
90,0.10227178812191595,37,388.873736296208,425.2865399798892
131,0.10227178812191595,44,643.7633620819771,680.1761657656583
215,0.10227176712499232,31,170.3969141941203,206.80971787780152
64,0.10227174257021605,28,61.15850314307636,97.57130682675768
120,0.10227180100833737,26,-11.667104224286277,24.74569945939504
144,0.1022717551519177,28,61.15850314307636,97.57130682675768
75,0.10227178222116177,32,206.80971787780152,243.22252156148272
45,0.10227178127460826,33,243.22252156148272,279.63532524516415
69,0.10227178812191595,30,133.98411051043888,170.3969141941203
15,0.10227177284100762,37,388.873736296208,425.2865399798892
198,0.10227178812191595,25,-48.079907907967595,-11.667104224286277
94,0.10227755574602843,26,-11.667104224286277,24.74569945939504
227,0.1022710613078531,28,61.15850314307636,97.57130682675768
79,0.10227171928752762,29,97.57130682675768,133.98411051043888
121,0.10227177513606096,27,24.74569945939504,61.15850314307636
234,0.10227177284100762,29,97.57130682675768,133.98411051043888
91,0.1022717909410468,32,206.80971787780152,243.22252156148272
164,0.10220083172726709,26,-11.667104224286277,24.74569945939504
228,0.10227161315834885,27,24.74569945939504,61.15850314307636
15,0.10227178812191595,31,170.3969141941203,206.80971787780152
125,0.10227182910203964,27,24.74569945939504,61.15850314307636
69,0.10227178812191595,31,170.3969141941203,206.80971787780152
137,0.10227178812191595,25,-48.079907907967595,-11.667104224286277
239,0.10227178812191595,23,-120.90551527533012,-84.4927115916488
103,0.1022723279327709,26,-11.667104224286277,24.74569945939504
131,0.1022718147335398,32,206.80971787780152,243.22252156148272
48,0.10227183210626199,26,-11.667104224286277,24.74569945939504
8,0.1022717249859909,30,133.98411051043888,170.3969141941203
194,0.10227178812191595,29,97.57130682675768,133.98411051043888
248,0.10226256842583879,28,61.15850314307636,97.57130682675768
69,0.10227199524147651,26,-11.667104224286277,24.74569945939504
117,0.10227176763526936,31,170.3969141941203,206.80971787780152
65,0.10228974122214345,26,-11.667104224286277,24.74569945939504
235,0.10221571523291026,27,24.74569945939504,61.15850314307636
239,0.10227204129708531,24,-84.4927115916488,-48.079907907967595
117,0.10227179749875172,22,-157.31831895901144,-120.90551527533012
137,0.10227176166739227,33,243.22252156148272,279.63532524516415
208,0.102271775089693,28,61.15850314307636,97.57130682675768
87,0.10227178346694128,31,170.3969141941203,206.80971787780152
48,0.10227178812191595,27,24.74569945939504,61.15850314307636
8,0.10227174551429581,33,243.22252156148272,279.63532524516415
83,0.10227177678779902,29,97.57130682675768,133.98411051043888
75,0.1020986209638745,26,-11.667104224286277,24.74569945939504
164,0.10227047368267957,29,97.57130682675768,133.98411051043888
206,0.1022719081412313,27,24.74569945939504,61.15850314307636
212,0.10227175177371432,28,61.15850314307636,97.57130682675768
226,0.10227178812191595,33,243.22252156148272,279.63532524516415
215,0.10227168532739854,30,133.98411051043888,170.3969141941203
179,0.10227182562926936,26,-11.667104224286277,24.74569945939504
51,0.10227174810098025,29,97.57130682675768,133.98411051043888
79,0.10227178812191595,25,-48.079907907967595,-11.667104224286277
225,0.10227178812191595,26,-11.667104224286277,24.74569945939504
243,0.1022717985670062,28,61.15850314307636,97.57130682675768
72,0.1022717166983618,30,133.98411051043888,170.3969141941203
183,0.1022717728432792,35,316.04812892884536,352.4609326125268
256,0.10227178812191595,31,170.3969141941203,206.80971787780152
117,0.10227178812191595,42,570.9377547146145,607.3505583982957
164,0.1022367020577464,27,24.74569945939504,61.15850314307636
238,0.10227185038485122,27,24.74569945939504,61.15850314307636
93,0.10227162867140656,27,24.74569945939504,61.15850314307636
148,0.10227179749875172,26,-11.667104224286277,24.74569945939504
229,0.10227186313665027,24,-84.4927115916488,-48.079907907967595
178,0.10227178812191595,33,243.22252156148272,279.63532524516415
186,0.1022717551200476,28,61.15850314307636,97.57130682675768
200,0.10227178812191595,26,-11.667104224286277,24.74569945939504
91,0.10227178812191595,33,243.22252156148272,279.63532524516415
146,0.10227177284100762,27,24.74569945939504,61.15850314307636
70,0.10227175417246406,31,170.3969141941203,206.80971787780152
251,0.10227176097734596,30,133.98411051043888,170.3969141941203
155,0.10227179749875172,34,279.63532524516415,316.04812892884536
65,0.10227177788459461,30,133.98411051043888,170.3969141941203
179,0.10227178812191595,25,-48.079907907967595,-11.667104224286277
131,0.10241719665940599,26,-11.667104224286277,24.74569945939504
165,0.10227193660286546,26,-11.667104224286277,24.74569945939504
139,0.10227175377138878,26,-11.667104224286277,24.74569945939504
117,0.10227178812191595,44,643.7633620819771,680.1761657656583
69,0.10227170211305107,49,825.8273805003836,862.2401841840648
248,0.10227169711215939,38,425.2865399798892,461.69934366357063
131,0.10283705120292344,27,24.74569945939504,61.15850314307636
106,0.10223859436949936,27,24.74569945939504,61.15850314307636
181,0.10227177284742009,29,97.57130682675768,133.98411051043888
165,0.1022717974015056,27,24.74569945939504,61.15850314307636
44,0.1022717885294136,27,24.74569945939504,61.15850314307636
119,0.10227178420091268,26,-11.667104224286277,24.74569945939504
28,0.10227177656131935,27,24.74569945939504,61.15850314307636
114,0.1022717083816656,31,170.3969141941203,206.80971787780152
129,0.10227178812191595,29,97.57130682675768,133.98411051043888
171,0.10227029001788703,28,61.15850314307636,97.57130682675768
57,0.10227188846434464,26,-11.667104224286277,24.74569945939504
76,0.10227169748230762,27,24.74569945939504,61.15850314307636
160,0.1022717846302941,28,61.15850314307636,97.57130682675768
71,0.10227570592063252,26,-11.667104224286277,24.74569945939504
151,0.10227360641520505,26,-11.667104224286277,24.74569945939504
163,0.10227280260146532,26,-11.667104224286277,24.74569945939504
-1,0.10227178812191595,66,1444.8450431229653,1481.2578468066467
113,0.10227169278994568,29,97.57130682675768,133.98411051043888
227,0.10227176696454288,31,170.3969141941203,206.80971787780152
201,0.1022717697817148,29,97.57130682675768,133.98411051043888
6,0.10227176388775593,36,352.4609326125268,388.873736296208
141,0.10227175029788543,31,170.3969141941203,206.80971787780152
226,0.10227178812191595,31,170.3969141941203,206.80971787780152
64,0.10227038206837982,27,24.74569945939504,61.15850314307636
128,0.10227536566060894,26,-11.667104224286277,24.74569945939504
118,0.10227183526574453,27,24.74569945939504,61.15850314307636
174,0.10227181699937578,26,-11.667104224286277,24.74569945939504
71,0.10227153308065412,28,61.15850314307636,97.57130682675768
1,0.10227179161222218,27,24.74569945939504,61.15850314307636
45,0.1022717871877465,31,170.3969141941203,206.80971787780152
256,0.10227178812191595,30,133.98411051043888,170.3969141941203
174,0.10227177283882495,28,61.15850314307636,97.57130682675768
229,0.10227178812191595,22,-157.31831895901144,-120.90551527533012
180,0.10227175779394125,34,279.63532524516415,316.04812892884536
193,0.1022758646424031,26,-11.667104224286277,24.74569945939504
240,0.10226876873608659,29,97.57130682675768,133.98411051043888
244,0.10227195945605756,26,-11.667104224286277,24.74569945939504
199,0.10227282934806302,27,24.74569945939504,61.15850314307636
23,0.10227179749875172,29,97.57130682675768,133.98411051043888
196,0.1022717732685491,32,206.80971787780152,243.22252156148272
239,0.1022718068755892,35,316.04812892884536,352.4609326125268
92,0.10227179253377881,30,133.98411051043888,170.3969141941203
84,0.10227177329280483,28,61.15850314307636,97.57130682675768
131,0.10227178812191595,53,971.4785952351089,1007.8913989187901
15,0.10227176996093247,40,498.11214734725183,534.5249510309333
157,0.10227177981332931,30,133.98411051043888,170.3969141941203
199,0.10227177886636882,39,461.69934366357063,498.11214734725183
96,0.10228875641968813,26,-11.667104224286277,24.74569945939504
239,0.10226929316621901,29,97.57130682675768,133.98411051043888
239,0.1022717162605361,32,206.80971787780152,243.22252156148272
114,0.10227124930364688,29,97.57130682675768,133.98411051043888
146,0.1022718068755892,26,-11.667104224286277,24.74569945939504
92,0.10227300553405241,27,24.74569945939504,61.15850314307636
131,0.10227178206455148,36,352.4609326125268,388.873736296208
5,0.10227178812191595,28,61.15850314307636,97.57130682675768
248,0.10227178812191595,35,316.04812892884536,352.4609326125268
17,0.10227178812191595,24,-84.4927115916488,-48.079907907967595
8,0.10224602906711171,26,-11.667104224286277,24.74569945939504
145,0.10227176453502845,34,279.63532524516415,316.04812892884536
-1,0.10227214444288404,25,-48.079907907967595,-11.667104224286277
196,0.10227214472652443,26,-11.667104224286277,24.74569945939504
137,0.10227179749875172,24,-84.4927115916488,-48.079907907967595
157,0.10227178812191595,25,-48.079907907967595,-11.667104224286277
95,0.10227181141530473,27,24.74569945939504,61.15850314307636
-1,0.10227178812191595,109,3010.5956015212614,3047.0084052049424
183,0.10227178812191595,26,-11.667104224286277,24.74569945939504
240,0.10227176388075032,35,316.04812892884536,352.4609326125268
201,0.1022718735879217,27,24.74569945939504,61.15850314307636
253,0.10227115854712453,28,61.15850314307636,97.57130682675768
37,0.10227182778304326,27,24.74569945939504,61.15850314307636
239,0.10227165337603854,38,425.2865399798892,461.69934366357063
154,0.10227177284100762,37,388.873736296208,425.2865399798892
22,0.1022717812873688,33,243.22252156148272,279.63532524516415
143,0.10227178812191595,24,-84.4927115916488,-48.079907907967595
36,0.10227126580024802,28,61.15850314307636,97.57130682675768
65,0.10227156508189349,28,61.15850314307636,97.57130682675768
53,0.10227167112064596,28,61.15850314307636,97.57130682675768
54,0.10227185375980245,26,-11.667104224286277,24.74569945939504
156,0.1022717614724616,28,61.15850314307636,97.57130682675768
191,0.10227177284210578,30,133.98411051043888,170.3969141941203
67,0.10227181045034546,27,24.74569945939504,61.15850314307636
144,0.10227178812191595,25,-48.079907907967595,-11.667104224286277
-1,0.10227178812191595,43,607.3505583982957,643.7633620819771
71,0.10227144100411448,27,24.74569945939504,61.15850314307636
130,0.10227247634358862,26,-11.667104224286277,24.74569945939504
-1,0.10227172283592771,30,133.98411051043888,170.3969141941203
121,0.10227185375980245,26,-11.667104224286277,24.74569945939504
143,0.102271754524435,31,170.3969141941203,206.80971787780152
22,0.10226901392731579,27,24.74569945939504,61.15850314307636
7,0.10227200540770173,26,-11.667104224286277,24.74569945939504
208,0.1022717778834514,35,316.04812892884536,352.4609326125268
15,0.10227170143862474,29,97.57130682675768,133.98411051043888
89,0.10227181036410894,27,24.74569945939504,61.15850314307636
116,0.10227178812191595,34,279.63532524516415,316.04812892884536
180,0.10227178812191595,25,-48.079907907967595,-11.667104224286277
34,0.10227185642357328,26,-11.667104224286277,24.74569945939504
161,0.10227175974608894,34,279.63532524516415,316.04812892884536
228,0.10227176053232954,29,97.57130682675768,133.98411051043888
148,0.10227178115423052,31,170.3969141941203,206.80971787780152
126,0.10227783977278429,26,-11.667104224286277,24.74569945939504
31,0.10227299279389232,26,-11.667104224286277,24.74569945939504
-1,0.10227178725488593,39,461.69934366357063,498.11214734725183
219,0.10227377112447329,26,-11.667104224286277,24.74569945939504
234,0.10227177675642073,30,133.98411051043888,170.3969141941203
253,0.1022717712739193,30,133.98411051043888,170.3969141941203
77,0.10227179309488632,27,24.74569945939504,61.15850314307636
4,0.10227178888660188,27,24.74569945939504,61.15850314307636
92,0.10227177634129803,31,170.3969141941203,206.80971787780152
235,0.10227178812191595,25,-48.079907907967595,-11.667104224286277
62,0.10227182021277438,26,-11.667104224286277,24.74569945939504
123,0.1022717261687476,34,279.63532524516415,316.04812892884536
109,0.10227179749875172,36,352.4609326125268,388.873736296208
32,0.10227178302827984,28,61.15850314307636,97.57130682675768
122,0.10227178812191595,33,243.22252156148272,279.63532524516415
39,0.10227178812191595,25,-48.079907907967595,-11.667104224286277
228,0.10227178398928137,30,133.98411051043888,170.3969141941203
75,0.10227107842284097,29,97.57130682675768,133.98411051043888
245,0.10227169732657933,29,97.57130682675768,133.98411051043888
59,0.10227177285156802,28,61.15850314307636,97.57130682675768
131,0.1022718900681537,33,243.22252156148272,279.63532524516415
106,0.10227179749875172,25,-48.079907907967595,-11.667104224286277
178,0.10227178812191595,31,170.3969141941203,206.80971787780152
240,0.10227177979822553,32,206.80971787780152,243.22252156148272
143,0.1022718068755892,25,-48.079907907967595,-11.667104224286277
103,0.10227177896024221,37,388.873736296208,425.2865399798892
88,0.10227236669585418,26,-11.667104224286277,24.74569945939504
85,0.10227178578946709,32,206.80971787780152,243.22252156148272
91,0.10227178812191595,35,316.04812892884536,352.4609326125268
155,0.10227178812191595,32,206.80971787780152,243.22252156148272
92,0.10226991337800985,28,61.15850314307636,97.57130682675768
41,0.10227167174506657,32,206.80971787780152,243.22252156148272
52,0.10227185663553169,27,24.74569945939504,61.15850314307636
92,0.10227178636299951,29,97.57130682675768,133.98411051043888
201,0.10227176106989118,28,61.15850314307636,97.57130682675768
228,0.10227170151727177,52,935.0657915514274,971.4785952351089
20,0.10227182954965454,27,24.74569945939504,61.15850314307636
189,0.10227179749875172,27,24.74569945939504,61.15850314307636
65,0.10227178812191595,25,-48.079907907967595,-11.667104224286277
175,0.10227260251107373,26,-11.667104224286277,24.74569945939504
74,0.10227180455151204,28,61.15850314307636,97.57130682675768
117,0.10227180447108083,34,279.63532524516415,316.04812892884536
92,0.10227177284100762,35,316.04812892884536,352.4609326125268
49,0.10227636437058954,26,-11.667104224286277,24.74569945939504
229,0.1026926722701974,26,-11.667104224286277,24.74569945939504
91,0.10227181525087989,30,133.98411051043888,170.3969141941203
210,0.10227174242662414,26,-11.667104224286277,24.74569945939504
63,0.10227179107820142,30,133.98411051043888,170.3969141941203
161,0.10227173919113931,29,97.57130682675768,133.98411051043888
10,0.10227177284632272,29,97.57130682675768,133.98411051043888
25,0.10227178324226172,34,279.63532524516415,316.04812892884536
219,0.10227179749875172,24,-84.4927115916488,-48.079907907967595
171,0.10227178812191595,25,-48.079907907967595,-11.667104224286277
234,0.10227183869724799,27,24.74569945939504,61.15850314307636
163,0.10227178812191595,25,-48.079907907967595,-11.667104224286277
136,0.10225939503325852,27,24.74569945939504,61.15850314307636
201,0.10227337220107828,26,-11.667104224286277,24.74569945939504
219,0.10226773160517211,28,61.15850314307636,97.57130682675768
248,0.10227174370610008,31,170.3969141941203,206.80971787780152
240,0.10227154334577108,30,133.98411051043888,170.3969141941203
172,0.10227181140930681,29,97.57130682675768,133.98411051043888
153,0.10227179749875172,27,24.74569945939504,61.15850314307636
122,0.10227177284418651,32,206.80971787780152,243.22252156148272
17,0.10227179749875172,29,97.57130682675768,133.98411051043888
86,0.10227174907548085,39,461.69934366357063,498.11214734725183
13,0.10227177675405312,30,133.98411051043888,170.3969141941203
196,0.10227178812191595,29,97.57130682675768,133.98411051043888
220,0.1022716985481179,28,61.15850314307636,97.57130682675768
122,0.10227174373940907,28,61.15850314307636,97.57130682675768
223,0.10227178812191595,29,97.57130682675768,133.98411051043888
165,0.10227176456206477,28,61.15850314307636,97.57130682675768
63,0.10227171395617297,28,61.15850314307636,97.57130682675768
236,0.10227176978796804,29,97.57130682675768,133.98411051043888
128,0.10227179749875172,24,-84.4927115916488,-48.079907907967595
215,0.1022276229090601,27,24.74569945939504,61.15850314307636
222,0.10227193963831509,26,-11.667104224286277,24.74569945939504
161,0.1022717985670062,31,170.3969141941203,206.80971787780152
6,0.10227177506380498,33,243.22252156148272,279.63532524516415
128,0.10227178812191595,39,461.69934366357063,498.11214734725183
154,0.10227178812191595,0,-958.4,-921.9871963163187
39,0.10227178812191595,32,206.80971787780152,243.22252156148272
117,0.10227176192588854,45,680.1761657656583,716.5889694493397
220,0.10227178812191595,29,97.57130682675768,133.98411051043888
72,0.10226969968122296,27,24.74569945939504,61.15850314307636
131,0.10178539246473467,28,61.15850314307636,97.57130682675768
145,0.10226686908300904,28,61.15850314307636,97.57130682675768
128,0.10227179744609056,30,133.98411051043888,170.3969141941203
257,0.10227178918765932,27,24.74569945939504,61.15850314307636
213,0.10227180137225989,28,61.15850314307636,97.57130682675768
178,0.1022718068755892,38,425.2865399798892,461.69934366357063
86,0.1022716898348447,27,24.74569945939504,61.15850314307636
158,0.10227193838885905,27,24.74569945939504,61.15850314307636
2,0.10227178436944187,28,61.15850314307636,97.57130682675768
157,0.10227178812191595,24,-84.4927115916488,-48.079907907967595
248,0.10227177284402815,33,243.22252156148272,279.63532524516415
222,0.10227177045430974,28,61.15850314307636,97.57130682675768
157,0.10226115673024386,27,24.74569945939504,61.15850314307636
158,0.1022732114004979,26,-11.667104224286277,24.74569945939504
39,0.1022678572558347,28,61.15850314307636,97.57130682675768
208,0.10227176950493873,31,170.3969141941203,206.80971787780152
245,0.1022717713020668,34,279.63532524516415,316.04812892884536
-1,0.10227178812191595,246,7999.149706185599,8035.56250986928
97,0.10227178812191595,31,170.3969141941203,206.80971787780152
43,0.1022710093705417,28,61.15850314307636,97.57130682675768
154,0.1022601798962895,29,97.57130682675768,133.98411051043888
143,0.10226676823481312,28,61.15850314307636,97.57130682675768
230,0.10227176974650823,28,61.15850314307636,97.57130682675768
134,0.1022717805273045,42,570.9377547146145,607.3505583982957
181,0.10227177984404402,28,61.15850314307636,97.57130682675768
137,0.10227180953288449,35,316.04812892884536,352.4609326125268
172,0.10227176700874664,30,133.98411051043888,170.3969141941203
9,0.10227175800347735,29,97.57130682675768,133.98411051043888
239,0.10224004435934816,28,61.15850314307636,97.57130682675768
180,0.10226785126716963,27,24.74569945939504,61.15850314307636
152,0.10227244460588249,26,-11.667104224286277,24.74569945939504
13,0.10227192624645366,26,-11.667104224286277,24.74569945939504
14,0.1022717916031346,28,61.15850314307636,97.57130682675768
154,0.10227175518658517,61,1262.781024704559,1299.1938283882405
26,0.1022717822299027,28,61.15850314307636,97.57130682675768
5,0.10227180238999885,27,24.74569945939504,61.15850314307636
91,0.1022720991469872,27,24.74569945939504,61.15850314307636
226,0.10226992494396839,28,61.15850314307636,97.57130682675768
196,0.10227075621014063,28,61.15850314307636,97.57130682675768
85,0.10227171546503556,30,133.98411051043888,170.3969141941203
23,0.10227212685332027,27,24.74569945939504,61.15850314307636
39,0.10227178221784199,31,170.3969141941203,206.80971787780152
7,0.10227175495629728,28,61.15850314307636,97.57130682675768
215,0.10227178022208397,42,570.9377547146145,607.3505583982957
107,0.10227178812191595,26,-11.667104224286277,24.74569945939504
181,0.10227287651950037,26,-11.667104224286277,24.74569945939504
26,0.10227177283943921,31,170.3969141941203,206.80971787780152
55,0.10227177640742063,32,206.80971787780152,243.22252156148272
70,0.10227178812191595,36,352.4609326125268,388.873736296208
0,0.10227216951138367,26,-11.667104224286277,24.74569945939504
197,0.10227156762530516,27,24.74569945939504,61.15850314307636
20,0.10227176671736755,28,61.15850314307636,97.57130682675768
117,0.10227178812191595,36,352.4609326125268,388.873736296208
36,0.10227490607441014,26,-11.667104224286277,24.74569945939504
29,0.10227194097863516,26,-11.667104224286277,24.74569945939504
73,0.10227173124408852,27,24.74569945939504,61.15850314307636
75,0.10227178812191595,24,-84.4927115916488,-48.079907907967595
212,0.10227176978338141,33,243.22252156148272,279.63532524516415
85,0.1023062198407556,26,-11.667104224286277,24.74569945939504
94,0.10227207496404157,27,24.74569945939504,61.15850314307636
175,0.10227177397136841,28,61.15850314307636,97.57130682675768
30,0.10227172052576528,29,97.57130682675768,133.98411051043888
49,0.10227174227919097,31,170.3969141941203,206.80971787780152
178,0.10227179749875172,37,388.873736296208,425.2865399798892
71,0.10227175512617642,29,97.57130682675768,133.98411051043888
91,0.10227178812191595,37,388.873736296208,425.2865399798892
-1,0.10227179749875172,46,716.5889694493397,753.001773133021
9,0.10227171242388923,34,279.63532524516415,316.04812892884536
41,0.10224974051639,28,61.15850314307636,97.57130682675768
141,0.10226895642593803,27,24.74569945939504,61.15850314307636
30,0.10227130186459675,28,61.15850314307636,97.57130682675768
68,0.10227165969388927,29,97.57130682675768,133.98411051043888
75,0.10227178812191595,40,498.11214734725183,534.5249510309333
14,0.10227176192540684,31,170.3969141941203,206.80971787780152
74,0.1022716906669502,30,133.98411051043888,170.3969141941203
154,0.1021968499203286,28,61.15850314307636,97.57130682675768
35,0.1022718068755892,29,97.57130682675768,133.98411051043888
-1,0.1022718068755892,22,-157.31831895901144,-120.90551527533012
-1,0.10227179749875172,42,570.9377547146145,607.3505583982957
82,0.10227175412404813,30,133.98411051043888,170.3969141941203
174,0.10227177283949779,29,97.57130682675768,133.98411051043888
33,0.10227178071996897,31,170.3969141941203,206.80971787780152
171,0.10219801337095206,26,-11.667104224286277,24.74569945939504
192,0.10227280141750801,26,-11.667104224286277,24.74569945939504
117,0.10227181288551636,30,133.98411051043888,170.3969141941203
245,0.10227180616231744,30,133.98411051043888,170.3969141941203
221,0.10227178222143328,32,206.80971787780152,243.22252156148272
33,0.10227178422703702,39,461.69934366357063,498.11214734725183
39,0.10240289854648281,26,-11.667104224286277,24.74569945939504
6,0.10227114974156255,28,61.15850314307636,97.57130682675768
45,0.10226700558435682,27,24.74569945939504,61.15850314307636
43,0.10227059818373915,27,24.74569945939504,61.15850314307636
221,0.10227180124031718,31,170.3969141941203,206.80971787780152
142,0.102271835006112,26,-11.667104224286277,24.74569945939504
13,0.10227177951326849,28,61.15850314307636,97.57130682675768
41,0.1021395018318061,27,24.74569945939504,61.15850314307636
248,0.10227076562665814,29,97.57130682675768,133.98411051043888
259,0.10227178853884442,29,97.57130682675768,133.98411051043888
129,0.10227178304824705,27,24.74569945939504,61.15850314307636
193,0.10227174654405399,28,61.15850314307636,97.57130682675768
86,0.10227178812191595,34,279.63532524516415,316.04812892884536
77,0.10227176919053693,28,61.15850314307636,97.57130682675768
23,0.10227176151349975,28,61.15850314307636,97.57130682675768
35,0.10227175507917861,28,61.15850314307636,97.57130682675768
134,0.10227175864018613,28,61.15850314307636,97.57130682675768
202,0.10227176131011052,27,24.74569945939504,61.15850314307636
241,0.10227169704243831,40,498.11214734725183,534.5249510309333
117,0.10227178812191595,37,388.873736296208,425.2865399798892
109,0.10227178812191595,24,-84.4927115916488,-48.079907907967595
105,0.10227032840633825,27,24.74569945939504,61.15850314307636
228,0.10227475020702617,26,-11.667104224286277,24.74569945939504
237,0.10227254643395918,26,-11.667104224286277,24.74569945939504
153,0.10227176069533239,26,-11.667104224286277,24.74569945939504
208,0.10227196251465469,26,-11.667104224286277,24.74569945939504
229,0.10227178812191595,50,862.2401841840648,898.6529878677462
161,0.10227177135627222,30,133.98411051043888,170.3969141941203
6,0.10227178032101204,31,170.3969141941203,206.80971787780152
8,0.10226286210669912,28,61.15850314307636,97.57130682675768
161,0.10227234511288315,27,24.74569945939504,61.15850314307636
177,0.10227182418660506,26,-11.667104224286277,24.74569945939504
29,0.10227184197845399,27,24.74569945939504,61.15850314307636
131,0.10227192634185725,34,279.63532524516415,316.04812892884536
88,0.10227174796916036,28,61.15850314307636,97.57130682675768
154,0.10227177020727472,36,352.4609326125268,388.873736296208
50,0.1022717851889201,30,133.98411051043888,170.3969141941203
41,0.10213067803795456,26,-11.667104224286277,24.74569945939504
86,0.10227700026813887,26,-11.667104224286277,24.74569945939504
109,0.10227253395984837,26,-11.667104224286277,24.74569945939504
219,0.10227171970307151,30,133.98411051043888,170.3969141941203
192,0.10227178812191595,29,97.57130682675768,133.98411051043888
204,0.10227177294220569,26,-11.667104224286277,24.74569945939504
176,0.10227178812191595,28,61.15850314307636,97.57130682675768
54,0.10227177284504273,31,170.3969141941203,206.80971787780152
82,0.10227178812191595,28,61.15850314307636,97.57130682675768
239,0.10320201309830124,26,-11.667104224286277,24.74569945939504
236,0.10227222588570682,27,24.74569945939504,61.15850314307636
90,0.1022717937426827,28,61.15850314307636,97.57130682675768
259,0.10227178812191595,40,498.11214734725183,534.5249510309333
79,0.10227177283898527,30,133.98411051043888,170.3969141941203
199,0.10227178812191595,43,607.3505583982957,643.7633620819771
150,0.10227227986202811,27,24.74569945939504,61.15850314307636
35,0.10227175517929042,27,24.74569945939504,61.15850314307636
117,0.10227181625242843,25,-48.079907907967595,-11.667104224286277
72,0.10227178812191595,47,753.001773133021,789.4145768167024
229,0.10227168226091389,31,170.3969141941203,206.80971787780152
85,0.1022718068755892,25,-48.079907907967595,-11.667104224286277
128,0.10227177284058221,36,352.4609326125268,388.873736296208
162,0.10227171584515793,27,24.74569945939504,61.15850314307636
147,0.10227177870434331,27,24.74569945939504,61.15850314307636
134,0.10227189495952681,27,24.74569945939504,61.15850314307636
87,0.10227178812191595,32,206.80971787780152,243.22252156148272
178,0.10227178917715908,39,461.69934366357063,498.11214734725183
248,0.10227178812191595,34,279.63532524516415,316.04812892884536
15,0.10226957771741951,27,24.74569945939504,61.15850314307636
137,0.1022710905599867,30,133.98411051043888,170.3969141941203
29,0.10227177286087877,28,61.15850314307636,97.57130682675768
188,0.10227179749875172,29,97.57130682675768,133.98411051043888
82,0.10227181361807063,27,24.74569945939504,61.15850314307636
9,0.10227178812191595,33,243.22252156148272,279.63532524516415
239,0.10227173141135182,31,170.3969141941203,206.80971787780152
213,0.10227179182474891,26,-11.667104224286277,24.74569945939504
135,0.102271826691492,28,61.15850314307636,97.57130682675768
122,0.10227178130480048,27,24.74569945939504,61.15850314307636
223,0.10227170428724662,28,61.15850314307636,97.57130682675768
-1,0.102271825595015,37,388.873736296208,425.2865399798892
172,0.10227049341674023,28,61.15850314307636,97.57130682675768
249,0.1022722832000368,26,-11.667104224286277,24.74569945939504
136,0.10227183254277425,30,133.98411051043888,170.3969141941203
143,0.10227178812191595,32,206.80971787780152,243.22252156148272
-1,0.10227181625242843,20,-230.14392632637407,-193.73112264269275
17,0.10227177865795795,27,24.74569945939504,61.15850314307636
10,0.10227178866439232,27,24.74569945939504,61.15850314307636
220,0.10227037655279435,27,24.74569945939504,61.15850314307636
135,0.10227416567688986,26,-11.667104224286277,24.74569945939504
127,0.10227181417742584,28,61.15850314307636,97.57130682675768
