pickup_zone,avg_passenger_count,bkt_tip_percentage,tip_percentage_start,tip_percentage_end
159,1.670846850824839,901,0.4643350618954116,0.5529007315904124
161,1.6708469134815436,899,0.28720372250541004,0.37576939220041083
168,1.67084691233174,898,0.19863805281040925,0.28720372250541004
117,1.6710481131680397,896,0.021506713420407664,0.11007238311540846
45,1.6708938611159596,897,0.11007238311540846,0.19863805281040925
36,1.670846256449639,899,0.28720372250541004,0.37576939220041083
135,1.6708465815170497,898,0.19863805281040925,0.28720372250541004
10,1.6708469738386522,897,0.11007238311540846,0.19863805281040925
222,1.670846850824839,903,0.6414664012854132,0.730032070980414
133,1.670846850824839,900,0.37576939220041083,0.4643350618954116
192,1.6708470891062348,897,0.11007238311540846,0.19863805281040925
89,1.6708475598798551,895,-0.06705895627459313,0.021506713420407664
137,1.6708474078371751,906,0.9071634103704156,0.9957290800654164
259,1.670832521887481,895,-0.06705895627459313,0.021506713420407664
116,1.6708482962677986,899,0.28720372250541004,0.37576939220041083
116,1.6708479369729727,901,0.4643350618954116,0.5529007315904124
229,1.6708474983728103,905,0.8185977406754148,0.9071634103704156
247,1.670846484083039,901,0.4643350618954116,0.5529007315904124
49,1.6708462739824144,899,0.28720372250541004,0.37576939220041083
203,1.6708464084928927,895,-0.06705895627459313,0.021506713420407664
133,1.670846774086335,898,0.19863805281040925,0.28720372250541004
50,1.6708470353455758,897,0.11007238311540846,0.19863805281040925
63,1.6708471003020764,896,0.021506713420407664,0.11007238311540846
45,1.670847283673195,901,0.4643350618954116,0.5529007315904124
136,1.67084691233174,906,0.9071634103704156,0.9957290800654164
170,1.670846850824839,906,0.9071634103704156,0.9957290800654164
19,1.670846850824839,899,0.28720372250541004,0.37576939220041083
118,1.670846850824839,906,0.9071634103704156,0.9957290800654164
197,1.670846850824839,900,0.37576939220041083,0.4643350618954116
239,1.671287074111458,896,0.021506713420407664,0.11007238311540846
164,1.6709552138365509,896,0.021506713420407664,0.11007238311540846
131,1.670909666939808,896,0.021506713420407664,0.11007238311540846
39,1.6708469166473208,900,0.37576939220041083,0.4643350618954116
239,1.6708480249328328,903,0.6414664012854132,0.730032070980414
118,1.6708466789513283,897,0.11007238311540846,0.19863805281040925
201,1.67084691233174,901,0.4643350618954116,0.5529007315904124
58,1.6708473845582292,896,0.021506713420407664,0.11007238311540846
39,1.6708469597575313,901,0.4643350618954116,0.5529007315904124
144,1.6708456180972555,897,0.11007238311540846,0.19863805281040925
102,1.670846484083039,895,-0.06705895627459313,0.021506713420407664
161,1.670846484083039,904,0.730032070980414,0.8185977406754148
6,1.6708779303671142,895,-0.06705895627459313,0.021506713420407664
71,1.6708527771746784,897,0.11007238311540846,0.19863805281040925
92,1.6708447259218495,897,0.11007238311540846,0.19863805281040925
25,1.6708447908778645,895,-0.06705895627459313,0.021506713420407664
201,1.6708483684009974,897,0.11007238311540846,0.19863805281040925
23,1.6708463389382586,896,0.021506713420407664,0.11007238311540846
92,1.67084580261855,896,0.021506713420407664,0.11007238311540846
131,1.6708471583594569,907,0.9957290800654164,1.0842947497604172
193,1.670846850824839,902,0.5529007315904124,0.6414664012854132
117,1.6700121201234746,895,-0.06705895627459313,0.021506713420407664
114,1.6709731926329263,897,0.11007238311540846,0.19863805281040925
97,1.670846667453939,905,0.8185977406754148,0.9071634103704156
219,1.6708529948082977,895,-0.06705895627459313,0.021506713420407664
220,1.6708472520635356,896,0.021506713420407664,0.11007238311540846
223,1.670846523459193,895,-0.06705895627459313,0.021506713420407664
102,1.67084691233174,897,0.11007238311540846,0.19863805281040925
172,1.6708468821531854,903,0.6414664012854132,0.730032070980414
98,1.670846850824839,897,0.11007238311540846,0.19863805281040925
6,1.6708628988635814,896,0.021506713420407664,0.11007238311540846
85,1.6708494445681223,899,0.28720372250541004,0.37576939220041083
211,1.6708469738386522,895,-0.06705895627459313,0.021506713420407664
18,1.670846850824839,906,0.9071634103704156,0.9957290800654164
201,1.670846850824839,904,0.730032070980414,0.8185977406754148
7,1.6708468821531854,898,0.19863805281040925,0.28720372250541004
8,1.6708490921543764,899,0.28720372250541004,0.37576939220041083
74,1.67084691233174,900,0.37576939220041083,0.4643350618954116
193,1.670846850824839,904,0.730032070980414,0.8185977406754148
229,1.6708453413000952,901,0.4643350618954116,0.5529007315904124
127,1.67084545364939,897,0.11007238311540846,0.19863805281040925
65,1.6708465803673362,900,0.37576939220041083,0.4643350618954116
87,1.6708488653345355,901,0.4643350618954116,0.5529007315904124
160,1.6708470353455758,896,0.021506713420407664,0.11007238311540846
81,1.6708469134815436,895,-0.06705895627459313,0.021506713420407664
83,1.67084691233174,897,0.11007238311540846,0.19863805281040925
129,1.67084691233174,899,0.28720372250541004,0.37576939220041083
114,1.670846850824839,907,0.9957290800654164,1.0842947497604172
247,1.6708480309590148,895,-0.06705895627459313,0.021506713420407664
144,1.6708467660379662,898,0.19863805281040925,0.28720372250541004
143,1.6708646123314956,898,0.19863805281040925,0.28720372250541004
28,1.670845206233409,895,-0.06705895627459313,0.021506713420407664
184,1.6708472534946412,895,-0.06705895627459313,0.021506713420407664
155,1.67084691233174,899,0.28720372250541004,0.37576939220041083
181,1.670846759139389,902,0.5529007315904124,0.6414664012854132
45,1.6707968665727473,895,-0.06705895627459313,0.021506713420407664
253,1.6708609494423554,896,0.021506713420407664,0.11007238311540846
39,1.6708466789513283,902,0.5529007315904124,0.6414664012854132
57,1.670847281373383,897,0.11007238311540846,0.19863805281040925
143,1.6708470968525106,903,0.6414664012854132,0.730032070980414
103,1.670846698782252,898,0.19863805281040925,0.28720372250541004
192,1.6708470353455758,899,0.28720372250541004,0.37576939220041083
146,1.670846484083039,897,0.11007238311540846,0.19863805281040925
65,1.6708499590272474,897,0.11007238311540846,0.19863805281040925
68,1.6708471954372828,900,0.37576939220041083,0.4643350618954116
71,1.670846850824839,906,0.9071634103704156,0.9957290800654164
257,1.6708475274013703,898,0.19863805281040925,0.28720372250541004
238,1.6708467904677187,898,0.19863805281040925,0.28720372250541004
198,1.670846850824839,902,0.5529007315904124,0.6414664012854132
240,1.6705260658923249,898,0.19863805281040925,0.28720372250541004
114,1.6705727098586722,895,-0.06705895627459313,0.021506713420407664
137,1.6707339245430166,898,0.19863805281040925,0.28720372250541004
188,1.6708459954771564,901,0.4643350618954116,0.5529007315904124
31,1.670846976138294,899,0.28720372250541004,0.37576939220041083
194,1.6708470712733543,897,0.11007238311540846,0.19863805281040925
119,1.670846850824839,899,0.28720372250541004,0.37576939220041083
64,1.670846850824839,900,0.37576939220041083,0.4643350618954116
206,1.670846850824839,902,0.5529007315904124,0.6414664012854132
206,1.6708465455899066,904,0.730032070980414,0.8185977406754148
180,1.670845609148794,896,0.021506713420407664,0.11007238311540846
243,1.6708475524219057,895,-0.06705895627459313,0.021506713420407664
144,1.670846667453939,899,0.28720372250541004,0.37576939220041083
244,1.6708469738386522,897,0.11007238311540846,0.19863805281040925
96,1.670846850824839,903,0.6414664012854132,0.730032070980414
175,1.6708469436601008,899,0.28720372250541004,0.37576939220041083
152,1.67084691233174,899,0.28720372250541004,0.37576939220041083
251,1.670847127031051,896,0.021506713420407664,0.11007238311540846
31,1.67084691233174,905,0.8185977406754148,0.9071634103704156
139,1.6708473742088226,897,0.11007238311540846,0.19863805281040925
129,1.6708474296861742,895,-0.06705895627459313,0.021506713420407664
181,1.6708466378537805,895,-0.06705895627459313,0.021506713420407664
157,1.6708454775478463,899,0.28720372250541004,0.37576939220041083
167,1.670846667453939,895,-0.06705895627459313,0.021506713420407664
165,1.670845648276067,897,0.11007238311540846,0.19863805281040925
126,1.6708469738386522,899,0.28720372250541004,0.37576939220041083
134,1.6708472569443393,898,0.19863805281040925,0.28720372250541004
105,1.670846850824839,906,0.9071634103704156,0.9957290800654164
134,1.6708467962165756,896,0.021506713420407664,0.11007238311540846
142,1.6708470364954133,895,-0.06705895627459313,0.021506713420407664
17,1.6708469738386522,896,0.021506713420407664,0.11007238311540846
255,1.6708466407245504,896,0.021506713420407664,0.11007238311540846
31,1.6708467289608233,900,0.37576939220041083,0.4643350618954116
34,1.6708469134815436,898,0.19863805281040925,0.28720372250541004
191,1.670846759139389,905,0.8185977406754148,0.9071634103704156
154,1.6714829444261132,896,0.021506713420407664,0.11007238311540846
180,1.670840321570476,898,0.19863805281040925,0.28720372250541004
106,1.6708498319340905,900,0.37576939220041083,0.4643350618954116
243,1.6708466208934631,898,0.19863805281040925,0.28720372250541004
8,1.6708485345201682,901,0.4643350618954116,0.5529007315904124
37,1.6708469738386522,897,0.11007238311540846,0.19863805281040925
127,1.6708471281809139,899,0.28720372250541004,0.37576939220041083
96,1.670847252344743,901,0.4643350618954116,0.5529007315904124
172,1.6708469772881158,901,0.4643350618954116,0.5529007315904124
236,1.6708470353455758,901,0.4643350618954116,0.5529007315904124
116,1.6708198305057849,898,0.19863805281040925,0.28720372250541004
116,1.6708622798784483,896,0.021506713420407664,0.11007238311540846
15,1.6708359091566782,898,0.19863805281040925,0.28720372250541004
113,1.6708460012249193,900,0.37576939220041083,0.4643350618954116
135,1.67084691233174,906,0.9071634103704156,0.9957290800654164
71,1.6708470074666866,899,0.28720372250541004,0.37576939220041083
241,1.6708469738386522,898,0.19863805281040925,0.28720372250541004
45,1.670846791617489,902,0.5529007315904124,0.6414664012854132
30,1.6708469436601008,902,0.5529007315904124,0.6414664012854132
206,1.6708463923975891,899,0.28720372250541004,0.37576939220041083
114,1.6709118416078454,896,0.021506713420407664,0.11007238311540846
240,1.6708468330096344,902,0.5529007315904124,0.6414664012854132
177,1.6708469146313476,895,-0.06705895627459313,0.021506713420407664
68,1.6708465559372532,899,0.28720372250541004,0.37576939220041083
241,1.67084691233174,899,0.28720372250541004,0.37576939220041083
143,1.6708463018617745,906,0.9071634103704156,0.9957290800654164
68,1.6708469134815436,905,0.8185977406754148,0.9071634103704156
105,1.6708587802114145,895,-0.06705895627459313,0.021506713420407664
35,1.670848510970946,895,-0.06705895627459313,0.021506713420407664
43,1.670846891351566,900,0.37576939220041083,0.4643350618954116
97,1.6708467505213989,895,-0.06705895627459313,0.021506713420407664
87,1.6708468008156725,902,0.5529007315904124,0.6414664012854132
31,1.670846453904448,902,0.5529007315904124,0.6414664012854132
171,1.6708458293488198,900,0.37576939220041083,0.4643350618954116
191,1.6708467289608233,901,0.4643350618954116,0.5529007315904124
141,1.67084691233174,906,0.9071634103704156,0.9957290800654164
6,1.6708470051670272,903,0.6414664012854132,0.730032070980414
153,1.670846850824839,904,0.730032070980414,0.8185977406754148
4,1.6708468206462816,896,0.021506713420407664,0.11007238311540846
107,1.6708465455899066,895,-0.06705895627459313,0.021506713420407664
39,1.6707843889229508,896,0.021506713420407664,0.11007238311540846
226,1.6708278527721385,895,-0.06705895627459313,0.021506713420407664
253,1.6708466430240105,903,0.6414664012854132,0.730032070980414
253,1.6708474584352049,899,0.28720372250541004,0.37576939220041083
84,1.6708471583594569,898,0.19863805281040925,0.28720372250541004
226,1.6708466082465048,902,0.5529007315904124,0.6414664012854132
172,1.6708468833029808,904,0.730032070980414,0.8185977406754148
43,1.6708689819070384,897,0.11007238311540846,0.19863805281040925
133,1.6708502027632353,895,-0.06705895627459313,0.021506713420407664
88,1.670846948259354,898,0.19863805281040925,0.28720372250541004
72,1.6708462946758313,900,0.37576939220041083,0.4643350618954116
172,1.670846610545946,902,0.5529007315904124,0.6414664012854132
13,1.670846850824839,899,0.28720372250541004,0.37576939220041083
164,1.670846850824839,907,0.9957290800654164,1.0842947497604172
180,1.6708542114360332,895,-0.06705895627459313,0.021506713420407664
253,1.670847375358754,902,0.5529007315904124,0.6414664012854132
49,1.6708472511948456,901,0.4643350618954116,0.5529007315904124
174,1.670846945959726,897,0.11007238311540846,0.19863805281040925
131,1.6703125041930864,895,-0.06705895627459313,0.021506713420407664
151,1.6708440389902754,895,-0.06705895627459313,0.021506713420407664
15,1.6708478452871613,899,0.28720372250541004,0.37576939220041083
117,1.6708474107268845,901,0.4643350618954116,0.5529007315904124
97,1.67084575864584,898,0.19863805281040925,0.28720372250541004
109,1.670846850824839,905,0.8185977406754148,0.9071634103704156
71,1.6708469436601008,903,0.6414664012854132,0.730032070980414
1,1.670846850824839,904,0.730032070980414,0.8185977406754148
79,1.67084691233174,901,0.4643350618954116,0.5529007315904124
235,1.6706322737464887,895,-0.06705895627459313,0.021506713420407664
240,1.670848026729603,900,0.37576939220041083,0.4643350618954116
255,1.670846933894602,897,0.11007238311540846,0.19863805281040925
72,1.6708469134815436,906,0.9071634103704156,0.9957290800654164
34,1.670846850824839,905,0.8185977406754148,0.9071634103704156
69,1.670846850824839,900,0.37576939220041083,0.4643350618954116
99,1.670846850824839,904,0.730032070980414,0.8185977406754148
147,1.6708462377671285,895,-0.06705895627459313,0.021506713420407664
188,1.6708489696747426,897,0.11007238311540846,0.19863805281040925
97,1.6708470364954133,896,0.021506713420407664,0.11007238311540846
227,1.6708464852327247,902,0.5529007315904124,0.6414664012854132
0,1.6708468821531854,899,0.28720372250541004,0.37576939220041083
87,1.6708469738386522,906,0.9071634103704156,0.9957290800654164
94,1.670846698782252,901,0.4643350618954116,0.5529007315904124
22,1.670851036028911,898,0.19863805281040925,0.28720372250541004
206,1.6708474009669614,895,-0.06705895627459313,0.021506713420407664
74,1.6708477058944446,898,0.19863805281040925,0.28720372250541004
9,1.670846797366349,896,0.021506713420407664,0.11007238311540846
143,1.6708467068304795,901,0.4643350618954116,0.5529007315904124
235,1.670847682893979,903,0.6414664012854132,0.730032070980414
72,1.6708465803673362,903,0.6414664012854132,0.730032070980414
171,1.6708472198664142,902,0.5529007315904124,0.6414664012854132
8,1.670846850824839,906,0.9071634103704156,0.9957290800654164
217,1.6708469738386522,897,0.11007238311540846,0.19863805281040925
85,1.671044616198167,897,0.11007238311540846,0.19863805281040925
6,1.6708538939315238,898,0.19863805281040925,0.28720372250541004
131,1.6706493187322087,897,0.11007238311540846,0.19863805281040925
228,1.670850119390781,898,0.19863805281040925,0.28720372250541004
238,1.670846610545946,897,0.11007238311540846,0.19863805281040925
77,1.670846759139389,896,0.021506713420407664,0.11007238311540846
86,1.670846850824839,903,0.6414664012854132,0.730032070980414
24,1.6708469738386522,895,-0.06705895627459313,0.021506713420407664
161,1.6708595011054583,895,-0.06705895627459313,0.021506713420407664
75,1.6708482209575573,901,0.4643350618954116,0.5529007315904124
131,1.6708467798351891,901,0.4643350618954116,0.5529007315904124
206,1.6708487360270925,897,0.11007238311540846,0.19863805281040925
226,1.6708479614010634,900,0.37576939220041083,0.4643350618954116
220,1.670846850824839,903,0.6414664012854132,0.730032070980414
85,1.6708475423510787,901,0.4643350618954116,0.5529007315904124
20,1.6708470666739648,897,0.11007238311540846,0.19863805281040925
163,1.670846550188721,897,0.11007238311540846,0.19863805281040925
117,1.6706014504032463,898,0.19863805281040925,0.28720372250541004
39,1.670845040061974,899,0.28720372250541004,0.37576939220041083
79,1.6708541186146721,897,0.11007238311540846,0.19863805281040925
7,1.6708466070967851,896,0.021506713420407664,0.11007238311540846
78,1.6708456669602134,895,-0.06705895627459313,0.021506713420407664
54,1.6708464562038037,895,-0.06705895627459313,0.021506713420407664
33,1.67084691233174,903,0.6414664012854132,0.730032070980414
86,1.67084691233174,905,0.8185977406754148,0.9071634103704156
165,1.670847281373383,896,0.021506713420407664,0.11007238311540846
219,1.6708469738386522,902,0.5529007315904124,0.6414664012854132
53,1.670846850824839,906,0.9071634103704156,0.9957290800654164
174,1.6708472859730095,895,-0.06705895627459313,0.021506713420407664
35,1.6708469795877614,896,0.021506713420407664,0.11007238311540846
171,1.6708472511948456,904,0.730032070980414,0.8185977406754148
35,1.670846850824839,906,0.9071634103704156,0.9957290800654164
160,1.6708465769182,898,0.19863805281040925,0.28720372250541004
7,1.6708469157811525,897,0.11007238311540846,0.19863805281040925
247,1.670846759139389,898,0.19863805281040925,0.28720372250541004
46,1.6708467289608233,899,0.28720372250541004,0.37576939220041083
144,1.67084691233174,900,0.37576939220041083,0.4643350618954116
212,1.670846759139389,903,0.6414664012854132,0.730032070980414
116,1.6708462797305652,902,0.5529007315904124,0.6414664012854132
30,1.6708469436601008,904,0.730032070980414,0.8185977406754148
245,1.6708469738386522,906,0.9071634103704156,0.9957290800654164
73,1.670846850824839,899,0.28720372250541004,0.37576939220041083
91,1.670846850824839,904,0.730032070980414,0.8185977406754148
232,1.6708443474371013,897,0.11007238311540846,0.19863805281040925
172,1.6708036277514127,897,0.11007238311540846,0.19863805281040925
94,1.6708601089442843,895,-0.06705895627459313,0.021506713420407664
193,1.6708495904275882,895,-0.06705895627459313,0.021506713420407664
245,1.6708468240956185,901,0.4643350618954116,0.5529007315904124
78,1.6708470051670272,897,0.11007238311540846,0.19863805281040925
145,1.6708477467011271,903,0.6414664012854132,0.730032070980414
63,1.670846850824839,903,0.6414664012854132,0.730032070980414
230,1.670847967151544,895,-0.06705895627459313,0.021506713420407664
25,1.670846199541002,896,0.021506713420407664,0.11007238311540846
93,1.6708464283245323,898,0.19863805281040925,0.28720372250541004
63,1.6708469192305706,898,0.19863805281040925,0.28720372250541004
117,1.6708469738386522,907,0.9957290800654164,1.0842947497604172
68,1.67086252729125,896,0.021506713420407664,0.11007238311540846
53,1.670845788240929,897,0.11007238311540846,0.19863805281040925
139,1.670847342880363,895,-0.06705895627459313,0.021506713420407664
212,1.670845904941224,901,0.4643350618954116,0.5529007315904124
58,1.6708467602891504,899,0.28720372250541004,0.37576939220041083
76,1.670846850824839,906,0.9071634103704156,0.9957290800654164
92,1.6708470968525106,899,0.28720372250541004,0.37576939220041083
251,1.670846759139389,899,0.28720372250541004,0.37576939220041083
95,1.6708465154113183,898,0.19863805281040925,0.28720372250541004
33,1.6708412815021645,898,0.19863805281040925,0.28720372250541004
15,1.6708684373971783,895,-0.06705895627459313,0.021506713420407664
87,1.6708470712733543,903,0.6414664012854132,0.730032070980414
228,1.6708508898511545,897,0.11007238311540846,0.19863805281040925
202,1.6708466384250928,895,-0.06705895627459313,0.021506713420407664
6,1.670885264213788,897,0.11007238311540846,0.19863805281040925
114,1.6708464501684044,901,0.4643350618954116,0.5529007315904124
117,1.6708474782643457,902,0.5529007315904124,0.6414664012854132
193,1.6708468821531854,903,0.6414664012854132,0.730032070980414
150,1.670846850824839,904,0.730032070980414,0.8185977406754148
153,1.670846850824839,897,0.11007238311540846,0.19863805281040925
113,1.6708464550541255,903,0.6414664012854132,0.730032070980414
192,1.670846850824839,900,0.37576939220041083,0.4643350618954116
34,1.670846850824839,902,0.5529007315904124,0.6414664012854132
65,1.6708405293584065,895,-0.06705895627459313,0.021506713420407664
196,1.6708451556270145,897,0.11007238311540846,0.19863805281040925
155,1.670854554945106,895,-0.06705895627459313,0.021506713420407664
145,1.6708470353455758,906,0.9071634103704156,0.9957290800654164
236,1.6708472511948456,899,0.28720372250541004,0.37576939220041083
141,1.6708466999319969,901,0.4643350618954116,0.5529007315904124
45,1.670846850824839,903,0.6414664012854132,0.730032070980414
244,1.670846850824839,896,0.021506713420407664,0.11007238311540846
36,1.6708486828322986,897,0.11007238311540846,0.19863805281040925
162,1.6708483661005635,895,-0.06705895627459313,0.021506713420407664
133,1.670846850824839,899,0.28720372250541004,0.37576939220041083
227,1.67084691233174,906,0.9071634103704156,0.9957290800654164
147,1.6708468902017661,897,0.11007238311540846,0.19863805281040925
92,1.670846850824839,906,0.9071634103704156,0.9957290800654164
157,1.670846453904448,905,0.8185977406754148,0.9071634103704156
235,1.6708471908377545,904,0.730032070980414,0.8185977406754148
152,1.6708468355934492,897,0.11007238311540846,0.19863805281040925
152,1.6708461811472772,896,0.021506713420407664,0.11007238311540846
193,1.6708463030114102,899,0.28720372250541004,0.37576939220041083
147,1.67084691233174,896,0.021506713420407664,0.11007238311540846
35,1.6708463923975891,904,0.730032070980414,0.8185977406754148
51,1.670846850824839,902,0.5529007315904124,0.6414664012854132
259,1.670854545292827,897,0.11007238311540846,0.19863805281040925
154,1.6708480565371024,906,0.9071634103704156,0.9957290800654164
220,1.6708470991522206,899,0.28720372250541004,0.37576939220041083
65,1.670846850824839,905,0.8185977406754148,0.9071634103704156
162,1.67084682179606,898,0.19863805281040925,0.28720372250541004
121,1.670846850824839,897,0.11007238311540846,0.19863805281040925
145,1.6707310880066282,898,0.19863805281040925,0.28720372250541004
243,1.670846519723588,897,0.11007238311540846,0.19863805281040925
-1,1.6708500000871025,906,0.9071634103704156,0.9957290800654164
133,1.6708466151448362,896,0.021506713420407664,0.11007238311540846
59,1.6708469436601008,895,-0.06705895627459313,0.021506713420407664
74,1.670847200036821,896,0.021506713420407664,0.11007238311540846
157,1.6708470666739648,904,0.730032070980414,0.8185977406754148
180,1.67084691233174,905,0.8185977406754148,0.9071634103704156
55,1.6708469436601008,899,0.28720372250541004,0.37576939220041083
70,1.6708467022314886,900,0.37576939220041083,0.4643350618954116
201,1.6708465757684892,903,0.6414664012854132,0.730032070980414
232,1.670846484083039,896,0.021506713420407664,0.11007238311540846
30,1.670843608579263,896,0.021506713420407664,0.11007238311540846
253,1.670809096177432,898,0.19863805281040925,0.28720372250541004
163,1.67084439569979,895,-0.06705895627459313,0.021506713420407664
253,1.6708473822583565,901,0.4643350618954116,0.5529007315904124
96,1.6708471606592008,900,0.37576939220041083,0.4643350618954116
134,1.6708478743156687,897,0.11007238311540846,0.19863805281040925
74,1.6708470353455758,905,0.8185977406754148,0.9071634103704156
65,1.67084691233174,904,0.730032070980414,0.8185977406754148
117,1.6712647973409835,897,0.11007238311540846,0.19863805281040925
145,1.6705538836111118,897,0.11007238311540846,0.19863805281040925
192,1.6708465269082915,896,0.021506713420407664,0.11007238311540846
131,1.670846388086217,899,0.28720372250541004,0.37576939220041083
46,1.67084691233174,896,0.021506713420407664,0.11007238311540846
203,1.6708469738386522,896,0.021506713420407664,0.11007238311540846
43,1.67084691233174,905,0.8185977406754148,0.9071634103704156
96,1.670846850824839,906,0.9071634103704156,0.9957290800654164
125,1.670846850824839,902,0.5529007315904124,0.6414664012854132
116,1.6708537988940078,897,0.11007238311540846,0.19863805281040925
75,1.6708522702369732,899,0.28720372250541004,0.37576939220041083
197,1.6708426079137564,895,-0.06705895627459313,0.021506713420407664
186,1.67084691233174,895,-0.06705895627459313,0.021506713420407664
67,1.670846850824839,896,0.021506713420407664,0.11007238311540846
160,1.670846850824839,906,0.9071634103704156,0.9957290800654164
139,1.6708469738386522,898,0.19863805281040925,0.28720372250541004
157,1.6708366300011093,895,-0.06705895627459313,0.021506713420407664
-1,1.6708476941161736,905,0.8185977406754148,0.9071634103704156
92,1.6708486216052196,898,0.19863805281040925,0.28720372250541004
132,1.6708480111314257,896,0.021506713420407664,0.11007238311540846
36,1.6708467614389122,900,0.37576939220041083,0.4643350618954116
6,1.6708468519746256,904,0.730032070980414,0.8185977406754148
15,1.670846793917031,904,0.730032070980414,0.8185977406754148
188,1.670846850824839,902,0.5529007315904124,0.6414664012854132
69,1.670846759139389,902,0.5529007315904124,0.6414664012854132
90,1.6708468821531854,896,0.021506713420407664,0.11007238311540846
154,1.6702254792286446,898,0.19863805281040925,0.28720372250541004
178,1.670847826332119,895,-0.06705895627459313,0.021506713420407664
53,1.6708370574149782,895,-0.06705895627459313,0.021506713420407664
257,1.6708491880950063,897,0.11007238311540846,0.19863805281040925
19,1.67084691233174,900,0.37576939220041083,0.4643350618954116
178,1.6708466070967851,899,0.28720372250541004,0.37576939220041083
94,1.670846850824839,903,0.6414664012854132,0.730032070980414
70,1.6708456669602134,899,0.28720372250541004,0.37576939220041083
248,1.670846095209664,904,0.730032070980414,0.8185977406754148
18,1.6708467614389122,896,0.021506713420407664,0.11007238311540846
240,1.6708470353455758,906,0.9071634103704156,0.9957290800654164
8,1.670846850824839,0,-79.3333333333,-79.244767663605
215,1.6704490572674477,895,-0.06705895627459313,0.021506713420407664
235,1.6707831042784622,898,0.19863805281040925,0.28720372250541004
244,1.670846850824839,899,0.28720372250541004,0.37576939220041083
60,1.6708466384250928,898,0.19863805281040925,0.28720372250541004
25,1.670846850824839,900,0.37576939220041083,0.4643350618954116
172,1.6708345334035337,898,0.19863805281040925,0.28720372250541004
22,1.6708787901132123,895,-0.06705895627459313,0.021506713420407664
74,1.6708486213339284,897,0.11007238311540846,0.19863805281040925
236,1.6708439847042065,895,-0.06705895627459313,0.021506713420407664
33,1.6708473742088226,900,0.37576939220041083,0.4643350618954116
243,1.6708468298445258,896,0.021506713420407664,0.11007238311540846
171,1.6708468206462816,905,0.8185977406754148,0.9071634103704156
65,1.6708468821531854,901,0.4643350618954116,0.5529007315904124
123,1.670846850824839,903,0.6414664012854132,0.730032070980414
198,1.67084691233174,900,0.37576939220041083,0.4643350618954116
76,1.670846484083039,900,0.37576939220041083,0.4643350618954116
215,1.6709249741930032,896,0.021506713420407664,0.11007238311540846
75,1.6708470132158462,904,0.730032070980414,0.8185977406754148
96,1.6708525319847118,896,0.021506713420407664,0.11007238311540846
259,1.6708500444417222,896,0.021506713420407664,0.11007238311540846
245,1.6708470758727538,899,0.28720372250541004,0.37576939220041083
116,1.6708477130725043,905,0.8185977406754148,0.9071634103704156
174,1.67084691233174,896,0.021506713420407664,0.11007238311540846
221,1.670846921530186,898,0.19863805281040925,0.28720372250541004
183,1.67084691233174,895,-0.06705895627459313,0.021506713420407664
64,1.6708379664723185,895,-0.06705895627459313,0.021506713420407664
30,1.6708403490367079,895,-0.06705895627459313,0.021506713420407664
114,1.6708516132676197,899,0.28720372250541004,0.37576939220041083
57,1.670846921530186,895,-0.06705895627459313,0.021506713420407664
159,1.67084691233174,898,0.19863805281040925,0.28720372250541004
93,1.67084691233174,905,0.8185977406754148,0.9071634103704156
126,1.67084691233174,905,0.8185977406754148,0.9071634103704156
92,1.670846850824839,903,0.6414664012854132,0.730032070980414
126,1.670846484083039,900,0.37576939220041083,0.4643350618954116
229,1.670846850824839,907,0.9957290800654164,1.0842947497604172
14,1.6708465467396092,895,-0.06705895627459313,0.021506713420407664
202,1.670847404387354,897,0.11007238311540846,0.19863805281040925
75,1.6709071835365656,896,0.021506713420407664,0.11007238311540846
-1,1.6708511302544373,900,0.37576939220041083,0.4643350618954116
255,1.6708449159382297,898,0.19863805281040925,0.28720372250541004
119,1.6708490070242341,896,0.021506713420407664,0.11007238311540846
13,1.6708470666739648,896,0.021506713420407664,0.11007238311540846
22,1.670846850824839,905,0.8185977406754148,0.9071634103704156
68,1.670863176856988,895,-0.06705895627459313,0.021506713420407664
113,1.670858562605587,895,-0.06705895627459313,0.021506713420407664
33,1.6708349665071736,895,-0.06705895627459313,0.021506713420407664
105,1.6708490507392797,896,0.021506713420407664,0.11007238311540846
245,1.6708468821531854,902,0.5529007315904124,0.6414664012854132
150,1.6708457827852274,896,0.021506713420407664,0.11007238311540846
15,1.6708456082924168,896,0.021506713420407664,0.11007238311540846
47,1.6708479915795882,895,-0.06705895627459313,0.021506713420407664
46,1.670846492130852,897,0.11007238311540846,0.19863805281040925
74,1.6708470051670272,901,0.4643350618954116,0.5529007315904124
9,1.670846850824839,900,0.37576939220041083,0.4643350618954116
52,1.670846484083039,903,0.6414664012854132,0.730032070980414
15,1.6708468856025733,905,0.8185977406754148,0.9071634103704156
35,1.670846850824839,901,0.4643350618954116,0.5529007315904124
248,1.6702611160442329,895,-0.06705895627459313,0.021506713420407664
236,1.6708495158115713,896,0.021506713420407664,0.11007238311540846
220,1.6708453269171137,898,0.19863805281040925,0.28720372250541004
23,1.6708473704786821,897,0.11007238311540846,0.19863805281040925
216,1.6708466766518453,897,0.11007238311540846,0.19863805281040925
122,1.670847252344743,898,0.19863805281040925,0.28720372250541004
215,1.6708466407245504,904,0.730032070980414,0.8185977406754148
39,1.670846850824839,907,0.9957290800654164,1.0842947497604172
88,1.670846850824839,903,0.6414664012854132,0.730032070980414
