pickup_zone,avg_passenger_count,bkt_total_amount,total_amount_start,total_amount_end
46,1.6708469738386522,28,61.15850314307636,97.57130682675768
71,1.6708468206462816,32,206.80971787780152,243.22252156148272
82,1.670846759139389,54,1007.8913989187901,1044.3042026024714
235,1.670890483260632,26,-11.667104224286277,24.74569945939504
188,1.6708497561912192,26,-11.667104224286277,24.74569945939504
253,1.670847316151574,29,97.57130682675768,133.98411051043888
151,1.670847689794092,27,24.74569945939504,61.15850314307636
32,1.670846850824839,31,170.3969141941203,206.80971787780152
55,1.670846850824839,31,170.3969141941203,206.80971787780152
2,1.670846850824839,29,97.57130682675768,133.98411051043888
58,1.670846850824839,33,243.22252156148272,279.63532524516415
240,1.670846850824839,39,461.69934366357063,498.11214734725183
75,1.670846850824839,33,243.22252156148272,279.63532524516415
6,1.670940885473989,26,-11.667104224286277,24.74569945939504
74,1.6708441864403407,27,24.74569945939504,61.15850314307636
21,1.670846850824839,29,97.57130682675768,133.98411051043888
83,1.6708468206462816,28,61.15850314307636,97.57130682675768
143,1.6708473451802088,30,133.98411051043888,170.3969141941203
25,1.6708460285243303,28,61.15850314307636,97.57130682675768
126,1.6708468821531854,29,97.57130682675768,133.98411051043888
137,1.6708594224866182,29,97.57130682675768,133.98411051043888
116,1.670846850824839,45,680.1761657656583,716.5889694493397
-1,1.670846759139389,45,680.1761657656583,716.5889694493397
215,1.670846850824839,39,461.69934366357063,498.11214734725183
39,1.670777677947306,27,24.74569945939504,61.15850314307636
128,1.6708538193368312,28,61.15850314307636,97.57130682675768
178,1.6708467229270278,27,24.74569945939504,61.15850314307636
155,1.6708476699656507,27,24.74569945939504,61.15850314307636
43,1.6708469738386522,30,133.98411051043888,170.3969141941203
-1,1.6708474670443134,36,352.4609326125268,388.873736296208
208,1.6708469738386522,30,133.98411051043888,170.3969141941203
5,1.670846759139389,36,352.4609326125268,388.873736296208
90,1.670846850824839,37,388.873736296208,425.2865399798892
131,1.670846759139389,44,643.7633620819771,680.1761657656583
215,1.67084682179606,31,170.3969141941203,206.80971787780152
64,1.670846944809913,28,61.15850314307636,97.57130682675768
120,1.6708470353455758,26,-11.667104224286277,24.74569945939504
144,1.6708468519746256,28,61.15850314307636,97.57130682675768
75,1.6708467289608233,32,206.80971787780152,243.22252156148272
45,1.670846850824839,33,243.22252156148272,279.63532524516415
69,1.670846850824839,30,133.98411051043888,170.3969141941203
15,1.670846850824839,37,388.873736296208,425.2865399798892
198,1.670846484083039,25,-48.079907907967595,-11.667104224286277
94,1.6708673420171092,26,-11.667104224286277,24.74569945939504
227,1.6708486236345086,28,61.15850314307636,97.57130682675768
79,1.6708468821531854,29,97.57130682675768,133.98411051043888
121,1.67084691233174,27,24.74569945939504,61.15850314307636
234,1.670846759139389,29,97.57130682675768,133.98411051043888
91,1.67084691233174,32,206.80971787780152,243.22252156148272
164,1.6714199592304115,26,-11.667104224286277,24.74569945939504
228,1.6708463452591478,27,24.74569945939504,61.15850314307636
15,1.6708465757684892,31,170.3969141941203,206.80971787780152
125,1.670846669753412,27,24.74569945939504,61.15850314307636
69,1.6708465757684892,31,170.3969141941203,206.80971787780152
137,1.6708465757684892,25,-48.079907907967595,-11.667104224286277
239,1.670846759139389,23,-120.90551527533012,-84.4927115916488
103,1.6708482002544476,26,-11.667104224286277,24.74569945939504
131,1.670848966223605,32,206.80971787780152,243.22252156148272
48,1.6708444100929278,26,-11.667104224286277,24.74569945939504
8,1.6708468833029808,30,133.98411051043888,170.3969141941203
194,1.670846759139389,29,97.57130682675768,133.98411051043888
248,1.670850956633156,28,61.15850314307636,97.57130682675768
69,1.6708478812161112,26,-11.667104224286277,24.74569945939504
117,1.670847290572646,31,170.3969141941203,206.80971787780152
65,1.6708483791934696,26,-11.667104224286277,24.74569945939504
235,1.6708448587786133,27,24.74569945939504,61.15850314307636
239,1.670847227915648,24,-84.4927115916488,-48.079907907967595
117,1.6708467289608233,22,-157.31831895901144,-120.90551527533012
137,1.6708475006727432,33,243.22252156148272,279.63532524516415
208,1.6708472511948456,28,61.15850314307636,97.57130682675768
87,1.6708470968525106,31,170.3969141941203,206.80971787780152
48,1.670846850824839,27,24.74569945939504,61.15850314307636
8,1.6708468206462816,33,243.22252156148272,279.63532524516415
83,1.670846850824839,29,97.57130682675768,133.98411051043888
75,1.6700414008451423,26,-11.667104224286277,24.74569945939504
164,1.6708462823147667,29,97.57130682675768,133.98411051043888
206,1.6708467214922182,27,24.74569945939504,61.15850314307636
212,1.670847435715828,28,61.15850314307636,97.57130682675768
226,1.670846759139389,33,243.22252156148272,279.63532524516415
215,1.6708469784379383,30,133.98411051043888,170.3969141941203
179,1.6708470968525106,26,-11.667104224286277,24.74569945939504
51,1.6708464550541255,29,97.57130682675768,133.98411051043888
79,1.6708463923975891,25,-48.079907907967595,-11.667104224286277
225,1.670846850824839,26,-11.667104224286277,24.74569945939504
243,1.6708470666739648,28,61.15850314307636,97.57130682675768
72,1.6708470051670272,30,133.98411051043888,170.3969141941203
183,1.670846850824839,35,316.04812892884536,352.4609326125268
256,1.670846759139389,31,170.3969141941203,206.80971787780152
117,1.670846850824839,42,570.9377547146145,607.3505583982957
164,1.6708268932581127,27,24.74569945939504,61.15850314307636
238,1.6708465826667638,27,24.74569945939504,61.15850314307636
93,1.6708469249796136,27,24.74569945939504,61.15850314307636
148,1.6708468206462816,26,-11.667104224286277,24.74569945939504
229,1.6708468844527768,24,-84.4927115916488,-48.079907907967595
178,1.670846850824839,33,243.22252156148272,279.63532524516415
186,1.6708469436601008,28,61.15850314307636,97.57130682675768
200,1.670846850824839,26,-11.667104224286277,24.74569945939504
91,1.670846850824839,33,243.22252156148272,279.63532524516415
146,1.670846484083039,27,24.74569945939504,61.15850314307636
70,1.6708481784013876,31,170.3969141941203,206.80971787780152
251,1.6708470353455758,30,133.98411051043888,170.3969141941203
155,1.6708465455899066,34,279.63532524516415,316.04812892884536
65,1.670846850824839,30,133.98411051043888,170.3969141941203
179,1.670846850824839,25,-48.079907907967595,-11.667104224286277
131,1.670998150893655,26,-11.667104224286277,24.74569945939504
165,1.6708477056165207,26,-11.667104224286277,24.74569945939504
139,1.6708478662651816,26,-11.667104224286277,24.74569945939504
117,1.6708465757684892,44,643.7633620819771,680.1761657656583
69,1.670846850824839,49,825.8273805003836,862.2401841840648
248,1.670846759139389,38,425.2865399798892,461.69934366357063
131,1.6702293082228916,27,24.74569945939504,61.15850314307636
106,1.670818175341335,27,24.74569945939504,61.15850314307636
181,1.670846759139389,29,97.57130682675768,133.98411051043888
165,1.6708471641088214,27,24.74569945939504,61.15850314307636
44,1.6708463320403848,27,24.74569945939504,61.15850314307636
119,1.6708589454030032,26,-11.667104224286277,24.74569945939504
28,1.670846517710708,27,24.74569945939504,61.15850314307636
114,1.6708469738386522,31,170.3969141941203,206.80971787780152
129,1.670846850824839,29,97.57130682675768,133.98411051043888
171,1.670848247137824,28,61.15850314307636,97.57130682675768
57,1.6708467033812353,26,-11.667104224286277,24.74569945939504
76,1.670846850824839,27,24.74569945939504,61.15850314307636
160,1.670846698782252,28,61.15850314307636,97.57130682675768
71,1.6708596752666347,26,-11.667104224286277,24.74569945939504
151,1.6708427855454366,26,-11.667104224286277,24.74569945939504
163,1.6708454019532346,26,-11.667104224286277,24.74569945939504
-1,1.670846850824839,66,1444.8450431229653,1481.2578468066467
113,1.6708466384250928,29,97.57130682675768,133.98411051043888
227,1.670846667453939,31,170.3969141941203,206.80971787780152
201,1.670846484083039,29,97.57130682675768,133.98411051043888
6,1.67084691233174,36,352.4609326125268,388.873736296208
141,1.670846850824839,31,170.3969141941203,206.80971787780152
226,1.670846850824839,31,170.3969141941203,206.80971787780152
64,1.67084510097725,27,24.74569945939504,61.15850314307636
128,1.6708573745455826,26,-11.667104224286277,24.74569945939504
118,1.6708457934225398,27,24.74569945939504,61.15850314307636
174,1.6708478674152492,26,-11.667104224286277,24.74569945939504
71,1.6708473173014904,28,61.15850314307636,97.57130682675768
1,1.6708469738386522,27,24.74569945939504,61.15850314307636
45,1.6708467289608233,31,170.3969141941203,206.80971787780152
256,1.670846759139389,30,133.98411051043888,170.3969141941203
174,1.670846850824839,28,61.15850314307636,97.57130682675768
229,1.670846850824839,22,-157.31831895901144,-120.90551527533012
180,1.670846759139389,34,279.63532524516415,316.04812892884536
193,1.6708530502786,26,-11.667104224286277,24.74569945939504
240,1.67084998267063,29,97.57130682675768,133.98411051043888
244,1.6708464619522037,26,-11.667104224286277,24.74569945939504
199,1.6708467804157119,27,24.74569945939504,61.15850314307636
23,1.67084691233174,29,97.57130682675768,133.98411051043888
196,1.6708466070967851,32,206.80971787780152,243.22252156148272
239,1.6708467904677187,35,316.04812892884536,352.4609326125268
92,1.670846791617489,30,133.98411051043888,170.3969141941203
84,1.6708468821531854,28,61.15850314307636,97.57130682675768
131,1.670846850824839,53,971.4785952351089,1007.8913989187901
15,1.670846850824839,40,498.11214734725183,534.5249510309333
157,1.6708465769182,30,133.98411051043888,170.3969141941203
199,1.670846759139389,39,461.69934366357063,498.11214734725183
96,1.6708963816340372,26,-11.667104224286277,24.74569945939504
239,1.6708482868478116,29,97.57130682675768,133.98411051043888
239,1.670846974988473,32,206.80971787780152,243.22252156148272
114,1.6708481887528086,29,97.57130682675768,133.98411051043888
146,1.6708468821531854,26,-11.667104224286277,24.74569945939504
92,1.670844053083162,27,24.74569945939504,61.15850314307636
131,1.6708470678238112,36,352.4609326125268,388.873736296208
5,1.670846484083039,28,61.15850314307636,97.57130682675768
248,1.670846850824839,35,316.04812892884536,352.4609326125268
17,1.6708463923975891,24,-84.4927115916488,-48.079907907967595
8,1.6707307128502438,26,-11.667104224286277,24.74569945939504
145,1.6708470353455758,34,279.63532524516415,316.04812892884536
-1,1.6708473543796183,25,-48.079907907967595,-11.667104224286277
196,1.6708501279665322,26,-11.667104224286277,24.74569945939504
137,1.6708465455899066,24,-84.4927115916488,-48.079907907967595
157,1.670846759139389,25,-48.079907907967595,-11.667104224286277
95,1.670846212475521,27,24.74569945939504,61.15850314307636
-1,1.670846850824839,109,3010.5956015212614,3047.0084052049424
183,1.670846850824839,26,-11.667104224286277,24.74569945939504
240,1.6708468206462816,35,316.04812892884536,352.4609326125268
201,1.6708451188484195,27,24.74569945939504,61.15850314307636
253,1.67084641740301,28,61.15850314307636,97.57130682675768
37,1.6708471281809139,27,24.74569945939504,61.15850314307636
239,1.6708466686036751,38,425.2865399798892,461.69934366357063
154,1.670846759139389,37,388.873736296208,425.2865399798892
22,1.670846759139389,33,243.22252156148272,279.63532524516415
143,1.670846850824839,24,-84.4927115916488,-48.079907907967595
36,1.6708471011696322,28,61.15850314307636,97.57130682675768
65,1.6708480924663005,28,61.15850314307636,97.57130682675768
53,1.6708467648882017,28,61.15850314307636,97.57130682675768
54,1.6708464562038037,26,-11.667104224286277,24.74569945939504
156,1.6708466384250928,28,61.15850314307636,97.57130682675768
191,1.670846667453939,30,133.98411051043888,170.3969141941203
67,1.6708465780679114,27,24.74569945939504,61.15850314307636
144,1.670846850824839,25,-48.079907907967595,-11.667104224286277
-1,1.670846850824839,43,607.3505583982957,643.7633620819771
71,1.670848950730931,27,24.74569945939504,61.15850314307636
130,1.6708477556238681,26,-11.667104224286277,24.74569945939504
-1,1.6708728607688625,30,133.98411051043888,170.3969141941203
121,1.6708469146313476,26,-11.667104224286277,24.74569945939504
143,1.6708465780679114,31,170.3969141941203,206.80971787780152
22,1.6708553454298312,27,24.74569945939504,61.15850314307636
7,1.6708476282869225,26,-11.667104224286277,24.74569945939504
208,1.670846850824839,35,316.04812892884536,352.4609326125268
15,1.670847222166192,29,97.57130682675768,133.98411051043888
89,1.6708470968525106,27,24.74569945939504,61.15850314307636
116,1.670846850824839,34,279.63532524516415,316.04812892884536
180,1.670846850824839,25,-48.079907907967595,-11.667104224286277
34,1.6708463969962346,26,-11.667104224286277,24.74569945939504
161,1.670846850824839,34,279.63532524516415,316.04812892884536
228,1.6708467904677187,29,97.57130682675768,133.98411051043888
148,1.670846850824839,31,170.3969141941203,206.80971787780152
126,1.670847067035136,26,-11.667104224286277,24.74569945939504
31,1.670852110694429,26,-11.667104224286277,24.74569945939504
-1,1.6708468844527768,39,461.69934366357063,498.11214734725183
219,1.67085310405576,26,-11.667104224286277,24.74569945939504
234,1.670846850824839,30,133.98411051043888,170.3969141941203
253,1.6708467602891504,30,133.98411051043888,170.3969141941203
77,1.6708470666739648,27,24.74569945939504,61.15850314307636
4,1.6708468833029808,27,24.74569945939504,61.15850314307636
92,1.670846637275365,31,170.3969141941203,206.80971787780152
235,1.6708463923975891,25,-48.079907907967595,-11.667104224286277
62,1.670847107201225,26,-11.667104224286277,24.74569945939504
123,1.670846850824839,34,279.63532524516415,316.04812892884536
109,1.6708465455899066,36,352.4609326125268,388.873736296208
32,1.670846850824839,28,61.15850314307636,97.57130682675768
122,1.670846850824839,33,243.22252156148272,279.63532524516415
39,1.670846484083039,25,-48.079907907967595,-11.667104224286277
228,1.670846850824839,30,133.98411051043888,170.3969141941203
75,1.6708478671384965,29,97.57130682675768,133.98411051043888
245,1.6708469807375852,29,97.57130682675768,133.98411051043888
59,1.670846850824839,28,61.15850314307636,97.57130682675768
131,1.6708487144416069,33,243.22252156148272,279.63532524516415
106,1.67084691233174,25,-48.079907907967595,-11.667104224286277
178,1.670846759139389,31,170.3969141941203,206.80971787780152
240,1.670846850824839,32,206.80971787780152,243.22252156148272
143,1.6708469738386522,25,-48.079907907967595,-11.667104224286277
103,1.670846850824839,37,388.873736296208,425.2865399798892
88,1.6708469721223627,26,-11.667104224286277,24.74569945939504
85,1.6708470063168566,32,206.80971787780152,243.22252156148272
91,1.670846850824839,35,316.04812892884536,352.4609326125268
155,1.670846667453939,32,206.80971787780152,243.22252156148272
92,1.6708473765373946,28,61.15850314307636,97.57130682675768
41,1.670847252344743,32,206.80971787780152,243.22252156148272
52,1.6708465257585914,27,24.74569945939504,61.15850314307636
92,1.6708470689736583,29,97.57130682675768,133.98411051043888
201,1.6708468206462816,28,61.15850314307636,97.57130682675768
228,1.670846850824839,52,935.0657915514274,971.4785952351089
20,1.6708468844527768,27,24.74569945939504,61.15850314307636
189,1.670846637275365,27,24.74569945939504,61.15850314307636
65,1.670846759139389,25,-48.079907907967595,-11.667104224286277
175,1.6708465579504348,26,-11.667104224286277,24.74569945939504
74,1.6708469887863688,28,61.15850314307636,97.57130682675768
117,1.67084682179606,34,279.63532524516415,316.04812892884536
92,1.670846759139389,35,316.04812892884536,352.4609326125268
49,1.6708552265146936,26,-11.667104224286277,24.74569945939504
229,1.6701870017811502,26,-11.667104224286277,24.74569945939504
91,1.6708471281809139,30,133.98411051043888,170.3969141941203
210,1.6708467625886747,26,-11.667104224286277,24.74569945939504
63,1.67084691233174,30,133.98411051043888,170.3969141941203
161,1.6708464562038037,29,97.57130682675768,133.98411051043888
10,1.670846850824839,29,97.57130682675768,133.98411051043888
25,1.670846850824839,34,279.63532524516415,316.04812892884536
219,1.6708468206462816,24,-84.4927115916488,-48.079907907967595
171,1.670846850824839,25,-48.079907907967595,-11.667104224286277
234,1.6708470980023653,27,24.74569945939504,61.15850314307636
163,1.670846850824839,25,-48.079907907967595,-11.667104224286277
136,1.6708225282920037,27,24.74569945939504,61.15850314307636
201,1.6708505934256526,26,-11.667104224286277,24.74569945939504
219,1.6708444918716387,28,61.15850314307636,97.57130682675768
248,1.6708468240956185,31,170.3969141941203,206.80971787780152
240,1.6708474391656756,30,133.98411051043888,170.3969141941203
172,1.6708468229458389,29,97.57130682675768,133.98411051043888
153,1.67084691233174,27,24.74569945939504,61.15850314307636
122,1.670846759139389,32,206.80971787780152,243.22252156148272
17,1.67084691233174,29,97.57130682675768,133.98411051043888
86,1.670846850824839,39,461.69934366357063,498.11214734725183
13,1.67084691233174,30,133.98411051043888,170.3969141941203
196,1.670846759139389,29,97.57130682675768,133.98411051043888
220,1.6708464886817855,28,61.15850314307636,97.57130682675768
122,1.670846609396225,28,61.15850314307636,97.57130682675768
223,1.670846850824839,29,97.57130682675768,133.98411051043888
165,1.67084691233174,28,61.15850314307636,97.57130682675768
63,1.6708472859730095,28,61.15850314307636,97.57130682675768
236,1.670846850824839,29,97.57130682675768,133.98411051043888
128,1.67084691233174,24,-84.4927115916488,-48.079907907967595
215,1.6708390257664718,27,24.74569945939504,61.15850314307636
222,1.670844935773725,26,-11.667104224286277,24.74569945939504
161,1.670846791617489,31,170.3969141941203,206.80971787780152
6,1.67084691233174,33,243.22252156148272,279.63532524516415
128,1.670846850824839,39,461.69934366357063,498.11214734725183
154,1.6708465757684892,0,-958.4,-921.9871963163187
39,1.670846850824839,32,206.80971787780152,243.22252156148272
117,1.670846759139389,45,680.1761657656583,716.5889694493397
220,1.670846759139389,29,97.57130682675768,133.98411051043888
72,1.6708353133311575,27,24.74569945939504,61.15850314307636
131,1.670538098471562,28,61.15850314307636,97.57130682675768
145,1.6708504082389408,28,61.15850314307636,97.57130682675768
128,1.6708483025660283,30,133.98411051043888,170.3969141941203
257,1.6708470364954133,27,24.74569945939504,61.15850314307636
213,1.6708466070967851,28,61.15850314307636,97.57130682675768
178,1.6708469738386522,38,425.2865399798892,461.69934366357063
86,1.670849084715925,27,24.74569945939504,61.15850314307636
158,1.6708475946583559,27,24.74569945939504,61.15850314307636
2,1.670846667453939,28,61.15850314307636,97.57130682675768
157,1.670846759139389,24,-84.4927115916488,-48.079907907967595
248,1.670846850824839,33,243.22252156148272,279.63532524516415
222,1.6708469738386522,28,61.15850314307636,97.57130682675768
157,1.670847196375527,27,24.74569945939504,61.15850314307636
158,1.6708492734953595,26,-11.667104224286277,24.74569945939504
39,1.6708405930733048,28,61.15850314307636,97.57130682675768
208,1.67084691233174,31,170.3969141941203,206.80971787780152
245,1.670846637275365,34,279.63532524516415,316.04812892884536
-1,1.670846850824839,246,7999.149706185599,8035.56250986928
97,1.670846850824839,31,170.3969141941203,206.80971787780152
43,1.670849865302312,28,61.15850314307636,97.57130682675768
154,1.6708481114949245,29,97.57130682675768,133.98411051043888
143,1.6708549906224848,28,61.15850314307636,97.57130682675768
230,1.67084691233174,28,61.15850314307636,97.57130682675768
134,1.670846850824839,42,570.9377547146145,607.3505583982957
181,1.6708466384250928,28,61.15850314307636,97.57130682675768
137,1.670846974988473,35,316.04812892884536,352.4609326125268
172,1.6708469738386522,30,133.98411051043888,170.3969141941203
9,1.67084691233174,29,97.57130682675768,133.98411051043888
239,1.670847619317614,28,61.15850314307636,97.57130682675768
180,1.6708423486560577,27,24.74569945939504,61.15850314307636
152,1.6708506036603328,26,-11.667104224286277,24.74569945939504
13,1.6708480553869811,26,-11.667104224286277,24.74569945939504
14,1.6708467904677187,28,61.15850314307636,97.57130682675768
154,1.6708467289608233,61,1262.781024704559,1299.1938283882405
26,1.67084691233174,28,61.15850314307636,97.57130682675768
5,1.670846698782252,27,24.74569945939504,61.15850314307636
91,1.67084784358325,27,24.74569945939504,61.15850314307636
226,1.6708479240904097,28,61.15850314307636,97.57130682675768
196,1.6708458356629552,28,61.15850314307636,97.57130682675768
85,1.6708473811084212,30,133.98411051043888,170.3969141941203
23,1.6708481005172469,27,24.74569945939504,61.15850314307636
39,1.6708468206462816,31,170.3969141941203,206.80971787780152
7,1.6708468821531854,28,61.15850314307636,97.57130682675768
215,1.670846850824839,42,570.9377547146145,607.3505583982957
107,1.670846484083039,26,-11.667104224286277,24.74569945939504
181,1.6708466076747552,26,-11.667104224286277,24.74569945939504
26,1.670846850824839,31,170.3969141941203,206.80971787780152
55,1.670846850824839,32,206.80971787780152,243.22252156148272
70,1.670846850824839,36,352.4609326125268,388.873736296208
0,1.670845924483265,26,-11.667104224286277,24.74569945939504
197,1.6708439315219639,27,24.74569945939504,61.15850314307636
20,1.6708470353455758,28,61.15850314307636,97.57130682675768
117,1.670846850824839,36,352.4609326125268,388.873736296208
36,1.670828244252397,26,-11.667104224286277,24.74569945939504
29,1.6708465872656262,26,-11.667104224286277,24.74569945939504
73,1.6708470689736583,27,24.74569945939504,61.15850314307636
75,1.670846850824839,24,-84.4927115916488,-48.079907907967595
212,1.670846759139389,33,243.22252156148272,279.63532524516415
85,1.670762932393277,26,-11.667104224286277,24.74569945939504
94,1.6708508150397183,27,24.74569945939504,61.15850314307636
175,1.6708472210163028,28,61.15850314307636,97.57130682675768
30,1.6708466999319969,29,97.57130682675768,133.98411051043888
49,1.670846759139389,31,170.3969141941203,206.80971787780152
178,1.670846453904448,37,388.873736296208,425.2865399798892
71,1.6708467602891504,29,97.57130682675768,133.98411051043888
91,1.670846850824839,37,388.873736296208,425.2865399798892
-1,1.6708467289608233,46,716.5889694493397,753.001773133021
9,1.670846850824839,34,279.63532524516415,316.04812892884536
41,1.6708281265394482,28,61.15850314307636,97.57130682675768
141,1.670835313625563,27,24.74569945939504,61.15850314307636
30,1.6708473101212147,28,61.15850314307636,97.57130682675768
68,1.6708468542742003,29,97.57130682675768,133.98411051043888
75,1.670846850824839,40,498.11214734725183,534.5249510309333
14,1.670846759139389,31,170.3969141941203,206.80971787780152
74,1.6708468821531854,30,133.98411051043888,170.3969141941203
154,1.6707927261933342,28,61.15850314307636,97.57130682675768
35,1.6708464237258516,29,97.57130682675768,133.98411051043888
-1,1.6708469738386522,22,-157.31831895901144,-120.90551527533012
-1,1.6708468206462816,42,570.9377547146145,607.3505583982957
82,1.670846759139389,30,133.98411051043888,170.3969141941203
174,1.670846759139389,29,97.57130682675768,133.98411051043888
33,1.670846759139389,31,170.3969141941203,206.80971787780152
171,1.6707727092458795,26,-11.667104224286277,24.74569945939504
192,1.6708478876070207,26,-11.667104224286277,24.74569945939504
117,1.6708481352964681,30,133.98411051043888,170.3969141941203
245,1.6708470353455758,30,133.98411051043888,170.3969141941203
221,1.67084691233174,32,206.80971787780152,243.22252156148272
33,1.670846667453939,39,461.69934366357063,498.11214734725183
39,1.6697482410203464,26,-11.667104224286277,24.74569945939504
6,1.6708485900048264,28,61.15850314307636,97.57130682675768
45,1.6708450097745053,27,24.74569945939504,61.15850314307636
43,1.6708320480473606,27,24.74569945939504,61.15850314307636
221,1.6708471281809139,31,170.3969141941203,206.80971787780152
142,1.6708470666739648,26,-11.667104224286277,24.74569945939504
13,1.6708470980023653,28,61.15850314307636,97.57130682675768
41,1.6708234687419423,27,24.74569945939504,61.15850314307636
248,1.670846478910689,29,97.57130682675768,133.98411051043888
259,1.6708471919876358,29,97.57130682675768,133.98411051043888
129,1.6708470132158462,27,24.74569945939504,61.15850314307636
193,1.670846944809913,28,61.15850314307636,97.57130682675768
86,1.670846850824839,34,279.63532524516415,316.04812892884536
77,1.6708470353455758,28,61.15850314307636,97.57130682675768
23,1.6708469134815436,28,61.15850314307636,97.57130682675768
35,1.6708470991522206,28,61.15850314307636,97.57130682675768
134,1.670846517710708,28,61.15850314307636,97.57130682675768
202,1.6708471583594569,27,24.74569945939504,61.15850314307636
241,1.670846850824839,40,498.11214734725183,534.5249510309333
117,1.670846850824839,37,388.873736296208,425.2865399798892
109,1.670846850824839,24,-84.4927115916488,-48.079907907967595
105,1.6708478332746215,27,24.74569945939504,61.15850314307636
228,1.6708535442278163,26,-11.667104224286277,24.74569945939504
237,1.670846654235811,26,-11.667104224286277,24.74569945939504
153,1.6708472198664142,26,-11.667104224286277,24.74569945939504
208,1.67084701436568,26,-11.667104224286277,24.74569945939504
229,1.6708465757684892,50,862.2401841840648,898.6529878677462
161,1.670846637275365,30,133.98411051043888,170.3969141941203
6,1.6708470353455758,31,170.3969141941203,206.80971787780152
8,1.670857478321894,28,61.15850314307636,97.57130682675768
161,1.6708485259244101,27,24.74569945939504,61.15850314307636
177,1.6708469146313476,26,-11.667104224286277,24.74569945939504
29,1.670846609396225,27,24.74569945939504,61.15850314307636
131,1.6708476294369266,34,279.63532524516415,316.04812892884536
88,1.6708468531244127,28,61.15850314307636,97.57130682675768
154,1.6708468821531854,36,352.4609326125268,388.873736296208
50,1.670846759139389,30,133.98411051043888,170.3969141941203
41,1.6721921494927132,26,-11.667104224286277,24.74569945939504
86,1.6708390953875232,26,-11.667104224286277,24.74569945939504
109,1.6708482462616365,26,-11.667104224286277,24.74569945939504
219,1.6708471954372828,30,133.98411051043888,170.3969141941203
192,1.670846850824839,29,97.57130682675768,133.98411051043888
204,1.670846667453939,26,-11.667104224286277,24.74569945939504
176,1.670846850824839,28,61.15850314307636,97.57130682675768
54,1.670846850824839,31,170.3969141941203,206.80971787780152
82,1.670846850824839,28,61.15850314307636,97.57130682675768
239,1.672663256633431,26,-11.667104224286277,24.74569945939504
236,1.6708484359922937,27,24.74569945939504,61.15850314307636
90,1.6708469436601008,28,61.15850314307636,97.57130682675768
259,1.670846850824839,40,498.11214734725183,534.5249510309333
79,1.670846850824839,30,133.98411051043888,170.3969141941203
199,1.670846759139389,43,607.3505583982957,643.7633620819771
150,1.6708480824396765,27,24.74569945939504,61.15850314307636
35,1.670846724076786,27,24.74569945939504,61.15850314307636
117,1.6708468519746256,25,-48.079907907967595,-11.667104224286277
72,1.670846850824839,47,753.001773133021,789.4145768167024
229,1.6708470712733543,31,170.3969141941203,206.80971787780152
85,1.6708469738386522,25,-48.079907907967595,-11.667104224286277
128,1.670846850824839,36,352.4609326125268,388.873736296208
162,1.6708478070581991,27,24.74569945939504,61.15850314307636
147,1.6708468252453987,27,24.74569945939504,61.15850314307636
134,1.6708475412010975,27,24.74569945939504,61.15850314307636
87,1.670846850824839,32,206.80971787780152,243.22252156148272
178,1.670846637275365,39,461.69934366357063,498.11214734725183
248,1.670846850824839,34,279.63532524516415,316.04812892884536
15,1.6708517819971973,27,24.74569945939504,61.15850314307636
137,1.670854163772754,30,133.98411051043888,170.3969141941203
29,1.670846850824839,28,61.15850314307636,97.57130682675768
188,1.67084691233174,29,97.57130682675768,133.98411051043888
82,1.6708469134815436,27,24.74569945939504,61.15850314307636
9,1.670846759139389,33,243.22252156148272,279.63532524516415
239,1.6708467022314886,31,170.3969141941203,206.80971787780152
213,1.6708475297013186,26,-11.667104224286277,24.74569945939504
135,1.6708472210163028,28,61.15850314307636,97.57130682675768
122,1.670847074722903,27,24.74569945939504,61.15850314307636
223,1.6708469738386522,28,61.15850314307636,97.57130682675768
-1,1.6708468844527768,37,388.873736296208,425.2865399798892
172,1.6708488647954798,28,61.15850314307636,97.57130682675768
249,1.6708450168184423,26,-11.667104224286277,24.74569945939504
136,1.6708472825232885,30,133.98411051043888,170.3969141941203
143,1.670846850824839,32,206.80971787780152,243.22252156148272
-1,1.6708469436601008,20,-230.14392632637407,-193.73112264269275
17,1.6708457296166046,27,24.74569945939504,61.15850314307636
10,1.6708469738386522,27,24.74569945939504,61.15850314307636
220,1.670843427888635,27,24.74569945939504,61.15850314307636
135,1.6708485463575433,26,-11.667104224286277,24.74569945939504
127,1.6708476213869115,28,61.15850314307636,97.57130682675768
150,1.6708469134815436,29,97.57130682675768,133.98411051043888
71,1.670846759139389,37,388.873736296208,425.2865399798892
248,1.6708460894617685,24,-84.4927115916488,-48.079907907967595
197,1.6708430458875725,26,-11.667104224286277,24.74569945939504
131,1.6708540888849277,29,97.57130682675768,133.98411051043888
56,1.6708474819938086,27,24.74569945939504,61.15850314307636
-1,1.6708482108802423,34,279.63532524516415,316.04812892884536
225,1.670846759139389,29,97.57130682675768,133.98411051043888
171,1.670846850824839,31,170.3969141941203,206.80971787780152
239,1.6709187434799444,27,24.74569945939504,61.15850314307636
46,1.670847838386787,27,24.74569945939504,61.15850314307636
240,1.670846976138294,31,170.3969141941203,206.80971787780152
85,1.6708470666739648,24,-84.4927115916488,-48.079907907967595
70,1.670846240354918,25,-48.079907907967595,-11.667104224286277
259,1.670846850824839,42,570.9377547146145,607.3505583982957
30,1.6708496901295404,27,24.74569945939504,61.15850314307636
