pickup_zone,avg_total_amount,bkt_tip_amount,tip_amount_start,tip_amount_end
118,15.641385312559681,91,17.94267624954395,20.56622214239607
141,15.640305427959234,85,2.2014008924311668,4.824946785283288
172,15.653119367173812,84,-0.4221450004209828,2.2014008924311668
172,15.63859514590566,85,2.2014008924311668,4.824946785283288
71,15.641369604719403,89,12.69558446383968,15.319130356691801
74,15.641393201175793,99,38.931043392361005,41.554589285213126
91,15.641393109490345,100,41.554589285213126,44.17813517806525
134,15.6413711761719,86,4.824946785283288,7.448492678135409
105,15.64139178005132,97,33.683951606656734,36.307497499508884
79,15.641390588140471,108,62.54295642803015,65.16650232088233
244,15.641390449822927,87,7.448492678135409,10.072038570987559
251,15.641381846849674,113,75.66068589229081,78.28423178514294
50,15.641387581901789,88,10.072038570987559,12.69558446383968
34,15.641391367466795,85,2.2014008924311668,4.824946785283288
145,15.627917145336484,85,2.2014008924311668,4.824946785283288
116,15.640954804248393,89,12.69558446383968,15.319130356691801
131,15.639584524540059,93,23.189768035248193,25.813313928100342
161,15.64129564075654,86,4.824946785283288,7.448492678135409
60,15.641396171912383,85,2.2014008924311668,4.824946785283288
114,15.641116829982481,91,17.94267624954395,20.56622214239607
206,15.641310463454841,86,4.824946785283288,7.448492678135409
215,15.641388140138957,102,46.80168107091737,49.425226963769546
196,15.641061280395567,84,-0.4221450004209828,2.2014008924311668
94,15.641389885957357,91,17.94267624954395,20.56622214239607
75,15.64138902948782,114,78.28423178514294,80.90777767799511
229,15.64138978680964,112,73.0371399994387,75.66068589229081
245,15.641386786988864,100,41.554589285213126,44.17813517806525
7,15.641388403530792,86,4.824946785283288,7.448492678135409
85,15.641378390308208,122,99.27259892796002,101.89614482081214
39,15.641376794316988,93,23.189768035248193,25.813313928100342
82,15.641354207974732,84,-0.4221450004209828,2.2014008924311668
117,15.641384338987127,105,54.67231874947379,57.29586464232591
52,15.641384603041246,90,15.319130356691801,17.94267624954395
90,15.641392425899884,85,2.2014008924311668,4.824946785283288
157,15.638495955305585,85,2.2014008924311668,4.824946785283288
240,15.636381086937899,89,12.69558446383968,15.319130356691801
239,15.640734445890038,92,20.56622214239607,23.189768035248193
191,15.641286182251186,190,277.67371964190494,280.29726553475706
44,15.64139542913223,85,2.2014008924311668,4.824946785283288
239,15.64127832389127,198,298.662086784722,301.28563267757414
87,15.641375676923408,99,38.931043392361005,41.554589285213126
72,15.641391765509255,97,33.683951606656734,36.307497499508884
89,15.641395172412969,85,2.2014008924311668,4.824946785283288
34,15.641392467692194,95,28.436859820952463,31.060405713804585
136,15.72074255151445,84,-0.4221450004209828,2.2014008924311668
116,15.637172593221338,86,4.824946785283288,7.448492678135409
144,15.641383722197725,87,7.448492678135409,10.072038570987559
75,15.641387058250647,122,99.27259892796002,101.89614482081214
68,15.641351359554298,90,15.319130356691801,17.94267624954395
75,15.641168531885599,92,20.56622214239607,23.189768035248193
192,15.641391142837444,89,12.69558446383968,15.319130356691801
79,15.641385682968897,122,99.27259892796002,101.89614482081214
92,15.641130941063947,87,7.448492678135409,10.072038570987559
116,15.641369312117138,95,28.436859820952463,31.060405713804585
134,15.641373743276558,88,10.072038570987559,12.69558446383968
13,15.641376982524696,89,12.69558446383968,15.319130356691801
94,15.64139273541371,101,44.17813517806525,46.80168107091737
251,15.641369649934266,103,49.425226963769546,52.04877285662167
7,15.641390622980943,89,12.69558446383968,15.319130356691801
157,15.640154847551768,87,7.448492678135409,10.072038570987559
15,15.641334814234183,89,12.69558446383968,15.319130356691801
-1,15.641127325936937,103,49.425226963769546,52.04877285662167
208,15.641320628543399,84,-0.4221450004209828,2.2014008924311668
245,15.641369863021296,92,20.56622214239607,23.189768035248193
9,15.641374222239245,85,2.2014008924311668,4.824946785283288
229,15.64134237187002,99,38.931043392361005,41.554589285213126
85,15.641381923865449,110,67.79004821373445,70.41359410658657
197,15.641378323630576,90,15.319130356691801,17.94267624954395
13,15.641386201372974,86,4.824946785283288,7.448492678135409
70,15.641367427478958,104,52.04877285662167,54.67231874947379
70,15.641026391593181,85,2.2014008924311668,4.824946785283288
208,15.64137631059629,87,7.448492678135409,10.072038570987559
216,15.641393705445768,99,38.931043392361005,41.554589285213126
15,15.64138369782324,91,17.94267624954395,20.56622214239607
71,15.641367159216635,97,33.683951606656734,36.307497499508884
191,15.64135265623543,89,12.69558446383968,15.319130356691801
133,15.641385526313812,91,17.94267624954395,20.56622214239607
219,15.641381396674111,97,33.683951606656734,36.307497499508884
137,15.641378848735458,133,128.13160374933346,130.7551496421856
177,15.64139562533909,85,2.2014008924311668,4.824946785283288
217,15.641391182262188,88,10.072038570987559,12.69558446383968
226,15.641392119287486,94,25.813313928100342,28.436859820952463
229,15.619587119339839,86,4.824946785283288,7.448492678135409
131,15.641305207341055,112,73.0371399994387,75.66068589229081
117,15.641390973219362,98,36.307497499508884,38.931043392361005
49,15.641389735465788,99,38.931043392361005,41.554589285213126
157,15.641392651063095,99,38.931043392361005,41.554589285213126
222,15.641389406315021,89,12.69558446383968,15.319130356691801
147,15.641392654730515,87,7.448492678135409,10.072038570987559
97,15.64137139913022,88,10.072038570987559,12.69558446383968
175,15.641389929966376,87,7.448492678135409,10.072038570987559
122,15.641393347872516,89,12.69558446383968,15.319130356691801
61,15.641377662419375,91,17.94267624954395,20.56622214239607
219,15.641365881787502,95,28.436859820952463,31.060405713804585
117,15.64138603425125,108,62.54295642803015,65.16650232088233
95,15.641388333722547,87,7.448492678135409,10.072038570987559
99,15.641390738632118,87,7.448492678135409,10.072038570987559
145,15.638149167140973,87,7.448492678135409,10.072038570987559
49,15.642371834546324,84,-0.4221450004209828,2.2014008924311668
43,15.639132503238635,86,4.824946785283288,7.448492678135409
-1,15.638484485011018,90,15.319130356691801,17.94267624954395
79,15.641227930201538,85,2.2014008924311668,4.824946785283288
132,15.641314788915953,85,2.2014008924311668,4.824946785283288
33,15.64117523033436,87,7.448492678135409,10.072038570987559
137,15.639799768564718,93,23.189768035248193,25.813313928100342
58,15.641288822225523,86,4.824946785283288,7.448492678135409
164,15.641194523158411,93,23.189768035248193,25.813313928100342
244,15.641391256654959,85,2.2014008924311668,4.824946785283288
248,15.641392751917092,98,36.307497499508884,38.931043392361005
43,15.641374484095268,91,17.94267624954395,20.56622214239607
175,15.64139086319682,93,23.189768035248193,25.813313928100342
245,15.641360633587116,109,65.16650232088233,67.79004821373445
94,15.641276495154784,85,2.2014008924311668,4.824946785283288
128,15.641306265750737,94,25.813313928100342,28.436859820952463
157,15.641392724411455,103,49.425226963769546,52.04877285662167
71,15.641381911409589,91,17.94267624954395,20.56622214239607
183,15.641386810827084,84,-0.4221450004209828,2.2014008924311668
87,15.641384683724448,103,49.425226963769546,52.04877285662167
8,15.641397281178318,75,-24.03405803609016,-21.410512143238037
72,15.63993016407438,87,7.448492678135409,10.072038570987559
172,15.641073533742622,89,12.69558446383968,15.319130356691801
141,15.64134794634998,89,12.69558446383968,15.319130356691801
56,15.64139089161931,88,10.072038570987559,12.69558446383968
31,15.641386346898665,97,33.683951606656734,36.307497499508884
92,15.641391088743028,107,59.91941053517803,62.54295642803015
153,15.641395933402205,88,10.072038570987559,12.69558446383968
165,15.641391257444257,89,12.69558446383968,15.319130356691801
228,15.641383595544914,91,17.94267624954395,20.56622214239607
39,15.641392651063095,97,33.683951606656734,36.307497499508884
-1,15.64137462032854,123,101.89614482081214,104.51969071366426
136,15.641389808814145,104,52.04877285662167,54.67231874947379
51,15.641390083870496,103,49.425226963769546,52.04877285662167
106,15.720489172067015,84,-0.4221450004209828,2.2014008924311668
45,15.63946293266873,85,2.2014008924311668,4.824946785283288
8,15.637143392531307,88,10.072038570987559,12.69558446383968
133,15.641387470835172,92,20.56622214239607,23.189768035248193
112,15.641393405356268,85,2.2014008924311668,4.824946785283288
96,15.641390834112515,95,28.436859820952463,31.060405713804585
76,15.641396180952917,86,4.824946785283288,7.448492678135409
199,15.641374660670142,95,28.436859820952463,31.060405713804585
63,15.6413950753543,90,15.319130356691801,17.94267624954395
5,15.641360299852076,119,91.4019612494036,94.02550714225578
170,15.641388599865005,84,-0.4221450004209828,2.2014008924311668
178,15.641383518275426,93,23.189768035248193,25.813313928100342
157,15.641384102311742,96,31.060405713804585,33.683951606656734
161,15.641379837104608,96,31.060405713804585,33.683951606656734
137,15.638345490166044,91,17.94267624954395,20.56622214239607
191,15.640647674298231,86,4.824946785283288,7.448492678135409
9,15.641379270488528,101,44.17813517806525,46.80168107091737
33,15.641392086408358,92,20.56622214239607,23.189768035248193
135,15.64138343955278,89,12.69558446383968,15.319130356691801
172,15.64137513468396,99,38.931043392361005,41.554589285213126
172,15.641385791411842,95,28.436859820952463,31.060405713804585
202,15.641393945917256,85,2.2014008924311668,4.824946785283288
91,15.641374843124204,94,25.813313928100342,28.436859820952463
129,15.641391164841952,88,10.072038570987559,12.69558446383968
235,15.64137914671317,101,44.17813517806525,46.80168107091737
158,15.641422214791806,84,-0.4221450004209828,2.2014008924311668
143,15.638794335390832,86,4.824946785283288,7.448492678135409
154,15.64114057024305,97,33.683951606656734,36.307497499508884
248,15.641378808773112,99,38.931043392361005,41.554589285213126
120,15.641391798388412,86,4.824946785283288,7.448492678135409
7,15.641397217005867,84,-0.4221450004209828,2.2014008924311668
18,15.641389710176108,86,4.824946785283288,7.448492678135409
74,15.641395016547705,92,20.56622214239607,23.189768035248193
58,15.641385476676636,92,20.56622214239607,23.189768035248193
114,15.641385485055356,107,59.91941053517803,62.54295642803015
234,15.64139446302329,85,2.2014008924311668,4.824946785283288
118,15.641392739081127,88,10.072038570987559,12.69558446383968
240,16.031007903542665,84,-0.4221450004209828,2.2014008924311668
240,15.606878195512662,86,4.824946785283288,7.448492678135409
180,15.643858063929823,84,-0.4221450004209828,2.2014008924311668
137,15.62466828886117,89,12.69558446383968,15.319130356691801
163,15.641388369607169,87,7.448492678135409,10.072038570987559
8,15.641330815153552,95,28.436859820952463,31.060405713804585
46,15.641392064276216,95,28.436859820952463,31.060405713804585
62,15.641388474790851,90,15.319130356691801,17.94267624954395
137,15.641378971593962,124,104.51969071366426,107.14323660651638
49,15.641385613287957,92,20.56622214239607,23.189768035248193
144,15.641389585101647,91,17.94267624954395,20.56622214239607
212,15.641392100950394,104,52.04877285662167,54.67231874947379
119,15.641392202721246,89,12.69558446383968,15.319130356691801
106,15.63692773787457,87,7.448492678135409,10.072038570987559
235,15.641367821060356,122,99.27259892796002,101.89614482081214
215,15.640552922227853,90,15.319130356691801,17.94267624954395
222,15.64139522576077,84,-0.4221450004209828,2.2014008924311668
219,15.640707207417822,89,12.69558446383968,15.319130356691801
46,15.641392100950394,89,12.69558446383968,15.319130356691801
137,15.641350364518908,102,46.80168107091737,49.425226963769546
235,15.641376125803765,98,36.307497499508884,38.931043392361005
117,15.641390403852716,112,73.0371399994387,75.66068589229081
78,15.641380902616145,90,15.319130356691801,17.94267624954395
172,15.641391642523145,103,49.425226963769546,52.04877285662167
-1,15.641371330114632,109,65.16650232088233,67.79004821373445
186,15.641392786757562,87,7.448492678135409,10.072038570987559
164,15.641347651421642,97,33.683951606656734,36.307497499508884
144,15.641389762971421,89,12.69558446383968,15.319130356691801
106,15.641369770418967,99,38.931043392361005,41.554589285213126
10,15.641395544655895,85,2.2014008924311668,4.824946785283288
14,15.641377342848644,84,-0.4221450004209828,2.2014008924311668
96,15.641391459152246,107,59.91941053517803,62.54295642803015
73,15.641393017804894,91,17.94267624954395,20.56622214239607
7,15.641390889785603,88,10.072038570987559,12.69558446383968
99,15.641392398928106,88,10.072038570987559,12.69558446383968
72,15.674563938775561,84,-0.4221450004209828,2.2014008924311668
87,15.704912434575172,84,-0.4221450004209828,2.2014008924311668
147,15.641422649180946,84,-0.4221450004209828,2.2014008924311668
87,15.64114150834235,91,17.94267624954395,20.56622214239607
180,15.641378479495868,90,15.319130356691801,17.94267624954395
221,15.641353948753066,87,7.448492678135409,10.072038570987559
32,15.6413788982456,143,154.3670626778548,156.9906085707069
-1,15.641257808130065,104,52.04877285662167,54.67231874947379
257,15.64139289861381,87,7.448492678135409,10.072038570987559
171,15.641374198701424,93,23.189768035248193,25.813313928100342
164,15.641389945425466,114,78.28423178514294,80.90777767799511
75,15.641375526180868,126,109.76678249936856,112.39032839222068
182,15.641395240260202,85,2.2014008924311668,4.824946785283288
22,15.64139306364762,96,31.060405713804585,33.683951606656734
75,15.64137282591825,180,251.4382607133836,254.0618066062358
117,15.814206620110296,84,-0.4221450004209828,2.2014008924311668
6,15.640949695794202,88,10.072038570987559,12.69558446383968
228,15.641263183275385,85,2.2014008924311668,4.824946785283288
145,15.640439544942328,89,12.69558446383968,15.319130356691801
56,15.641394209715743,95,28.436859820952463,31.060405713804585
194,15.641390622980943,89,12.69558446383968,15.319130356691801
122,15.641393983358292,85,2.2014008924311668,4.824946785283288
75,15.64133348925404,94,25.813313928100342,28.436859820952463
43,15.641387272921794,92,20.56622214239607,23.189768035248193
147,15.64139355480362,85,2.2014008924311668,4.824946785283288
229,15.641370845098425,101,44.17813517806525,46.80168107091737
-1,15.64137153432176,116,83.53132357084723,86.15486946369936
161,15.641361263840581,91,17.94267624954395,20.56622214239607
180,15.641402333046612,83,-3.045690893273104,-0.4221450004209828
77,15.641389480580237,90,15.319130356691801,17.94267624954395
61,15.641392570507579,92,20.56622214239607,23.189768035248193
116,15.64139095488227,107,59.91941053517803,62.54295642803015
13,15.641379251361041,87,7.448492678135409,10.072038570987559
180,15.640908911458046,87,7.448492678135409,10.072038570987559
44,15.64139347844914,84,-0.4221450004209828,2.2014008924311668
216,15.641378100549794,86,4.824946785283288,7.448492678135409
150,15.641372911815099,91,17.94267624954395,20.56622214239607
124,15.641387935680404,90,15.319130356691801,17.94267624954395
141,15.641389491709885,95,28.436859820952463,31.060405713804585
164,15.641389717128696,110,67.79004821373445,70.41359410658657
117,15.641369111866199,114,78.28423178514294,80.90777767799511
33,15.641386029794056,95,28.436859820952463,31.060405713804585
88,15.641395539154768,90,15.319130356691801,17.94267624954395
128,15.641364374353472,106,57.29586464232591,59.91941053517803
235,15.641385883097309,99,38.931043392361005,41.554589285213126
95,15.641396295328136,84,-0.4221450004209828,2.2014008924311668
118,15.641409247332769,84,-0.4221450004209828,2.2014008924311668
159,15.64139668272844,85,2.2014008924311668,4.824946785283288
226,15.641343438720018,92,20.56622214239607,23.189768035248193
196,15.641384120648832,112,73.0371399994387,75.66068589229081
66,15.641396807292608,84,-0.4221450004209828,2.2014008924311668
118,15.64137873871292,101,44.17813517806525,46.80168107091737
56,15.641479867235388,84,-0.4221450004209828,2.2014008924311668
172,15.639227790812942,86,4.824946785283288,7.448492678135409
229,15.63965274298929,91,17.94267624954395,20.56622214239607
8,15.640513472498158,90,15.319130356691801,17.94267624954395
25,15.641322743400947,90,15.319130356691801,17.94267624954395
76,15.641395934810062,84,-0.4221450004209828,2.2014008924311668
31,15.64138811263332,122,99.27259892796002,101.89614482081214
-1,15.641321830038898,106,57.29586464232591,59.91941053517803
34,15.64138624775127,94,25.813313928100342,28.436859820952463
223,15.641395337958508,85,2.2014008924311668,4.824946785283288
87,15.641383942779058,117,86.15486946369936,88.77841535655148
117,15.641332240436972,161,201.59088874919314,204.21443464204526
161,15.641367075532171,105,54.67231874947379,57.29586464232591
128,15.641358327698049,111,70.41359410658657,73.0371399994387
25,15.641354827283578,85,2.2014008924311668,4.824946785283288
154,15.640721982925788,95,28.436859820952463,31.060405713804585
65,15.641370325116094,91,17.94267624954395,20.56622214239607
116,15.641393567917595,98,36.307497499508884,38.931043392361005
33,15.64137992891658,97,33.683951606656734,36.307497499508884
113,15.641393751288494,97,33.683951606656734,36.307497499508884
85,15.641386814494503,99,38.931043392361005,41.554589285213126
192,15.641520662720302,84,-0.4221450004209828,2.2014008924311668
201,15.64146193785757,84,-0.4221450004209828,2.2014008924311668
155,15.641392252168131,84,-0.4221450004209828,2.2014008924311668
39,15.641130493205933,91,17.94267624954395,20.56622214239607
50,15.641368967352218,84,-0.4221450004209828,2.2014008924311668
164,15.640615264011375,91,17.94267624954395,20.56622214239607
58,15.641162996965146,88,10.072038570987559,12.69558446383968
239,15.641379775011513,104,52.04877285662167,54.67231874947379
162,15.641390370973431,88,10.072038570987559,12.69558446383968
142,15.64138890937988,89,12.69558446383968,15.319130356691801
85,15.641391225354349,105,54.67231874947379,57.29586464232591
75,15.64138157754779,105,54.67231874947379,57.29586464232591
139,15.641394523279985,86,4.824946785283288,7.448492678135409
92,15.64072121622358,84,-0.4221450004209828,2.2014008924311668
69,15.64139180806739,86,4.824946785283288,7.448492678135409
106,15.637469183361503,88,10.072038570987559,12.69558446383968
29,15.641396296071811,85,2.2014008924311668,4.824946785283288
178,15.641366348551827,87,7.448492678135409,10.072038570987559
131,15.641263144457815,102,46.80168107091737,49.425226963769546
137,15.64134955952029,105,54.67231874947379,57.29586464232591
74,15.641386722809044,93,23.189768035248193,25.813313928100342
157,15.641386443958133,93,23.189768035248193,25.813313928100342
61,15.641388556518212,103,49.425226963769546,52.04877285662167
180,15.641394118030293,92,20.56622214239607,23.189768035248193
23,15.64138247326404,85,2.2014008924311668,4.824946785283288
136,15.641342111113973,95,28.436859820952463,31.060405713804585
206,15.641335955192787,85,2.2014008924311668,4.824946785283288
145,15.641345426761742,102,46.80168107091737,49.425226963769546
30,15.641168201696832,88,10.072038570987559,12.69558446383968
228,15.64135079501926,89,12.69558446383968,15.319130356691801
259,15.641387700965653,90,15.319130356691801,17.94267624954395
235,15.641376631243077,105,54.67231874947379,57.29586464232591
103,15.64138596744794,88,10.072038570987559,12.69558446383968
41,15.641398031165298,83,-3.045690893273104,-0.4221450004209828
41,15.98004632117809,84,-0.4221450004209828,2.2014008924311668
227,15.64018492132765,85,2.2014008924311668,4.824946785283288
70,15.640829401333287,89,12.69558446383968,15.319130356691801
41,15.64137599469356,116,83.53132357084723,86.15486946369936
19,15.641392123999395,87,7.448492678135409,10.072038570987559
131,15.641288637143276,114,78.28423178514294,80.90777767799511
70,15.641370871184458,102,46.80168107091737,49.425226963769546
6,15.64139064498545,98,36.307497499508884,38.931043392361005
68,15.641392880276719,102,46.80168107091737,49.425226963769546
22,15.640786907643152,85,2.2014008924311668,4.824946785283288
220,15.641256521128714,85,2.2014008924311668,4.824946785283288
131,15.635565351930717,91,17.94267624954395,20.56622214239607
197,15.641344649161331,87,7.448492678135409,10.072038570987559
239,15.641001058294028,93,23.189768035248193,25.813313928100342
164,15.640983263623346,92,20.56622214239607,23.189768035248193
117,15.641345687888723,103,49.425226963769546,52.04877285662167
41,15.64082910389449,93,23.189768035248193,25.813313928100342
103,15.64138137372246,86,4.824946785283288,7.448492678135409
65,15.64137688141818,90,15.319130356691801,17.94267624954395
67,15.641396378993493,85,2.2014008924311668,4.824946785283288
251,15.641391571136081,88,10.072038570987559,12.69558446383968
253,15.641381057564573,97,33.683951606656734,36.307497499508884
143,15.64138994634232,106,57.29586464232591,59.91941053517803
71,15.641393567917595,95,28.436859820952463,31.060405713804585
9,15.641360754817907,87,7.448492678135409,10.072038570987559
26,15.641393005607526,85,2.2014008924311668,4.824946785283288
216,15.64138830028223,85,2.2014008924311668,4.824946785283288
229,15.641047723720842,93,23.189768035248193,25.813313928100342
239,15.641356160254011,235,395.73328482025084,398.35683071310297
221,15.641379938085125,92,20.56622214239607,23.189768035248193
128,15.641300781362629,93,23.189768035248193,25.813313928100342
159,15.641388547349665,87,7.448492678135409,10.072038570987559
109,15.641354701242681,87,7.448492678135409,10.072038570987559
255,15.641393612843466,99,38.931043392361005,41.554589285213126
144,15.641376193524827,97,33.683951606656734,36.307497499508884
154,15.641384303102877,133,128.13160374933346,130.7551496421856
45,15.641390997057577,106,57.29586464232591,59.91941053517803
102,15.641396685222892,84,-0.4221450004209828,2.2014008924311668
255,15.641392147709976,89,12.69558446383968,15.319130356691801
150,15.641389667618553,93,23.189768035248193,25.813313928100342
253,15.64137497135778,96,31.060405713804585,33.683951606656734
253,15.651810696522558,84,-0.4221450004209828,2.2014008924311668
235,15.639511946889174,89,12.69558446383968,15.319130356691801
-1,15.64135852807056,112,73.0371399994387,75.66068589229081
212,15.64137107627155,88,10.072038570987559,12.69558446383968
171,15.641376910093161,95,28.436859820952463,31.060405713804585
17,15.641380475868187,87,7.448492678135409,10.072038570987559
240,15.641341181054099,105,54.67231874947379,57.29586464232591
125,15.641395447469318,88,10.072038570987559,12.69558446383968
114,15.641383679768682,108,62.54295642803015,65.16650232088233
232,15.641394495902205,85,2.2014008924311668,4.824946785283288
232,15.641399620844096,84,-0.4221450004209828,2.2014008924311668
6,15.640108358621141,85,2.2014008924311668,4.824946785283288
43,15.640706655367397,87,7.448492678135409,10.072038570987559
198,15.641205759715808,86,4.824946785283288,7.448492678135409
178,15.641364899629371,86,4.824946785283288,7.448492678135409
253,15.641189477673342,89,12.69558446383968,15.319130356691801
240,15.641312398519299,95,28.436859820952463,31.060405713804585
128,15.640612012847804,89,12.69558446383968,15.319130356691801
20,15.64138253015979,88,10.072038570987559,12.69558446383968
72,15.641388066790597,102,46.80168107091737,49.425226963769546
9,15.641375446792845,88,10.072038570987559,12.69558446383968
15,15.64138306901672,141,149.1199708921505,151.74351678500267
143,15.641269455506865,107,59.91941053517803,62.54295642803015
117,15.641388739889129,102,46.80168107091737,49.425226963769546
127,15.641385394159732,92,20.56622214239607,23.189768035248193
18,15.641392100950394,104,52.04877285662167,54.67231874947379
215,15.641352263622387,147,164.86124624926327,167.48479214211545
154,15.635478965991954,91,17.94267624954395,20.56622214239607
257,15.641390622980943,89,12.69558446383968,15.319130356691801
147,15.641389103218264,86,4.824946785283288,7.448492678135409
87,15.641330610572794,92,20.56622214239607,23.189768035248193
18,15.641387746247029,85,2.2014008924311668,4.824946785283288
65,15.64139390715376,95,28.436859820952463,31.060405713804585
68,15.641386434789588,106,57.29586464232591,59.91941053517803
240,15.641369722616938,108,62.54295642803015,65.16650232088233
182,15.641384395705181,89,12.69558446383968,15.319130356691801
114,15.641401062286274,70,-37.15178750035082,-34.52824160749867
15,15.641081307254417,85,2.2014008924311668,4.824946785283288
237,15.641384910822413,86,4.824946785283288,7.448492678135409
141,15.641388937802372,114,78.28423178514294,80.90777767799511
96,15.641343104314227,90,15.319130356691801,17.94267624954395
117,15.641323091078224,101,44.17813517806525,46.80168107091737
49,15.641388055915607,90,15.319130356691801,17.94267624954395
8,15.64139049645502,107,59.91941053517803,62.54295642803015
145,15.641379585886476,122,99.27259892796002,101.89614482081214
41,15.64139077151137,111,70.41359410658657,73.0371399994387
154,15.57991388931468,85,2.2014008924311668,4.824946785283288
236,15.64123275971302,86,4.824946785283288,7.448492678135409
87,15.638356747749016,88,10.072038570987559,12.69558446383968
238,15.641390879130673,84,-0.4221450004209828,2.2014008924311668
114,15.640083363775485,89,12.69558446383968,15.319130356691801
41,15.63972172335327,91,17.94267624954395,20.56622214239607
235,15.641331214414302,94,25.813313928100342,28.436859820952463
256,15.64139545527342,85,2.2014008924311668,4.824946785283288
240,15.641373019626323,102,46.80168107091737,49.425226963769546
116,15.641389992185045,109,65.16650232088233,67.79004821373445
161,15.641379334668343,101,44.17813517806525,46.80168107091737
128,15.64139178005132,101,44.17813517806525,46.80168107091737
7,15.641392764753054,87,7.448492678135409,10.072038570987559
22,15.641391734208595,101,44.17813517806525,46.80168107091737
51,15.640495843328257,86,4.824946785283288,7.448492678135409
196,15.640895816904226,88,10.072038570987559,12.69558446383968
191,15.64134163716715,88,10.072038570987559,12.69558446383968
239,15.641211323607322,95,28.436859820952463,31.060405713804585
68,15.641393874274796,92,20.56622214239607,23.189768035248193
239,15.641369690527025,98,36.307497499508884,38.931043392361005
120,15.641394245600901,85,2.2014008924311668,4.824946785283288
5,15.641362605741143,113,75.66068589229081,78.28423178514294
73,15.641389929966376,87,7.448492678135409,10.072038570987559
45,15.64136100124577,101,44.17813517806525,46.80168107091737
226,15.639676051317434,85,2.2014008924311668,4.824946785283288
240,15.62646556926841,88,10.072038570987559,12.69558446383968
39,15.64087850591586,90,15.319130356691801,17.94267624954395
30,15.639743140791392,86,4.824946785283288,7.448492678135409
215,15.63936344935722,89,12.69558446383968,15.319130356691801
253,15.641371254015679,92,20.56622214239607,23.189768035248193
41,15.64138942006784,112,73.0371399994387,75.66068589229081
53,15.641373026421963,88,10.072038570987559,12.69558446383968
-1,15.641385270384372,134,130.7551496421856,133.3786955350377
41,15.64136491017193,98,36.307497499508884,38.931043392361005
212,15.641391909327806,89,12.69558446383968,15.319130356691801
239,15.641383101233439,114,78.28423178514294,80.90777767799511
13,15.641385357485552,95,28.436859820952463,31.060405713804585
201,15.641395584997493,89,12.69558446383968,15.319130356691801
141,15.641393612843466,99,38.931043392361005,41.554589285213126
88,15.641351178983516,138,141.24933321359413,143.87287910644625
33,15.641386233081597,128,115.0138742850728,117.63742017792492
158,15.641386563503639,85,2.2014008924311668,4.824946785283288
154,15.641136259390878,99,38.931043392361005,41.554589285213126
208,15.641380137959425,90,15.319130356691801,17.94267624954395
74,15.6413863340627,90,15.319130356691801,17.94267624954395
52,15.6413825319935,87,7.448492678135409,10.072038570987559
183,15.641390069200824,89,12.69558446383968,15.319130356691801
34,15.641389590602776,90,15.319130356691801,17.94267624954395
125,15.641395405294013,85,2.2014008924311668,4.824946785283288
96,15.641391110747536,97,33.683951606656734,36.307497499508884
0,15.641395569666875,85,2.2014008924311668,4.824946785283288
31,15.641390249159238,93,23.189768035248193,25.813313928100342
154,15.641379828062574,111,70.41359410658657,73.0371399994387
107,15.641381771794292,84,-0.4221450004209828,2.2014008924311668
259,15.641378469410467,92,20.56622214239607,23.189768035248193
117,15.641350925634121,97,33.683951606656734,36.307497499508884
248,15.641356253773171,253,442.95711089158925,445.5806567844414
106,15.641388235619107,97,33.683951606656734,36.307497499508884
56,15.641392467692194,92,20.56622214239607,23.189768035248193
22,15.641392630892295,92,20.56622214239607,23.189768035248193
212,15.641371043730672,86,4.824946785283288,7.448492678135409
117,15.641364054746445,110,67.79004821373445,70.41359410658657
106,15.639973771280031,89,12.69558446383968,15.319130356691801
144,15.64137651191831,85,2.2014008924311668,4.824946785283288
256,15.641385912309591,88,10.072038570987559,12.69558446383968
145,15.641390450612295,101,44.17813517806525,46.80168107091737
49,15.6413876820934,89,12.69558446383968,15.319130356691801
6,15.641379007351286,96,31.060405713804585,33.683951606656734
125,15.641393534910833,86,4.824946785283288,7.448492678135409
43,15.640911778077315,88,10.072038570987559,12.69558446383968
87,15.640356577536302,89,12.69558446383968,15.319130356691801
91,15.64133590775019,85,2.2014008924311668,4.824946785283288
145,15.641353281282562,103,49.425226963769546,52.04877285662167
227,15.641350234944495,90,15.319130356691801,17.94267624954395
35,15.641369161049024,86,4.824946785283288,7.448492678135409
119,15.641383690200355,85,2.2014008924311668,4.824946785283288
234,15.64138935497117,89,12.69558446383968,15.319130356691801
87,15.64139052487751,109,65.16650232088233,67.79004821373445
103,15.641394763346284,85,2.2014008924311668,4.824946785283288
202,15.641392169714482,88,10.072038570987559,12.69558446383968
70,15.641366447612064,103,49.425226963769546,52.04877285662167
-1,15.641403616642911,59,-66.01079232172427,-63.38724642887212
123,15.641396285474332,84,-0.4221450004209828,2.2014008924311668
79,15.641394044681935,96,31.060405713804585,33.683951606656734
234,15.641388571084146,84,-0.4221450004209828,2.2014008924311668
235,15.64047233023106,90,15.319130356691801,17.94267624954395
23,15.641506194789246,84,-0.4221450004209828,2.2014008924311668
102,15.641389754847152,87,7.448492678135409,10.072038570987559
31,15.641376444330906,88,10.072038570987559,12.69558446383968
75,15.641265912466924,93,23.189768035248193,25.813313928100342
114,15.641372136695276,101,44.17813517806525,46.80168107091737
131,15.641326120919532,109,65.16650232088233,67.79004821373445
143,15.641361519268562,118,88.77841535655148,91.4019612494036
