pickup_zone,avg_tip_amount,bkt_total_amount,total_amount_start,total_amount_end
145,1.7506639183657322,24,-84.4927115916488,-48.079907907967595
94,1.7506584960263556,29,97.57130682675768,133.98411051043888
22,1.7506634368345049,163,4976.887000440051,5013.299804123733
10,1.7506613583253543,30,133.98411051043888,170.3969141941203
117,1.7506634368345049,20,-230.14392632637407,-193.73112264269275
99,1.7506634368345049,38,425.2865399798892,461.69934366357063
46,1.750662220290016,28,61.15850314307636,97.57130682675768
71,1.7506562304183049,32,206.80971787780152,243.22252156148272
82,1.7506157255600554,54,1007.8913989187901,1044.3042026024714
235,1.7553724183631056,26,-11.667104224286277,24.74569945939504
188,1.7507243368593748,26,-11.667104224286277,24.74569945939504
253,1.750648808574863,29,97.57130682675768,133.98411051043888
151,1.7506586961203212,27,24.74569945939504,61.15850314307636
32,1.7506491339043113,31,170.3969141941203,206.80971787780152
55,1.750659288984749,31,170.3969141941203,206.80971787780152
2,1.7506619698673056,29,97.57130682675768,133.98411051043888
58,1.7506616031255058,33,243.22252156148272,279.63532524516415
240,1.7506634368345049,39,461.69934366357063,498.11214734725183
75,1.7506401734852868,33,243.22252156148272,279.63532524516415
6,1.7525283745479643,26,-11.667104224286277,24.74569945939504
74,1.750625157302841,27,24.74569945939504,61.15850314307636
21,1.7506573855948078,29,97.57130682675768,133.98411051043888
83,1.7506609247137734,28,61.15850314307636,97.57130682675768
143,1.7506473056104639,30,133.98411051043888,170.3969141941203
25,1.7505221813896998,28,61.15850314307636,97.57130682675768
126,1.7506607359023088,29,97.57130682675768,133.98411051043888
137,1.7497347651542077,29,97.57130682675768,133.98411051043888
116,1.7506634368345049,45,680.1761657656583,716.5889694493397
-1,1.7506625199800054,45,680.1761657656583,716.5889694493397
215,1.7506482170498117,39,461.69934366357063,498.11214734725183
39,1.7491682420336256,27,24.74569945939504,61.15850314307636
128,1.74979280146005,28,61.15850314307636,97.57130682675768
178,1.7506592846621012,27,24.74569945939504,61.15850314307636
155,1.7506525420140993,27,24.74569945939504,61.15850314307636
43,1.7506615574040911,30,133.98411051043888,170.3969141941203
-1,1.7506017781698187,36,352.4609326125268,388.873736296208
208,1.7506619241459582,30,133.98411051043888,170.3969141941203
5,1.7506564962459432,36,352.4609326125268,388.873736296208
90,1.7506634368345049,37,388.873736296208,425.2865399798892
131,1.7506634368345049,44,643.7633620819771,680.1761657656583
215,1.7506528547392997,31,170.3969141941203,206.80971787780152
64,1.7506577416961855,28,61.15850314307636,97.57130682675768
120,1.750663602050843,26,-11.667104224286277,24.74569945939504
144,1.7506591378850564,28,61.15850314307636,97.57130682675768
75,1.7506600812075561,32,206.80971787780152,243.22252156148272
45,1.7506616031255058,33,243.22252156148272,279.63532524516415
69,1.7506634368345049,30,133.98411051043888,170.3969141941203
15,1.7506570041833358,37,388.873736296208,425.2865399798892
198,1.7506634368345049,25,-48.079907907967595,-11.667104224286277
94,1.750789555923191,26,-11.667104224286277,24.74569945939504
227,1.7505376504506078,28,61.15850314307636,97.57130682675768
79,1.7506528326150732,29,97.57130682675768,133.98411051043888
121,1.750662922539911,27,24.74569945939504,61.15850314307636
234,1.750661597624379,29,97.57130682675768,133.98411051043888
91,1.7506622220630093,32,206.80971787780152,243.22252156148272
164,1.7618021257936651,26,-11.667104224286277,24.74569945939504
228,1.7505605408834222,27,24.74569945939504,61.15850314307636
15,1.7506634368345049,31,170.3969141941203,206.80971787780152
125,1.7506637709346917,27,24.74569945939504,61.15850314307636
69,1.7506634368345049,31,170.3969141941203,206.80971787780152
137,1.7506634368345049,25,-48.079907907967595,-11.667104224286277
239,1.7506634368345049,23,-120.90551527533012,-84.4927115916488
103,1.7506730988237247,26,-11.667104224286277,24.74569945939504
131,1.750481159436918,32,206.80971787780152,243.22252156148272
48,1.7506642681746225,26,-11.667104224286277,24.74569945939504
8,1.750648094488413,30,133.98411051043888,170.3969141941203
194,1.7506634368345049,29,97.57130682675768,133.98411051043888
248,1.7488398664507432,28,61.15850314307636,97.57130682675768
69,1.7506688846121616,26,-11.667104224286277,24.74569945939504
117,1.7506095440257858,31,170.3969141941203,206.80971787780152
65,1.7511564696696231,26,-11.667104224286277,24.74569945939504
235,1.7456662828237737,27,24.74569945939504,61.15850314307636
239,1.7506739135654406,24,-84.4927115916488,-48.079907907967595
117,1.7506635973448845,22,-157.31831895901144,-120.90551527533012
137,1.7506089685980435,33,243.22252156148272,279.63532524516415
208,1.7506575181041344,28,61.15850314307636,97.57130682675768
87,1.750656244351628,31,170.3969141941203,206.80971787780152
48,1.7506634368345049,27,24.74569945939504,61.15850314307636
8,1.7506506513581634,33,243.22252156148272,279.63532524516415
83,1.7506620615527555,29,97.57130682675768,133.98411051043888
75,1.7649738584340404,26,-11.667104224286277,24.74569945939504
164,1.7502901173941285,29,97.57130682675768,133.98411051043888
206,1.7506450576565942,27,24.74569945939504,61.15850314307636
212,1.7506544156462334,28,61.15850314307636,97.57130682675768
226,1.7506634368345049,33,243.22252156148272,279.63532524516415
215,1.750631377993652,30,133.98411051043888,170.3969141941203
179,1.7506640788762002,26,-11.667104224286277,24.74569945939504
51,1.750654439981311,29,97.57130682675768,133.98411051043888
79,1.7506634368345049,25,-48.079907907967595,-11.667104224286277
225,1.7506634368345049,26,-11.667104224286277,24.74569945939504
243,1.7506618463953565,28,61.15850314307636,97.57130682675768
72,1.750647988990686,30,133.98411051043888,170.3969141941203
183,1.7506582978650347,35,316.04812892884536,352.4609326125268
256,1.7506634368345049,31,170.3969141941203,206.80971787780152
117,1.7506634368345049,42,570.9377547146145,607.3505583982957
164,1.7461255855330668,27,24.74569945939504,61.15850314307636
238,1.750662283607682,27,24.74569945939504,61.15850314307636
93,1.7506530114839172,27,24.74569945939504,61.15850314307636
148,1.7506635973448845,26,-11.667104224286277,24.74569945939504
229,1.7506647209183663,24,-84.4927115916488,-48.079907907967595
178,1.7506634368345049,33,243.22252156148272,279.63532524516415
186,1.7506596384877509,28,61.15850314307636,97.57130682675768
200,1.7506634368345049,26,-11.667104224286277,24.74569945939504
91,1.7506634368345049,33,243.22252156148272,279.63532524516415
146,1.7506628262094082,27,24.74569945939504,61.15850314307636
70,1.7506009927199724,31,170.3969141941203,206.80971787780152
251,1.7506550395443161,30,133.98411051043888,170.3969141941203
155,1.7506635973448845,34,279.63532524516415,316.04812892884536
65,1.7506620615527555,30,133.98411051043888,170.3969141941203
179,1.7506634368345049,25,-48.079907907967595,-11.667104224286277
131,1.7531750218811721,26,-11.667104224286277,24.74569945939504
165,1.7506718036336237,26,-11.667104224286277,24.74569945939504
139,1.7506638349280552,26,-11.667104224286277,24.74569945939504
117,1.7506634368345049,44,643.7633620819771,680.1761657656583
69,1.7505900884745376,49,825.8273805003836,862.2401841840648
248,1.7506226844857071,38,425.2865399798892,461.69934366357063
131,1.7426775577515137,27,24.74569945939504,61.15850314307636
106,1.7473523670355855,27,24.74569945939504,61.15850314307636
181,1.7506616168783231,29,97.57130682675768,133.98411051043888
165,1.7506605242821145,27,24.74569945939504,61.15850314307636
44,1.7506630170367223,27,24.74569945939504,61.15850314307636
119,1.7506808686853972,26,-11.667104224286277,24.74569945939504
28,1.7506614184060365,27,24.74569945939504,61.15850314307636
114,1.7506458058408998,31,170.3969141941203,206.80971787780152
129,1.7506634368345049,29,97.57130682675768,133.98411051043888
171,1.7504054678292795,28,61.15850314307636,97.57130682675768
57,1.7506653951729605,26,-11.667104224286277,24.74569945939504
76,1.750661053012806,27,24.74569945939504,61.15850314307636
160,1.7506618718852422,28,61.15850314307636,97.57130682675768
71,1.7507442747689095,26,-11.667104224286277,24.74569945939504
151,1.7506965495645892,26,-11.667104224286277,24.74569945939504
163,1.7506813270980732,26,-11.667104224286277,24.74569945939504
-1,1.7506634368345049,66,1444.8450431229653,1481.2578468066467
113,1.7506479697367345,29,97.57130682675768,133.98411051043888
227,1.7506597419108716,31,170.3969141941203,206.80971787780152
201,1.750661274891595,29,97.57130682675768,133.98411051043888
6,1.7506512106394594,36,352.4609326125268,388.873736296208
141,1.750656560425758,31,170.3969141941203,206.80971787780152
226,1.7506634368345049,31,170.3969141941203,206.80971787780152
64,1.7505441313942105,27,24.74569945939504,61.15850314307636
128,1.7507318504452338,26,-11.667104224286277,24.74569945939504
118,1.7506587114653214,27,24.74569945939504,61.15850314307636
174,1.7506646391935923,26,-11.667104224286277,24.74569945939504
71,1.7506344031076881,28,61.15850314307636,97.57130682675768
1,1.7506630931356597,27,24.74569945939504,61.15850314307636
45,1.7506617636357173,31,170.3969141941203,206.80971787780152
256,1.7506634368345049,30,133.98411051043888,170.3969141941203
174,1.7506623668653039,28,61.15850314307636,97.57130682675768
229,1.7506634368345049,22,-157.31831895901144,-120.90551527533012
180,1.750654359974959,34,279.63532524516415,316.04812892884536
193,1.7507588307449407,26,-11.667104224286277,24.74569945939504
240,1.749907664717865,29,97.57130682675768,133.98411051043888
244,1.7506665050572,26,-11.667104224286277,24.74569945939504
199,1.750656881437561,27,24.74569945939504,61.15850314307636
23,1.7506635973448845,29,97.57130682675768,133.98411051043888
196,1.7506562524829838,32,206.80971787780152,243.22252156148272
239,1.7506637578552937,35,316.04812892884536,352.4609326125268
92,1.7506576151099011,30,133.98411051043888,170.3969141941203
84,1.750661400621943,28,61.15850314307636,97.57130682675768
131,1.7506634368345049,53,971.4785952351089,1007.8913989187901
15,1.750654359974959,40,498.11214734725183,534.5249510309333
157,1.7506584080686738,30,133.98411051043888,170.3969141941203
199,1.750658852562007,39,461.69934366357063,498.11214734725183
96,1.7512081240203659,26,-11.667104224286277,24.74569945939504
239,1.7499148583785427,29,97.57130682675768,133.98411051043888
239,1.7506377431963673,32,206.80971787780152,243.22252156148272
114,1.7505510519423986,29,97.57130682675768,133.98411051043888
146,1.7506637578552937,26,-11.667104224286277,24.74569945939504
92,1.7506669007761348,27,24.74569945939504,61.15850314307636
131,1.750635634604887,36,352.4609326125268,388.873736296208
5,1.7506634368345049,28,61.15850314307636,97.57130682675768
248,1.7506634368345049,35,316.04812892884536,352.4609326125268
17,1.7506634368345049,24,-84.4927115916488,-48.079907907967595
8,1.752165236591713,26,-11.667104224286277,24.74569945939504
145,1.7506487535881379,34,279.63532524516415,316.04812892884536
-1,1.7506707694232213,25,-48.079907907967595,-11.667104224286277
196,1.750671365406571,26,-11.667104224286277,24.74569945939504
137,1.7506635973448845,24,-84.4927115916488,-48.079907907967595
157,1.7506634368345049,25,-48.079907907967595,-11.667104224286277
95,1.7506624939378945,27,24.74569945939504,61.15850314307636
-1,1.7506634368345049,109,3010.5956015212614,3047.0084052049424
183,1.7506634368345049,26,-11.667104224286277,24.74569945939504
240,1.7506520440602757,35,316.04812892884536,352.4609326125268
201,1.7506482902807017,27,24.74569945939504,61.15850314307636
253,1.7505457392259722,28,61.15850314307636,97.57130682675768
37,1.7506636664132211,27,24.74569945939504,61.15850314307636
239,1.75059056998559,38,425.2865399798892,461.69934366357063
154,1.750657013351881,37,388.873736296208,425.2865399798892
22,1.7506616031255058,33,243.22252156148272,279.63532524516415
143,1.7506634368345049,24,-84.4927115916488,-48.079907907967595
36,1.7505775408500326,28,61.15850314307636,97.57130682675768
65,1.7506225186382742,28,61.15850314307636,97.57130682675768
53,1.7506467665586254,28,61.15850314307636,97.57130682675768
54,1.7506645604077806,26,-11.667104224286277,24.74569945939504
156,1.7506593139816184,28,61.15850314307636,97.57130682675768
191,1.7506613106489204,30,133.98411051043888,170.3969141941203
67,1.7506627541424924,27,24.74569945939504,61.15850314307636
144,1.7506634368345049,25,-48.079907907967595,-11.667104224286277
-1,1.7506634368345049,43,607.3505583982957,643.7633620819771
71,1.7506091344372825,27,24.74569945939504,61.15850314307636
130,1.750677521252849,26,-11.667104224286277,24.74569945939504
-1,1.7497490431552436,30,133.98411051043888,170.3969141941203
121,1.7506645604077806,26,-11.667104224286277,24.74569945939504
143,1.7506472638772004,31,170.3969141941203,206.80971787780152
22,1.7504006355932955,27,24.74569945939504,61.15850314307636
7,1.75066764092113,26,-11.667104224286277,24.74569945939504
208,1.7506601361583065,35,316.04812892884536,352.4609326125268
15,1.7506445604263745,29,97.57130682675768,133.98411051043888
89,1.7506634865879762,27,24.74569945939504,61.15850314307636
116,1.7506634368345049,34,279.63532524516415,316.04812892884536
180,1.7506634368345049,25,-48.079907907967595,-11.667104224286277
34,1.7506650879043508,26,-11.667104224286277,24.74569945939504
161,1.7506551851440086,34,279.63532524516415,316.04812892884536
228,1.7506587747501745,29,97.57130682675768,133.98411051043888
148,1.7506620615527555,31,170.3969141941203,206.80971787780152
126,1.750783136895691,26,-11.667104224286277,24.74569945939504
31,1.7506903827990594,26,-11.667104224286277,24.74569945939504
-1,1.7506281108913446,39,461.69934366357063,498.11214734725183
219,1.750701587836291,26,-11.667104224286277,24.74569945939504
234,1.7506616031255058,30,133.98411051043888,170.3969141941203
253,1.7506571354742786,30,133.98411051043888,170.3969141941203
77,1.7506627513311626,27,24.74569945939504,61.15850314307636
4,1.7506623873397593,27,24.74569945939504,61.15850314307636
92,1.7506595035891688,31,170.3969141941203,206.80971787780152
235,1.7506634368345049,25,-48.079907907967595,-11.667104224286277
62,1.750665395293226,26,-11.667104224286277,24.74569945939504
123,1.7506460899473728,34,279.63532524516415,316.04812892884536
109,1.7506635973448845,36,352.4609326125268,388.873736296208
32,1.7506629784072552,28,61.15850314307636,97.57130682675768
122,1.7506634368345049,33,243.22252156148272,279.63532524516415
39,1.7506634368345049,25,-48.079907907967595,-11.667104224286277
228,1.7506627950363554,30,133.98411051043888,170.3969141941203
75,1.7504983516656136,29,97.57130682675768,133.98411051043888
245,1.7506362477641584,29,97.57130682675768,133.98411051043888
59,1.750662332024833,28,61.15850314307636,97.57130682675768
131,1.750513356008442,33,243.22252156148272,279.63532524516415
106,1.7506635973448845,25,-48.079907907967595,-11.667104224286277
178,1.7506634368345049,31,170.3969141941203,206.80971787780152
240,1.7506616031255058,32,206.80971787780152,243.22252156148272
143,1.7506637670238405,25,-48.079907907967595,-11.667104224286277
103,1.7506597694165067,37,388.873736296208,425.2865399798892
88,1.750675095188658,26,-11.667104224286277,24.74569945939504
85,1.750649274599753,32,206.80971787780152,243.22252156148272
91,1.7506634368345049,35,316.04812892884536,352.4609326125268
155,1.7506634368345049,32,206.80971787780152,243.22252156148272
92,1.750367883582587,28,61.15850314307636,97.57130682675768
41,1.7506163643124149,32,206.80971787780152,243.22252156148272
52,1.7506593466659959,27,24.74569945939504,61.15850314307636
92,1.7506529294235906,29,97.57130682675768,133.98411051043888
201,1.7506605387179937,28,61.15850314307636,97.57130682675768
228,1.7505809199295417,52,935.0657915514274,971.4785952351089
20,1.7506630008980633,27,24.74569945939504,61.15850314307636
189,1.7506635973448845,27,24.74569945939504,61.15850314307636
65,1.7506634368345049,25,-48.079907907967595,-11.667104224286277
175,1.7506776780216644,26,-11.667104224286277,24.74569945939504
74,1.750644283415373,28,61.15850314307636,97.57130682675768
117,1.7506580743938804,34,279.63532524516415,316.04812892884536
92,1.7506583336223602,35,316.04812892884536,352.4609326125268
49,1.7508401194532,26,-11.667104224286277,24.74569945939504
229,1.773463250961691,26,-11.667104224286277,24.74569945939504
91,1.7506599925752202,30,133.98411051043888,170.3969141941203
210,1.7506632310895203,26,-11.667104224286277,24.74569945939504
63,1.750662680490301,30,133.98411051043888,170.3969141941203
161,1.750651805119796,29,97.57130682675768,133.98411051043888
10,1.7506616801412838,29,97.57130682675768,133.98411051043888
25,1.7506620615527555,34,279.63532524516415,316.04812892884536
219,1.7506635973448845,24,-84.4927115916488,-48.079907907967595
171,1.7506634368345049,25,-48.079907907967595,-11.667104224286277
234,1.7506640102947277,27,24.74569945939504,61.15850314307636
163,1.7506634368345049,25,-48.079907907967595,-11.667104224286277
136,1.7481858078207408,27,24.74569945939504,61.15850314307636
201,1.7506976174878122,26,-11.667104224286277,24.74569945939504
219,1.7499974042003057,28,61.15850314307636,97.57130682675768
248,1.7506390380884667,31,170.3969141941203,206.80971787780152
240,1.7506009698888882,30,133.98411051043888,170.3969141941203
172,1.7506597872601926,29,97.57130682675768,133.98411051043888
153,1.7506635973448845,27,24.74569945939504,61.15850314307636
122,1.750659764832234,32,206.80971787780152,243.22252156148272
17,1.7506635973448845,29,97.57130682675768,133.98411051043888
86,1.7506439995191136,39,461.69934366357063,498.11214734725183
13,1.750660592812414,30,133.98411051043888,170.3969141941203
196,1.7506634368345049,29,97.57130682675768,133.98411051043888
220,1.750650264184492,28,61.15850314307636,97.57130682675768
122,1.7506562675136796,28,61.15850314307636,97.57130682675768
223,1.7506634368345049,29,97.57130682675768,133.98411051043888
165,1.7506614702422507,28,61.15850314307636,97.57130682675768
63,1.750649562290061,28,61.15850314307636,97.57130682675768
236,1.7506612968961028,29,97.57130682675768,133.98411051043888
128,1.7506635973448845,24,-84.4927115916488,-48.079907907967595
215,1.7466664037052497,27,24.74569945939504,61.15850314307636
222,1.750666338494813,26,-11.667104224286277,24.74569945939504
161,1.7506571796038144,31,170.3969141941203,206.80971787780152
6,1.750657943102667,33,243.22252156148272,279.63532524516415
128,1.7506634368345049,39,461.69934366357063,498.11214734725183
154,1.7506634368345049,0,-958.4,-921.9871963163187
39,1.7506634368345049,32,206.80971787780152,243.22252156148272
117,1.7506448457758168,45,680.1761657656583,716.5889694493397
220,1.7506634368345049,29,97.57130682675768,133.98411051043888
72,1.7494249012801797,27,24.74569945939504,61.15850314307636
131,1.6654107082784564,28,61.15850314307636,97.57130682675768
145,1.749848960212891,28,61.15850314307636,97.57130682675768
128,1.750614721108254,30,133.98411051043888,170.3969141941203
257,1.750662478169136,27,24.74569945939504,61.15850314307636
213,1.7506632994279598,28,61.15850314307636,97.57130682675768
178,1.7506637578552937,38,425.2865399798892,461.69934366357063
86,1.7505800567571523,27,24.74569945939504,61.15850314307636
158,1.7506641334542825,27,24.74569945939504,61.15850314307636
2,1.7506631617781552,28,61.15850314307636,97.57130682675768
157,1.7506634368345049,24,-84.4927115916488,-48.079907907967595
248,1.7506595722927893,33,243.22252156148272,279.63532524516415
222,1.750660837673177,28,61.15850314307636,97.57130682675768
157,1.7495866514147864,27,24.74569945939504,61.15850314307636
158,1.7506885398179595,26,-11.667104224286277,24.74569945939504
39,1.749975384279703,28,61.15850314307636,97.57130682675768
208,1.7506586866717346,31,170.3969141941203,206.80971787780152
245,1.7506554245031258,34,279.63532524516415,316.04812892884536
-1,1.7506634368345049,246,7999.149706185599,8035.56250986928
97,1.7506634368345049,31,170.3969141941203,206.80971787780152
43,1.7505103933894108,28,61.15850314307636,97.57130682675768
154,1.7474991792475034,29,97.57130682675768,133.98411051043888
143,1.7498307673478568,28,61.15850314307636,97.57130682675768
230,1.7506614748265237,28,61.15850314307636,97.57130682675768
134,1.7506588800676421,42,570.9377547146145,607.3505583982957
181,1.7506605086434692,28,61.15850314307636,97.57130682675768
137,1.7506557126359426,35,316.04812892884536,352.4609326125268
172,1.7506575214098439,30,133.98411051043888,170.3969141941203
9,1.750659454079021,29,97.57130682675768,133.98411051043888
239,1.744886969505133,28,61.15850314307636,97.57130682675768
180,1.7502452543771292,27,24.74569945939504,61.15850314307636
152,1.7506758479863769,26,-11.667104224286277,24.74569945939504
13,1.7506660693053369,26,-11.667104224286277,24.74569945939504
14,1.7506623779890187,28,61.15850314307636,97.57130682675768
154,1.750608879463332,61,1262.781024704559,1299.1938283882405
26,1.7506626300632988,28,61.15850314307636,97.57130682675768
5,1.7506635744843602,27,24.74569945939504,61.15850314307636
91,1.7506297437784373,27,24.74569945939504,61.15850314307636
226,1.7503272412814,28,61.15850314307636,97.57130682675768
196,1.7504823669721603,28,61.15850314307636,97.57130682675768
85,1.7506175691061638,30,133.98411051043888,170.3969141941203
23,1.7506637538027054,27,24.74569945939504,61.15850314307636
39,1.7506606028978144,31,170.3969141941203,206.80971787780152
7,1.7506599254027826,28,61.15850314307636,97.57130682675768
215,1.750658852562007,42,570.9377547146145,607.3505583982957
107,1.7506634368345049,26,-11.667104224286277,24.74569945939504
181,1.7506836453560253,26,-11.667104224286277,24.74569945939504
26,1.7506604588910903,31,170.3969141941203,206.80971787780152
55,1.7506606862710061,32,206.80971787780152,243.22252156148272
70,1.7506634368345049,36,352.4609326125268,388.873736296208
0,1.7506703111223028,26,-11.667104224286277,24.74569945939504
197,1.7506356813576196,27,24.74569945939504,61.15850314307636
20,1.7506605049154913,28,61.15850314307636,97.57130682675768
117,1.7506634368345049,36,352.4609326125268,388.873736296208
36,1.750970851679015,26,-11.667104224286277,24.74569945939504
29,1.7506665101303571,26,-11.667104224286277,24.74569945939504
73,1.7506591264494034,27,24.74569945939504,61.15850314307636
75,1.7506634368345049,24,-84.4927115916488,-48.079907907967595
212,1.750658781047356,33,243.22252156148272,279.63532524516415
85,1.7532603053158635,26,-11.667104224286277,24.74569945939504
94,1.750579847560991,27,24.74569945939504,61.15850314307636
175,1.7506564839516903,28,61.15850314307636,97.57130682675768
30,1.7506523001019307,29,97.57130682675768,133.98411051043888
49,1.7506552951665486,31,170.3969141941203,206.80971787780152
178,1.7506635973448845,37,388.873736296208,425.2865399798892
71,1.7506564570017624,29,97.57130682675768,133.98411051043888
91,1.7506634368345049,37,388.873736296208,425.2865399798892
-1,1.7506635973448845,46,716.5889694493397,753.001773133021
9,1.7506405154720153,34,279.63532524516415,316.04812892884536
41,1.7458918923746338,28,61.15850314307636,97.57130682675768
141,1.7503735313340418,27,24.74569945939504,61.15850314307636
30,1.750590878661192,28,61.15850314307636,97.57130682675768
68,1.7506422882817592,29,97.57130682675768,133.98411051043888
75,1.7506634368345049,40,498.11214734725183,534.5249510309333
14,1.7506582868627807,31,170.3969141941203,206.80971787780152
74,1.7506448183884227,30,133.98411051043888,170.3969141941203
154,1.7358976170161629,28,61.15850314307636,97.57130682675768
35,1.7506637578552937,29,97.57130682675768,133.98411051043888
-1,1.7506637578552937,22,-157.31831895901144,-120.90551527533012
-1,1.7506635973448845,42,570.9377547146145,607.3505583982957
82,1.750658852562007,30,133.98411051043888,170.3969141941203
174,1.750661890100964,29,97.57130682675768,133.98411051043888
33,1.7506620615527555,31,170.3969141941203,206.80971787780152
171,1.7529425115283659,26,-11.667104224286277,24.74569945939504
192,1.7506961441767113,26,-11.667104224286277,24.74569945939504
117,1.7505668229688303,30,133.98411051043888,170.3969141941203
245,1.7506625430836045,30,133.98411051043888,170.3969141941203
221,1.7506603470953856,32,206.80971787780152,243.22252156148272
33,1.7506616031255058,39,461.69934366357063,498.11214734725183
39,1.7583259687977064,26,-11.667104224286277,24.74569945939504
6,1.7505434244863565,28,61.15850314307636,97.57130682675768
45,1.7500048902351741,27,24.74569945939504,61.15850314307636
43,1.7499819064773223,27,24.74569945939504,61.15850314307636
221,1.750656016175068,31,170.3969141941203,206.80971787780152
142,1.7506642393866976,26,-11.667104224286277,24.74569945939504
13,1.750659462693491,28,61.15850314307636,97.57130682675768
41,1.7353150326146636,27,24.74569945939504,61.15850314307636
248,1.7504300050170072,29,97.57130682675768,133.98411051043888
259,1.7506515093340063,29,97.57130682675768,133.98411051043888
129,1.750660098246598,27,24.74569945939504,61.15850314307636
193,1.7506577563658656,28,61.15850314307636,97.57130682675768
86,1.7506634368345049,34,279.63532524516415,316.04812892884536
77,1.7506602481961608,28,61.15850314307636,97.57130682675768
23,1.7506589087317808,28,61.15850314307636,97.57130682675768
35,1.750656188784461,28,61.15850314307636,97.57130682675768
134,1.750657578616576,28,61.15850314307636,97.57130682675768
202,1.7506611413339233,27,24.74569945939504,61.15850314307636
241,1.7506179608513253,40,498.11214734725183,534.5249510309333
117,1.7506634368345049,37,388.873736296208,425.2865399798892
109,1.7506634368345049,24,-84.4927115916488,-48.079907907967595
105,1.750533938620714,27,24.74569945939504,61.15850314307636
228,1.7507505596774744,26,-11.667104224286277,24.74569945939504
237,1.75067809410712,26,-11.667104224286277,24.74569945939504
153,1.750663148390144,26,-11.667104224286277,24.74569945939504
208,1.7506666512040936,26,-11.667104224286277,24.74569945939504
229,1.7506634368345049,50,862.2401841840648,898.6529878677462
161,1.7506592725418133,30,133.98411051043888,170.3969141941203
6,1.7506571162203286,31,170.3969141941203,206.80971787780152
8,1.749162014346008,28,61.15850314307636,97.57130682675768
161,1.75064627008769,27,24.74569945939504,61.15850314307636
177,1.7506640964791063,26,-11.667104224286277,24.74569945939504
29,1.7506639067509735,27,24.74569945939504,61.15850314307636
131,1.7506038919893083,34,279.63532524516415,316.04812892884536
88,1.7506581148561722,28,61.15850314307636,97.57130682675768
154,1.750650062797122,36,352.4609326125268,388.873736296208
50,1.7506629784072552,30,133.98411051043888,170.3969141941203
41,1.7936880515539984,26,-11.667104224286277,24.74569945939504
86,1.750777644175976,26,-11.667104224286277,24.74569945939504
109,1.7506814965280832,26,-11.667104224286277,24.74569945939504
219,1.7506248394372779,30,133.98411051043888,170.3969141941203
192,1.7506634368345049,29,97.57130682675768,133.98411051043888
204,1.7506633222276926,26,-11.667104224286277,24.74569945939504
176,1.7506634368345049,28,61.15850314307636,97.57130682675768
54,1.7506605441585588,31,170.3969141941203,206.80971787780152
82,1.7506634368345049,28,61.15850314307636,97.57130682675768
239,1.8471677124155443,26,-11.667104224286277,24.74569945939504
236,1.7506219639592802,27,24.74569945939504,61.15850314307636
90,1.7506623908857157,28,61.15850314307636,97.57130682675768
259,1.7506634368345049,40,498.11214734725183,534.5249510309333
79,1.7506611272780204,30,133.98411051043888,170.3969141941203
199,1.7506634368345049,43,607.3505583982957,643.7633620819771
150,1.750630395763282,27,24.74569945939504,61.15850314307636
35,1.7506491214479498,27,24.74569945939504,61.15850314307636
117,1.7506639183657322,25,-48.079907907967595,-11.667104224286277
72,1.7506634368345049,47,753.001773133021,789.4145768167024
229,1.7506179948213265,31,170.3969141941203,206.80971787780152
85,1.7506637578552937,25,-48.079907907967595,-11.667104224286277
128,1.7506579476266158,36,352.4609326125268,388.873736296208
162,1.7506574199879141,27,24.74569945939504,61.15850314307636
147,1.7506606604696742,27,24.74569945939504,61.15850314307636
134,1.7506564926569304,27,24.74569945939504,61.15850314307636
87,1.7506634368345049,32,206.80971787780152,243.22252156148272
178,1.7506594714992583,39,461.69934366357063,498.11214734725183
248,1.7506634368345049,34,279.63532524516415,316.04812892884536
15,1.7503902853503517,27,24.74569945939504,61.15850314307636
137,1.7501356336115654,30,133.98411051043888,170.3969141941203
29,1.7506622632607454,28,61.15850314307636,97.57130682675768
188,1.7506635973448845,29,97.57130682675768,133.98411051043888
82,1.7506635287632986,27,24.74569945939504,61.15850314307636
9,1.7506634368345049,33,243.22252156148272,279.63532524516415
239,1.7506343676855263,31,170.3969141941203,206.80971787780152
213,1.7506644134032823,26,-11.667104224286277,24.74569945939504
135,1.750661355203666,28,61.15850314307636,97.57130682675768
122,1.7506572789728125,27,24.74569945939504,61.15850314307636
223,1.7506549056234768,28,61.15850314307636,97.57130682675768
-1,1.7506494827854062,37,388.873736296208,425.2865399798892
172,1.7504612590988542,28,61.15850314307636,97.57130682675768
249,1.7506730411760543,26,-11.667104224286277,24.74569945939504
136,1.7506574467099876,30,133.98411051043888,170.3969141941203
143,1.7506634368345049,32,206.80971787780152,243.22252156148272
-1,1.7506841625186516,20,-230.14392632637407,-193.73112264269275
17,1.75065671504574,27,24.74569945939504,61.15850314307636
10,1.7506630060344663,27,24.74569945939504,61.15850314307636
220,1.750547752585376,27,24.74569945939504,61.15850314307636
135,1.7507087581467746,26,-11.667104224286277,24.74569945939504
127,1.7506566788066682,28,61.15850314307636,97.57130682675768
150,1.7506584411358148,29,97.57130682675768,133.98411051043888
71,1.7506546542852535,37,388.873736296208,425.2865399798892
248,1.7506645604077806,24,-84.4927115916488,-48.079907907967595
197,1.7506850389104909,26,-11.667104224286277,24.74569945939504
131,1.7494451660993426,29,97.57130682675768,133.98411051043888
