pickup_zone,avg_trip_distance,bkt_tip_amount,tip_amount_start,tip_amount_end
206,4.648196141032508,90,15.319130356691801,17.94267624954395
75,4.648197237259915,107,59.91941053517803,62.54295642803015
70,4.648195242515098,109,65.16650232088233,67.79004821373445
75,4.648196789248639,147,164.86124624926327,167.48479214211545
6,4.648197739109901,102,46.80168107091737,49.425226963769546
43,4.654295305493373,84,-0.4221450004209828,2.2014008924311668
106,4.648173341259612,92,20.56622214239607,23.189768035248193
129,4.648196413172932,89,12.69558446383968,15.319130356691801
219,4.648189515841893,113,75.66068589229081,78.28423178514294
229,4.648182400634652,97,33.683951606656734,36.307497499508884
239,4.648183309322162,96,31.060405713804585,33.683951606656734
191,4.648194480443469,93,23.189768035248193,25.813313928100342
114,4.648197065221844,141,149.1199708921505,151.74351678500267
118,4.648196914857706,89,12.69558446383968,15.319130356691801
127,4.648216367719228,85,2.2014008924311668,4.824946785283288
93,4.648197740026755,93,23.189768035248193,25.813313928100342
122,4.648194577133462,87,7.448492678135409,10.072038570987559
162,4.648197740026755,92,20.56622214239607,23.189768035248193
164,4.648196609049123,103,49.425226963769546,52.04877285662167
247,4.648196383082096,88,10.072038570987559,12.69558446383968
-1,4.64819901854341,255,448.2042026772935,450.8277485701456
154,4.648197553905292,109,65.16650232088233,67.79004821373445
97,4.648195988834661,90,15.319130356691801,17.94267624954395
259,4.649393674317293,84,-0.4221450004209828,2.2014008924311668
22,4.649307325681117,84,-0.4221450004209828,2.2014008924311668
74,4.648204127108772,85,2.2014008924311668,4.824946785283288
105,4.648187637545227,89,12.69558446383968,15.319130356691801
191,4.648189213200626,90,15.319130356691801,17.94267624954395
25,4.648175353592373,87,7.448492678135409,10.072038570987559
23,4.648196089688656,88,10.072038570987559,12.69558446383968
219,4.648196053014476,92,20.56622214239607,23.189768035248193
26,4.648197762782879,87,7.448492678135409,10.072038570987559
207,4.648197630004215,84,-0.4221450004209828,2.2014008924311668
171,4.648197665761541,96,31.060405713804585,33.683951606656734
199,4.64819771252112,92,20.56622214239607,23.189768035248193
248,4.6469550136103255,87,7.448492678135409,10.072038570987559
22,4.648197020130666,91,17.94267624954395,20.56622214239607
61,4.648198458510333,107,59.91941053517803,62.54295642803015
258,4.648195328699422,84,-0.4221450004209828,2.2014008924311668
81,4.648195164837412,84,-0.4221450004209828,2.2014008924311668
14,4.648193880069312,105,54.67231874947379,57.29586464232591
158,4.648195790794089,87,7.448492678135409,10.072038570987559
95,4.648196037097155,86,4.824946785283288,7.448492678135409
41,4.648197666678396,104,52.04877285662167,54.67231874947379
43,4.6492380129103505,85,2.2014008924311668,4.824946785283288
41,4.647054731011121,89,12.69558446383968,15.319130356691801
171,4.648163017267843,90,15.319130356691801,17.94267624954395
59,4.648197538318765,88,10.072038570987559,12.69558446383968
109,4.648196266476198,89,12.69558446383968,15.319130356691801
53,4.648197068889261,91,17.94267624954395,20.56622214239607
36,4.6481650064535,89,12.69558446383968,15.319130356691801
235,4.648196971537373,112,73.0371399994387,75.66068589229081
201,4.6481962132986325,92,20.56622214239607,23.189768035248193
49,4.648195860475031,118,88.77841535655148,91.4019612494036
240,4.648196089688656,112,73.0371399994387,75.66068589229081
223,4.648197740026755,116,83.53132357084723,86.15486946369936
-1,4.648197740026755,153,180.60252160637606,183.22606749922824
201,4.648189150955989,86,4.824946785283288,7.448492678135409
117,4.647997265332101,91,17.94267624954395,20.56622214239607
253,4.648195685445529,93,23.189768035248193,25.813313928100342
76,4.64819773085821,94,25.813313928100342,28.436859820952463
71,4.6481916986287475,88,10.072038570987559,12.69558446383968
56,4.648197918648157,87,7.448492678135409,10.072038570987559
70,4.648183442848335,99,38.931043392361005,41.554589285213126
219,4.648180401723547,91,17.94267624954395,20.56622214239607
41,4.648165033378815,94,25.813313928100342,28.436859820952463
116,4.648199444715786,83,-3.045690893273104,-0.4221450004209828
229,4.728325995592089,84,-0.4221450004209828,2.2014008924311668
154,4.634854874919568,86,4.824946785283288,7.448492678135409
141,4.6480957851825035,86,4.824946785283288,7.448492678135409
51,4.648149423905494,88,10.072038570987559,12.69558446383968
193,4.6481898405905335,87,7.448492678135409,10.072038570987559
221,4.6481927958502105,90,15.319130356691801,17.94267624954395
170,4.648197740026755,107,59.91941053517803,62.54295642803015
245,4.648196804173859,95,28.436859820952463,31.060405713804585
240,4.648194952789076,117,86.15486946369936,88.77841535655148
75,4.648179934378626,106,57.29586464232591,59.91941053517803
145,4.648197717691761,96,31.060405713804585,33.683951606656734
154,4.648197596997453,130,120.26096607077704,122.88451196362922
75,4.648197342111902,108,62.54295642803015,65.16650232088233
75,4.661403795163607,85,2.2014008924311668,4.824946785283288
165,4.648197041053016,87,7.448492678135409,10.072038570987559
85,4.648192250487377,103,49.425226963769546,52.04877285662167
128,4.648178734045772,91,17.94267624954395,20.56622214239607
199,4.648200399200979,85,2.2014008924311668,4.824946785283288
122,4.648184941334566,84,-0.4221450004209828,2.2014008924311668
226,4.648194655562695,96,31.060405713804585,33.683951606656734
248,4.648191766553902,100,41.554589285213126,44.17813517806525
72,4.648197731775064,122,99.27259892796002,101.89614482081214
196,4.648193901908227,97,33.683951606656734,36.307497499508884
41,4.648194580546149,217,348.50945874891244,351.13300464176467
210,4.648196495855199,87,7.448492678135409,10.072038570987559
33,4.648198166198895,93,23.189768035248193,25.813313928100342
41,4.6481976024985805,110,67.79004821373445,70.41359410658657
15,4.648197740026755,96,31.060405713804585,33.683951606656734
127,4.648170424502339,86,4.824946785283288,7.448492678135409
154,4.648194624733608,107,59.91941053517803,62.54295642803015
28,4.648196130450943,87,7.448492678135409,10.072038570987559
161,4.648195635845679,93,23.189768035248193,25.813313928100342
91,4.6481961116931645,106,57.29586464232591,59.91941053517803
229,4.648198135025839,83,-3.045690893273104,-0.4221450004209828
15,4.648196502273181,102,46.80168107091737,49.425226963769546
4,4.648196584790085,87,7.448492678135409,10.072038570987559
114,4.648197638255906,114,78.28423178514294,80.90777767799511
71,4.6483321284879535,84,-0.4221450004209828,2.2014008924311668
106,4.648196840592491,98,36.307497499508884,38.931043392361005
31,4.648194759193365,86,4.824946785283288,7.448492678135409
74,4.648194897777806,97,33.683951606656734,36.307497499508884
72,4.648195622092861,114,78.28423178514294,80.90777767799511
114,4.648197738193046,83,-3.045690893273104,-0.4221450004209828
116,4.648198558447492,96,31.060405713804585,33.683951606656734
191,4.648196608628302,108,62.54295642803015,65.16650232088233
221,4.648127271481749,84,-0.4221450004209828,2.2014008924311668
41,4.6476165599772665,90,15.319130356691801,17.94267624954395
196,4.648193417104581,86,4.824946785283288,7.448492678135409
128,4.648191637862659,92,20.56622214239607,23.189768035248193
193,4.648197630004215,99,38.931043392361005,41.554589285213126
34,4.648196020593772,87,7.448492678135409,10.072038570987559
212,4.648196075018984,90,15.319130356691801,17.94267624954395
68,4.648197740026755,95,28.436859820952463,31.060405713804585
236,4.6482466005759315,85,2.2014008924311668,4.824946785283288
248,4.6481112041827,91,17.94267624954395,20.56622214239607
39,4.647706044560473,86,4.824946785283288,7.448492678135409
96,4.648187776741072,89,12.69558446383968,15.319130356691801
136,4.6479969216866905,89,12.69558446383968,15.319130356691801
86,4.6481644506177116,87,7.448492678135409,10.072038570987559
128,4.648185090955482,85,2.2014008924311668,4.824946785283288
65,4.648196874350787,92,20.56622214239607,23.189768035248193
30,4.6481930652398376,90,15.319130356691801,17.94267624954395
180,4.648184803963205,89,12.69558446383968,15.319130356691801
137,4.648172284380219,101,44.17813517806525,46.80168107091737
75,4.648193504744563,97,33.683951606656734,36.307497499508884
215,4.648197011713667,105,54.67231874947379,57.29586464232591
116,4.648196288646083,104,52.04877285662167,54.67231874947379
13,4.6481964729338365,92,20.56622214239607,23.189768035248193
112,4.648196823172255,87,7.448492678135409,10.072038570987559
23,4.648195896232356,89,12.69558446383968,15.319130356691801
145,4.648197657509851,117,86.15486946369936,88.77841535655148
34,4.648197740026755,92,20.56622214239607,23.189768035248193
226,4.648002229122831,87,7.448492678135409,10.072038570987559
31,4.648195576264012,87,7.448492678135409,10.072038570987559
117,4.648194367173704,107,59.91941053517803,62.54295642803015
224,4.648198628714982,84,-0.4221450004209828,2.2014008924311668
78,4.6481946792353925,91,17.94267624954395,20.56622214239607
86,4.6481980103336165,95,28.436859820952463,31.060405713804585
6,4.64819773085821,112,73.0371399994387,75.66068589229081
103,4.648197619001961,95,28.436859820952463,31.060405713804585
154,4.648190744426923,179,248.8147148205315,251.4382607133836
137,4.610895943674285,87,7.448492678135409,10.072038570987559
84,4.648201174530052,84,-0.4221450004209828,2.2014008924311668
96,4.648195794130668,91,17.94267624954395,20.56622214239607
117,4.648188777441897,109,65.16650232088233,67.79004821373445
248,4.6481844851485175,93,23.189768035248193,25.813313928100342
255,4.648193744718089,87,7.448492678135409,10.072038570987559
169,4.648196945113904,84,-0.4221450004209828,2.2014008924311668
92,4.648170596000833,89,12.69558446383968,15.319130356691801
239,4.648194335835087,100,41.554589285213126,44.17813517806525
36,4.648197366205872,91,17.94267624954395,20.56622214239607
-1,4.648198595047557,108,62.54295642803015,65.16650232088233
229,4.64819773085821,117,86.15486946369936,88.77841535655148
145,4.64819414763769,92,20.56622214239607,23.189768035248193
143,4.648193215438375,92,20.56622214239607,23.189768035248193
181,4.648195828219707,89,12.69558446383968,15.319130356691801
33,4.648196547454504,91,17.94267624954395,20.56622214239607
236,4.648197616086145,91,17.94267624954395,20.56622214239607
58,4.648194476024736,91,17.94267624954395,20.56622214239607
39,4.648197466804114,111,70.41359410658657,73.0371399994387
157,4.647828071954213,86,4.824946785283288,7.448492678135409
126,4.648193216396494,85,2.2014008924311668,4.824946785283288
193,4.648177664795649,86,4.824946785283288,7.448492678135409
-1,4.648220941594076,92,20.56622214239607,23.189768035248193
128,4.648164788224514,90,15.319130356691801,17.94267624954395
154,4.648187177535906,100,41.554589285213126,44.17813517806525
135,4.648196804835165,93,23.189768035248193,25.813313928100342
150,4.648197740026755,94,25.813313928100342,28.436859820952463
75,4.7300641756203134,84,-0.4221450004209828,2.2014008924311668
41,4.643508289217504,86,4.824946785283288,7.448492678135409
-1,4.646652404128556,86,4.824946785283288,7.448492678135409
219,4.648040865687415,87,7.448492678135409,10.072038570987559
136,4.6481933048702455,100,41.554589285213126,44.17813517806525
115,4.648196589960519,84,-0.4221450004209828,2.2014008924311668
92,4.64819470874026,101,44.17813517806525,46.80168107091737
-1,4.648197740026755,140,146.49642499929837,149.1199708921505
135,4.648197740026755,87,7.448492678135409,10.072038570987559
251,4.648196062183021,95,28.436859820952463,31.060405713804585
137,4.647981399515001,92,20.56622214239607,23.189768035248193
137,4.648132073840133,96,31.060405713804585,33.683951606656734
222,4.648195628179973,86,4.824946785283288,7.448492678135409
136,4.648193116749374,97,33.683951606656734,36.307497499508884
95,4.648198702484765,85,2.2014008924311668,4.824946785283288
32,4.648197740026755,86,4.824946785283288,7.448492678135409
239,4.648198118522457,83,-3.045690893273104,-0.4221450004209828
34,4.64819703404879,86,4.824946785283288,7.448492678135409
145,4.672345515659825,84,-0.4221450004209828,2.2014008924311668
75,4.646905032871063,88,10.072038570987559,12.69558446383968
239,4.648197648341305,464,996.525294283389,999.148840176241
252,4.648195819051161,87,7.448492678135409,10.072038570987559
132,4.648198166198895,96,31.060405713804585,33.683951606656734
85,4.648197740026755,124,104.51969071366426,107.14323660651638
154,4.64819732744223,198,298.662086784722,301.28563267757414
239,4.648173148393495,94,25.813313928100342,28.436859820952463
56,4.6481976116671255,90,15.319130356691801,17.94267624954395
134,4.648197162408421,89,12.69558446383968,15.319130356691801
152,4.648197015711701,89,12.69558446383968,15.319130356691801
200,4.648197340278194,84,-0.4221450004209828,2.2014008924311668
78,4.64819729076805,89,12.69558446383968,15.319130356691801
116,4.648197740026755,99,38.931043392361005,41.554589285213126
235,4.64819701096212,96,31.060405713804585,33.683951606656734
133,4.648194572969449,89,12.69558446383968,15.319130356691801
122,4.648195860475031,91,17.94267624954395,20.56622214239607
229,4.648197964490887,102,46.80168107091737,49.425226963769546
114,4.648194921285024,94,25.813313928100342,28.436859820952463
79,4.648197740026755,94,25.813313928100342,28.436859820952463
43,4.648197555573743,94,25.813313928100342,28.436859820952463
196,4.6481962811458715,94,25.813313928100342,28.436859820952463
177,4.648196383082096,87,7.448492678135409,10.072038570987559
112,4.648197110147714,86,4.824946785283288,7.448492678135409
94,4.648196291396646,103,49.425226963769546,52.04877285662167
248,4.648197312772559,168,219.95570999915805,222.57925589201017
117,4.645027598131002,86,4.824946785283288,7.448492678135409
106,4.6470815610176555,86,4.824946785283288,7.448492678135409
74,4.64818147744297,86,4.824946785283288,7.448492678135409
33,4.648184262270541,88,10.072038570987559,12.69558446383968
129,4.6481955211630535,86,4.824946785283288,7.448492678135409
164,4.648196094272928,122,99.27259892796002,101.89614482081214
91,4.6481975658244,97,33.683951606656734,36.307497499508884
188,4.648196060183917,88,10.072038570987559,12.69558446383968
-1,4.648196602796485,128,115.0138742850728,117.63742017792492
255,4.648197528233365,91,17.94267624954395,20.56622214239607
30,4.648195186586974,94,25.813313928100342,28.436859820952463
194,4.648195698943211,87,7.448492678135409,10.072038570987559
-1,4.648197740026755,160,198.96734285634102,201.59088874919314
48,4.648197575744544,85,2.2014008924311668,4.824946785283288
106,4.65579758605541,85,2.2014008924311668,4.824946785283288
68,4.649652263147069,84,-0.4221450004209828,2.2014008924311668
39,4.647779746717965,87,7.448492678135409,10.072038570987559
6,4.648026187763718,87,7.448492678135409,10.072038570987559
223,4.648198987074727,84,-0.4221450004209828,2.2014008924311668
227,4.648196034677386,94,25.813313928100342,28.436859820952463
196,4.6481973071373925,85,2.2014008924311668,4.824946785283288
143,4.648197069806116,253,442.95711089158925,445.5806567844414
137,4.648162827928171,100,41.554589285213126,44.17813517806525
17,4.648198161119016,85,2.2014008924311668,4.824946785283288
198,4.648195629848248,89,12.69558446383968,15.319130356691801
74,4.64819773085821,145,159.61415446355903,162.23770035641115
25,4.648163825707833,84,-0.4221450004209828,2.2014008924311668
72,4.648133098249411,89,12.69558446383968,15.319130356691801
8,4.647710439543966,89,12.69558446383968,15.319130356691801
131,4.648150218307849,103,49.425226963769546,52.04877285662167
68,4.6481724816623835,89,12.69558446383968,15.319130356691801
114,4.648196845762972,103,49.425226963769546,52.04877285662167
143,4.648201149406066,112,73.0371399994387,75.66068589229081
20,4.648195704444339,86,4.824946785283288,7.448492678135409
230,4.648190551887478,88,10.072038570987559,12.69558446383968
43,4.648196612295721,103,49.425226963769546,52.04877285662167
156,4.648197253763299,88,10.072038570987559,12.69558446383968
186,4.648194709657115,84,-0.4221450004209828,2.2014008924311668
-1,4.648198458931662,118,88.77841535655148,91.4019612494036
113,4.6481959338233905,95,28.436859820952463,31.060405713804585
67,4.6481966673069905,86,4.824946785283288,7.448492678135409
85,4.64596927908665,88,10.072038570987559,12.69558446383968
91,4.648180301115903,87,7.448492678135409,10.072038570987559
141,4.64819767584694,122,99.27259892796002,101.89614482081214
91,4.648196337239371,119,91.4019612494036,94.02550714225578
155,4.648197740026755,99,38.931043392361005,41.554589285213126
13,4.648197020130666,88,10.072038570987559,12.69558446383968
154,4.648197446633315,152,177.97897571352394,180.60252160637606
141,4.648145623083914,88,10.072038570987559,12.69558446383968
206,4.648258585985032,84,-0.4221450004209828,2.2014008924311668
229,4.647104899585533,89,12.69558446383968,15.319130356691801
83,4.648198142947123,84,-0.4221450004209828,2.2014008924311668
114,4.648194099783242,96,31.060405713804585,33.683951606656734
154,4.648058895939716,94,25.813313928100342,28.436859820952463
41,4.648185293146337,100,41.554589285213126,44.17813517806525
220,4.648156844921632,86,4.824946785283288,7.448492678135409
55,4.64819428590474,89,12.69558446383968,15.319130356691801
96,4.648196447261911,106,57.29586464232591,59.91941053517803
119,4.648194358336259,87,7.448492678135409,10.072038570987559
154,4.648196126362835,108,62.54295642803015,65.16650232088233
106,4.648195980582971,116,83.53132357084723,86.15486946369936
86,4.64819659395863,90,15.319130356691801,17.94267624954395
239,4.646962589373409,89,12.69558446383968,15.319130356691801
36,4.648181273152642,90,15.319130356691801,17.94267624954395
255,4.648187723655476,86,4.824946785283288,7.448492678135409
35,4.6481994566704765,85,2.2014008924311668,4.824946785283288
228,4.648197740026755,427,899.4540962478602,902.0776421407122
36,4.64819220189408,92,20.56622214239607,23.189768035248193
8,4.648197740026755,103,49.425226963769546,52.04877285662167
217,4.648197740026755,90,15.319130356691801,17.94267624954395
109,4.648197740026755,108,62.54295642803015,65.16650232088233
179,4.648197740026755,87,7.448492678135409,10.072038570987559
114,4.646972684992995,86,4.824946785283288,7.448492678135409
8,4.658200889814283,84,-0.4221450004209828,2.2014008924311668
229,4.644228712792462,87,7.448492678135409,10.072038570987559
-1,4.6479647369033374,89,12.69558446383968,15.319130356691801
53,4.648188766792792,86,4.824946785283288,7.448492678135409
-1,4.648198166198895,198,298.662086784722,301.28563267757414
178,4.648197740026755,103,49.425226963769546,52.04877285662167
245,4.648197740026755,94,25.813313928100342,28.436859820952463
127,4.6481955459939375,94,25.813313928100342,28.436859820952463
114,4.647555909872037,88,10.072038570987559,12.69558446383968
22,4.648186764200282,89,12.69558446383968,15.319130356691801
162,4.648194722582346,86,4.824946785283288,7.448492678135409
50,4.648197723944501,85,2.2014008924311668,4.824946785283288
164,4.648196027011754,96,31.060405713804585,33.683951606656734
103,4.648198166198895,99,38.931043392361005,41.554589285213126
197,4.64818701851744,86,4.824946785283288,7.448492678135409
125,4.648196764598844,84,-0.4221450004209828,2.2014008924311668
184,4.648196477036823,84,-0.4221450004209828,2.2014008924311668
72,4.648187116605227,93,23.189768035248193,25.813313928100342
64,4.648176722038787,87,7.448492678135409,10.072038570987559
137,4.647553143224493,90,15.319130356691801,17.94267624954395
136,4.648193219437106,94,25.813313928100342,28.436859820952463
256,4.648197180745511,99,38.931043392361005,41.554589285213126
82,4.6481957046097655,103,49.425226963769546,52.04877285662167
71,4.648191157011448,113,75.66068589229081,78.28423178514294
116,4.648197740026755,97,33.683951606656734,36.307497499508884
117,4.6481975841614895,291,542.6518548199701,545.2754007128224
239,4.648197648341305,154,183.22606749922824,185.84961339208036
219,4.647723428805281,84,-0.4221450004209828,2.2014008924311668
128,4.647691071494304,88,10.072038570987559,12.69558446383968
116,4.648189513438843,91,17.94267624954395,20.56622214239607
91,4.648197740026755,101,44.17813517806525,46.80168107091737
129,4.648196290825135,85,2.2014008924311668,4.824946785283288
178,4.6481937267890014,91,17.94267624954395,20.56622214239607
41,4.648192864780005,114,78.28423178514294,80.90777767799511
221,4.6481973732849555,110,67.79004821373445,70.41359410658657
1,4.648196142866217,93,23.189768035248193,25.813313928100342
95,4.6481959521604805,88,10.072038570987559,12.69558446383968
229,4.648197579577218,126,109.76678249936856,112.39032839222068
239,4.644038668175411,88,10.072038570987559,12.69558446383968
55,4.648389456955062,84,-0.4221450004209828,2.2014008924311668
72,4.648196584790085,98,36.307497499508884,38.931043392361005
30,4.648194194384839,92,20.56622214239607,23.189768035248193
75,4.648191585601938,96,31.060405713804585,33.683951606656734
117,4.648193221270816,100,41.554589285213126,44.17813517806525
-1,4.648197740026755,81,-8.292782678977375,-5.6692367861252535
71,4.648197556655855,92,20.56622214239607,23.189768035248193
150,4.648197643591782,96,31.060405713804585,33.683951606656734
21,4.648196267558428,109,65.16650232088233,67.79004821373445
178,4.648197740026755,127,112.39032839222068,115.0138742850728
93,4.64819651444773,87,7.448492678135409,10.072038570987559
131,4.6481962611404475,126,109.76678249936856,112.39032839222068
41,4.648190900292188,117,86.15486946369936,88.77841535655148
-1,4.646830857679491,87,7.448492678135409,10.072038570987559
53,4.648191269931398,84,-0.4221450004209828,2.2014008924311668
243,4.648196721236072,89,12.69558446383968,15.319130356691801
177,4.6481954940779175,84,-0.4221450004209828,2.2014008924311668
133,4.648196559673677,85,2.2014008924311668,4.824946785283288
206,4.648195060570869,87,7.448492678135409,10.072038570987559
259,4.648197102647578,89,12.69558446383968,15.319130356691801
239,4.648197063222831,113,75.66068589229081,78.28423178514294
86,4.648197740026755,99,38.931043392361005,41.554589285213126
240,4.648193463154836,100,41.554589285213126,44.17813517806525
243,4.6481952550201235,87,7.448492678135409,10.072038570987559
113,4.648195654182769,92,20.56622214239607,23.189768035248193
41,4.648197640089615,154,183.22606749922824,185.84961339208036
113,4.649488178191669,84,-0.4221450004209828,2.2014008924311668
70,4.647885579595155,87,7.448492678135409,10.072038570987559
86,4.648183984127877,88,10.072038570987559,12.69558446383968
225,4.648196576959206,84,-0.4221450004209828,2.2014008924311668
128,4.648191238367493,95,28.436859820952463,31.060405713804585
131,4.648193559170237,154,183.22606749922824,185.84961339208036
162,4.648197794632991,85,2.2014008924311668,4.824946785283288
-1,4.648197740026755,142,151.74351678500267,154.3670626778548
239,4.648194763000195,145,159.61415446355903,162.23770035641115
219,4.648194696069816,98,36.307497499508884,38.931043392361005
245,4.6481944648569415,118,88.77841535655148,91.4019612494036
39,4.648196673724972,96,31.060405713804585,33.683951606656734
86,4.648195155248443,96,31.060405713804585,33.683951606656734
122,4.648194100114392,95,28.436859820952463,31.060405713804585
219,4.6481918492365955,107,59.91941053517803,62.54295642803015
47,4.648195534074829,94,25.813313928100342,28.436859820952463
79,4.648899225811312,84,-0.4221450004209828,2.2014008924311668
87,4.648186832294423,95,28.436859820952463,31.060405713804585
188,4.648280647251574,84,-0.4221450004209828,2.2014008924311668
116,4.648191487586263,93,23.189768035248193,25.813313928100342
199,4.648121293238307,88,10.072038570987559,12.69558446383968
145,4.64819723575678,105,54.67231874947379,57.29586464232591
51,4.64817680831453,89,12.69558446383968,15.319130356691801
51,4.648197286018495,91,17.94267624954395,20.56622214239607
237,4.648196223218652,87,7.448492678135409,10.072038570987559
15,4.648197249344312,101,44.17813517806525,46.80168107091737
127,4.648196752574459,93,23.189768035248193,25.813313928100342
75,4.6481973271116725,109,65.16650232088233,67.79004821373445
220,4.64852890912612,84,-0.4221450004209828,2.2014008924311668
57,4.648198322188382,84,-0.4221450004209828,2.2014008924311668
55,4.6481888268142635,86,4.824946785283288,7.448492678135409
48,4.648201400294572,84,-0.4221450004209828,2.2014008924311668
131,4.648140262845888,98,36.307497499508884,38.931043392361005
164,4.648197318273685,102,46.80168107091737,49.425226963769546
136,4.648196331572874,105,54.67231874947379,57.29586464232591
164,4.648194494030749,100,41.554589285213126,44.17813517806525
39,4.648185207878798,92,20.56622214239607,23.189768035248193
172,4.648194970043817,93,23.189768035248193,25.813313928100342
127,4.648197740026755,95,28.436859820952463,31.060405713804585
224,4.648197740026755,99,38.931043392361005,41.554589285213126
92,4.64819618412467,96,31.060405713804585,33.683951606656734
150,4.648306543358044,84,-0.4221450004209828,2.2014008924311668
75,4.647745024390578,89,12.69558446383968,15.319130356691801
32,4.648197165158984,84,-0.4221450004209828,2.2014008924311668
235,4.648173017697453,93,23.189768035248193,25.813313928100342
240,4.6481898147445255,99,38.931043392361005,41.554589285213126
94,4.648180914910948,88,10.072038570987559,12.69558446383968
137,4.6481976024985805,122,99.27259892796002,101.89614482081214
-1,4.648197740026755,133,128.13160374933346,130.7551496421856
49,4.64819694236334,97,33.683951606656734,36.307497499508884
82,4.648191175348538,120,94.02550714225578,96.6490530351079
136,4.6481969056891606,96,31.060405713804585,33.683951606656734
106,4.648197658426705,83,-3.045690893273104,-0.4221450004209828
226,4.657855141591217,84,-0.4221450004209828,2.2014008924311668
51,4.648898425261593,84,-0.4221450004209828,2.2014008924311668
117,4.645292595528368,87,7.448492678135409,10.072038570987559
136,4.647509251019069,87,7.448492678135409,10.072038570987559
215,4.6481562080534395,91,17.94267624954395,20.56622214239607
69,4.648196953365595,88,10.072038570987559,12.69558446383968
85,4.648055223802343,91,17.94267624954395,20.56622214239607
135,4.6481966489699005,98,36.307497499508884,38.931043392361005
155,4.6481948841143295,88,10.072038570987559,12.69558446383968
137,4.648194758415922,104,52.04877285662167,54.67231874947379
198,4.648196963285682,91,17.94267624954395,20.56622214239607
71,4.648197428296226,102,46.80168107091737,49.425226963769546
9,4.648195261769042,92,20.56622214239607,23.189768035248193
33,4.648330072023045,85,2.2014008924311668,4.824946785283288
191,4.648854453572606,84,-0.4221450004209828,2.2014008924311668
-1,4.648203407415401,94,25.813313928100342,28.436859820952463
66,4.648196520610271,85,2.2014008924311668,4.824946785283288
15,4.6481973957105,94,25.813313928100342,28.436859820952463
223,4.648198166198895,88,10.072038570987559,12.69558446383968
239,4.648192643906343,99,38.931043392361005,41.554589285213126
142,4.648198083681983,88,10.072038570987559,12.69558446383968
30,4.648190465458653,91,17.94267624954395,20.56622214239607
221,4.648188507222273,89,12.69558446383968,15.319130356691801
137,4.648197740026755,236,398.35683071310297,400.9803766059551
155,4.648195594587226,92,20.56622214239607,23.189768035248193
143,4.648197428296226,97,33.683951606656734,36.307497499508884
41,4.683209768087111,85,2.2014008924311668,4.824946785283288
152,4.648215246687502,84,-0.4221450004209828,2.2014008924311668
63,4.648201486096484,85,2.2014008924311668,4.824946785283288
46,4.648196303150382,87,7.448492678135409,10.072038570987559
198,4.648198129524713,93,23.189768035248193,25.813313928100342
178,4.648189665716003,88,10.072038570987559,12.69558446383968
126,4.648195614261717,90,15.319130356691801,17.94267624954395
74,4.648190700505329,91,17.94267624954395,20.56622214239607
39,4.648196883684652,98,36.307497499508884,38.931043392361005
91,4.648195379126419,92,20.56622214239607,23.189768035248193
68,4.648194485193281,108,62.54295642803015,65.16650232088233
132,4.648195539575956,93,23.189768035248193,25.813313928100342
168,4.648197889143583,85,2.2014008924311668,4.824946785283288
53,4.648197208251146,95,28.436859820952463,31.060405713804585
17,4.648197740026755,118,88.77841535655148,91.4019612494036
-1,4.652814832359699,85,2.2014008924311668,4.824946785283288
235,4.64626466543418,86,4.824946785283288,7.448492678135409
72,4.649632368586758,85,2.2014008924311668,4.824946785283288
253,4.648122327055162,88,10.072038570987559,12.69558446383968
105,4.648188551483834,88,10.072038570987559,12.69558446383968
72,4.648193748882331,95,28.436859820952463,31.060405713804585
239,4.648198795747706,107,59.91941053517803,62.54295642803015
255,4.648192713421628,88,10.072038570987559,12.69558446383968
257,4.6481970476363035,86,4.824946785283288,7.448492678135409
8,4.648195576250136,111,70.41359410658657,73.0371399994387
244,4.648197740026755,86,4.824946785283288,7.448492678135409
-1,4.648198157030349,117,86.15486946369936,88.77841535655148
143,4.648189217452857,93,23.189768035248193,25.813313928100342
41,4.648196451184747,122,99.27259892796002,101.89614482081214
178,4.6481933454661295,89,12.69558446383968,15.319130356691801
68,4.648117247706036,88,10.072038570987559,12.69558446383968
84,4.648195703362056,87,7.448492678135409,10.072038570987559
55,4.648193183259892,95,28.436859820952463,31.060405713804585
31,4.648194384339287,130,120.26096607077704,122.88451196362922
136,4.648197097311751,106,57.29586464232591,59.91941053517803
154,4.648197734525628,115,80.90777767799511,83.53132357084723
164,4.657505211836604,85,2.2014008924311668,4.824946785283288
150,4.648168942259024,88,10.072038570987559,12.69558446383968
55,4.648210649358923,85,2.2014008924311668,4.824946785283288
55,4.648188513228417,87,7.448492678135409,10.072038570987559
208,4.6481959776670045,88,10.072038570987559,12.69558446383968
249,4.648195286944571,86,4.824946785283288,7.448492678135409
8,4.648183148956393,92,20.56622214239607,23.189768035248193
186,4.6481924272746005,88,10.072038570987559,12.69558446383968
41,4.648197572242382,160,198.96734285634102,201.59088874919314
219,4.648191570932262,93,23.189768035248193,25.813313928100342
127,4.6481969192766615,91,17.94267624954395,20.56622214239607
70,4.648197597914308,112,73.0371399994387,75.66068589229081
245,4.6481964105877305,103,49.425226963769546,52.04877285662167
-1,4.648197556655855,156,188.47315928493248,191.0967051777846
164,4.646280231986444,86,4.824946785283288,7.448492678135409
39,4.648197552071583,102,46.80168107091737,49.425226963769546
-1,4.6481981386932585,131,122.88451196362922,125.50805785648134
