pickup_zone,avg_total_amount,bkt_tip_percentage,tip_percentage_start,tip_percentage_end
133,15.641396180952917,900,0.37576939220041083,0.4643350618954116
192,15.641354873186199,897,0.11007238311540846,0.19863805281040925
89,15.641379983992012,895,-0.06705895627459313,0.021506713420407664
137,15.641333890225877,906,0.9071634103704156,0.9957290800654164
259,15.64285587947476,895,-0.06705895627459313,0.021506713420407664
116,15.641433947327789,899,0.28720372250541004,0.37576939220041083
116,15.641365776107413,901,0.4643350618954116,0.5529007315904124
229,15.641355964078272,905,0.8185977406754148,0.9071634103704156
247,15.641394759828444,901,0.4643350618954116,0.5529007315904124
49,15.641401290034114,899,0.28720372250541004,0.37576939220041083
203,15.641398990081194,895,-0.06705895627459313,0.021506713420407664
133,15.641319284499176,898,0.19863805281040925,0.28720372250541004
50,15.641389726679494,897,0.11007238311540846,0.19863805281040925
63,15.641357550906658,896,0.021506713420407664,0.11007238311540846
45,15.64138277268715,901,0.4643350618954116,0.5529007315904124
136,15.641397220794026,906,0.9071634103704156,0.9957290800654164
170,15.641391424311774,906,0.9071634103704156,0.9957290800654164
19,15.641395539154768,899,0.28720372250541004,0.37576939220041083
118,15.64139361376032,906,0.9071634103704156,0.9957290800654164
197,15.641394985374651,900,0.37576939220041083,0.4643350618954116
239,15.646967331054125,896,0.021506713420407664,0.11007238311540846
164,15.641190630451849,896,0.021506713420407664,0.11007238311540846
131,15.546674236207888,896,0.021506713420407664,0.11007238311540846
39,15.641410279401244,900,0.37576939220041083,0.4643350618954116
239,15.64134632260093,903,0.6414664012854132,0.730032070980414
118,15.641382476863887,897,0.11007238311540846,0.19863805281040925
201,15.641394378544817,901,0.4643350618954116,0.5529007315904124
58,15.641279235916855,896,0.021506713420407664,0.11007238311540846
39,15.641387778206061,901,0.4643350618954116,0.5529007315904124
144,15.641348229596101,897,0.11007238311540846,0.19863805281040925
102,15.641396685222892,895,-0.06705895627459313,0.021506713420407664
161,15.641395401626593,904,0.730032070980414,0.8185977406754148
6,15.64570386969159,895,-0.06705895627459313,0.021506713420407664
71,15.641183495883183,897,0.11007238311540846,0.19863805281040925
92,15.640096730111562,897,0.11007238311540846,0.19863805281040925
25,15.641115777528517,895,-0.06705895627459313,0.021506713420407664
201,15.641328548756109,897,0.11007238311540846,0.19863805281040925
23,15.641370719666401,896,0.021506713420407664,0.11007238311540846
92,15.64110247594193,896,0.021506713420407664,0.11007238311540846
131,15.641322805693726,907,0.9957290800654164,1.0842947497604172
193,15.641395676682944,902,0.5529007315904124,0.6414664012854132
117,15.713946527811503,895,-0.06705895627459313,0.021506713420407664
114,15.657128353384563,897,0.11007238311540846,0.19863805281040925
97,15.64139187173677,905,0.8185977406754148,0.9071634103704156
219,15.639425992785792,895,-0.06705895627459313,0.021506713420407664
220,15.641339520312753,896,0.021506713420407664,0.11007238311540846
223,15.64137002323254,895,-0.06705895627459313,0.021506713420407664
102,15.641392297284911,897,0.11007238311540846,0.19863805281040925
172,15.641393951418385,903,0.6414664012854132,0.730032070980414
98,15.641396010417981,897,0.11007238311540846,0.19863805281040925
6,15.640624691807083,896,0.021506713420407664,0.11007238311540846
85,15.64129549865304,899,0.28720372250541004,0.37576939220041083
211,15.641398306478058,895,-0.06705895627459313,0.021506713420407664
18,15.641392100950394,906,0.9071634103704156,0.9957290800654164
201,15.641395584997493,904,0.730032070980414,0.8185977406754148
7,15.641383392920032,898,0.19863805281040925,0.28720372250541004
8,15.641396050883312,899,0.28720372250541004,0.37576939220041083
74,15.641394149331171,900,0.37576939220041083,0.4643350618954116
193,15.641394255558469,904,0.730032070980414,0.8185977406754148
229,15.641278500470852,901,0.4643350618954116,0.5529007315904124
127,15.64124363585215,897,0.11007238311540846,0.19863805281040925
65,15.641394790702373,900,0.37576939220041083,0.4643350618954116
87,15.641371997096067,901,0.4643350618954116,0.5529007315904124
160,15.64139203531976,896,0.021506713420407664,0.11007238311540846
81,15.64139721567721,895,-0.06705895627459313,0.021506713420407664
83,15.641381200593885,897,0.11007238311540846,0.19863805281040925
129,15.641395432927588,899,0.28720372250541004,0.37576939220041083
114,15.64138811263332,907,0.9957290800654164,1.0842947497604172
247,15.64140135280687,895,-0.06705895627459313,0.021506713420407664
144,15.641384902260711,898,0.19863805281040925,0.28720372250541004
143,15.639635262028522,898,0.19863805281040925,0.28720372250541004
28,15.641394262977101,895,-0.06705895627459313,0.021506713420407664
184,15.641386409980399,895,-0.06705895627459313,0.021506713420407664
155,15.641393870607379,899,0.28720372250541004,0.37576939220041083
181,15.641396043424743,902,0.5529007315904124,0.6414664012854132
45,15.642906082677547,895,-0.06705895627459313,0.021506713420407664
253,15.640390052120622,896,0.021506713420407664,0.11007238311540846
39,15.641382350337619,902,0.5529007315904124,0.6414664012854132
57,15.641376565734378,897,0.11007238311540846,0.19863805281040925
143,15.641393321794723,903,0.6414664012854132,0.730032070980414
103,15.64139603451219,898,0.19863805281040925,0.28720372250541004
192,15.641397008339935,899,0.28720372250541004,0.37576939220041083
146,15.641393644933371,897,0.11007238311540846,0.19863805281040925
65,15.640848295962975,897,0.11007238311540846,0.19863805281040925
68,15.641362249081945,900,0.37576939220041083,0.4643350618954116
71,15.64139132162407,906,0.9071634103704156,0.9957290800654164
257,15.641384183474086,898,0.19863805281040925,0.28720372250541004
238,15.64138773331003,898,0.19863805281040925,0.28720372250541004
198,15.641394118030293,902,0.5529007315904124,0.6414664012854132
240,15.64997353169029,898,0.19863805281040925,0.28720372250541004
114,15.668591850600322,895,-0.06705895627459313,0.021506713420407664
137,15.535542300451395,898,0.19863805281040925,0.28720372250541004
188,15.641389610900982,901,0.4643350618954116,0.5529007315904124
31,15.64137893776492,899,0.28720372250541004,0.37576939220041083
194,15.641395119576206,897,0.11007238311540846,0.19863805281040925
119,15.641396547694718,899,0.28720372250541004,0.37576939220041083
64,15.641396731065617,900,0.37576939220041083,0.4643350618954116
206,15.641395676682944,902,0.5529007315904124,0.6414664012854132
206,15.64139535957922,904,0.730032070980414,0.8185977406754148
180,15.641084786711955,896,0.021506713420407664,0.11007238311540846
243,15.641420373220445,895,-0.06705895627459313,0.021506713420407664
144,15.641395951739293,899,0.28720372250541004,0.37576939220041083
244,15.641389518426067,897,0.11007238311540846,0.19863805281040925
96,15.641395951739293,903,0.6414664012854132,0.730032070980414
175,15.641385099313561,899,0.28720372250541004,0.37576939220041083
152,15.641389515548106,899,0.28720372250541004,0.37576939220041083
251,15.641392832983392,896,0.021506713420407664,0.11007238311540846
31,15.641393546040854,905,0.8185977406754148,0.9071634103704156
139,15.641398478955642,897,0.11007238311540846,0.19863805281040925
129,15.641379272638135,895,-0.06705895627459313,0.021506713420407664
181,15.64140038719372,895,-0.06705895627459313,0.021506713420407664
157,15.641393060751293,899,0.28720372250541004,0.37576939220041083
167,15.641396593537442,895,-0.06705895627459313,0.021506713420407664
165,15.641392767725856,897,0.11007238311540846,0.19863805281040925
126,15.64139752715159,899,0.28720372250541004,0.37576939220041083
134,15.641382176164559,898,0.19863805281040925,0.28720372250541004
105,15.641393292861244,906,0.9071634103704156,0.9957290800654164
134,15.641319750351448,896,0.021506713420407664,0.11007238311540846
142,15.641388757946007,895,-0.06705895627459313,0.021506713420407664
17,15.641391054157635,896,0.021506713420407664,0.11007238311540846
255,15.641388631929287,896,0.021506713420407664,0.11007238311540846
31,15.64139581342224,900,0.37576939220041083,0.4643350618954116
34,15.64137802223808,898,0.19863805281040925,0.28720372250541004
191,15.641394805671169,905,0.8185977406754148,0.9071634103704156
154,15.637355115092696,896,0.021506713420407664,0.11007238311540846
180,15.641147692859612,898,0.19863805281040925,0.28720372250541004
106,15.64138822364162,900,0.37576939220041083,0.4643350618954116
243,15.641381802153793,898,0.19863805281040925,0.28720372250541004
8,15.641151616450614,901,0.4643350618954116,0.5529007315904124
37,15.641389503756393,897,0.11007238311540846,0.19863805281040925
127,15.641395325378403,899,0.28720372250541004,0.37576939220041083
96,15.641363674335102,901,0.4643350618954116,0.5529007315904124
172,15.641382369017203,901,0.4643350618954116,0.5529007315904124
236,15.641394716203056,901,0.4643350618954116,0.5529007315904124
116,15.640510800131194,898,0.19863805281040925,0.28720372250541004
116,15.639748952512692,896,0.021506713420407664,0.11007238311540846
15,15.641233814455576,898,0.19863805281040925,0.28720372250541004
113,15.641395764914808,900,0.37576939220041083,0.4643350618954116
135,15.64139263652111,906,0.9071634103704156,0.9957290800654164
71,15.641395898007858,899,0.28720372250541004,0.37576939220041083
241,15.641396264642713,898,0.19863805281040925,0.28720372250541004
45,15.641395512288874,902,0.5529007315904124,0.6414664012854132
30,15.64139824609385,902,0.5529007315904124,0.6414664012854132
206,15.641395905896568,899,0.28720372250541004,0.37576939220041083
114,15.642140470886476,896,0.021506713420407664,0.11007238311540846
240,15.64137116136352,902,0.5529007315904124,0.6414664012854132
177,15.64138883600602,895,-0.06705895627459313,0.021506713420407664
68,15.641387641265034,899,0.28720372250541004,0.37576939220041083
241,15.641389290001879,899,0.28720372250541004,0.37576939220041083
143,15.641283419204736,906,0.9071634103704156,0.9957290800654164
68,15.641381838187904,905,0.8185977406754148,0.9071634103704156
105,15.641880438898555,895,-0.06705895627459313,0.021506713420407664
35,15.641343990719388,895,-0.06705895627459313,0.021506713420407664
43,15.641385333282305,900,0.37576939220041083,0.4643350618954116
97,15.64131935961708,895,-0.06705895627459313,0.021506713420407664
87,15.641378470989173,902,0.5529007315904124,0.6414664012854132
31,15.641394653601193,902,0.5529007315904124,0.6414664012854132
171,15.641397272401685,900,0.37576939220041083,0.4643350618954116
191,15.641396047220159,901,0.4643350618954116,0.5529007315904124
141,15.641385300767583,906,0.9071634103704156,0.9957290800654164
6,15.641397223012051,903,0.6414664012854132,0.730032070980414
153,15.641395933402205,904,0.730032070980414,0.8185977406754148
4,15.641390474578,896,0.021506713420407664,0.11007238311540846
107,15.641381771794292,895,-0.06705895627459313,0.021506713420407664
39,15.64246873688924,896,0.021506713420407664,0.11007238311540846
226,15.64794488455683,895,-0.06705895627459313,0.021506713420407664
253,15.641384120845583,903,0.6414664012854132,0.730032070980414
253,15.641400681801036,899,0.28720372250541004,0.37576939220041083
84,15.641390455833992,898,0.19863805281040925,0.28720372250541004
226,15.64139463210815,902,0.5529007315904124,0.6414664012854132
172,15.641391093048162,904,0.730032070980414,0.8185977406754148
43,15.640769772697325,897,0.11007238311540846,0.19863805281040925
133,15.641343726213604,895,-0.06705895627459313,0.021506713420407664
88,15.641319218333102,898,0.19863805281040925,0.28720372250541004
72,15.641358393430755,900,0.37576939220041083,0.4643350618954116
172,15.64138450804091,902,0.5529007315904124,0.6414664012854132
13,15.641392372339327,899,0.28720372250541004,0.37576939220041083
164,15.641389945425466,907,0.9957290800654164,1.0842947497604172
180,15.642519447923167,895,-0.06705895627459313,0.021506713420407664
253,15.64139382904874,902,0.5529007315904124,0.6414664012854132
49,15.641349240825894,901,0.4643350618954116,0.5529007315904124
174,15.641366122088579,897,0.11007238311540846,0.19863805281040925
131,15.368235074032981,895,-0.06705895627459313,0.021506713420407664
151,15.641420862638105,895,-0.06705895627459313,0.021506713420407664
15,15.641407814051954,899,0.28720372250541004,0.37576939220041083
117,15.641308783826288,901,0.4643350618954116,0.5529007315904124
97,15.641362378233781,898,0.19863805281040925,0.28720372250541004
109,15.641395016547705,905,0.8185977406754148,0.9071634103704156
71,15.6413851350709,903,0.6414664012854132,0.730032070980414
1,15.641379494201026,904,0.730032070980414,0.8185977406754148
79,15.641390619441024,901,0.4643350618954116,0.5529007315904124
235,15.65388209737323,895,-0.06705895627459313,0.021506713420407664
240,15.641502487067376,900,0.37576939220041083,0.4643350618954116
255,15.641351344488056,897,0.11007238311540846,0.19863805281040925
72,15.641382717451691,906,0.9071634103704156,0.9957290800654164
34,15.64139496887127,905,0.8185977406754148,0.9071634103704156
69,15.641396318481092,900,0.37576939220041083,0.4643350618954116
99,15.641396180952917,904,0.730032070980414,0.8185977406754148
147,15.641411544304724,895,-0.06705895627459313,0.021506713420407664
188,15.641382040901592,897,0.11007238311540846,0.19863805281040925
97,15.6413459270645,896,0.021506713420407664,0.11007238311540846
227,15.641397141283873,902,0.5529007315904124,0.6414664012854132
0,15.64138290331964,899,0.28720372250541004,0.37576939220041083
87,15.641393244523435,906,0.9071634103704156,0.9957290800654164
94,15.641388048708036,901,0.4643350618954116,0.5529007315904124
22,15.641214230432215,898,0.19863805281040925,0.28720372250541004
206,15.641406704493226,895,-0.06705895627459313,0.021506713420407664
74,15.641324010134197,898,0.19863805281040925,0.28720372250541004
9,15.641369928419518,896,0.021506713420407664,0.11007238311540846
143,15.64138814673365,901,0.4643350618954116,0.5529007315904124
235,15.641372169881265,903,0.6414664012854132,0.730032070980414
72,15.641393742736525,903,0.6414664012854132,0.730032070980414
171,15.641390546730122,902,0.5529007315904124,0.6414664012854132
8,15.641392421849469,906,0.9071634103704156,0.9957290800654164
217,15.641384294188171,897,0.11007238311540846,0.19863805281040925
85,15.598085598128929,897,0.11007238311540846,0.19863805281040925
6,15.641016369849712,898,0.19863805281040925,0.28720372250541004
131,15.203896160801962,897,0.11007238311540846,0.19863805281040925
228,15.641256064972225,898,0.19863805281040925,0.28720372250541004
238,15.641379083924216,897,0.11007238311540846,0.19863805281040925
77,15.641394504942893,896,0.021506713420407664,0.11007238311540846
86,15.641394622300268,903,0.6414664012854132,0.730032070980414
24,15.641393447148317,895,-0.06705895627459313,0.021506713420407664
161,15.641744833799178,895,-0.06705895627459313,0.021506713420407664
75,15.641275921391824,901,0.4643350618954116,0.5529007315904124
131,15.641040414468275,901,0.4643350618954116,0.5529007315904124
206,15.641263846801191,897,0.11007238311540846,0.19863805281040925
226,15.641397571613476,900,0.37576939220041083,0.4643350618954116
220,15.641394530614818,903,0.6414664012854132,0.730032070980414
85,15.641342980209185,901,0.4643350618954116,0.5529007315904124
20,15.641357387627595,897,0.11007238311540846,0.19863805281040925
163,15.641381663291885,897,0.11007238311540846,0.19863805281040925
117,15.642014230228781,898,0.19863805281040925,0.28720372250541004
39,15.641490356107056,899,0.28720372250541004,0.37576939220041083
79,15.640822909137402,897,0.11007238311540846,0.19863805281040925
7,15.64139291904003,896,0.021506713420407664,0.11007238311540846
78,15.641306683799968,895,-0.06705895627459313,0.021506713420407664
54,15.641399792424322,895,-0.06705895627459313,0.021506713420407664
33,15.641387818450271,903,0.6414664012854132,0.730032070980414
86,15.641391307081962,905,0.8185977406754148,0.9071634103704156
165,15.6413922558755,896,0.021506713420407664,0.11007238311540846
219,15.641381546374733,902,0.5529007315904124,0.6414664012854132
53,15.641389671285971,906,0.9071634103704156,0.9957290800654164
174,15.64139761001319,895,-0.06705895627459313,0.021506713420407664
35,15.641377695646138,896,0.021506713420407664,0.11007238311540846
171,15.64138915061468,904,0.730032070980414,0.8185977406754148
35,15.641392559377644,906,0.9071634103704156,0.9957290800654164
160,15.641398302021988,898,0.19863805281040925,0.28720372250541004
7,15.641382629277375,897,0.11007238311540846,0.19863805281040925
247,15.641395997582018,898,0.19863805281040925,0.28720372250541004
46,15.641396212253985,899,0.28720372250541004,0.37576939220041083
144,15.641382001007939,900,0.37576939220041083,0.4643350618954116
212,15.641396318481092,903,0.6414664012854132,0.730032070980414
116,15.64137590145143,902,0.5529007315904124,0.6414664012854132
30,15.641394378800506,904,0.730032070980414,0.8185977406754148
245,15.641386249839176,906,0.9071634103704156,0.9957290800654164
73,15.641396751236416,899,0.28720372250541004,0.37576939220041083
91,15.641395447469318,904,0.730032070980414,0.8185977406754148
232,15.641397706578996,897,0.11007238311540846,0.19863805281040925
172,15.643030081866721,897,0.11007238311540846,0.19863805281040925
94,15.641375419718962,895,-0.06705895627459313,0.021506713420407664
193,15.641547533671663,895,-0.06705895627459313,0.021506713420407664
245,15.641356896815397,901,0.4643350618954116,0.5529007315904124
78,15.641357635053948,897,0.11007238311540846,0.19863805281040925
145,15.641373358091222,903,0.6414664012854132,0.730032070980414
63,15.641393888816669,903,0.6414664012854132,0.730032070980414
230,15.64138859841228,895,-0.06705895627459313,0.021506713420407664
25,15.641146113750809,896,0.021506713420407664,0.11007238311540846
93,15.641385468369618,898,0.19863805281040925,0.28720372250541004
63,15.641371158714797,898,0.19863805281040925,0.28720372250541004
117,15.641372944444239,907,0.9957290800654164,1.0842947497604172
68,15.640751249102832,896,0.021506713420407664,0.11007238311540846
53,15.641297235015413,897,0.11007238311540846,0.19863805281040925
139,15.64138784959719,895,-0.06705895627459313,0.021506713420407664
212,15.641389154689495,901,0.4643350618954116,0.5529007315904124
58,15.641394822558206,899,0.28720372250541004,0.37576939220041083
76,15.641394897356617,906,0.9071634103704156,0.9957290800654164
92,15.641369328620524,899,0.28720372250541004,0.37576939220041083
251,15.641389071663129,899,0.28720372250541004,0.37576939220041083
95,15.641396143617895,898,0.19863805281040925,0.28720372250541004
33,15.641251629330606,898,0.19863805281040925,0.28720372250541004
15,15.64286297943124,895,-0.06705895627459313,0.021506713420407664
87,15.641390863530987,903,0.6414664012854132,0.730032070980414
228,15.64097907050384,897,0.11007238311540846,0.19863805281040925
202,15.641397356872858,895,-0.06705895627459313,0.021506713420407664
6,15.63977744448633,897,0.11007238311540846,0.19863805281040925
114,15.641371734622387,901,0.4643350618954116,0.5529007315904124
117,15.641347213987563,902,0.5529007315904124,0.6414664012854132
193,15.64139578512772,903,0.6414664012854132,0.730032070980414
150,15.641396089267468,904,0.730032070980414,0.8185977406754148
153,15.641395956323567,897,0.11007238311540846,0.19863805281040925
113,15.641395646021733,903,0.6414664012854132,0.730032070980414
192,15.641396116773103,900,0.37576939220041083,0.4643350618954116
34,15.641392467692194,902,0.5529007315904124,0.6414664012854132
65,15.642548183905493,895,-0.06705895627459313,0.021506713420407664
196,15.64051125621143,897,0.11007238311540846,0.19863805281040925
155,15.641384466298534,895,-0.06705895627459313,0.021506713420407664
145,15.641381609764377,906,0.9071634103704156,0.9957290800654164
236,15.64139789832988,899,0.28720372250541004,0.37576939220041083
141,15.641389241001225,901,0.4643350618954116,0.5529007315904124
45,15.641395905896568,903,0.6414664012854132,0.730032070980414
244,15.641391504994969,896,0.021506713420407664,0.11007238311540846
36,15.639668184336653,897,0.11007238311540846,0.19863805281040925
162,15.641418189008384,895,-0.06705895627459313,0.021506713420407664
133,15.641389484247654,899,0.28720372250541004,0.37576939220041083
227,15.641393278319317,906,0.9071634103704156,0.9957290800654164
147,15.641392949227646,897,0.11007238311540846,0.19863805281040925
92,15.641391088743028,906,0.9071634103704156,0.9957290800654164
157,15.641394167668262,905,0.8185977406754148,0.9071634103704156
235,15.641363707216865,904,0.730032070980414,0.8185977406754148
152,15.641366304758733,897,0.11007238311540846,0.19863805281040925
152,15.641383830894094,896,0.021506713420407664,0.11007238311540846
193,15.641393709879885,899,0.28720372250541004,0.37576939220041083
147,15.64139424101663,896,0.021506713420407664,0.11007238311540846
35,15.641394954201598,904,0.730032070980414,0.8185977406754148
51,15.641390083870496,902,0.5529007315904124,0.6414664012854132
259,15.641021729531772,897,0.11007238311540846,0.19863805281040925
154,15.641197772091537,906,0.9071634103704156,0.9957290800654164
220,15.64139730079653,899,0.28720372250541004,0.37576939220041083
65,15.641394943199343,905,0.8185977406754148,0.9071634103704156
162,15.64139426523835,898,0.19863805281040925,0.28720372250541004
121,15.641394910192583,897,0.11007238311540846,0.19863805281040925
145,15.637605520042653,898,0.19863805281040925,0.28720372250541004
243,15.64137971042402,897,0.11007238311540846,0.19863805281040925
-1,15.640227969614937,906,0.9071634103704156,0.9957290800654164
133,15.641342602807198,896,0.021506713420407664,0.11007238311540846
59,15.64139728339636,895,-0.06705895627459313,0.021506713420407664
74,15.641313432510719,896,0.021506713420407664,0.11007238311540846
157,15.641392532510384,904,0.730032070980414,0.8185977406754148
180,15.641394085151349,905,0.8185977406754148,0.9071634103704156
55,15.641396229013395,899,0.28720372250541004,0.37576939220041083
70,15.641367404102967,900,0.37576939220041083,0.4643350618954116
201,15.641396318481092,903,0.6414664012854132,0.730032070980414
232,15.641396410166543,896,0.021506713420407664,0.11007238311540846
30,15.640917463320037,896,0.021506713420407664,0.11007238311540846
253,15.640578043689716,898,0.19863805281040925,0.28720372250541004
163,15.641427111938519,895,-0.06705895627459313,0.021506713420407664
253,15.641374184934977,901,0.4643350618954116,0.5529007315904124
96,15.641394544857238,900,0.37576939220041083,0.4643350618954116
134,15.641344992274412,897,0.11007238311540846,0.19863805281040925
74,15.641390434491363,905,0.8185977406754148,0.9071634103704156
65,15.641390546092657,904,0.730032070980414,0.8185977406754148
117,15.656394022492734,897,0.11007238311540846,0.19863805281040925
145,15.636645547874734,897,0.11007238311540846,0.19863805281040925
192,15.64138884652429,896,0.021506713420407664,0.11007238311540846
131,15.640547401506993,899,0.28720372250541004,0.37576939220041083
46,15.641390661616336,896,0.021506713420407664,0.11007238311540846
203,15.641393465485413,896,0.021506713420407664,0.11007238311540846
43,15.64139311328549,905,0.8185977406754148,0.9071634103704156
96,15.641391459152246,906,0.9071634103704156,0.9957290800654164
125,15.641395447469318,902,0.5529007315904124,0.6414664012854132
116,15.64003784362492,897,0.11007238311540846,0.19863805281040925
75,15.641479981907445,899,0.28720372250541004,0.37576939220041083
197,15.64140742856446,895,-0.06705895627459313,0.021506713420407664
186,15.64139611323369,895,-0.06705895627459313,0.021506713420407664
67,15.641392559377644,896,0.021506713420407664,0.11007238311540846
160,15.641394530614818,906,0.9071634103704156,0.9957290800654164
139,15.6413957026108,898,0.19863805281040925,0.28720372250541004
157,15.647145628839231,895,-0.06705895627459313,0.021506713420407664
-1,15.641174906298987,905,0.8185977406754148,0.9071634103704156
92,15.641049470471941,898,0.19863805281040925,0.28720372250541004
132,15.641334252266727,896,0.021506713420407664,0.11007238311540846
36,15.641397331457151,900,0.37576939220041083,0.4643350618954116
6,15.64139517463043,904,0.730032070980414,0.8185977406754148
15,15.641383854322989,904,0.730032070980414,0.8185977406754148
188,15.64139368527497,902,0.5529007315904124,0.6414664012854132
69,15.641396501851993,902,0.5529007315904124,0.6414664012854132
90,15.641385998620999,896,0.021506713420407664,0.11007238311540846
154,15.628823934810908,898,0.19863805281040925,0.28720372250541004
178,15.641007090282319,895,-0.06705895627459313,0.021506713420407664
53,15.641248598046323,895,-0.06705895627459313,0.021506713420407664
257,15.641404816198769,897,0.11007238311540846,0.19863805281040925
19,15.641397202456934,900,0.37576939220041083,0.4643350618954116
178,15.641386108643559,899,0.28720372250541004,0.37576939220041083
94,15.641396318481092,903,0.6414664012854132,0.730032070980414
70,15.641325633385252,899,0.28720372250541004,0.37576939220041083
248,15.641358658672482,904,0.730032070980414,0.8185977406754148
18,15.64139439752114,896,0.021506713420407664,0.11007238311540846
240,15.641384262225174,906,0.9071634103704156,0.9957290800654164
8,15.641397281178318,0,-79.3333333333,-79.244767663605
215,15.660963946697164,895,-0.06705895627459313,0.021506713420407664
235,15.638102844392654,898,0.19863805281040925,0.28720372250541004
244,15.64139443892937,899,0.28720372250541004,0.37576939220041083
60,15.641393094414724,898,0.19863805281040925,0.28720372250541004
25,15.641394558120455,900,0.37576939220041083,0.4643350618954116
172,15.640947404326438,898,0.19863805281040925,0.28720372250541004
22,15.641757295426004,895,-0.06705895627459313,0.021506713420407664
74,15.641156920268237,897,0.11007238311540846,0.19863805281040925
236,15.641639982955674,895,-0.06705895627459313,0.021506713420407664
33,15.641383492955107,900,0.37576939220041083,0.4643350618954116
243,15.641388777785538,896,0.021506713420407664,0.11007238311540846
171,15.64139483697211,905,0.8185977406754148,0.9071634103704156
65,15.641397462971764,901,0.4643350618954116,0.5529007315904124
123,15.641371636757965,903,0.6414664012854132,0.730032070980414
198,15.641393553375693,900,0.37576939220041083,0.4643350618954116
76,15.641396180952917,900,0.37576939220041083,0.4643350618954116
215,15.640764994196035,896,0.021506713420407664,0.11007238311540846
75,15.64135921741186,904,0.730032070980414,0.8185977406754148
96,15.641120294223352,896,0.021506713420407664,0.11007238311540846
259,15.641056768097778,896,0.021506713420407664,0.11007238311540846
245,15.641402007623613,899,0.28720372250541004,0.37576939220041083
116,15.641365861786669,905,0.8185977406754148,0.9071634103704156
174,15.641391349257274,896,0.021506713420407664,0.11007238311540846
221,15.641313606546523,898,0.19863805281040925,0.28720372250541004
183,15.641386810827084,895,-0.06705895627459313,0.021506713420407664
64,15.641414362546255,895,-0.06705895627459313,0.021506713420407664
30,15.641841739728436,895,-0.06705895627459313,0.021506713420407664
114,15.641478149039147,899,0.28720372250541004,0.37576939220041083
57,15.641384494231497,895,-0.06705895627459313,0.021506713420407664
159,15.641395853763843,898,0.19863805281040925,0.28720372250541004
93,15.641393981546782,905,0.8185977406754148,0.9071634103704156
126,15.6413941951739,905,0.8185977406754148,0.9071634103704156
92,15.641395447469318,903,0.6414664012854132,0.730032070980414
126,15.641395474974955,900,0.37576939220041083,0.4643350618954116
229,15.641388111716468,907,0.9957290800654164,1.0842947497604172
14,15.641377342848644,895,-0.06705895627459313,0.021506713420407664
202,15.641392274467902,897,0.11007238311540846,0.19863805281040925
75,15.641962654290495,896,0.021506713420407664,0.11007238311540846
-1,15.641332735647444,900,0.37576939220041083,0.4643350618954116
255,15.641365698760199,898,0.19863805281040925,0.28720372250541004
119,15.641390500230813,896,0.021506713420407664,0.11007238311540846
13,15.641364389648619,896,0.021506713420407664,0.11007238311540846
22,15.641394255558469,905,0.8185977406754148,0.9071634103704156
68,15.64179584471213,895,-0.06705895627459313,0.021506713420407664
113,15.642231614771568,895,-0.06705895627459313,0.021506713420407664
33,15.642043375562922,895,-0.06705895627459313,0.021506713420407664
105,15.641314677879908,896,0.021506713420407664,0.11007238311540846
245,15.641396335240522,902,0.5529007315904124,0.6414664012854132
150,15.641227758735896,896,0.021506713420407664,0.11007238311540846
15,15.641226610607895,896,0.021506713420407664,0.11007238311540846
47,15.641393690430991,895,-0.06705895627459313,0.021506713420407664
46,15.64138309368423,897,0.11007238311540846,0.19863805281040925
74,15.641390667499975,901,0.4643350618954116,0.5529007315904124
9,15.641396593537442,900,0.37576939220041083,0.4643350618954116
52,15.641396025087653,903,0.6414664012854132,0.730032070980414
15,15.641371183381025,905,0.8185977406754148,0.9071634103704156
35,15.641395447469318,901,0.4643350618954116,0.5529007315904124
248,15.680114922033285,895,-0.06705895627459313,0.021506713420407664
236,15.641299603295604,896,0.021506713420407664,0.11007238311540846
220,15.64133343785211,898,0.19863805281040925,0.28720372250541004
23,15.641391632559744,897,0.11007238311540846,0.19863805281040925
216,15.641387638922412,897,0.11007238311540846,0.19863805281040925
122,15.64138290262706,898,0.19863805281040925,0.28720372250541004
215,15.641386461732697,904,0.730032070980414,0.8185977406754148
39,15.64139086319682,907,0.9957290800654164,1.0842947497604172
88,15.641395997582018,903,0.6414664012854132,0.730032070980414
97,15.641394943199343,900,0.37576939220041083,0.4643350618954116
15,15.641362106387438,906,0.9071634103704156,0.9957290800654164
152,15.641393644249655,898,0.19863805281040925,0.28720372250541004
145,15.641375483398894,904,0.730032070980414,0.8185977406754148
237,15.641395905896568,906,0.9071634103704156,0.9957290800654164
73,15.641393017804894,900,0.37576939220041083,0.4643350618954116
99,15.641395589581766,899,0.28720372250541004,0.37576939220041083
132,15.641394543578642,900,0.37576939220041083,0.4643350618954116
216,15.641387829767979,895,-0.06705895627459313,0.021506713420407664
206,15.641344517041592,898,0.19863805281040925,0.28720372250541004
119,15.64140036063745,898,0.19863805281040925,0.28720372250541004
28,15.641392108540504,898,0.19863805281040925,0.28720372250541004
113,15.641391048784048,905,0.8185977406754148,0.9071634103704156
75,15.63775846354076,898,0.19863805281040925,0.28720372250541004
49,15.641968963135557,895,-0.06705895627459313,0.021506713420407664
86,15.641402811173007,895,-0.06705895627459313,0.021506713420407664
30,15.64072890750715,898,0.19863805281040925,0.28720372250541004
75,15.641292996969645,905,0.8185977406754148,0.9071634103704156
