pickup_zone,avg_passenger_count,bkt_tip_amount,tip_amount_start,tip_amount_end
144,1.6708438084317485,84,-0.4221450004209828,2.2014008924311668
226,1.6708474360261512,88,10.072038570987559,12.69558446383968
92,1.6708456494255282,86,4.824946785283288,7.448492678135409
253,1.670846850824839,107,59.91941053517803,62.54295642803015
157,1.6708467010817425,91,17.94267624954395,20.56622214239607
120,1.6708470353455758,84,-0.4221450004209828,2.2014008924311668
154,1.67084691233174,120,94.02550714225578,96.6490530351079
206,1.670846850824839,90,15.319130356691801,17.94267624954395
75,1.6708467904677187,107,59.91941053517803,62.54295642803015
70,1.670846850824839,109,65.16650232088233,67.79004821373445
75,1.6708465757684892,147,164.86124624926327,167.48479214211545
6,1.670846850824839,102,46.80168107091737,49.425226963769546
43,1.670803115603864,84,-0.4221450004209828,2.2014008924311668
106,1.6708469517088005,92,20.56622214239607,23.189768035248193
129,1.67084691233174,89,12.69558446383968,15.319130356691801
219,1.670846759139389,113,75.66068589229081,78.28423178514294
229,1.6708470678238112,97,33.683951606656734,36.307497499508884
239,1.670847283673195,96,31.060405713804585,33.683951606656734
191,1.670846637275365,93,23.189768035248193,25.813313928100342
114,1.670846850824839,141,149.1199708921505,151.74351678500267
118,1.670846850824839,89,12.69558446383968,15.319130356691801
127,1.6708466918924796,85,2.2014008924311668,4.824946785283288
93,1.670846850824839,93,23.189768035248193,25.813313928100342
122,1.6708467301105763,87,7.448492678135409,10.072038570987559
162,1.670846850824839,92,20.56622214239607,23.189768035248193
164,1.6708469436601008,103,49.425226963769546,52.04877285662167
247,1.670846850824839,88,10.072038570987559,12.69558446383968
-1,1.6708469436601008,255,448.2042026772935,450.8277485701456
154,1.670846850824839,109,65.16650232088233,67.79004821373445
97,1.670846759139389,90,15.319130356691801,17.94267624954395
259,1.6708400950401876,84,-0.4221450004209828,2.2014008924311668
22,1.6708990689424363,84,-0.4221450004209828,2.2014008924311668
74,1.6708478950170642,85,2.2014008924311668,4.824946785283288
105,1.670846670903149,89,12.69558446383968,15.319130356691801
191,1.6708463030114102,90,15.319130356691801,17.94267624954395
25,1.670846921530186,87,7.448492678135409,10.072038570987559
23,1.670846850824839,88,10.072038570987559,12.69558446383968
219,1.670846850824839,92,20.56622214239607,23.189768035248193
26,1.67084691233174,87,7.448492678135409,10.072038570987559
207,1.670846850824839,84,-0.4221450004209828,2.2014008924311668
171,1.670846759139389,96,31.060405713804585,33.683951606656734
199,1.670846850824839,92,20.56622214239607,23.189768035248193
248,1.6708499065559577,87,7.448492678135409,10.072038570987559
22,1.6708468206462816,91,17.94267624954395,20.56622214239607
61,1.6708469738386522,107,59.91941053517803,62.54295642803015
258,1.670846850824839,84,-0.4221450004209828,2.2014008924311668
81,1.6708469134815436,84,-0.4221450004209828,2.2014008924311668
14,1.670846759139389,105,54.67231874947379,57.29586464232591
158,1.670846850824839,87,7.448492678135409,10.072038570987559
95,1.6708463320403848,86,4.824946785283288,7.448492678135409
41,1.670846759139389,104,52.04877285662167,54.67231874947379
43,1.6708201017780182,85,2.2014008924311668,4.824946785283288
41,1.6708402892691192,89,12.69558446383968,15.319130356691801
171,1.670846131136298,90,15.319130356691801,17.94267624954395
59,1.670846850824839,88,10.072038570987559,12.69558446383968
109,1.67084691233174,89,12.69558446383968,15.319130356691801
53,1.670846850824839,91,17.94267624954395,20.56622214239607
36,1.6708470120660128,89,12.69558446383968,15.319130356691801
235,1.6708468206462816,112,73.0371399994387,75.66068589229081
201,1.6708468206462816,92,20.56622214239607,23.189768035248193
49,1.670846759139389,118,88.77841535655148,91.4019612494036
240,1.670846759139389,112,73.0371399994387,75.66068589229081
223,1.670846850824839,116,83.53132357084723,86.15486946369936
-1,1.670846850824839,153,180.60252160637606,183.22606749922824
201,1.6708454881866148,86,4.824946785283288,7.448492678135409
117,1.6708470914059865,91,17.94267624954395,20.56622214239607
253,1.6708471583594569,93,23.189768035248193,25.813313928100342
76,1.670846850824839,94,25.813313928100342,28.436859820952463
71,1.6708464562038037,88,10.072038570987559,12.69558446383968
56,1.67084691233174,87,7.448492678135409,10.072038570987559
70,1.6708466384250928,99,38.931043392361005,41.554589285213126
219,1.6708464875320979,91,17.94267624954395,20.56622214239607
41,1.6708473474800574,94,25.813313928100342,28.436859820952463
116,1.6708470968525106,83,-3.045690893273104,-0.4221450004209828
229,1.669962438890339,84,-0.4221450004209828,2.2014008924311668
154,1.6708748055414242,86,4.824946785283288,7.448492678135409
141,1.670836084816781,86,4.824946785283288,7.448492678135409
51,1.6708470827718722,88,10.072038570987559,12.69558446383968
193,1.670846675502105,87,7.448492678135409,10.072038570987559
221,1.6708468519746256,90,15.319130356691801,17.94267624954395
170,1.670846850824839,107,59.91941053517803,62.54295642803015
245,1.6708469134815436,95,28.436859820952463,31.060405713804585
240,1.670846759139389,117,86.15486946369936,88.77841535655148
75,1.6708469738386522,106,57.29586464232591,59.91941053517803
145,1.6708468821531854,96,31.060405713804585,33.683951606656734
154,1.670846484083039,130,120.26096607077704,122.88451196362922
75,1.670846759139389,108,62.54295642803015,65.16650232088233
75,1.6705113963639897,85,2.2014008924311668,4.824946785283288
165,1.670846698782252,87,7.448492678135409,10.072038570987559
85,1.6708469738386522,103,49.425226963769546,52.04877285662167
128,1.6708472534946412,91,17.94267624954395,20.56622214239607
199,1.6708457491578632,85,2.2014008924311668,4.824946785283288
122,1.670846746207186,84,-0.4221450004209828,2.2014008924311668
226,1.670846453904448,96,31.060405713804585,33.683951606656734
248,1.67084691233174,100,41.554589285213126,44.17813517806525
72,1.670846850824839,122,99.27259892796002,101.89614482081214
196,1.67084691233174,97,33.683951606656734,36.307497499508884
41,1.670846759139389,217,348.50945874891244,351.13300464176467
210,1.670846850824839,87,7.448492678135409,10.072038570987559
33,1.6708460871626147,93,23.189768035248193,25.813313928100342
41,1.6708463923975891,110,67.79004821373445,70.41359410658657
15,1.670846484083039,96,31.060405713804585,33.683951606656734
127,1.6708469468261211,86,4.824946785283288,7.448492678135409
154,1.6708470074666866,107,59.91941053517803,62.54295642803015
28,1.6708470353455758,87,7.448492678135409,10.072038570987559
161,1.6708463923975891,93,23.189768035248193,25.813313928100342
91,1.670846850824839,106,57.29586464232591,59.91941053517803
229,1.67084691233174,83,-3.045690893273104,-0.4221450004209828
15,1.670846850824839,102,46.80168107091737,49.425226963769546
4,1.670846850824839,87,7.448492678135409,10.072038570987559
114,1.670846484083039,114,78.28423178514294,80.90777767799511
71,1.670857217049824,84,-0.4221450004209828,2.2014008924311668
106,1.670846850824839,98,36.307497499508884,38.931043392361005
31,1.6708475320012692,86,4.824946785283288,7.448492678135409
74,1.670846667453939,97,33.683951606656734,36.307497499508884
72,1.670846850824839,114,78.28423178514294,80.90777767799511
114,1.670846484083039,83,-3.045690893273104,-0.4221450004209828
116,1.6708467904677187,96,31.060405713804585,33.683951606656734
191,1.670846850824839,108,62.54295642803015,65.16650232088233
221,1.6708472158538132,84,-0.4221450004209828,2.2014008924311668
41,1.6708392721817995,90,15.319130356691801,17.94267624954395
196,1.6708469899361977,86,4.824946785283288,7.448492678135409
128,1.6708469436601008,92,20.56622214239607,23.189768035248193
193,1.670846850824839,99,38.931043392361005,41.554589285213126
34,1.6708468821531854,87,7.448492678135409,10.072038570987559
212,1.670846850824839,90,15.319130356691801,17.94267624954395
68,1.670846759139389,95,28.436859820952463,31.060405713804585
236,1.6708475682773012,85,2.2014008924311668,4.824946785283288
248,1.6708463420994049,91,17.94267624954395,20.56622214239607
39,1.670818433536758,86,4.824946785283288,7.448492678135409
96,1.6708462739824144,89,12.69558446383968,15.319130356691801
136,1.6708490794996764,89,12.69558446383968,15.319130356691801
86,1.6708459859903912,87,7.448492678135409,10.072038570987559
128,1.6708471209995903,85,2.2014008924311668,4.824946785283288
65,1.6708465455899066,92,20.56622214239607,23.189768035248193
30,1.6708465467396092,90,15.319130356691801,17.94267624954395
180,1.6708463969962346,89,12.69558446383968,15.319130356691801
137,1.6708477130725043,101,44.17813517806525,46.80168107091737
75,1.6708468821531854,97,33.683951606656734,36.307497499508884
215,1.6708465154113183,105,54.67231874947379,57.29586464232591
116,1.670846759139389,104,52.04877285662167,54.67231874947379
13,1.670846850824839,92,20.56622214239607,23.189768035248193
112,1.670846850824839,87,7.448492678135409,10.072038570987559
23,1.670846850824839,89,12.69558446383968,15.319130356691801
145,1.670846850824839,117,86.15486946369936,88.77841535655148
34,1.670846850824839,92,20.56622214239607,23.189768035248193
226,1.6708455695032638,87,7.448492678135409,10.072038570987559
31,1.6708468856025733,87,7.448492678135409,10.072038570987559
117,1.6708467301105763,107,59.91941053517803,62.54295642803015
224,1.6708467301105763,84,-0.4221450004209828,2.2014008924311668
78,1.6708469738386522,91,17.94267624954395,20.56622214239607
86,1.6708467289608233,95,28.436859820952463,31.060405713804585
6,1.670846850824839,112,73.0371399994387,75.66068589229081
103,1.670846850824839,95,28.436859820952463,31.060405713804585
154,1.670846850824839,179,248.8147148205315,251.4382607133836
137,1.6705534566295304,87,7.448492678135409,10.072038570987559
84,1.6708482062795893,84,-0.4221450004209828,2.2014008924311668
96,1.6708469738386522,91,17.94267624954395,20.56622214239607
117,1.6708467904677187,109,65.16650232088233,67.79004821373445
248,1.6708466430240105,93,23.189768035248193,25.813313928100342
255,1.670845754047893,87,7.448492678135409,10.072038570987559
169,1.670846850824839,84,-0.4221450004209828,2.2014008924311668
92,1.6708478162586327,89,12.69558446383968,15.319130356691801
239,1.6708466999319969,100,41.554589285213126,44.17813517806525
36,1.6708465467396092,91,17.94267624954395,20.56622214239607
-1,1.670846609396225,108,62.54295642803015,65.16650232088233
229,1.670846850824839,117,86.15486946369936,88.77841535655148
145,1.6708464886817855,92,20.56622214239607,23.189768035248193
143,1.6708471583594569,92,20.56622214239607,23.189768035248193
181,1.67084691233174,89,12.69558446383968,15.319130356691801
33,1.6708469134815436,91,17.94267624954395,20.56622214239607
236,1.67084691233174,91,17.94267624954395,20.56622214239607
58,1.670846850824839,91,17.94267624954395,20.56622214239607
39,1.670846850824839,111,70.41359410658657,73.0371399994387
157,1.6708461865697997,86,4.824946785283288,7.448492678135409
126,1.6708457370786196,85,2.2014008924311668,4.824946785283288
193,1.6708478335095542,86,4.824946785283288,7.448492678135409
-1,1.6708525613184422,92,20.56622214239607,23.189768035248193
128,1.670847780329799,90,15.319130356691801,17.94267624954395
154,1.6708471919876358,100,41.554589285213126,44.17813517806525
135,1.670846850824839,93,23.189768035248193,25.813313928100342
150,1.670846850824839,94,25.813313928100342,28.436859820952463
75,1.670278347072731,84,-0.4221450004209828,2.2014008924311668
41,1.6709399619373873,86,4.824946785283288,7.448492678135409
-1,1.6709826471436635,86,4.824946785283288,7.448492678135409
219,1.6708477033164462,87,7.448492678135409,10.072038570987559
136,1.6708469738386522,100,41.554589285213126,44.17813517806525
115,1.6708469738386522,84,-0.4221450004209828,2.2014008924311668
92,1.67084691233174,101,44.17813517806525,46.80168107091737
-1,1.670846850824839,140,146.49642499929837,149.1199708921505
135,1.670846667453939,87,7.448492678135409,10.072038570987559
251,1.670846759139389,95,28.436859820952463,31.060405713804585
137,1.6708496287375518,92,20.56622214239607,23.189768035248193
137,1.6708480553869811,96,31.060405713804585,33.683951606656734
222,1.6708466070967851,86,4.824946785283288,7.448492678135409
136,1.6708469436601008,97,33.683951606656734,36.307497499508884
95,1.6708468229458389,85,2.2014008924311668,4.824946785283288
32,1.670846850824839,86,4.824946785283288,7.448492678135409
239,1.6708468206462816,83,-3.045690893273104,-0.4221450004209828
34,1.670846850824839,86,4.824946785283288,7.448492678135409
145,1.6703211299409062,84,-0.4221450004209828,2.2014008924311668
75,1.67084111044019,88,10.072038570987559,12.69558446383968
239,1.670846759139389,464,996.525294283389,999.148840176241
252,1.6708468206462816,87,7.448492678135409,10.072038570987559
132,1.67084691233174,96,31.060405713804585,33.683951606656734
85,1.670846850824839,124,104.51969071366426,107.14323660651638
154,1.670846667453939,198,298.662086784722,301.28563267757414
239,1.67084703994493,94,25.813313928100342,28.436859820952463
56,1.670846759139389,90,15.319130356691801,17.94267624954395
134,1.670846850824839,89,12.69558446383968,15.319130356691801
152,1.670846850824839,89,12.69558446383968,15.319130356691801
200,1.670846850824839,84,-0.4221450004209828,2.2014008924311668
78,1.670846850824839,89,12.69558446383968,15.319130356691801
116,1.670846850824839,99,38.931043392361005,41.554589285213126
235,1.6708468206462816,96,31.060405713804585,33.683951606656734
133,1.6708464562038037,89,12.69558446383968,15.319130356691801
122,1.670846850824839,91,17.94267624954395,20.56622214239607
229,1.67084691233174,102,46.80168107091737,49.425226963769546
114,1.6708469738386522,94,25.813313928100342,28.436859820952463
79,1.670846850824839,94,25.813313928100342,28.436859820952463
43,1.67084691233174,94,25.813313928100342,28.436859820952463
196,1.67084691233174,94,25.813313928100342,28.436859820952463
177,1.670846850824839,87,7.448492678135409,10.072038570987559
112,1.670846850824839,86,4.824946785283288,7.448492678135409
94,1.670846759139389,103,49.425226963769546,52.04877285662167
248,1.670846484083039,168,219.95570999915805,222.57925589201017
117,1.6708350535974152,86,4.824946785283288,7.448492678135409
106,1.6708471400936393,86,4.824946785283288,7.448492678135409
74,1.6708464490187211,86,4.824946785283288,7.448492678135409
33,1.6708467370091082,88,10.072038570987559,12.69558446383968
129,1.6708463030114102,86,4.824946785283288,7.448492678135409
164,1.670846850824839,122,99.27259892796002,101.89614482081214
91,1.670846850824839,97,33.683951606656734,36.307497499508884
188,1.67084691233174,88,10.072038570987559,12.69558446383968
-1,1.6708469738386522,128,115.0138742850728,117.63742017792492
255,1.670846759139389,91,17.94267624954395,20.56622214239607
30,1.670846759139389,94,25.813313928100342,28.436859820952463
194,1.6708465455899066,87,7.448492678135409,10.072038570987559
-1,1.670846850824839,160,198.96734285634102,201.59088874919314
48,1.6708459954771564,85,2.2014008924311668,4.824946785283288
106,1.6708348714488408,85,2.2014008924311668,4.824946785283288
68,1.6709054305422448,84,-0.4221450004209828,2.2014008924311668
39,1.6708405942214564,87,7.448492678135409,10.072038570987559
6,1.6708516464977357,87,7.448492678135409,10.072038570987559
223,1.6708466778015865,84,-0.4221450004209828,2.2014008924311668
227,1.670846759139389,94,25.813313928100342,28.436859820952463
196,1.6708475320012692,85,2.2014008924311668,4.824946785283288
143,1.670846484083039,253,442.95711089158925,445.5806567844414
137,1.6708473463301328,100,41.554589285213126,44.17813517806525
17,1.6708470968525106,85,2.2014008924311668,4.824946785283288
198,1.6708466686036751,89,12.69558446383968,15.319130356691801
74,1.670846850824839,145,159.61415446355903,162.23770035641115
25,1.67084563101188,84,-0.4221450004209828,2.2014008924311668
72,1.6708442611940948,89,12.69558446383968,15.319130356691801
8,1.670850435623596,89,12.69558446383968,15.319130356691801
131,1.6708467985161228,103,49.425226963769546,52.04877285662167
68,1.6708457609448173,89,12.69558446383968,15.319130356691801
114,1.6708467904677187,103,49.425226963769546,52.04877285662167
143,1.670847342880363,112,73.0371399994387,75.66068589229081
20,1.6708468206462816,86,4.824946785283288,7.448492678135409
230,1.670846850824839,88,10.072038570987559,12.69558446383968
43,1.670846759139389,103,49.425226963769546,52.04877285662167
156,1.6708465154113183,88,10.072038570987559,12.69558446383968
186,1.67084691233174,84,-0.4221450004209828,2.2014008924311668
-1,1.670846791617489,118,88.77841535655148,91.4019612494036
113,1.670846667453939,95,28.436859820952463,31.060405713804585
67,1.670846850824839,86,4.824946785283288,7.448492678135409
85,1.6708461282116038,88,10.072038570987559,12.69558446383968
91,1.6708469864867133,87,7.448492678135409,10.072038570987559
141,1.670846850824839,122,99.27259892796002,101.89614482081214
91,1.670846759139389,119,91.4019612494036,94.02550714225578
155,1.670846759139389,99,38.931043392361005,41.554589285213126
13,1.670846637275365,88,10.072038570987559,12.69558446383968
154,1.6708465757684892,152,177.97897571352394,180.60252160637606
141,1.6708470247142126,88,10.072038570987559,12.69558446383968
206,1.6708465950335432,84,-0.4221450004209828,2.2014008924311668
229,1.670839233547812,89,12.69558446383968,15.319130356691801
83,1.670846118490824,84,-0.4221450004209828,2.2014008924311668
114,1.6708469738386522,96,31.060405713804585,33.683951606656734
154,1.6708473147209044,94,25.813313928100342,28.436859820952463
41,1.670846945959726,100,41.554589285213126,44.17813517806525
220,1.670847619679822,86,4.824946785283288,7.448492678135409
55,1.6708468821531854,89,12.69558446383968,15.319130356691801
96,1.670846759139389,106,57.29586464232591,59.91941053517803
119,1.6708469738386522,87,7.448492678135409,10.072038570987559
154,1.670846759139389,108,62.54295642803015,65.16650232088233
106,1.670846759139389,116,83.53132357084723,86.15486946369936
86,1.670846850824839,90,15.319130356691801,17.94267624954395
239,1.6708552417662164,89,12.69558446383968,15.319130356691801
36,1.6708464886817855,90,15.319130356691801,17.94267624954395
255,1.670846524608892,86,4.824946785283288,7.448492678135409
35,1.6708476248369142,85,2.2014008924311668,4.824946785283288
228,1.670846850824839,427,899.4540962478602,902.0776421407122
36,1.6708468821531854,92,20.56622214239607,23.189768035248193
8,1.670846850824839,103,49.425226963769546,52.04877285662167
217,1.670846850824839,90,15.319130356691801,17.94267624954395
109,1.670846850824839,108,62.54295642803015,65.16650232088233
179,1.670846850824839,87,7.448492678135409,10.072038570987559
114,1.6708361548219497,86,4.824946785283288,7.448492678135409
8,1.6707075012890151,84,-0.4221450004209828,2.2014008924311668
229,1.6707955062034887,87,7.448492678135409,10.072038570987559
-1,1.6708683832980824,89,12.69558446383968,15.319130356691801
53,1.6708469551582528,86,4.824946785283288,7.448492678135409
-1,1.67084691233174,198,298.662086784722,301.28563267757414
178,1.670846850824839,103,49.425226963769546,52.04877285662167
245,1.670846759139389,94,25.813313928100342,28.436859820952463
127,1.670846850824839,94,25.813313928100342,28.436859820952463
114,1.6708441972601815,88,10.072038570987559,12.69558446383968
22,1.6708471304806414,89,12.69558446383968,15.319130356691801
162,1.6708471281809139,86,4.824946785283288,7.448492678135409
50,1.6708470353455758,85,2.2014008924311668,4.824946785283288
164,1.6708468821531854,96,31.060405713804585,33.683951606656734
103,1.67084691233174,99,38.931043392361005,41.554589285213126
197,1.6708466533716129,86,4.824946785283288,7.448492678135409
125,1.670846551338426,84,-0.4221450004209828,2.2014008924311668
184,1.6708472534946412,84,-0.4221450004209828,2.2014008924311668
72,1.6708460906113463,93,23.189768035248193,25.813313928100342
64,1.6708458549295244,87,7.448492678135409,10.072038570987559
137,1.6708441116181016,90,15.319130356691801,17.94267624954395
136,1.6708470353455758,94,25.813313928100342,28.436859820952463
256,1.670846759139389,99,38.931043392361005,41.554589285213126
82,1.670846759139389,103,49.425226963769546,52.04877285662167
71,1.670846667453939,113,75.66068589229081,78.28423178514294
116,1.670846850824839,97,33.683951606656734,36.307497499508884
117,1.670846850824839,291,542.6518548199701,545.2754007128224
239,1.670846850824839,154,183.22606749922824,185.84961339208036
219,1.6708545441308373,84,-0.4221450004209828,2.2014008924311668
128,1.670849458994738,88,10.072038570987559,12.69558446383968
116,1.6708475308512936,91,17.94267624954395,20.56622214239607
91,1.670846850824839,101,44.17813517806525,46.80168107091737
129,1.6708470376452516,85,2.2014008924311668,4.824946785283288
178,1.6708468206462816,91,17.94267624954395,20.56622214239607
41,1.6708468821531854,114,78.28423178514294,80.90777767799511
221,1.670846850824839,110,67.79004821373445,70.41359410658657
1,1.670846850824839,93,23.189768035248193,25.813313928100342
95,1.670846759139389,88,10.072038570987559,12.69558446383968
229,1.670846759139389,126,109.76678249936856,112.39032839222068
239,1.6708399796782587,88,10.072038570987559,12.69558446383968
55,1.6708617409845727,84,-0.4221450004209828,2.2014008924311668
72,1.670846850824839,98,36.307497499508884,38.931043392361005
30,1.67084691233174,92,20.56622214239607,23.189768035248193
75,1.6708463935472495,96,31.060405713804585,33.683951606656734
117,1.6708468519746256,100,41.554589285213126,44.17813517806525
-1,1.670846850824839,81,-8.292782678977375,-5.6692367861252535
71,1.670846850824839,92,20.56622214239607,23.189768035248193
150,1.67084691233174,96,31.060405713804585,33.683951606656734
21,1.670846850824839,109,65.16650232088233,67.79004821373445
178,1.670846759139389,127,112.39032839222068,115.0138742850728
93,1.6708470051670272,87,7.448492678135409,10.072038570987559
131,1.670846850824839,126,109.76678249936856,112.39032839222068
41,1.670846759139389,117,86.15486946369936,88.77841535655148
-1,1.67091566684527,87,7.448492678135409,10.072038570987559
53,1.6708376129314189,84,-0.4221450004209828,2.2014008924311668
243,1.67084691233174,89,12.69558446383968,15.319130356691801
177,1.6708470376452516,84,-0.4221450004209828,2.2014008924311668
133,1.6708463469858066,85,2.2014008924311668,4.824946785283288
206,1.6708472511948456,87,7.448492678135409,10.072038570987559
259,1.67084691233174,89,12.69558446383968,15.319130356691801
239,1.6708467289608233,113,75.66068589229081,78.28423178514294
86,1.670846850824839,99,38.931043392361005,41.554589285213126
240,1.6708470968525106,100,41.554589285213126,44.17813517806525
243,1.6708468821531854,87,7.448492678135409,10.072038570987559
113,1.6708463923975891,92,20.56622214239607,23.189768035248193
41,1.6708465757684892,154,183.22606749922824,185.84961339208036
113,1.6708807052995995,84,-0.4221450004209828,2.2014008924311668
70,1.6708471598359442,87,7.448492678135409,10.072038570987559
86,1.670847283673195,88,10.072038570987559,12.69558446383968
225,1.6708467602891504,84,-0.4221450004209828,2.2014008924311668
128,1.670847189687874,95,28.436859820952463,31.060405713804585
131,1.670846850824839,154,183.22606749922824,185.84961339208036
162,1.6708470678238112,85,2.2014008924311668,4.824946785283288
-1,1.670846759139389,142,151.74351678500267,154.3670626778548
239,1.670846759139389,145,159.61415446355903,162.23770035641115
219,1.670846850824839,98,36.307497499508884,38.931043392361005
245,1.670846637275365,118,88.77841535655148,91.4019612494036
39,1.670846759139389,96,31.060405713804585,33.683951606656734
86,1.6708468206462816,96,31.060405713804585,33.683951606656734
122,1.670846850824839,95,28.436859820952463,31.060405713804585
219,1.670846850824839,107,59.91941053517803,62.54295642803015
47,1.670846759139389,94,25.813313928100342,28.436859820952463
79,1.6708604930929492,84,-0.4221450004209828,2.2014008924311668
87,1.6708468833029808,95,28.436859820952463,31.060405713804585
188,1.6708513137732555,84,-0.4221450004209828,2.2014008924311668
116,1.6708468844527768,93,23.189768035248193,25.813313928100342
199,1.6708458187116648,88,10.072038570987559,12.69558446383968
145,1.670846850824839,105,54.67231874947379,57.29586464232591
51,1.670846918080764,89,12.69558446383968,15.319130356691801
51,1.67084691233174,91,17.94267624954395,20.56622214239607
237,1.6708469738386522,87,7.448492678135409,10.072038570987559
15,1.6708468206462816,101,44.17813517806525,46.80168107091737
127,1.670846850824839,93,23.189768035248193,25.813313928100342
75,1.6708468821531854,109,65.16650232088233,67.79004821373445
220,1.6708481130948283,84,-0.4221450004209828,2.2014008924311668
57,1.6708471060513652,84,-0.4221450004209828,2.2014008924311668
55,1.6708490998604633,86,4.824946785283288,7.448492678135409
48,1.6708452654415402,84,-0.4221450004209828,2.2014008924311668
131,1.6708472859730095,98,36.307497499508884,38.931043392361005
164,1.670846850824839,102,46.80168107091737,49.425226963769546
136,1.67084691233174,105,54.67231874947379,57.29586464232591
164,1.6708468821531854,100,41.554589285213126,44.17813517806525
39,1.6708472210163028,92,20.56622214239607,23.189768035248193
172,1.67084691233174,93,23.189768035248193,25.813313928100342
127,1.670846759139389,95,28.436859820952463,31.060405713804585
224,1.670846850824839,99,38.931043392361005,41.554589285213126
92,1.670846850824839,96,31.060405713804585,33.683951606656734
150,1.6708385740063414,84,-0.4221450004209828,2.2014008924311668
75,1.6708471658674535,89,12.69558446383968,15.319130356691801
32,1.670846850824839,84,-0.4221450004209828,2.2014008924311668
235,1.670847682893979,93,23.189768035248193,25.813313928100342
240,1.6708469772881158,99,38.931043392361005,41.554589285213126
94,1.6708466778015865,88,10.072038570987559,12.69558446383968
137,1.670846850824839,122,99.27259892796002,101.89614482081214
-1,1.670846850824839,133,128.13160374933346,130.7551496421856
49,1.670846850824839,97,33.683951606656734,36.307497499508884
82,1.670846759139389,120,94.02550714225578,96.6490530351079
136,1.670846850824839,96,31.060405713804585,33.683951606656734
106,1.670846759139389,83,-3.045690893273104,-0.4221450004209828
226,1.6709084105876122,84,-0.4221450004209828,2.2014008924311668
51,1.6708488177999523,84,-0.4221450004209828,2.2014008924311668
117,1.670838194239709,87,7.448492678135409,10.072038570987559
136,1.670837935345794,87,7.448492678135409,10.072038570987559
215,1.670846719477757,91,17.94267624954395,20.56622214239607
69,1.670846850824839,88,10.072038570987559,12.69558446383968
85,1.6708472124041072,91,17.94267624954395,20.56622214239607
135,1.670846850824839,98,36.307497499508884,38.931043392361005
155,1.6708470666739648,88,10.072038570987559,12.69558446383968
137,1.670846850824839,104,52.04877285662167,54.67231874947379
198,1.67084691233174,91,17.94267624954395,20.56622214239607
71,1.670846850824839,102,46.80168107091737,49.425226963769546
9,1.670846850824839,92,20.56622214239607,23.189768035248193
33,1.6708420910358477,85,2.2014008924311668,4.824946785283288
191,1.6708474602387573,84,-0.4221450004209828,2.2014008924311668
-1,1.6708508985406365,94,25.813313928100342,28.436859820952463
66,1.670846850824839,85,2.2014008924311668,4.824946785283288
15,1.6708469436601008,94,25.813313928100342,28.436859820952463
223,1.67084691233174,88,10.072038570987559,12.69558446383968
239,1.6708469146313476,99,38.931043392361005,41.554589285213126
142,1.67084691233174,88,10.072038570987559,12.69558446383968
30,1.6708470980023653,91,17.94267624954395,20.56622214239607
221,1.6708471281809139,89,12.69558446383968,15.319130356691801
137,1.670846850824839,236,398.35683071310297,400.9803766059551
155,1.670846850824839,92,20.56622214239607,23.189768035248193
143,1.670846850824839,97,33.683951606656734,36.307497499508884
41,1.6710823866072375,85,2.2014008924311668,4.824946785283288
152,1.6708502636401419,84,-0.4221450004209828,2.2014008924311668
63,1.6708467091299788,85,2.2014008924311668,4.824946785283288
46,1.67084691233174,87,7.448492678135409,10.072038570987559
198,1.67084691233174,93,23.189768035248193,25.813313928100342
178,1.6708470701235059,88,10.072038570987559,12.69558446383968
126,1.6708469436601008,90,15.319130356691801,17.94267624954395
74,1.670846791617489,91,17.94267624954395,20.56622214239607
39,1.670846850824839,98,36.307497499508884,38.931043392361005
91,1.670846759139389,92,20.56622214239607,23.189768035248193
68,1.670846850824839,108,62.54295642803015,65.16650232088233
132,1.670846850824839,93,23.189768035248193,25.813313928100342
168,1.6708469738386522,85,2.2014008924311668,4.824946785283288
53,1.670846850824839,95,28.436859820952463,31.060405713804585
17,1.670846850824839,118,88.77841535655148,91.4019612494036
-1,1.6714803239860632,85,2.2014008924311668,4.824946785283288
235,1.6708427622077409,86,4.824946785283288,7.448492678135409
72,1.6708747524947882,85,2.2014008924311668,4.824946785283288
253,1.670845243012466,88,10.072038570987559,12.69558446383968
105,1.6708470074666866,88,10.072038570987559,12.69558446383968
72,1.6708470364954133,95,28.436859820952463,31.060405713804585
239,1.6708465769182,107,59.91941053517803,62.54295642803015
255,1.6708467010817425,88,10.072038570987559,12.69558446383968
257,1.67084691233174,86,4.824946785283288,7.448492678135409
8,1.670846850824839,111,70.41359410658657,73.0371399994387
244,1.670846850824839,86,4.824946785283288,7.448492678135409
-1,1.67084691233174,117,86.15486946369936,88.77841535655148
143,1.670846976138294,93,23.189768035248193,25.813313928100342
41,1.6708467301105763,122,99.27259892796002,101.89614482081214
178,1.6708463030114102,89,12.69558446383968,15.319130356691801
68,1.6708487167422221,88,10.072038570987559,12.69558446383968
84,1.6708468821531854,87,7.448492678135409,10.072038570987559
55,1.670846850824839,95,28.436859820952463,31.060405713804585
31,1.670846667453939,130,120.26096607077704,122.88451196362922
136,1.670846667453939,106,57.29586464232591,59.91941053517803
154,1.670846850824839,115,80.90777767799511,83.53132357084723
164,1.6709776859582561,85,2.2014008924311668,4.824946785283288
150,1.6708486923151118,88,10.072038570987559,12.69558446383968
55,1.6708516087601757,85,2.2014008924311668,4.824946785283288
55,1.6708474368657766,87,7.448492678135409,10.072038570987559
