pickup_zone,avg_tip_amount,bkt_tip_percentage,tip_percentage_start,tip_percentage_end
94,1.75065910674968,896,0.021506713420407664,0.11007238311540846
8,1.750649368118972,904,0.730032070980414,0.8185977406754148
128,1.7504407532010788,898,0.19863805281040925,0.28720372250541004
46,1.7506603152476403,898,0.19863805281040925,0.28720372250541004
159,1.75066313427252,901,0.4643350618954116,0.5529007315904124
161,1.7506536542367168,899,0.28720372250541004,0.37576939220041083
168,1.7506630105579513,898,0.19863805281040925,0.28720372250541004
117,1.7521408820435191,896,0.021506713420407664,0.11007238311540846
45,1.749770063712498,897,0.11007238311540846,0.19863805281040925
36,1.7506507547777517,899,0.28720372250541004,0.37576939220041083
135,1.7506572086288816,898,0.19863805281040925,0.28720372250541004
10,1.7506593542023245,897,0.11007238311540846,0.19863805281040925
222,1.7506627950363554,903,0.6414664012854132,0.730032070980414
133,1.7506629784072552,900,0.37576939220041083,0.4643350618954116
192,1.7506403204379428,897,0.11007238311540846,0.19863805281040925
89,1.7506659985861204,895,-0.06705895627459313,0.021506713420407664
137,1.7505832093608653,906,0.9071634103704156,0.9957290800654164
259,1.751551789633152,895,-0.06705895627459313,0.021506713420407664
116,1.750620608137701,899,0.28720372250541004,0.37576939220041083
116,1.7506229555800619,901,0.4643350618954116,0.5529007315904124
229,1.7506119553791093,905,0.8185977406754148,0.9071634103704156
247,1.7506621532382056,901,0.4643350618954116,0.5529007315904124
49,1.7506616779973825,899,0.28720372250541004,0.37576939220041083
203,1.750670178295792,895,-0.06705895627459313,0.021506713420407664
133,1.750641337433189,898,0.19863805281040925,0.28720372250541004
50,1.750661939793178,897,0.11007238311540846,0.19863805281040925
63,1.7506622255421704,896,0.021506713420407664,0.11007238311540846
45,1.750648682668215,901,0.4643350618954116,0.5529007315904124
136,1.7506621303775507,906,0.9071634103704156,0.9957290800654164
170,1.7506578550243115,906,0.9071634103704156,0.9957290800654164
19,1.7506628408790803,899,0.28720372250541004,0.37576939220041083
118,1.7506597694165067,906,0.9071634103704156,0.9957290800654164
197,1.7506625199800054,900,0.37576939220041083,0.4643350618954116
239,1.7565193004872892,896,0.021506713420407664,0.11007238311540846
164,1.7515648152810839,896,0.021506713420407664,0.11007238311540846
131,1.743883165318606,896,0.021506713420407664,0.11007238311540846
39,1.7506283596141845,900,0.37576939220041083,0.4643350618954116
239,1.7505365423957495,903,0.6414664012854132,0.730032070980414
118,1.7506590221590626,897,0.11007238311540846,0.19863805281040925
201,1.7506613968938838,901,0.4643350618954116,0.5529007315904124
58,1.7506556164560025,896,0.021506713420407664,0.11007238311540846
39,1.7506331172346383,901,0.4643350618954116,0.5529007315904124
144,1.7506518179542658,897,0.11007238311540846,0.19863805281040925
102,1.7506634368345049,895,-0.06705895627459313,0.021506713420407664
161,1.7506619698673056,904,0.730032070980414,0.8185977406754148
6,1.7530538175812884,895,-0.06705895627459313,0.021506713420407664
71,1.7506110259250747,897,0.11007238311540846,0.19863805281040925
92,1.750435461937152,897,0.11007238311540846,0.19863805281040925
25,1.7507094357555564,895,-0.06705895627459313,0.021506713420407664
201,1.7506430216826832,897,0.11007238311540846,0.19863805281040925
23,1.7506625459499934,896,0.021506713420407664,0.11007238311540846
92,1.750640030074728,896,0.021506713420407664,0.11007238311540846
131,1.7505827309843183,907,0.9957290800654164,1.0842947497604172
193,1.7506625199800054,902,0.5529007315904124,0.6414664012854132
117,1.7863598624189672,895,-0.06705895627459313,0.021506713420407664
114,1.7454430161609351,897,0.11007238311540846,0.19863805281040925
97,1.750658852562007,905,0.8185977406754148,0.9071634103704156
219,1.7507910274097267,895,-0.06705895627459313,0.021506713420407664
220,1.750662042260652,896,0.021506713420407664,0.11007238311540846
223,1.7506671285806834,895,-0.06705895627459313,0.021506713420407664
102,1.7506625246250218,897,0.11007238311540846,0.19863805281040925
172,1.7506593569528888,903,0.6414664012854132,0.730032070980414
98,1.750663220456843,897,0.11007238311540846,0.19863805281040925
6,1.7506625252399797,896,0.021506713420407664,0.11007238311540846
85,1.7505136309957579,899,0.28720372250541004,0.37576939220041083
211,1.7506637578552937,895,-0.06705895627459313,0.021506713420407664
18,1.7506585775056571,906,0.9071634103704156,0.9957290800654164
201,1.7506620615527555,904,0.730032070980414,0.8185977406754148
7,1.7506604040009193,898,0.19863805281040925,0.28720372250541004
8,1.7505837168188263,899,0.28720372250541004,0.37576939220041083
74,1.7506617636357173,900,0.37576939220041083,0.4643350618954116
193,1.750661144698256,904,0.730032070980414,0.8185977406754148
229,1.7504860943544744,901,0.4643350618954116,0.5529007315904124
127,1.7505986049333104,897,0.11007238311540846,0.19863805281040925
65,1.7506572744617088,900,0.37576939220041083,0.4643350618954116
87,1.750609634391648,901,0.4643350618954116,0.5529007315904124
160,1.7506631665448358,896,0.021506713420407664,0.11007238311540846
81,1.7506640788762002,895,-0.06705895627459313,0.021506713420407664
83,1.7506611539274193,897,0.11007238311540846,0.19863805281040925
129,1.750662405433926,899,0.28720372250541004,0.37576939220041083
114,1.750654268289509,907,0.9957290800654164,1.0842947497604172
247,1.7506713018777211,895,-0.06705895627459313,0.021506713420407664
144,1.7506580596520314,898,0.19863805281040925,0.28720372250541004
143,1.7497903121342848,898,0.19863805281040925,0.28720372250541004
28,1.75066584449329,895,-0.06705895627459313,0.021506713420407664
184,1.7506656839824986,895,-0.06705895627459313,0.021506713420407664
155,1.7506620386920924,899,0.28720372250541004,0.37576939220041083
181,1.7506627033509052,902,0.5529007315904124,0.6414664012854132
45,1.7523159560271637,895,-0.06705895627459313,0.021506713420407664
253,1.7507210799984558,896,0.021506713420407664,0.11007238311540846
39,1.7506343660400414,902,0.5529007315904124,0.6414664012854132
57,1.750659429686708,897,0.11007238311540846,0.19863805281040925
143,1.7506575646225915,903,0.6414664012854132,0.730032070980414
103,1.750662907014162,898,0.19863805281040925,0.28720372250541004
192,1.7506624513981295,899,0.28720372250541004,0.37576939220041083
146,1.7506628262094082,897,0.11007238311540846,0.19863805281040925
65,1.7504329365559705,897,0.11007238311540846,0.19863805281040925
68,1.7506398199531634,900,0.37576939220041083,0.4643350618954116
71,1.7506579357075074,906,0.9071634103704156,0.9957290800654164
257,1.7506590109256197,898,0.19863805281040925,0.28720372250541004
238,1.7506608862664743,898,0.19863805281040925,0.28720372250541004
198,1.7506616031255058,902,0.5529007315904124,0.6414664012854132
240,1.7377335254165354,898,0.19863805281040925,0.28720372250541004
114,1.7632021357285022,895,-0.06705895627459313,0.021506713420407664
137,1.723372649067322,898,0.19863805281040925,0.28720372250541004
188,1.7506591047574247,901,0.4643350618954116,0.5529007315904124
31,1.7506546538485768,899,0.28720372250541004,0.37576939220041083
194,1.750661962647385,897,0.11007238311540846,0.19863805281040925
119,1.7506631617781552,899,0.28720372250541004,0.37576939220041083
64,1.7506632076208801,900,0.37576939220041083,0.4643350618954116
206,1.7506625199800054,902,0.5529007315904124,0.6414664012854132
206,1.7506608651182252,904,0.730032070980414,0.8185977406754148
180,1.7506636385626173,896,0.021506713420407664,0.11007238311540846
243,1.7506884768095796,895,-0.06705895627459313,0.021506713420407664
144,1.7506629784072552,899,0.28720372250541004,0.37576939220041083
244,1.7506619837415116,897,0.11007238311540846,0.19863805281040925
96,1.7506625199800054,903,0.6414664012854132,0.730032070980414
175,1.7506583814798862,899,0.28720372250541004,0.37576939220041083
152,1.7506608467811338,899,0.28720372250541004,0.37576939220041083
251,1.7506634104281997,896,0.021506713420407664,0.11007238311540846
31,1.7506590974225882,905,0.8185977406754148,0.9071634103704156
139,1.7506629010824064,897,0.11007238311540846,0.19863805281040925
129,1.7506754751946556,895,-0.06705895627459313,0.021506713420407664
181,1.750689394056443,895,-0.06705895627459313,0.021506713420407664
157,1.7506367943380348,899,0.28720372250541004,0.37576939220041083
167,1.7506634368345049,895,-0.06705895627459313,0.021506713420407664
165,1.7506590867516314,897,0.11007238311540846,0.19863805281040925
126,1.7506629326860927,899,0.28720372250541004,0.37576939220041083
134,1.7506567626018519,898,0.19863805281040925,0.28720372250541004
105,1.7506597694165067,906,0.9071634103704156,0.9957290800654164
134,1.7506582383786027,896,0.021506713420407664,0.11007238311540846
142,1.7506643998972244,895,-0.06705895627459313,0.021506713420407664
17,1.750662923517546,896,0.021506713420407664,0.11007238311540846
255,1.750663047779261,896,0.021506713420407664,0.11007238311540846
31,1.7506623733440154,900,0.37576939220041083,0.4643350618954116
34,1.750658680434927,898,0.19863805281040925,0.28720372250541004
191,1.750661282226431,905,0.8185977406754148,0.9071634103704156
154,1.7560511375929058,896,0.021506713420407664,0.11007238311540846
180,1.750379219880648,898,0.19863805281040925,0.28720372250541004
106,1.7506056772471683,900,0.37576939220041083,0.4643350618954116
243,1.750654518120596,898,0.19863805281040925,0.28720372250541004
8,1.750492009138457,901,0.4643350618954116,0.5529007315904124
37,1.7506621139348746,897,0.11007238311540846,0.19863805281040925
127,1.75066101853597,899,0.28720372250541004,0.37576939220041083
96,1.7506405573764954,901,0.4643350618954116,0.5529007315904124
172,1.7506497626049553,901,0.4643350618954116,0.5529007315904124
236,1.7506604343176755,901,0.4643350618954116,0.5529007315904124
116,1.7497421904377777,898,0.19863805281040925,0.28720372250541004
116,1.7507731672056992,896,0.021506713420407664,0.11007238311540846
15,1.7504888254061282,898,0.19863805281040925,0.28720372250541004
113,1.7506560112754053,900,0.37576939220041083,0.4643350618954116
135,1.7506578211610075,906,0.9071634103704156,0.9957290800654164
71,1.7506599992352547,899,0.28720372250541004,0.37576939220041083
241,1.7506629537737501,898,0.19863805281040925,0.28720372250541004
45,1.750658967470908,902,0.5529007315904124,0.6414664012854132
30,1.7506619929707534,902,0.5529007315904124,0.6414664012854132
206,1.7506629784072552,899,0.28720372250541004,0.37576939220041083
114,1.7514843827225381,896,0.021506713420407664,0.11007238311540846
240,1.7505698694852387,902,0.5529007315904124,0.6414664012854132
177,1.7506645604077806,895,-0.06705895627459313,0.021506713420407664
68,1.7506518219613478,899,0.28720372250541004,0.37576939220041083
241,1.7506603883538419,899,0.28720372250541004,0.37576939220041083
143,1.7505533090084777,906,0.9071634103704156,0.9957290800654164
68,1.7506454850601292,905,0.8185977406754148,0.9071634103704156
105,1.7508974317140045,895,-0.06705895627459313,0.021506713420407664
35,1.7506931235038667,895,-0.06705895627459313,0.021506713420407664
43,1.750646917575413,900,0.37576939220041083,0.4643350618954116
97,1.7506854270307177,895,-0.06705895627459313,0.021506713420407664
87,1.7506318281218765,902,0.5529007315904124,0.6414664012854132
31,1.750661213522967,902,0.5529007315904124,0.6414664012854132
171,1.7506438372007067,900,0.37576939220041083,0.4643350618954116
191,1.7506622862428298,901,0.4643350618954116,0.5529007315904124
141,1.7506507613807134,906,0.9071634103704156,0.9957290800654164
6,1.750660136400406,903,0.6414664012854132,0.730032070980414
153,1.7506624099574655,904,0.730032070980414,0.8185977406754148
4,1.7506630472321345,896,0.021506713420407664,0.11007238311540846
107,1.7506635056594262,895,-0.06705895627459313,0.021506713420407664
39,1.7511367060864047,896,0.021506713420407664,0.11007238311540846
226,1.7533718683683717,895,-0.06705895627459313,0.021506713420407664
253,1.750640974839554,903,0.6414664012854132,0.730032070980414
253,1.7506191997858054,899,0.28720372250541004,0.37576939220041083
84,1.7506614365612074,898,0.19863805281040925,0.28720372250541004
226,1.750658362346661,902,0.5529007315904124,0.6414664012854132
172,1.7506537872406107,904,0.730032070980414,0.8185977406754148
43,1.7493718786375818,897,0.11007238311540846,0.19863805281040925
133,1.7507103759469451,895,-0.06705895627459313,0.021506713420407664
88,1.750640920686296,898,0.19863805281040925,0.28720372250541004
72,1.7506203107218916,900,0.37576939220041083,0.4643350618954116
172,1.7506478674647932,902,0.5529007315904124,0.6414664012854132
13,1.7506616031255058,899,0.28720372250541004,0.37576939220041083
164,1.7506561019985083,907,0.9957290800654164,1.0842947497604172
180,1.751415575723722,895,-0.06705895627459313,0.021506713420407664
253,1.7506522208139461,902,0.5529007315904124,0.6414664012854132
49,1.7506349506309287,901,0.4643350618954116,0.5529007315904124
174,1.7506576089330896,897,0.11007238311540846,0.19863805281040925
131,1.766887031383584,895,-0.06705895627459313,0.021506713420407664
151,1.7507017996523617,895,-0.06705895627459313,0.021506713420407664
15,1.7506535786410788,899,0.28720372250541004,0.37576939220041083
117,1.7505121150183263,901,0.4643350618954116,0.5529007315904124
97,1.7506528154152,898,0.19863805281040925,0.28720372250541004
109,1.7506614931029658,905,0.8185977406754148,0.9071634103704156
71,1.7506525493668101,903,0.6414664012854132,0.730032070980414
1,1.7506496840170112,904,0.730032070980414,0.8185977406754148
79,1.7506592881283414,901,0.4643350618954116,0.5529007315904124
235,1.7593775771557005,895,-0.06705895627459313,0.021506713420407664
240,1.7504490411946023,900,0.37576939220041083,0.4643350618954116
255,1.7506459660342437,897,0.11007238311540846,0.19863805281040925
72,1.7506448075044054,906,0.9071634103704156,0.9957290800654164
34,1.750661399583807,905,0.8185977406754148,0.9071634103704156
69,1.7506629784072552,900,0.37576939220041083,0.4643350618954116
99,1.7506626116654553,904,0.730032070980414,0.8185977406754148
147,1.7506754751946556,895,-0.06705895627459313,0.021506713420407664
188,1.7506532083360344,897,0.11007238311540846,0.19863805281040925
97,1.7506610350393599,896,0.021506713420407664,0.11007238311540846
227,1.7506612090599407,902,0.5529007315904124,0.6414664012854132
0,1.7506577066144868,899,0.28720372250541004,0.37576939220041083
87,1.7506569089509258,906,0.9071634103704156,0.9957290800654164
94,1.7506577212841614,901,0.4643350618954116,0.5529007315904124
22,1.7504784103925233,898,0.19863805281040925,0.28720372250541004
206,1.7507146310528303,895,-0.06705895627459313,0.021506713420407664
74,1.750635605677409,898,0.19863805281040925,0.28720372250541004
9,1.7506623194865167,896,0.021506713420407664,0.11007238311540846
143,1.7506460225455953,901,0.4643350618954116,0.5529007315904124
235,1.7506310243187844,903,0.6414664012854132,0.730032070980414
72,1.7506510921050162,903,0.6414664012854132,0.730032070980414
171,1.7506549104479334,902,0.5529007315904124,0.6414664012854132
8,1.750658852562007,906,0.9071634103704156,0.9957290800654164
217,1.7506611108958678,897,0.11007238311540846,0.19863805281040925
85,1.7380003731696902,897,0.11007238311540846,0.19863805281040925
6,1.7502208109220099,898,0.19863805281040925,0.28720372250541004
131,1.6738873875258675,897,0.11007238311540846,0.19863805281040925
228,1.7505997824641601,898,0.19863805281040925,0.28720372250541004
238,1.7506597425762482,897,0.11007238311540846,0.19863805281040925
77,1.750663181948954,896,0.021506713420407664,0.11007238311540846
86,1.7506616031255058,903,0.6414664012854132,0.730032070980414
24,1.7506637578552937,895,-0.06705895627459313,0.021506713420407664
161,1.7508921490603209,895,-0.06705895627459313,0.021506713420407664
75,1.7505185936014658,901,0.4643350618954116,0.5529007315904124
131,1.7504496991894638,901,0.4643350618954116,0.5529007315904124
206,1.750627710162215,897,0.11007238311540846,0.19863805281040925
226,1.7506519044186941,900,0.37576939220041083,0.4643350618954116
220,1.7506616031255058,903,0.6414664012854132,0.730032070980414
85,1.7506072566083086,901,0.4643350618954116,0.5529007315904124
20,1.7506568642057216,897,0.11007238311540846,0.19863805281040925
163,1.7506597711197496,897,0.11007238311540846,0.19863805281040925
117,1.7418648492260618,898,0.19863805281040925,0.28720372250541004
39,1.7505801699319627,899,0.28720372250541004,0.37576939220041083
79,1.7505225599690304,897,0.11007238311540846,0.19863805281040925
7,1.7506633287673092,896,0.021506713420407664,0.11007238311540846
78,1.7506668075586584,895,-0.06705895627459313,0.021506713420407664
54,1.7506645604077806,895,-0.06705895627459313,0.021506713420407664
33,1.7506557994966505,903,0.6414664012854132,0.730032070980414
86,1.750656904306424,905,0.8185977406754148,0.9071634103704156
165,1.7506635335300822,896,0.021506713420407664,0.11007238311540846
219,1.7506527739363744,902,0.5529007315904124,0.6414664012854132
53,1.7506561019985083,906,0.9071634103704156,0.9957290800654164
174,1.7506664865367514,895,-0.06705895627459313,0.021506713420407664
35,1.7506631123847194,896,0.021506713420407664,0.11007238311540846
171,1.7506496927452406,904,0.730032070980414,0.8185977406754148
35,1.7506590359329068,906,0.9071634103704156,0.9957290800654164
160,1.7506632408100706,898,0.19863805281040925,0.28720372250541004
7,1.7506604411595288,897,0.11007238311540846,0.19863805281040925
247,1.7506631617781552,898,0.19863805281040925,0.28720372250541004
46,1.7506627721757593,899,0.28720372250541004,0.37576939220041083
144,1.750656445879132,900,0.37576939220041083,0.4643350618954116
212,1.7506627950363554,903,0.6414664012854132,0.730032070980414
116,1.7506335057377385,902,0.5529007315904124,0.6414664012854132
30,1.750658309048361,904,0.730032070980414,0.8185977406754148
245,1.7506505551480787,906,0.9071634103704156,0.9957290800654164
73,1.750663227791679,899,0.28720372250541004,0.37576939220041083
91,1.7506619698673056,904,0.730032070980414,0.8185977406754148
232,1.7506630246755082,897,0.11007238311540846,0.19863805281040925
172,1.749332996336476,897,0.11007238311540846,0.19863805281040925
94,1.7508396005136957,895,-0.06705895627459313,0.021506713420407664
193,1.7507994428409588,895,-0.06705895627459313,0.021506713420407664
245,1.750637642634639,901,0.4643350618954116,0.5529007315904124
78,1.7506565184912237,897,0.11007238311540846,0.19863805281040925
145,1.750626469780181,903,0.6414664012854132,0.730032070980414
63,1.750661144698256,903,0.6414664012854132,0.730032070980414
230,1.750670178295792,895,-0.06705895627459313,0.021506713420407664
25,1.7506471338405312,896,0.021506713420407664,0.11007238311540846
93,1.7506588038975024,898,0.19863805281040925,0.28720372250541004
63,1.750655310060932,898,0.19863805281040925,0.28720372250541004
117,1.750636608871728,907,0.9957290800654164,1.0842947497604172
68,1.7506708462070129,896,0.021506713420407664,0.11007238311540846
53,1.7506347184742266,897,0.11007238311540846,0.19863805281040925
139,1.7506647209183663,895,-0.06705895627459313,0.021506713420407664
212,1.7506572024649314,901,0.4643350618954116,0.5529007315904124
58,1.7506616445659477,899,0.28720372250541004,0.37576939220041083
76,1.750661053012806,906,0.9071634103704156,0.9957290800654164
92,1.7506526915391392,899,0.28720372250541004,0.37576939220041083
251,1.7506606862710061,899,0.28720372250541004,0.37576939220041083
95,1.750662832748934,898,0.19863805281040925,0.28720372250541004
33,1.7505175857952064,898,0.19863805281040925,0.28720372250541004
15,1.751482610183797,895,-0.06705895627459313,0.021506713420407664
87,1.7506451420085178,903,0.6414664012854132,0.730032070980414
228,1.7505494550551348,897,0.11007238311540846,0.19863805281040925
202,1.7506640788762002,895,-0.06705895627459313,0.021506713420407664
6,1.7499395856580444,897,0.11007238311540846,0.19863805281040925
114,1.7506107556002106,901,0.4643350618954116,0.5529007315904124
117,1.7505498318762556,902,0.5529007315904124,0.6414664012854132
193,1.7506607322348902,903,0.6414664012854132,0.730032070980414
150,1.7506625199800054,904,0.730032070980414,0.8185977406754148
153,1.7506632122051526,897,0.11007238311540846,0.19863805281040925
113,1.7506590178375063,903,0.6414664012854132,0.730032070980414
192,1.7506629600701653,900,0.37576939220041083,0.4643350618954116
34,1.7506606862710061,902,0.5529007315904124,0.6414664012854132
65,1.7512806949657977,895,-0.06705895627459313,0.021506713420407664
196,1.7505101445428675,897,0.11007238311540846,0.19863805281040925
155,1.7507155840861812,895,-0.06705895627459313,0.021506713420407664
145,1.7506454024840201,906,0.9071634103704156,0.9957290800654164
236,1.7506610993404366,899,0.28720372250541004,0.37576939220041083
141,1.7506565011311737,901,0.4643350618954116,0.5529007315904124
45,1.7506625199800054,903,0.6414664012854132,0.730032070980414
244,1.7506631617781552,896,0.021506713420407664,0.11007238311540846
36,1.7500858287866385,897,0.11007238311540846,0.19863805281040925
162,1.750683661374128,895,-0.06705895627459313,0.021506713420407664
133,1.750660961327356,899,0.28720372250541004,0.37576939220041083
227,1.7506585088019453,906,0.9071634103704156,0.9957290800654164
147,1.7506609764740177,897,0.11007238311540846,0.19863805281040925
92,1.7506577523366076,906,0.9071634103704156,0.9957290800654164
157,1.750659764892725,905,0.8185977406754148,0.9071634103704156
235,1.7506273958593566,904,0.730032070980414,0.8185977406754148
152,1.7506553846712956,897,0.11007238311540846,0.19863805281040925
152,1.7506627642886632,896,0.021506713420407664,0.11007238311540846
193,1.750660640791708,899,0.28720372250541004,0.37576939220041083
147,1.7506633222885095,896,0.021506713420407664,0.11007238311540846
35,1.7506615224423099,904,0.730032070980414,0.8185977406754148
51,1.750658852562007,902,0.5529007315904124,0.6414664012854132
259,1.7505142669366907,897,0.11007238311540846,0.19863805281040925
154,1.750434676653602,906,0.9071634103704156,0.9957290800654164
220,1.7506603476402842,899,0.28720372250541004,0.37576939220041083
65,1.7506614197546058,905,0.8185977406754148,0.9071634103704156
162,1.7506622671710443,898,0.19863805281040925,0.28720372250541004
121,1.7506630370859433,897,0.11007238311540846,0.19863805281040925
145,1.7473890819993987,898,0.19863805281040925,0.28720372250541004
243,1.7506541693460325,897,0.11007238311540846,0.19863805281040925
-1,1.7493385960363095,906,0.9071634103704156,0.9957290800654164
133,1.750660208148327,896,0.021506713420407664,0.11007238311540846
59,1.7506639183657322,895,-0.06705895627459313,0.021506713420407664
74,1.7506585823092229,896,0.021506713420407664,0.11007238311540846
157,1.7506550708374986,904,0.730032070980414,0.8185977406754148
180,1.7506596365330833,905,0.8185977406754148,0.9071634103704156
55,1.750662268027179,899,0.28720372250541004,0.37576939220041083
70,1.7506469570273568,900,0.37576939220041083,0.4643350618954116
201,1.7506627950363554,903,0.6414664012854132,0.730032070980414
232,1.750663345149055,896,0.021506713420407664,0.11007238311540846
30,1.75065142560759,896,0.021506713420407664,0.11007238311540846
253,1.7495727028459516,898,0.19863805281040925,0.28720372250541004
163,1.7506847776384384,895,-0.06705895627459313,0.021506713420407664
253,1.7506338939167947,901,0.4643350618954116,0.5529007315904124
96,1.7506575375389528,900,0.37576939220041083,0.4643350618954116
134,1.7506524176594365,897,0.11007238311540846,0.19863805281040925
74,1.750654227211006,905,0.8185977406754148,0.9071634103704156
65,1.7506571518571614,904,0.730032070980414,0.8185977406754148
117,1.736957292915305,897,0.11007238311540846,0.19863805281040925
145,1.7440489220671818,897,0.11007238311540846,0.19863805281040925
192,1.7506642712873188,896,0.021506713420407664,0.11007238311540846
131,1.7503229898387513,899,0.28720372250541004,0.37576939220041083
46,1.7506630472321345,896,0.021506713420407664,0.11007238311540846
203,1.7506630958862237,896,0.021506713420407664,0.11007238311540846
43,1.7506588480381413,905,0.8185977406754148,0.9071634103704156
96,1.7506579357075074,906,0.9071634103704156,0.9957290800654164
125,1.7506623366091054,902,0.5529007315904124,0.6414664012854132
116,1.749002010938578,897,0.11007238311540846,0.19863805281040925
75,1.7504195249694836,899,0.28720372250541004,0.37576939220041083
197,1.7507040413975867,895,-0.06705895627459313,0.021506713420407664
186,1.7506635973448845,895,-0.06705895627459313,0.021506713420407664
67,1.750663253463605,896,0.021506713420407664,0.11007238311540846
160,1.7506606862710061,906,0.9071634103704156,0.9957290800654164
139,1.7506628501691728,898,0.19863805281040925,0.28720372250541004
157,1.753406941773964,895,-0.06705895627459313,0.021506713420407664
-1,1.7503365867089062,905,0.8185977406754148,0.9071634103704156
92,1.7505787372111936,898,0.19863805281040925,0.28720372250541004
132,1.7506622954420403,896,0.021506713420407664,0.11007238311540846
36,1.7506609616909594,900,0.37576939220041083,0.4643350618954116
6,1.7506588756645975,904,0.730032070980414,0.8185977406754148
15,1.7506427211552966,904,0.730032070980414,0.8185977406754148
188,1.750661399583807,902,0.5529007315904124,0.6414664012854132
69,1.7506629784072552,902,0.5529007315904124,0.6414664012854132
90,1.750662730978066,896,0.021506713420407664,0.11007238311540846
154,1.715731681376194,898,0.19863805281040925,0.28720372250541004
178,1.7506879769274952,895,-0.06705895627459313,0.021506713420407664
53,1.7507218645572784,895,-0.06705895627459313,0.021506713420407664
257,1.7506620647762752,897,0.11007238311540846,0.19863805281040925
19,1.7506628913668554,900,0.37576939220041083,0.4643350618954116
178,1.7506594027956222,899,0.28720372250541004,0.37576939220041083
94,1.7506627950363554,903,0.6414664012854132,0.730032070980414
70,1.7506341821453284,899,0.28720372250541004,0.37576939220041083
248,1.7506122079073578,904,0.730032070980414,0.8185977406754148
18,1.75066339135672,896,0.021506713420407664,0.11007238311540846
240,1.7506478275648385,906,0.9071634103704156,0.9957290800654164
8,1.7506656189482142,0,-79.3333333333,-79.244767663605
215,1.7618919999286762,895,-0.06705895627459313,0.021506713420407664
235,1.7469154443182238,898,0.19863805281040925,0.28720372250541004
244,1.7506625199800054,899,0.28720372250541004,0.37576939220041083
60,1.7506620590449966,898,0.19863805281040925,0.28720372250541004
25,1.7506622724292906,900,0.37576939220041083,0.4643350618954116
172,1.7499027310251971,898,0.19863805281040925,0.28720372250541004
22,1.7511597169582027,895,-0.06705895627459313,0.021506713420407664
74,1.7506133467311236,897,0.11007238311540846,0.19863805281040925
236,1.750883840807682,895,-0.06705895627459313,0.021506713420407664
33,1.7506530494717758,900,0.37576939220041083,0.4643350618954116
243,1.7506639857185868,896,0.021506713420407664,0.11007238311540846
171,1.7506603883538419,905,0.8185977406754148,0.9071634103704156
65,1.750662364236199,901,0.4643350618954116,0.5529007315904124
123,1.7506460899473728,903,0.6414664012854132,0.730032070980414
198,1.7506615802648007,900,0.37576939220041083,0.4643350618954116
76,1.7506629784072552,900,0.37576939220041083,0.4643350618954116
215,1.751348661711513,896,0.021506713420407664,0.11007238311540846
75,1.7506109996587496,904,0.730032070980414,0.8185977406754148
96,1.7506734751829007,896,0.021506713420407664,0.11007238311540846
259,1.7506602204334218,896,0.021506713420407664,0.11007238311540846
245,1.7506562357704072,899,0.28720372250541004,0.37576939220041083
116,1.7506179856527673,905,0.8185977406754148,0.9071634103704156
174,1.7506630472321345,896,0.021506713420407664,0.11007238311540846
221,1.7506413375268253,898,0.19863805281040925,0.28720372250541004
183,1.7506635973448845,895,-0.06705895627459313,0.021506713420407664
64,1.7507953451102745,895,-0.06705895627459313,0.021506713420407664
30,1.7512949849608244,895,-0.06705895627459313,0.021506713420407664
114,1.7505274670318476,899,0.28720372250541004,0.37576939220041083
57,1.750667449602826,895,-0.06705895627459313,0.021506713420407664
159,1.7506629637983673,898,0.19863805281040925,0.28720372250541004
93,1.7506595329285155,905,0.8185977406754148,0.9071634103704156
126,1.7506597465556333,905,0.8185977406754148,0.9071634103704156
92,1.7506621532382056,903,0.6414664012854132,0.730032070980414
126,1.7506627308565403,900,0.37576939220041083,0.4643350618954116
229,1.750654268289509,907,0.9957290800654164,1.0842947497604172
14,1.7506640788762002,895,-0.06705895627459313,0.021506713420407664
202,1.7506618924808461,897,0.11007238311540846,0.19863805281040925
75,1.7523778942552892,896,0.021506713420407664,0.11007238311540846
-1,1.7505327170729912,900,0.37576939220041083,0.4643350618954116
255,1.7506485678081998,898,0.19863805281040925,0.28720372250541004
119,1.7506649614955354,896,0.021506713420407664,0.11007238311540846
13,1.750661542916378,896,0.021506713420407664,0.11007238311540846
22,1.7506606862710061,905,0.8185977406754148,0.9071634103704156
68,1.7517117587407278,895,-0.06705895627459313,0.021506713420407664
113,1.7512277513146466,895,-0.06705895627459313,0.021506713420407664
33,1.7511014582937725,895,-0.06705895627459313,0.021506713420407664
105,1.7506639112973552,896,0.021506713420407664,0.11007238311540846
245,1.7506614657186244,902,0.5529007315904124,0.6414664012854132
150,1.750653325293592,896,0.021506713420407664,0.11007238311540846
15,1.7506778830698666,896,0.021506713420407664,0.11007238311540846
47,1.7506676101139416,895,-0.06705895627459313,0.021506713420407664
46,1.7506596258235356,897,0.11007238311540846,0.19863805281040925
74,1.7506580734770254,901,0.4643350618954116,0.5529007315904124
9,1.7506631617781552,900,0.37576939220041083,0.4643350618954116
52,1.7506625016429154,903,0.6414664012854132,0.730032070980414
15,1.750628262345256,905,0.8185977406754148,0.9071634103704156
35,1.7506625199800054,901,0.4643350618954116,0.5529007315904124
248,1.7696371719546982,895,-0.06705895627459313,0.021506713420407664
236,1.7506678936929152,896,0.021506713420407664,0.11007238311540846
